DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
12/27/2022 8:56:10 PM,2,1672199770000,34.500,13.184,6.563,10.250,0.014,-0.002,1.612,0,0,15,1.119,6,-1.000,0.485,0.000,0.485,0x1fff
12/27/2022 8:56:34 PM,2,1672199794000,35.000,13.184,6.563,9.963,0.043,-0.009,-0.409,0,0,15,1.119,6,-1.000,0.485,0.000,0.485,0x1fff
12/27/2022 9:06:30 PM,2,1672200390000,40.200,13.176,6.438,10.059,0.015,-0.002,-0.410,0,0,15,1.118,5,-1.000,0.486,0.000,0.486,0x1fff
12/27/2022 9:16:30 PM,2,1672200990000,40.100,13.172,6.188,9.723,0.015,-0.002,-0.410,0,0,14,1.119,5,-1.000,0.485,0.000,0.486,0x1fff
12/27/2022 9:26:30 PM,2,1672201590000,34.700,13.172,6.125,9.627,0.015,-0.001,-0.411,0,0,14,1.120,5,-1.000,0.484,0.000,0.486,0x1fff
12/27/2022 9:36:30 PM,2,1672202190000,35.700,13.172,6.125,9.771,0.015,-0.001,-0.411,0,0,14,1.120,5,-1.000,0.484,0.000,0.486,0x1fff
12/27/2022 9:46:30 PM,2,1672202790000,39.200,13.168,6.063,9.579,0.016,-0.001,-0.411,0,0,14,1.120,5,-1.000,0.484,0.000,0.486,0x1fff
12/27/2022 9:56:30 PM,2,1672203390000,39.400,13.164,6.063,9.436,0.016,-0.000,-0.412,0,0,14,1.119,5,-1.000,0.485,0.000,0.486,0x1fff
12/27/2022 10:06:30 PM,2,1672203990000,39.900,13.168,6.000,9.579,0.016,-0.000,-0.412,0,0,14,1.115,5,-1.000,0.489,0.000,0.489,0x1ffe
12/27/2022 10:16:30 PM,2,1672204590000,36.200,13.160,6.000,9.723,0.015,0.001,-0.413,0,0,14,1.119,5,-1.000,0.485,0.000,0.489,0x1fff
12/27/2022 10:26:30 PM,2,1672205190000,39.700,13.160,6.000,9.531,0.016,0.000,-0.413,0,0,14,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 10:36:30 PM,2,1672205790000,38.200,13.160,5.875,9.388,0.016,0.001,-0.414,0,0,14,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 10:46:30 PM,2,1672206390000,36.100,13.164,5.750,9.388,0.016,0.000,-0.414,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 10:56:30 PM,2,1672206990000,39.400,13.160,5.500,9.052,0.015,0.001,-0.414,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 11:06:30 PM,2,1672207590000,39.300,13.160,5.438,8.861,0.016,0.001,-0.415,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 11:16:30 PM,2,1672208190000,35.100,13.160,5.438,8.861,0.016,0.001,-0.415,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 11:26:30 PM,2,1672208790000,39.700,13.156,5.500,9.052,0.016,0.001,-0.416,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 11:36:30 PM,2,1672209390000,40.200,13.156,5.563,9.196,0.016,0.000,-0.416,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 11:46:30 PM,2,1672209990000,39.000,13.152,5.563,9.196,0.015,0.002,-0.417,0,0,14,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/27/2022 11:56:30 PM,2,1672210590000,39.200,13.156,5.563,9.004,0.016,0.002,-0.417,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 12:06:30 AM,2,1672211190000,39.800,13.152,5.438,8.908,0.016,0.002,-0.417,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 12:16:30 AM,2,1672211790000,36.600,13.152,5.313,8.908,0.016,0.002,-0.418,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 12:26:30 AM,2,1672212390000,40.100,13.152,5.250,8.573,0.016,0.002,-0.418,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 12:36:30 AM,2,1672212990000,37.100,13.152,5.250,8.813,0.016,0.002,-0.419,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 12:46:30 AM,2,1672213590000,34.900,13.152,5.188,8.669,0.016,0.002,-0.419,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 12:56:30 AM,2,1672214190000,36.600,13.152,5.125,8.669,0.016,0.002,-0.420,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 1:06:30 AM,2,1672214790000,39.500,13.148,5.063,8.717,0.016,0.003,-0.420,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 1:16:30 AM,2,1672215390000,37.200,13.148,5.063,8.333,0.016,0.003,-0.420,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 1:26:30 AM,2,1672215990000,39.900,13.148,5.063,8.381,0.016,0.003,-0.421,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 1:36:30 AM,2,1672216590000,40.500,13.148,5.000,8.477,0.016,0.003,-0.421,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 1:46:30 AM,2,1672217190000,39.100,13.144,4.938,8.669,0.016,0.002,-0.422,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 1:56:30 AM,2,1672217790000,40.500,13.144,4.938,8.525,0.016,0.003,-0.422,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 2:06:30 AM,2,1672218390000,39.000,13.144,4.875,8.573,0.016,0.003,-0.423,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 2:16:30 AM,2,1672218990000,39.900,13.140,4.938,8.477,0.016,0.003,-0.423,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 2:26:30 AM,2,1672219590000,40.900,13.144,4.938,8.285,0.016,0.003,-0.423,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 2:36:30 AM,2,1672220190000,37.800,13.144,4.938,8.477,0.016,0.003,-0.424,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 2:46:30 AM,2,1672220790000,40.300,13.144,5.000,8.525,0.016,0.003,-0.424,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 2:56:30 AM,2,1672221390000,38.500,13.140,5.000,8.525,0.016,0.003,-0.425,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 3:06:30 AM,2,1672221990000,41.000,13.144,5.000,8.573,0.016,0.003,-0.425,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 3:16:30 AM,2,1672222590000,39.700,13.140,5.000,8.669,0.016,0.003,-0.425,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 3:26:30 AM,2,1672223190000,39.900,13.140,5.063,8.669,0.017,0.003,-0.426,0,0,13,1.111,5,-1.000,0.493,0.000,0.495,0x1fff
12/28/2022 3:36:30 AM,2,1672223790000,40.000,13.140,4.875,8.477,0.016,0.003,-0.426,0,0,13,1.110,5,-1.000,0.494,0.000,0.495,0x1fff
12/28/2022 3:46:30 AM,2,1672224390000,40.000,13.140,4.813,8.525,0.016,0.004,-0.427,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 3:56:30 AM,2,1672224990000,39.700,13.140,4.750,8.477,0.016,0.003,-0.427,0,0,13,1.109,5,-1.000,0.495,0.000,0.495,0x1fff
12/28/2022 4:06:30 AM,2,1672225590000,39.600,13.140,4.688,8.190,0.017,0.003,-0.428,0,0,13,1.104,5,-1.000,0.500,0.000,0.500,0x1fff
12/28/2022 4:16:30 AM,2,1672226190000,38.000,13.140,4.625,7.998,0.017,0.003,-0.428,0,0,13,1.107,5,-1.000,0.497,0.000,0.500,0x1fff
12/28/2022 4:26:30 AM,2,1672226790000,40.400,13.136,4.563,8.190,0.016,0.004,-0.428,0,0,12,1.104,5,-1.000,0.500,0.000,0.500,0x1fff
12/28/2022 4:36:30 AM,2,1672227390000,39.900,13.136,4.500,8.190,0.017,0.004,-0.429,0,0,13,1.110,5,-1.000,0.494,0.000,0.500,0x1fff
12/28/2022 4:46:30 AM,2,1672227990000,38.200,13.136,4.375,7.854,0.016,0.005,-0.429,0,0,12,1.106,5,-1.000,0.498,0.000,0.500,0x1fff
12/28/2022 4:56:30 AM,2,1672228590000,39.400,13.136,4.313,7.998,0.016,0.004,-0.430,0,0,12,1.106,5,-1.000,0.498,0.000,0.500,0x1fff
12/28/2022 5:06:30 AM,2,1672229190000,35.500,13.136,4.313,7.854,0.016,0.004,-0.430,0,0,12,1.107,5,-1.000,0.497,0.000,0.500,0x1fff
12/28/2022 5:16:30 AM,2,1672229790000,39.800,13.132,4.250,7.758,0.017,0.004,-0.430,0,0,13,1.107,5,-1.000,0.497,0.000,0.500,0x1fff
12/28/2022 5:26:30 AM,2,1672230390000,38.800,13.132,4.313,7.806,0.016,0.005,-0.431,0,0,12,1.110,5,-1.000,0.494,0.000,0.500,0x1fff
12/28/2022 5:36:30 AM,2,1672230990000,40.200,13.132,4.375,7.998,0.016,0.004,-0.431,0,0,13,1.107,5,-1.000,0.497,0.000,0.500,0x1fff
12/28/2022 5:46:30 AM,2,1672231590000,35.500,13.132,4.313,7.854,0.016,0.004,-0.432,0,0,12,1.110,5,-1.000,0.494,0.000,0.500,0x1fff
12/28/2022 5:56:30 AM,2,1672232190000,41.000,13.132,4.188,7.615,0.016,0.004,-0.432,0,0,12,1.107,5,-1.000,0.497,0.000,0.500,0x1fff
12/28/2022 6:06:30 AM,2,1672232790000,40.200,13.132,4.000,7.615,0.017,0.003,-0.433,0,0,12,1.110,5,-1.000,0.494,0.000,0.500,0x1fff
12/28/2022 6:16:30 AM,2,1672233390000,35.800,13.136,4.000,7.662,0.016,0.004,-0.433,0,0,12,1.105,5,-1.000,0.499,0.000,0.500,0x1fff
12/28/2022 6:26:30 AM,2,1672233990000,39.200,13.132,4.000,7.471,0.016,0.004,-0.433,0,0,12,1.108,5,-1.000,0.496,0.000,0.500,0x1fff
12/28/2022 6:36:30 AM,2,1672234590000,39.600,13.132,4.000,7.423,0.017,0.003,-0.434,0,0,12,1.111,5,-1.000,0.493,0.000,0.500,0x1fff
12/28/2022 6:46:30 AM,2,1672235190000,39.800,13.128,4.000,7.519,0.016,0.005,-0.434,0,0,12,1.108,5,-1.000,0.496,0.000,0.500,0x1fff
12/28/2022 6:56:30 AM,2,1672235790000,38.900,13.132,4.063,7.662,0.016,0.005,-0.435,0,0,12,1.110,5,-1.000,0.494,0.000,0.500,0x1fff
12/28/2022 7:06:30 AM,2,1672236390000,35.700,13.128,3.875,7.471,0.016,0.004,-0.435,0,0,12,1.111,5,-1.000,0.493,0.000,0.500,0x1fff
12/28/2022 7:16:30 AM,2,1672236990000,37.300,13.128,3.750,7.279,0.017,0.004,-0.435,0,0,12,1.108,5,-1.000,0.496,0.000,0.500,0x1fff
12/28/2022 7:26:30 AM,2,1672237590000,39.600,13.128,3.813,7.423,0.016,0.005,-0.436,0,0,12,1.111,5,-1.000,0.493,0.000,0.500,0x1fff
12/28/2022 7:36:30 AM,2,1672238190000,39.400,13.128,3.875,7.279,0.016,0.004,-0.436,0,0,12,1.111,5,-1.000,0.493,0.000,0.500,0x1fff
12/28/2022 7:46:30 AM,2,1672238790000,40.200,13.128,3.875,7.519,0.016,0.005,-0.437,0,0,12,1.110,5,-1.000,0.494,0.000,0.500,0x1fff
12/28/2022 7:56:30 AM,2,1672239390000,40.800,13.128,4.000,7.519,0.016,0.005,-0.437,0,0,12,1.111,5,-1.000,0.493,0.000,0.500,0x1fff
12/28/2022 8:06:30 AM,2,1672239990000,36.500,13.124,4.063,7.519,0.016,0.004,-0.437,0,0,12,1.109,5,-1.000,0.495,0.000,0.500,0x1fff
12/28/2022 8:16:30 AM,2,1672240590000,40.200,13.128,4.188,7.854,0.016,0.004,-0.438,0,0,12,1.110,5,-1.000,0.494,0.000,0.500,0x1fff
12/28/2022 8:26:30 AM,2,1672241190000,35.000,13.128,4.250,7.854,0.016,0.005,-0.438,0,0,12,1.107,5,-1.000,0.497,0.000,0.500,0x1fff
12/28/2022 8:36:30 AM,2,1672241790000,39.600,13.128,4.313,7.854,0.016,0.005,-0.439,0,0,12,1.107,5,-1.000,0.497,0.000,0.500,0x1fff
12/28/2022 8:46:30 AM,2,1672242390000,39.800,13.128,4.375,8.046,0.015,0.005,-0.439,0,0,13,1.106,5,-1.000,0.498,0.000,0.500,0x1fff
12/28/2022 8:56:30 AM,2,1672242990000,40.600,13.124,4.375,7.998,0.016,0.004,-0.439,0,0,12,1.106,5,-1.000,0.498,0.000,0.500,0x1fff
12/28/2022 9:06:30 AM,2,1672243590000,37.700,13.124,4.313,7.998,0.016,0.004,-0.440,0,0,12,1.109,5,-1.000,0.495,0.000,0.500,0x1fff
12/28/2022 9:16:30 AM,2,1672244190000,40.100,13.128,4.375,7.950,0.016,0.005,-0.440,0,0,13,1.106,5,-1.000,0.498,0.000,0.500,0x1fff
12/28/2022 9:26:30 AM,2,1672244790000,37.000,13.124,4.500,7.950,0.016,0.005,-0.441,0,0,13,1.101,5,-1.000,0.503,0.000,0.503,0x1fff
12/28/2022 9:36:30 AM,2,1672245390000,40.500,13.124,4.750,8.381,0.016,0.005,-0.441,0,0,13,1.101,5,-1.000,0.503,0.000,0.503,0x1fff
12/28/2022 9:46:30 AM,2,1672245990000,38.500,13.120,5.125,8.717,0.016,0.005,-0.442,0,0,13,1.108,5,-1.000,0.496,0.000,0.503,0x1fff
12/28/2022 9:56:30 AM,2,1672246590000,39.700,13.124,5.375,8.861,0.016,0.005,-0.442,0,0,13,1.109,5,-1.000,0.495,0.000,0.503,0x1fff
12/28/2022 10:06:30 AM,2,1672247190000,39.900,13.124,5.438,8.908,0.016,0.005,-0.442,0,0,14,1.109,5,-1.000,0.495,0.000,0.503,0x1fff
12/28/2022 10:16:30 AM,2,1672247790000,40.100,13.120,5.500,8.908,0.016,0.004,-0.443,0,0,14,1.108,5,-1.000,0.496,0.000,0.503,0x1fff
12/28/2022 10:26:30 AM,2,1672248390000,37.500,13.120,5.563,8.908,0.016,0.006,-0.443,0,0,14,1.109,5,-1.000,0.495,0.000,0.503,0x1fff
12/28/2022 10:36:30 AM,2,1672248990000,36.700,13.120,5.688,9.052,0.016,0.005,-0.443,0,0,14,1.108,5,-1.000,0.496,0.000,0.503,0x1fff
12/28/2022 10:46:30 AM,2,1672249590000,36.600,13.120,5.750,9.196,0.016,0.006,-0.444,0,0,14,1.102,5,-1.000,0.502,0.000,0.503,0x1fff
12/28/2022 10:56:30 AM,2,1672250190000,40.400,13.120,5.813,9.340,0.016,0.006,-0.444,0,0,14,1.106,5,-1.000,0.498,0.000,0.503,0x1fff
12/28/2022 11:06:30 AM,2,1672250790000,40.100,13.116,6.125,9.388,0.016,0.006,-0.445,0,0,15,1.100,5,-1.000,0.504,0.000,0.504,0x1fff
12/28/2022 11:16:30 AM,2,1672251390000,40.300,13.120,6.250,9.867,0.016,0.005,-0.445,0,0,15,1.098,5,-1.000,0.506,0.000,0.506,0x1fff
12/28/2022 11:26:30 AM,2,1672251990000,35.400,13.124,6.938,10.394,0.016,0.006,-0.445,0,0,15,1.101,5,-1.000,0.503,0.000,0.506,0x1fff
12/28/2022 11:36:30 AM,2,1672252590000,38.400,13.116,7.563,11.161,0.015,0.007,-0.446,0,0,16,1.100,5,-1.000,0.504,0.000,0.506,0x1fff
12/28/2022 11:46:30 AM,2,1672253190000,40.600,13.116,7.250,10.777,0.016,0.006,-0.446,0,0,16,1.098,5,-1.000,0.506,0.000,0.506,0x1fff
12/28/2022 11:56:30 AM,2,1672253790000,39.800,13.116,7.063,10.442,0.016,0.006,-0.447,0,0,16,1.107,5,-1.000,0.497,0.000,0.506,0x1fff
12/28/2022 12:06:30 PM,2,1672254390000,40.200,13.116,6.375,9.963,0.016,0.006,-0.447,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 12:16:30 PM,2,1672254990000,36.900,13.116,6.250,9.723,0.016,0.006,-0.447,0,0,15,1.104,5,-1.000,0.500,0.000,0.506,0x1fff
12/28/2022 12:26:30 PM,2,1672255590000,40.400,13.120,6.500,10.107,0.015,0.007,-0.448,0,0,15,1.107,5,-1.000,0.497,0.000,0.506,0x1fff
12/28/2022 12:36:30 PM,2,1672256190000,40.300,13.116,6.688,10.107,0.016,0.006,-0.448,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 12:46:30 PM,2,1672256790000,40.200,13.116,6.750,10.442,0.016,0.007,-0.449,0,0,16,1.104,5,-1.000,0.500,0.000,0.506,0x1fff
12/28/2022 12:56:30 PM,2,1672257390000,40.200,13.116,7.250,10.777,0.015,0.007,-0.449,0,0,16,1.107,5,-1.000,0.497,0.000,0.506,0x1fff
12/28/2022 1:06:30 PM,2,1672257990000,36.500,13.116,7.625,11.305,0.016,0.006,-0.449,0,0,16,1.107,5,-1.000,0.497,0.000,0.506,0x1fff
12/28/2022 1:16:30 PM,2,1672258590000,40.900,13.112,7.313,10.921,0.016,0.006,-0.450,0,0,16,1.107,5,-1.000,0.497,0.000,0.506,0x1fff
12/28/2022 1:26:30 PM,2,1672259190000,40.800,13.116,7.000,10.825,0.016,0.007,-0.450,0,0,16,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 1:36:30 PM,2,1672259790000,40.700,13.116,6.813,10.442,0.016,0.007,-0.451,0,0,16,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 1:46:30 PM,2,1672260390000,37.700,13.116,6.688,10.442,0.016,0.007,-0.451,0,0,16,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 1:56:30 PM,2,1672260990000,39.800,13.116,6.688,9.963,0.016,0.007,-0.451,0,0,16,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 2:06:30 PM,2,1672261590000,40.400,13.112,6.563,10.107,0.016,0.006,-0.452,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 2:16:30 PM,2,1672262190000,40.400,13.112,6.313,9.867,0.016,0.007,-0.452,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 2:26:30 PM,2,1672262790000,37.900,13.112,6.063,9.436,0.016,0.007,-0.453,0,0,15,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 2:36:30 PM,2,1672263390000,35.200,13.112,6.125,9.627,0.015,0.007,-0.453,0,0,15,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 2:46:30 PM,2,1672263990000,37.900,13.108,6.438,9.867,0.016,0.007,-0.453,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 2:56:30 PM,2,1672264590000,40.200,13.112,6.625,10.059,0.015,0.007,-0.454,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 3:06:30 PM,2,1672265190000,40.100,13.108,6.688,10.250,0.016,0.007,-0.454,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 3:16:30 PM,2,1672265790000,35.400,13.108,6.438,10.059,0.016,0.007,-0.455,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 3:26:30 PM,2,1672266390000,39.000,13.112,6.250,9.723,0.016,0.007,-0.455,0,0,15,1.108,5,-1.000,0.496,0.000,0.506,0x1fff
12/28/2022 3:36:30 PM,2,1672266990000,39.500,13.112,6.000,9.340,0.015,0.007,-0.455,0,0,15,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 3:46:30 PM,2,1672267590000,39.800,13.108,5.750,9.579,0.016,0.007,-0.456,0,0,14,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 3:56:30 PM,2,1672268190000,40.400,13.112,5.688,9.340,0.016,0.007,-0.456,0,0,14,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 4:06:30 PM,2,1672268790000,39.900,13.112,5.625,9.196,0.016,0.007,-0.457,0,0,14,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 4:16:30 PM,2,1672269390000,40.200,13.108,5.438,9.100,0.015,0.007,-0.457,0,0,14,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 4:26:30 PM,2,1672269990000,38.400,13.112,5.188,8.669,0.015,0.008,-0.457,0,0,14,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 4:36:30 PM,2,1672270590000,39.900,13.108,5.188,8.861,0.016,0.007,-0.458,0,0,14,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 4:46:30 PM,2,1672271190000,40.100,13.112,5.000,8.573,0.015,0.006,-0.458,0,0,13,1.110,5,-1.000,0.494,0.000,0.506,0x1fff
12/28/2022 4:56:30 PM,2,1672271790000,40.000,13.108,4.750,8.477,0.015,0.007,-0.459,0,0,13,1.110,5,-1.000,0.494,0.000,0.506,0x1fff
12/28/2022 5:06:30 PM,2,1672272390000,35.300,13.108,4.500,7.998,0.015,0.006,-0.459,0,0,13,1.110,5,-1.000,0.494,0.000,0.506,0x1fff
12/28/2022 5:16:30 PM,2,1672272990000,40.400,13.108,4.250,7.615,0.015,0.007,-0.459,0,0,13,1.110,5,-1.000,0.494,0.000,0.506,0x1fff
12/28/2022 5:26:30 PM,2,1672273590000,38.400,13.108,3.875,7.519,0.016,0.007,-0.460,0,0,13,1.111,5,-1.000,0.493,0.000,0.506,0x1fff
12/28/2022 5:36:30 PM,2,1672274190000,40.300,13.108,3.375,6.800,0.016,0.008,-0.460,0,0,12,1.110,5,-1.000,0.494,0.000,0.506,0x1fff
12/28/2022 5:46:30 PM,2,1672274790000,37.500,13.104,2.813,6.560,0.015,0.006,-0.460,0,0,11,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 5:56:30 PM,2,1672275390000,39.500,13.108,2.313,6.033,0.016,0.006,-0.461,0,0,11,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 6:06:30 PM,2,1672275990000,37.700,13.108,1.875,5.650,0.016,0.007,-0.461,0,0,11,1.113,5,-1.000,0.491,0.000,0.506,0x1fff
12/28/2022 6:16:30 PM,2,1672276590000,36.600,13.108,1.563,5.123,0.016,0.007,-0.462,0,0,10,1.107,5,-1.000,0.497,0.000,0.506,0x1fff
12/28/2022 6:26:30 PM,2,1672277190000,39.200,13.108,1.625,5.218,0.016,0.007,-0.462,0,0,10,1.109,5,-1.000,0.495,0.000,0.506,0x1fff
12/28/2022 6:36:30 PM,2,1672277790000,39.400,13.108,1.688,5.314,0.016,0.007,-0.462,0,0,10,1.112,5,-1.000,0.492,0.000,0.506,0x1fff
12/28/2022 6:46:30 PM,2,1672278390000,37.500,13.104,1.688,5.410,0.016,0.007,-0.462,0,0,10,1.113,5,-1.000,0.491,0.000,0.506,0x1ffe
12/28/2022 6:56:30 PM,2,1672278990000,40.700,13.104,1.813,5.506,0.016,0.007,-0.463,0,0,10,1.113,5,-1.000,0.491,0.000,0.506,0x1fff
12/28/2022 7:06:30 PM,2,1672279590000,37.100,13.104,1.875,5.410,0.015,0.007,-0.464,0,0,10,1.112,5,-1.000,0.492,0.506,0.000,0x1fff
12/28/2022 7:16:30 PM,2,1672280190000,39.700,13.108,1.813,5.410,0.017,0.006,-0.464,0,0,10,1.113,5,-1.000,0.491,0.506,0.000,0x1fff
12/28/2022 7:26:30 PM,2,1672280790000,41.300,12.504,1.750,5.218,0.016,0.007,-0.464,0,0,10,1.113,5,-1.000,0.491,0.506,0.000,0x1fff
12/28/2022 7:36:30 PM,2,1672281390000,37.100,12.504,1.688,5.218,0.016,0.007,-0.465,0,0,10,1.112,5,-1.000,0.492,0.506,0.000,0x1fff
12/28/2022 7:46:30 PM,2,1672281990000,40.700,12.504,1.563,5.170,0.016,0.007,-0.465,0,0,10,1.113,5,-1.000,0.491,0.506,0.000,0x1fff
12/28/2022 7:56:30 PM,2,1672282590000,42.100,12.504,1.438,5.027,0.016,0.006,-0.466,0,0,10,1.112,5,-1.000,0.492,0.506,0.000,0x1fff
12/28/2022 8:06:30 PM,2,1672283190000,41.400,12.508,1.063,4.595,0.015,0.007,-0.466,0,0,10,1.112,5,-1.000,0.492,0.506,0.000,0x1fff
12/28/2022 8:16:30 PM,2,1672283790000,41.600,12.500,0.563,4.164,0.016,0.006,-0.467,0,0,9,1.111,5,-1.000,0.493,0.506,0.000,0x1fff
12/28/2022 8:26:30 PM,2,1672284390000,39.100,12.504,-0.063,3.637,0.016,0.006,-0.467,0,0,9,1.105,5,-1.000,0.499,0.506,0.000,0x1fff
12/28/2022 8:36:30 PM,2,1672284990000,41.300,12.500,-0.500,3.110,0.016,0.007,-0.467,0,0,8,1.108,5,-1.000,0.496,0.506,0.000,0x1fff
12/28/2022 8:46:30 PM,2,1672285590000,38.100,12.500,-0.938,2.870,0.016,0.006,-0.468,0,0,8,1.105,5,-1.000,0.499,0.506,0.000,0x1fff
12/28/2022 8:56:30 PM,2,1672286190000,39.400,12.500,-1.438,2.199,0.015,0.007,-0.468,0,0,7,1.106,5,-1.000,0.498,0.506,0.000,0x1fff
12/28/2022 9:06:30 PM,2,1672286790000,41.100,12.496,-2.188,1.337,0.016,0.007,-0.468,0,0,6,1.106,5,-1.000,0.498,0.506,0.000,0x1fff
12/28/2022 9:16:30 PM,2,1672287390000,41.300,12.496,-2.500,1.193,0.016,0.007,-0.469,0,0,6,1.107,5,-1.000,0.497,0.506,0.000,0x1fff
12/28/2022 9:26:30 PM,2,1672287990000,36.100,12.496,-2.375,1.193,0.015,0.007,-0.469,0,0,6,1.107,5,-1.000,0.497,0.506,0.000,0x1fff
12/28/2022 9:36:30 PM,2,1672288590000,41.700,12.496,-2.000,1.528,0.015,0.007,-0.470,0,0,6,1.106,5,-1.000,0.498,0.506,0.000,0x1fff
12/28/2022 9:46:30 PM,2,1672289190000,41.000,12.492,-1.438,2.056,0.016,0.006,-0.470,0,0,7,1.106,5,-1.000,0.498,0.506,0.000,0x1fff
12/28/2022 9:56:30 PM,2,1672289790000,40.800,12.492,-1.000,2.535,0.016,0.006,-0.470,0,0,7,1.106,5,-1.000,0.498,0.506,0.000,0x1fff
12/28/2022 10:06:30 PM,2,1672290390000,39.500,12.492,-0.688,2.870,0.016,0.007,-0.471,0,0,8,1.114,5,-1.000,0.490,0.506,0.000,0x1fff
12/28/2022 10:16:30 PM,2,1672290990000,40.000,12.492,-0.375,2.870,0.016,0.007,-0.471,0,0,8,1.108,5,-1.000,0.496,0.506,0.000,0x1fff
12/28/2022 10:26:30 PM,2,1672291590000,41.900,12.492,-0.188,3.397,0.016,0.006,-0.471,0,0,8,1.110,5,-1.000,0.494,0.506,0.000,0x1fff
12/28/2022 10:36:30 PM,2,1672292190000,37.300,12.496,0.000,3.445,0.015,0.006,-0.472,0,0,8,1.111,5,-1.000,0.493,0.506,0.000,0x1fff
