"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Voltage, V (LGR S/N: 21623136, SEN S/N: 21378796)","Current, mA (LGR S/N: 21623136, SEN S/N: 21378796)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21550054)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21550054)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21550054)"
43,03/31/23 11:06:06 PM,1069.350,-0.2039,0.0000,-1.791,99.997,2.00,2.67,105.3
44,03/31/23 11:16:06 PM,1069.350,-0.2039,0.0000,-1.756,99.997,2.34,3.01,112.3
45,03/31/23 11:26:06 PM,1069.350,-0.2039,0.0000,-1.809,99.997,2.34,3.01,112.3
46,03/31/23 11:36:06 PM,1069.350,-0.2039,0.0000,-1.852,99.997,2.34,2.67,108.1
47,03/31/23 11:46:06 PM,1069.350,-0.2039,0.0000,-1.815,99.997,2.34,2.67,105.3
48,03/31/23 11:56:06 PM,1069.350,-0.2039,0.0000,-1.834,99.997,2.34,3.01,102.5
49,04/01/23 12:06:06 AM,1069.350,-0.2039,0.0000,-1.852,99.997,2.00,2.67,99.7
50,04/01/23 12:16:06 AM,1069.350,-0.2039,0.0000,-1.825,99.997,2.34,3.34,99.7
51,04/01/23 12:26:06 AM,1069.350,-0.2039,0.0000,-1.836,99.997,2.67,3.34,99.7
52,04/01/23 12:36:06 AM,1069.350,-0.2039,0.0000,-1.825,99.997,2.34,3.01,96.9
53,04/01/23 12:46:06 AM,1069.350,-0.2039,0.0000,-1.825,99.997,2.34,2.67,95.5
54,04/01/23 12:56:06 AM,1069.350,-0.2039,0.0000,-1.895,99.997,2.34,3.01,91.3
55,04/01/23 01:06:06 AM,1069.350,-0.1988,0.0000,-1.951,99.997,2.34,2.67,96.9
56,04/01/23 01:16:06 AM,1069.350,-0.2039,0.0000,-2.032,99.997,2.00,2.67,95.5
57,04/01/23 01:26:06 AM,1069.350,-0.2039,0.0000,-2.059,99.997,2.00,2.34,94.1
58,04/01/23 01:36:06 AM,1069.350,-0.2039,0.0000,-2.061,99.997,2.00,2.67,88.4
59,04/01/23 01:46:06 AM,1069.350,-0.2039,0.0000,-2.008,99.997,2.00,2.34,71.6
60,04/01/23 01:56:06 AM,1069.350,-0.2039,0.0000,-1.986,99.997,2.00,2.34,74.4
61,04/01/23 02:06:06 AM,1069.350,-0.2039,0.0000,-1.970,99.997,1.67,2.34,75.8
62,04/01/23 02:16:06 AM,1069.350,-0.2039,0.0000,-1.901,99.997,2.00,2.67,78.6
63,04/01/23 02:26:06 AM,1069.350,-0.2039,0.0000,-1.949,99.997,1.67,2.34,99.7
64,04/01/23 02:36:06 AM,1069.350,-0.2039,0.0000,-1.976,99.997,1.34,2.00,110.9
65,04/01/23 02:46:06 AM,1069.350,-0.2039,0.0000,-1.957,99.997,0.67,1.34,106.7
66,04/01/23 02:56:06 AM,1069.350,-0.2039,0.0000,-1.922,99.997,0.67,1.34,102.5
67,04/01/23 03:06:06 AM,1069.350,-0.2039,0.0000,-1.911,99.997,0.67,1.34,89.9
68,04/01/23 03:16:06 AM,1069.350,-0.2039,0.0000,-1.911,99.997,0.67,1.34,89.9
69,04/01/23 03:26:06 AM,1069.350,-0.2039,0.0000,-1.981,99.997,0.33,1.00,89.9
70,04/01/23 03:36:06 AM,1069.350,-0.2039,0.0000,-2.061,99.997,0.33,1.00,89.9
71,04/01/23 03:46:06 AM,1069.350,-0.1988,0.0000,-2.102,99.997,0.33,1.00,89.9
72,04/01/23 03:56:06 AM,1069.350,-0.2039,0.0000,-2.158,99.997,0.33,0.67,89.9
73,04/01/23 04:06:06 AM,1069.350,-0.2039,0.0000,-2.161,99.997,0.33,1.00,102.5
74,04/01/23 04:16:06 AM,1069.350,-0.2039,0.0000,-2.158,99.997,0.00,0.67,120.7
75,04/01/23 04:26:06 AM,1069.350,-0.2039,0.0000,-2.145,99.997,0.00,0.00,120.7
76,04/01/23 04:36:06 AM,1069.350,-0.2039,0.0000,-2.136,99.997,0.00,0.67,120.7
77,04/01/23 04:46:06 AM,1069.350,-0.2039,0.0000,-2.115,99.997,0.00,0.67,120.7
78,04/01/23 04:56:06 AM,1069.350,-0.2039,0.0000,-2.040,99.997,0.33,0.67,120.7
79,04/01/23 05:06:06 AM,1069.350,-0.2039,0.0000,-2.061,99.997,0.33,0.67,120.7
80,04/01/23 05:16:06 AM,1069.350,-0.1988,0.0000,-2.153,99.997,0.00,0.33,120.7
81,04/01/23 05:26:06 AM,1069.350,-0.2039,0.0000,-2.241,99.997,0.00,0.00,120.7
82,04/01/23 05:36:06 AM,1069.350,-0.2039,0.0000,-2.126,99.997,0.67,1.34,108.1
83,04/01/23 05:46:06 AM,1069.350,-0.2039,0.0000,-2.051,99.997,0.67,1.34,66.0
84,04/01/23 05:56:06 AM,1069.350,-0.1988,0.0000,-2.016,99.997,0.67,1.00,66.0
85,04/01/23 06:06:06 AM,1069.350,-0.2039,0.0000,-2.029,99.997,0.67,1.34,88.4
86,04/01/23 06:16:06 AM,1069.350,-0.2039,0.0000,-2.171,99.997,0.33,1.00,99.7
87,04/01/23 06:26:06 AM,1069.350,-0.2039,0.0000,-2.271,99.997,0.00,0.33,102.5
88,04/01/23 06:36:06 AM,1069.350,-0.2039,0.0000,-2.281,99.997,0.00,0.67,102.5
89,04/01/23 06:46:06 AM,1069.350,-0.2039,0.0000,-2.260,99.997,0.33,1.00,102.5
90,04/01/23 06:56:06 AM,1069.350,-0.2039,0.0000,-2.204,99.997,0.33,1.00,110.9
91,04/01/23 07:06:06 AM,1069.350,-0.2039,0.0000,-2.233,99.997,0.33,1.00,126.4
92,04/01/23 07:16:06 AM,1069.350,-0.2039,0.0000,-2.169,99.997,0.67,1.34,126.4
93,04/01/23 07:26:06 AM,1069.350,-0.2039,0.0000,-2.166,99.997,0.67,1.34,113.7
94,04/01/23 07:36:06 AM,1069.350,-0.1988,0.0000,-2.126,99.997,0.33,1.00,112.3
95,04/01/23 07:46:06 AM,1069.350,-0.2039,0.0000,-2.040,99.997,1.00,2.00,91.3
96,04/01/23 07:56:06 AM,1069.350,-0.2039,0.0000,-1.946,99.997,1.67,2.00,88.4
97,04/01/23 08:06:06 AM,1069.350,-0.2039,0.0000,-1.710,99.997,1.67,2.34,95.5
98,04/01/23 08:16:06 AM,1069.350,-0.2039,0.0000,-1.311,99.997,1.00,1.34,117.9
99,04/01/23 08:26:06 AM,1069.350,-0.2039,0.0000,-1.123,99.997,1.34,2.00,134.8
100,04/01/23 08:36:06 AM,1069.350,-0.2039,0.0000,-0.989,99.997,1.34,2.34,140.4
101,04/01/23 08:46:06 AM,1069.350,-0.2039,0.0000,-0.689,99.992,1.34,2.34,155.8
102,04/01/23 08:56:06 AM,1069.350,-0.2039,0.0000,-0.051,99.997,0.33,1.00,162.9
103,04/01/23 09:06:06 AM,1069.350,-0.2039,0.0000,0.577,99.208,0.00,0.33,162.9
104,04/01/23 09:16:06 AM,1069.350,-0.1988,0.0000,0.673,98.805,0.67,3.01,220.4
105,04/01/23 09:26:06 AM,1069.350,-0.2039,0.0000,0.759,98.302,1.67,3.34,259.7
106,04/01/23 09:36:06 AM,1069.350,-0.2039,0.0000,0.936,96.782,1.34,2.67,256.9
107,04/01/23 09:46:06 AM,1069.350,-0.2039,0.0000,1.370,96.062,0.67,2.67,286.4
108,04/01/23 09:56:06 AM,1069.350,-0.2039,0.0000,1.697,96.098,0.33,1.34,261.1
109,04/01/23 10:06:06 AM,1069.350,-0.2039,0.0000,1.338,94.179,2.00,3.67,230.2
110,04/01/23 10:16:06 AM,1069.350,-0.2039,0.0000,1.276,95.164,1.34,3.01,230.2
111,04/01/23 10:26:06 AM,1069.350,-0.2039,0.0000,1.011,94.421,1.34,2.67,224.6
112,04/01/23 10:36:06 AM,1069.350,-0.2039,0.0000,0.555,95.502,1.67,3.01,227.4
113,04/01/23 10:46:06 AM,1069.350,-0.2039,0.0000,0.603,93.994,1.34,2.34,202.2
114,04/01/23 10:56:06 AM,1069.350,-0.2039,0.0000,0.837,94.475,1.00,2.00,230.2
115,04/01/23 11:06:06 AM,1069.350,-0.2039,0.0000,2.271,94.733,0.00,1.00,212.0
116,04/01/23 11:16:06 AM,1069.350,-0.2039,0.0000,4.086,92.047,0.00,0.67,212.0
117,04/01/23 11:26:06 AM,1069.350,-0.2039,0.0000,3.727,87.413,0.33,1.34,71.6
118,04/01/23 11:36:06 AM,1069.350,-0.2039,0.0000,2.317,83.246,1.00,1.67,103.9
119,04/01/23 11:46:06 AM,1069.350,-0.2039,0.0000,3.732,80.069,0.33,1.34,98.3
120,04/01/23 11:56:06 AM,1069.350,-0.2039,0.0000,3.413,80.703,1.34,2.34,60.4
121,04/01/23 12:06:06 PM,1069.350,-0.1988,0.0000,3.842,78.509,1.34,2.34,87.0
122,04/01/23 12:16:06 PM,1069.350,-0.1988,0.0000,3.089,80.522,1.34,3.01,98.3
123,04/01/23 12:26:06 PM,1069.350,-0.2039,0.0000,3.062,77.621,4.34,8.35,238.7
124,04/01/23 12:36:06 PM,1069.350,-0.2039,0.0000,2.973,76.967,4.68,6.68,256.9
125,04/01/23 12:46:06 PM,1069.350,-0.2039,0.0000,2.976,75.421,5.34,8.02,254.1
126,04/01/23 12:56:06 PM,1069.350,-0.2039,0.0000,2.979,74.464,5.68,10.69,251.3
127,04/01/23 01:06:06 PM,1069.350,-0.1988,0.0000,3.354,74.391,4.34,6.01,242.9
128,04/01/23 01:16:06 PM,1069.350,-0.1988,0.0000,3.284,74.369,4.68,8.02,248.5
129,04/01/23 01:26:06 PM,1069.350,-0.2039,0.0000,3.255,73.310,5.34,8.02,248.5
130,04/01/23 01:36:06 PM,1069.350,-0.2039,0.0000,3.097,74.482,6.35,9.02,241.5
131,04/01/23 01:46:06 PM,1069.350,-0.2039,0.0000,2.982,74.102,8.68,11.35,244.3
132,04/01/23 01:56:06 PM,1069.350,-0.2039,0.0000,2.936,76.487,7.01,10.02,245.7
133,04/01/23 02:06:06 PM,1069.350,-0.1988,0.0000,3.381,75.161,6.35,8.68,238.7
134,04/01/23 02:16:06 PM,1069.350,-0.2039,0.0000,3.904,71.872,7.01,9.68,240.1
135,04/01/23 02:26:06 PM,1069.350,-0.2039,0.0000,4.000,71.518,7.35,9.68,249.9
136,04/01/23 02:36:06 PM,1069.350,-0.1988,0.0000,4.041,71.638,6.35,8.68,245.7
137,04/01/23 02:46:06 PM,1069.350,-0.2039,0.0000,3.386,74.273,7.68,11.35,247.1
138,04/01/23 02:56:06 PM,1069.350,-0.1988,0.0000,2.689,79.857,6.68,9.35,254.1
139,04/01/23 03:06:06 PM,1069.350,-0.2039,0.0000,1.965,86.053,-888.88,-888.88,-888.9
140,04/01/23 03:16:06 PM,1069.350,-0.2039,0.0000,0.536,94.751,-888.88,-888.88,-888.9
141,04/01/23 03:26:06 PM,1069.350,-0.2039,0.0000,0.295,96.350,-888.88,-888.88,-888.9
142,04/01/23 03:36:06 PM,1069.350,-0.2039,0.0000,0.177,97.368,-888.88,-888.88,-888.9
143,04/01/23 03:46:06 PM,1069.350,-0.1988,0.0000,-0.072,96.976,-888.88,-888.88,-888.9
144,04/01/23 03:56:06 PM,1069.350,-0.2039,0.0000,-0.775,96.590,-888.88,-888.88,-888.9
145,04/01/23 04:06:06 PM,1069.350,-0.2039,0.0000,-1.099,96.750,-888.88,-888.88,-888.9
146,04/01/23 04:16:06 PM,1069.350,-0.2039,0.0000,-1.330,96.919,-888.88,-888.88,-888.9
147,04/01/23 04:26:06 PM,1069.350,-0.1988,0.0000,-1.815,97.009,-888.88,-888.88,-888.9
148,04/01/23 04:36:06 PM,1069.350,-0.2039,0.0000,-2.032,97.334,-888.88,-888.88,-888.9
149,04/01/23 04:46:06 PM,1069.350,-0.2039,0.0000,-2.190,97.591,-888.88,-888.88,-888.9
150,04/01/23 04:56:06 PM,1069.350,-0.2039,0.0000,-2.209,97.600,-888.88,-888.88,-888.9
151,04/01/23 05:06:06 PM,1069.350,-0.2039,0.0000,-2.233,97.464,-888.88,-888.88,-888.9
152,04/01/23 05:16:06 PM,1069.350,-0.2039,0.0000,-2.088,96.916,-888.88,-888.88,-888.9
153,04/01/23 05:26:06 PM,1069.350,-0.2039,0.0000,-2.115,97.073,-888.88,-888.88,-888.9
154,04/01/23 05:36:06 PM,1069.350,-0.2039,0.0000,-2.330,96.629,-888.88,-888.88,-888.9
155,04/01/23 05:46:06 PM,1069.350,-0.2039,0.0000,-2.375,96.516,-888.88,-888.88,-888.9
156,04/01/23 05:56:06 PM,1069.350,-0.2039,0.0000,-2.370,95.848,-888.88,-888.88,-888.9
157,04/01/23 06:06:06 PM,1069.350,-0.1988,0.0000,-2.531,95.355,-888.88,-888.88,-888.9
158,04/01/23 06:16:06 PM,1069.350,-0.2039,0.0000,-2.614,95.550,-888.88,-888.88,-888.9
159,04/01/23 06:26:06 PM,1069.350,-0.1988,0.0000,-2.809,96.442,-888.88,-888.88,-888.9
160,04/01/23 06:36:06 PM,1069.350,-0.2039,0.0000,-2.764,96.687,-888.88,-888.88,-888.9
161,04/01/23 06:46:06 PM,1069.350,-0.2039,0.0000,-2.662,94.049,-888.88,-888.88,-888.9
162,04/01/23 06:56:06 PM,1069.350,-0.2039,0.0000,-2.582,90.829,-888.88,-888.88,-888.9
163,04/01/23 07:06:06 PM,1069.350,-0.2039,0.0000,-2.608,89.963,-888.88,-888.88,-888.9
164,04/01/23 07:16:06 PM,1069.350,-0.2039,0.0000,-2.493,88.577,-888.88,-888.88,-888.9
165,04/01/23 07:26:06 PM,1069.350,-0.2039,0.0000,-2.560,88.537,-888.88,-888.88,-888.9
166,04/01/23 07:36:06 PM,1069.350,-0.2039,0.0000,-2.506,87.829,-888.88,-888.88,-888.9
167,04/01/23 07:46:06 PM,1069.350,-0.2039,0.0000,-2.437,87.462,-888.88,-888.88,-888.9
168,04/01/23 07:56:06 PM,1069.350,-0.1988,0.0000,-3.297,89.557,-888.88,-888.88,-888.9
169,04/01/23 08:06:06 PM,1069.350,-0.2039,0.0000,-3.630,90.312,-888.88,-888.88,-888.9
170,04/01/23 08:16:06 PM,1069.350,-0.2039,0.0000,-3.764,89.723,-888.88,-888.88,-888.9
171,04/01/23 08:26:06 PM,1069.350,-0.2039,0.0000,-3.984,90.007,-888.88,-888.88,-888.9
172,04/01/23 08:36:06 PM,1069.350,-0.2039,0.0000,-4.088,90.019,-888.88,-888.88,-888.9
173,04/01/23 08:46:06 PM,1069.350,-0.2039,0.0000,-3.994,89.870,-888.88,-888.88,-888.9
174,04/01/23 08:56:06 PM,1069.350,-0.2039,0.0000,-3.858,89.625,-888.88,-888.88,-888.9
175,04/01/23 09:06:06 PM,1069.350,-0.2039,0.0000,-3.914,89.264,-888.88,-888.88,-888.9
176,04/01/23 09:16:06 PM,1069.350,-0.2039,0.0000,-4.517,90.497,-888.88,-888.88,-888.9
177,04/01/23 09:26:06 PM,1069.350,-0.2039,0.0000,-4.622,90.814,-888.88,-888.88,-888.9
178,04/01/23 09:36:06 PM,1069.350,-0.2039,0.0000,-4.118,90.405,-888.88,-888.88,-888.9
179,04/01/23 09:46:06 PM,1069.350,-0.2039,0.0000,-4.560,90.642,-888.88,-888.88,-888.9
180,04/01/23 09:56:06 PM,1069.350,-0.2039,0.0000,-5.013,91.469,-888.88,-888.88,-888.9
181,04/01/23 10:06:06 PM,1069.350,-0.2039,0.0000,-4.389,91.269,-888.88,-888.88,-888.9
182,04/01/23 10:16:06 PM,1069.350,-0.2039,0.0000,-4.142,89.780,-888.88,-888.88,-888.9
183,04/01/23 10:26:06 PM,1069.350,-0.2039,0.0000,-4.539,91.066,-888.88,-888.88,-888.9
184,04/01/23 10:36:06 PM,1069.350,-0.2039,0.0000,-4.681,91.994,-888.88,-888.88,-888.9
185,04/01/23 10:46:06 PM,1069.350,-0.2039,0.0000,-4.576,92.465,-888.88,-888.88,-888.9
186,04/01/23 10:56:06 PM,1069.350,-0.2039,0.0000,-4.498,91.771,-888.88,-888.88,-888.9
187,04/01/23 11:06:06 PM,1069.350,-0.2039,0.0000,-4.370,92.972,-888.88,-888.88,-888.9
188,04/01/23 11:16:06 PM,1069.350,-0.2039,0.0000,-3.997,92.004,-888.88,-888.88,-888.9
189,04/01/23 11:26:06 PM,1069.350,-0.2039,0.0000,-4.356,92.572,-888.88,-888.88,-888.9
190,04/01/23 11:36:06 PM,1069.350,-0.1988,0.0000,-4.249,93.350,-888.88,-888.88,-888.9
191,04/01/23 11:46:06 PM,1069.350,-0.2039,0.0000,-3.981,93.260,-888.88,-888.88,-888.9
192,04/01/23 11:56:06 PM,1069.350,-0.2039,0.0000,-3.801,93.477,-888.88,-888.88,-888.9
193,04/02/23 12:06:06 AM,1069.350,-0.2039,0.0000,-3.632,92.563,-888.88,-888.88,-888.9
194,04/02/23 12:16:06 AM,1069.350,-0.2039,0.0000,-4.976,90.594,-888.88,-888.88,-888.9
195,04/02/23 12:26:06 AM,1069.350,-0.2039,0.0000,-7.327,96.814,-888.88,-888.88,-888.9
196,04/02/23 12:36:06 AM,1069.350,-0.2039,0.0000,-6.437,98.508,-888.88,-888.88,-888.9
197,04/02/23 12:46:06 AM,1069.350,-0.1988,0.0000,-6.989,96.904,-888.88,-888.88,-888.9
198,04/02/23 12:56:06 AM,1069.350,-0.2039,0.0000,-5.761,98.941,-888.88,-888.88,-888.9
199,04/02/23 01:06:06 AM,1069.350,-0.1988,0.0000,-4.078,94.920,-888.88,-888.88,-888.9
200,04/02/23 01:16:06 AM,1069.350,-0.1988,0.0000,-3.876,93.489,-888.88,-888.88,-888.9
201,04/02/23 01:26:06 AM,1069.350,-0.2039,0.0000,-4.185,94.855,-888.88,-888.88,-888.9
202,04/02/23 01:36:06 AM,1069.350,-0.2039,0.0000,-4.019,94.585,-888.88,-888.88,-888.9
203,04/02/23 01:46:06 AM,1069.350,-0.2039,0.0000,-4.150,94.974,-888.88,-888.88,-888.9
204,04/02/23 01:56:06 AM,1069.350,-0.2039,0.0000,-4.064,94.589,-888.88,-888.88,-888.9
205,04/02/23 02:06:06 AM,1069.350,-0.2039,0.0000,-3.863,94.154,-888.88,-888.88,-888.9
206,04/02/23 02:16:06 AM,1069.350,-0.2039,0.0000,-4.008,94.815,-888.88,-888.88,-888.9
207,04/02/23 02:26:06 AM,1069.350,-0.1988,0.0000,-4.045,95.125,-888.88,-888.88,-888.9
208,04/02/23 02:36:06 AM,1069.350,-0.1988,0.0000,-3.528,93.007,-888.88,-888.88,-888.9
209,04/02/23 02:46:06 AM,1069.350,-0.2039,0.0000,-3.517,93.425,-888.88,-888.88,-888.9
210,04/02/23 02:56:06 AM,1069.350,-0.2039,0.0000,-3.490,93.048,-888.88,-888.88,-888.9
211,04/02/23 03:06:06 AM,1069.350,-0.2039,0.0000,-3.434,93.175,-888.88,-888.88,-888.9
212,04/02/23 03:16:06 AM,1069.350,-0.2039,0.0000,-3.560,94.078,-888.88,-888.88,-888.9
213,04/02/23 03:26:06 AM,1069.350,-0.2039,0.0000,-3.606,94.920,-888.88,-888.88,-888.9
214,04/02/23 03:36:06 AM,1069.350,-0.2039,0.0000,-3.745,95.683,-888.88,-888.88,-888.9
215,04/02/23 03:46:06 AM,1069.350,-0.2039,0.0000,-3.801,95.221,-888.88,-888.88,-888.9
216,04/02/23 03:56:06 AM,1069.350,-0.2039,0.0000,-3.809,94.643,-888.88,-888.88,-888.9
217,04/02/23 04:06:06 AM,1069.350,-0.2039,0.0000,-3.767,94.627,-888.88,-888.88,-888.9
218,04/02/23 04:16:06 AM,1069.350,-0.2039,0.0000,-3.608,94.229,-888.88,-888.88,-888.9
219,04/02/23 04:26:06 AM,1069.350,-0.2039,0.0000,-3.359,93.260,-888.88,-888.88,-888.9
220,04/02/23 04:36:06 AM,1069.350,-0.2039,0.0000,-2.949,92.714,-888.88,-888.88,-888.9
221,04/02/23 04:46:06 AM,1069.350,-0.2039,0.0000,-2.970,93.074,-888.88,-888.88,-888.9
222,04/02/23 04:56:06 AM,1069.350,-0.2039,0.0000,-2.876,92.593,-888.88,-888.88,-888.9
223,04/02/23 05:06:06 AM,1069.350,-0.2039,0.0000,-2.606,90.817,-888.88,-888.88,-888.9
224,04/02/23 05:16:06 AM,1069.350,-0.2039,0.0000,-2.635,90.997,-888.88,-888.88,-888.9
225,04/02/23 05:26:06 AM,1069.350,-0.1988,0.0000,-2.884,92.645,-888.88,-888.88,-888.9
226,04/02/23 05:36:06 AM,1069.350,-0.2039,0.0000,-3.136,94.102,-888.88,-888.88,-888.9
227,04/02/23 05:46:06 AM,1069.350,-0.2039,0.0000,-3.305,94.528,-888.88,-888.88,-888.9
228,04/02/23 05:56:06 AM,1069.350,-0.2039,0.0000,-3.434,94.496,-888.88,-888.88,-888.9
229,04/02/23 06:06:06 AM,1069.350,-0.2039,0.0000,-3.402,93.388,-888.88,-888.88,-888.9
230,04/02/23 06:16:06 AM,1069.350,-0.2039,0.0000,-3.512,93.014,-888.88,-888.88,-888.9
231,04/02/23 06:26:06 AM,1069.350,-0.2039,0.0000,-3.681,93.268,-888.88,-888.88,-888.9
232,04/02/23 06:36:06 AM,1069.350,-0.2039,0.0000,-3.627,93.207,-888.88,-888.88,-888.9
233,04/02/23 06:46:06 AM,1069.350,-0.2039,0.0000,-3.691,92.818,-888.88,-888.88,-888.9
234,04/02/23 06:56:06 AM,1069.350,-0.2039,0.0000,-3.649,92.270,-888.88,-888.88,-888.9
235,04/02/23 07:06:06 AM,1069.350,-0.2039,0.0000,-3.624,92.221,-888.88,-888.88,-888.9
236,04/02/23 07:16:06 AM,1069.350,-0.2039,0.0000,-3.667,91.838,-888.88,-888.88,-888.9
237,04/02/23 07:26:06 AM,1069.350,-0.2039,0.0000,-3.750,92.314,-888.88,-888.88,-888.9
238,04/02/23 07:36:06 AM,1069.350,-0.2039,0.0000,-3.895,92.645,-888.88,-888.88,-888.9
239,04/02/23 07:46:06 AM,1069.350,-0.2039,0.0000,-4.029,92.926,-888.88,-888.88,-888.9
240,04/02/23 07:56:06 AM,1069.350,-0.2039,0.0000,-4.008,92.186,-888.88,-888.88,-888.9
241,04/02/23 08:06:06 AM,1069.350,-0.1988,0.0000,-3.675,91.182,-888.88,-888.88,-888.9
242,04/02/23 08:16:06 AM,1069.350,-0.2039,0.0000,-3.665,90.716,-888.88,-888.88,-888.9
243,04/02/23 08:26:06 AM,1069.350,-0.2039,0.0000,-3.506,89.374,-888.88,-888.88,-888.9
