"Plot Title: site8km2026"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21623140, SEN S/N: 21549913)","RH, % (LGR S/N: 21623140, SEN S/N: 21549913)","Wind Speed, m/s (LGR S/N: 21623140, SEN S/N: 21550053)","Gust Speed, m/s (LGR S/N: 21623140, SEN S/N: 21550053)","Wind Direction, ø (LGR S/N: 21623140, SEN S/N: 21550053)","Pressure, mbar (LGR S/N: 21623140, SEN S/N: 21569227)"
6835,12/15/25 11:57:29 PM,3.770,73.918,2.00,3.34,254.1,830.350
6836,12/16/25 12:07:29 AM,4.172,69.935,2.34,4.01,223.2,830.450
6837,12/16/25 12:17:29 AM,4.284,70.816,2.00,3.34,280.8,830.350
6838,12/16/25 12:27:29 AM,4.314,71.756,1.34,2.34,278.0,830.350
6839,12/16/25 12:37:29 AM,3.451,75.587,1.34,2.67,279.4,830.250
6840,12/16/25 12:47:29 AM,3.397,75.962,1.34,2.67,275.2,829.950
6841,12/16/25 12:57:29 AM,3.228,76.361,2.00,2.67,263.9,829.850
6842,12/16/25 01:07:29 AM,2.982,77.932,2.00,2.67,282.2,829.750
6843,12/16/25 01:17:29 AM,3.955,75.944,3.01,4.01,275.2,829.850
6844,12/16/25 01:27:29 AM,4.091,79.406,2.67,4.01,286.4,829.850
6845,12/16/25 01:37:29 AM,4.167,80.632,2.67,4.01,273.8,829.950
6846,12/16/25 01:47:29 AM,4.116,81.288,2.00,3.34,244.3,830.050
6847,12/16/25 01:57:29 AM,4.566,79.060,3.34,5.01,258.3,830.250
6848,12/16/25 02:07:29 AM,4.491,78.851,2.34,4.68,280.8,830.250
6849,12/16/25 02:17:29 AM,4.016,81.289,1.67,2.67,265.3,830.250
6850,12/16/25 02:27:29 AM,4.287,80.380,2.34,3.34,219.0,830.350
6851,12/16/25 02:37:29 AM,4.419,80.117,2.00,3.01,216.2,830.250
6852,12/16/25 02:47:29 AM,4.177,81.262,1.67,3.01,230.2,830.350
6853,12/16/25 02:57:29 AM,3.606,82.069,1.34,3.01,227.4,830.150
6854,12/16/25 03:07:29 AM,2.628,83.403,0.67,1.34,230.2,830.050
6855,12/16/25 03:17:29 AM,2.091,86.841,1.00,2.34,290.6,829.850
6856,12/16/25 03:27:29 AM,2.177,87.962,1.67,2.67,279.4,829.950
6857,12/16/25 03:37:29 AM,2.990,86.172,1.67,2.67,255.5,830.150
6858,12/16/25 03:47:29 AM,4.118,79.141,1.67,2.67,244.3,830.150
6859,12/16/25 03:57:29 AM,3.419,82.640,1.67,2.67,252.7,830.050
6860,12/16/25 04:07:29 AM,3.282,83.241,2.00,3.01,228.8,829.950
6861,12/16/25 04:17:29 AM,3.815,81.770,2.34,3.01,219.0,829.950
6862,12/16/25 04:27:29 AM,2.392,86.397,1.67,2.34,269.6,829.950
6863,12/16/25 04:37:29 AM,1.949,89.050,1.34,2.00,268.1,829.850
6864,12/16/25 04:47:29 AM,2.239,88.942,1.00,2.00,228.8,829.750
6865,12/16/25 04:57:29 AM,1.654,89.537,1.00,2.00,287.8,829.750
6866,12/16/25 05:07:29 AM,1.829,89.950,1.34,2.67,241.5,829.850
6867,12/16/25 05:17:29 AM,2.325,88.992,2.34,3.01,265.3,829.850
6868,12/16/25 05:27:29 AM,2.523,88.945,2.34,3.01,263.9,829.650
6869,12/16/25 05:37:29 AM,2.049,89.679,2.00,3.01,271.0,829.550
6870,12/16/25 05:47:29 AM,1.628,91.022,2.34,3.01,268.1,829.550
6871,12/16/25 05:57:29 AM,2.196,89.574,1.34,2.34,235.9,829.550
6872,12/16/25 06:07:29 AM,2.480,89.294,1.34,2.34,268.1,829.650
6873,12/16/25 06:17:29 AM,2.244,92.036,1.00,2.00,297.6,829.450
6874,12/16/25 06:27:29 AM,2.142,91.615,0.67,1.67,33.7,829.450
6875,12/16/25 06:37:29 AM,2.606,90.040,0.00,0.67,82.8,829.450
6876,12/16/25 06:47:29 AM,2.987,89.543,0.00,1.00,68.8,829.350
6877,12/16/25 06:57:29 AM,2.839,90.748,0.00,0.67,301.8,829.350
6878,12/16/25 07:07:29 AM,3.041,91.690,0.00,0.00,301.8,829.350
6879,12/16/25 07:17:29 AM,2.992,91.530,0.33,1.00,283.6,829.250
6880,12/16/25 07:27:29 AM,2.212,93.660,0.33,1.00,328.5,829.250
6881,12/16/25 07:37:29 AM,2.024,93.893,0.67,1.67,311.7,829.250
6882,12/16/25 07:47:29 AM,2.413,93.548,1.67,2.34,276.6,829.450
6883,12/16/25 07:57:29 AM,3.740,88.463,1.34,1.67,275.2,829.350
6884,12/16/25 08:07:29 AM,3.743,88.592,1.00,1.67,273.8,829.150
6885,12/16/25 08:17:29 AM,3.783,88.853,1.34,3.01,252.7,829.250
6886,12/16/25 08:27:29 AM,4.370,87.535,1.67,3.34,240.1,829.250
6887,12/16/25 08:37:29 AM,5.402,83.832,1.67,2.34,217.6,829.050
6888,12/16/25 08:47:29 AM,4.638,86.227,1.34,2.00,227.4,828.950
6889,12/16/25 08:57:29 AM,4.502,86.909,1.34,2.00,244.3,828.950
6890,12/16/25 09:07:29 AM,4.802,85.501,2.00,3.01,245.7,829.050
6891,12/16/25 09:17:29 AM,4.427,87.730,2.34,3.34,256.9,829.350
6892,12/16/25 09:27:29 AM,5.177,85.557,3.01,3.34,247.1,829.250
6893,12/16/25 09:37:29 AM,5.526,84.939,2.67,3.67,254.1,829.450
6894,12/16/25 09:47:29 AM,4.089,89.232,2.34,3.01,271.0,829.650
6895,12/16/25 09:57:29 AM,4.319,89.743,2.00,2.34,265.3,829.650
6896,12/16/25 10:07:29 AM,4.885,88.298,1.67,2.34,266.7,829.550
6897,12/16/25 10:17:29 AM,4.620,88.963,1.34,2.34,258.3,829.550
6898,12/16/25 10:27:29 AM,4.491,89.986,1.00,2.00,255.5,829.550
6899,12/16/25 10:37:29 AM,4.748,89.497,0.33,1.67,265.3,829.650
6900,12/16/25 10:47:29 AM,6.038,86.194,1.34,2.34,258.3,829.750
6901,12/16/25 10:57:29 AM,7.097,83.386,1.34,2.00,276.6,829.850
6902,12/16/25 11:07:29 AM,7.638,81.216,0.67,1.67,286.4,829.650
6903,12/16/25 11:17:29 AM,8.684,78.909,0.33,1.34,165.7,829.650
6904,12/16/25 11:27:29 AM,8.735,78.679,1.34,2.00,228.8,829.650
6905,12/16/25 11:37:29 AM,9.059,77.469,1.67,2.34,268.1,829.550
6906,12/16/25 11:47:29 AM,9.218,76.622,2.34,3.34,273.8,829.450
6907,12/16/25 11:57:29 AM,9.429,76.152,2.67,3.34,268.1,829.550
6908,12/16/25 12:07:29 PM,9.601,75.496,3.01,4.01,280.8,829.550
6909,12/16/25 12:17:29 PM,9.960,74.228,2.67,4.01,292.0,829.450
6910,12/16/25 12:27:29 PM,10.142,73.674,2.67,4.34,290.6,829.350
6911,12/16/25 12:37:29 PM,10.317,72.648,2.34,4.01,278.0,829.150
6912,12/16/25 12:47:29 PM,10.475,72.146,2.34,3.34,283.6,828.950
6913,12/16/25 12:57:29 PM,10.861,70.497,2.34,4.01,276.6,828.650
6914,12/16/25 01:07:29 PM,11.274,68.827,2.34,4.34,259.7,828.450
6915,12/16/25 01:17:29 PM,11.416,68.324,2.67,5.34,249.9,828.350
6916,12/16/25 01:27:29 PM,10.797,69.523,3.01,5.34,273.8,828.150
6917,12/16/25 01:37:29 PM,10.893,68.930,2.67,4.34,285.0,828.050
6918,12/16/25 01:47:29 PM,10.955,67.454,3.34,4.68,283.6,827.750
6919,12/16/25 01:57:29 PM,10.963,66.302,4.01,6.01,289.2,827.550
6920,12/16/25 02:07:29 PM,11.027,65.486,3.34,5.34,283.6,827.550
6921,12/16/25 02:17:29 PM,11.142,64.875,3.01,4.34,266.7,827.350
6922,12/16/25 02:27:29 PM,11.236,64.472,2.67,3.67,248.5,827.150
6923,12/16/25 02:37:29 PM,10.834,65.832,3.01,4.68,271.0,827.150
6924,12/16/25 02:47:29 PM,10.496,67.608,2.67,4.34,272.4,827.050
6925,12/16/25 02:57:29 PM,10.384,68.531,2.67,4.01,271.0,826.850
6926,12/16/25 03:07:29 PM,10.290,68.446,2.34,4.01,254.1,826.750
6927,12/16/25 03:17:29 PM,10.218,68.157,2.34,3.34,259.7,826.550
6928,12/16/25 03:27:29 PM,10.185,68.780,1.67,3.01,263.9,826.450
6929,12/16/25 03:37:29 PM,10.054,68.710,1.67,2.34,271.0,826.250
6930,12/16/25 03:47:29 PM,10.011,69.058,1.34,2.34,278.0,826.150
6931,12/16/25 03:57:29 PM,9.987,68.215,1.67,2.67,280.8,826.250
6932,12/16/25 04:07:29 PM,10.008,67.488,1.34,2.00,271.0,826.250
6933,12/16/25 04:17:29 PM,9.960,66.658,1.34,2.34,279.4,826.250
6934,12/16/25 04:27:29 PM,9.869,67.091,1.00,1.67,278.0,826.150
6935,12/16/25 04:37:29 PM,9.660,67.651,1.34,2.00,273.8,826.150
6936,12/16/25 04:47:29 PM,9.413,69.235,1.34,2.00,258.3,826.250
6937,12/16/25 04:57:29 PM,9.169,70.944,1.34,2.00,234.5,826.250
6938,12/16/25 05:07:29 PM,8.872,72.709,1.00,1.67,223.2,826.150
6939,12/16/25 05:17:29 PM,8.545,74.438,1.34,1.67,231.6,826.150
6940,12/16/25 05:27:29 PM,7.571,77.375,1.34,1.67,266.7,826.050
6941,12/16/25 05:37:29 PM,6.856,80.156,1.67,1.67,278.0,825.950
6942,12/16/25 05:47:29 PM,6.952,80.159,1.67,2.00,252.7,825.850
6943,12/16/25 05:57:29 PM,6.684,80.412,2.00,2.67,255.5,825.850
6944,12/16/25 06:07:29 PM,5.402,84.544,2.00,2.67,261.1,825.950
6945,12/16/25 06:17:29 PM,5.893,83.917,2.34,3.01,248.5,825.950
6946,12/16/25 06:27:29 PM,5.965,83.317,2.00,3.34,228.8,825.850
6947,12/16/25 06:37:29 PM,6.038,83.531,2.34,3.01,220.4,825.750
6948,12/16/25 06:47:29 PM,6.252,82.704,2.34,3.01,220.4,825.750
6949,12/16/25 06:57:29 PM,5.955,82.519,2.00,2.67,245.7,825.750
6950,12/16/25 07:07:29 PM,5.620,83.967,2.34,3.01,247.1,825.750
6951,12/16/25 07:17:29 PM,5.475,84.454,1.67,2.67,240.1,825.650
6952,12/16/25 07:27:29 PM,6.354,79.556,3.01,4.01,220.4,825.550
6953,12/16/25 07:37:29 PM,6.657,75.863,3.34,4.34,224.6,825.650
6954,12/16/25 07:47:29 PM,6.577,75.425,2.00,3.01,240.1,825.550
6955,12/16/25 07:57:29 PM,5.864,77.586,2.00,2.67,249.9,825.450
6956,12/16/25 08:07:29 PM,5.601,78.434,2.34,3.01,252.7,825.450
6957,12/16/25 08:17:29 PM,5.209,80.197,2.34,3.34,266.7,825.350
6958,12/16/25 08:27:29 PM,5.100,81.161,2.67,3.34,263.9,825.350
6959,12/16/25 08:37:29 PM,5.083,81.233,2.34,2.67,266.7,825.350
6960,12/16/25 08:47:29 PM,5.349,80.243,2.00,2.67,259.7,825.050
6961,12/16/25 08:57:29 PM,5.193,81.743,2.00,2.67,263.9,824.950
6962,12/16/25 09:07:29 PM,5.317,81.053,1.00,1.67,220.4,824.750
6963,12/16/25 09:17:29 PM,6.142,78.322,1.34,2.34,249.9,824.750
6964,12/16/25 09:27:29 PM,6.352,79.149,2.00,3.34,247.1,824.550
6965,12/16/25 09:37:29 PM,6.105,80.381,2.00,3.01,306.1,824.350
6966,12/16/25 09:47:29 PM,6.258,79.623,1.67,2.67,231.6,824.350
6967,12/16/25 09:57:29 PM,6.574,79.184,1.34,2.34,234.5,824.450
6968,12/16/25 10:07:29 PM,6.839,82.031,1.67,2.34,213.4,824.550
6969,12/16/25 10:17:29 PM,6.097,88.998,1.00,1.67,233.1,824.350
6970,12/16/25 10:27:29 PM,5.813,90.088,1.67,2.67,261.1,824.350
6971,12/16/25 10:37:29 PM,5.569,90.211,1.67,2.34,268.1,824.350
6972,12/16/25 10:47:29 PM,4.925,93.709,2.00,2.67,275.2,824.350
6973,12/16/25 10:57:29 PM,4.813,94.366,1.67,2.67,275.2,824.350
6974,12/16/25 11:07:29 PM,4.716,94.372,1.67,3.01,268.1,824.250
6975,12/16/25 11:17:29 PM,4.595,95.380,1.67,4.01,285.0,824.150
6976,12/16/25 11:27:29 PM,4.721,95.187,2.00,3.34,263.9,823.950
6977,12/16/25 11:37:29 PM,4.823,94.818,1.67,2.34,254.1,823.750
6978,12/16/25 11:47:29 PM,4.727,96.954,1.00,1.67,221.8,823.550
6979,12/16/25 11:57:29 PM,4.630,98.036,1.00,2.00,205.0,823.250
6980,12/17/25 12:07:29 AM,4.416,98.976,0.67,1.67,112.3,822.750
6981,12/17/25 12:17:29 AM,4.000,99.785,1.34,1.67,59.0,822.450
6982,12/17/25 12:27:29 AM,3.566,99.997,1.00,1.67,16.8,822.350
6983,12/17/25 12:37:29 AM,3.633,99.997,1.00,2.00,35.1,822.250
6984,12/17/25 12:47:29 AM,3.555,99.997,0.33,0.67,33.7,822.050
6985,12/17/25 12:57:29 AM,3.394,99.997,0.67,1.34,355.2,822.050
6986,12/17/25 01:07:29 AM,3.601,99.997,0.33,1.34,301.8,822.050
6987,12/17/25 01:17:29 AM,3.933,99.712,0.33,1.00,331.3,821.950
6988,12/17/25 01:27:29 AM,3.998,98.721,0.67,1.67,2.8,821.550
6989,12/17/25 01:37:29 AM,3.813,99.869,0.33,1.67,7.0,821.450
6990,12/17/25 01:47:29 AM,3.944,99.747,0.67,1.67,78.6,821.250
6991,12/17/25 01:57:29 AM,3.931,99.814,0.67,1.34,242.9,820.950
6992,12/17/25 02:07:29 AM,4.129,99.283,0.67,1.67,0.0,820.650
6993,12/17/25 02:17:29 AM,4.059,99.640,0.33,1.34,51.9,820.550
6994,12/17/25 02:27:29 AM,3.893,99.997,0.67,1.34,96.9,820.350
6995,12/17/25 02:37:29 AM,3.770,99.997,0.33,1.34,105.3,820.150
6996,12/17/25 02:47:29 AM,3.971,99.997,0.67,2.00,247.1,820.050
6997,12/17/25 02:57:29 AM,4.008,99.997,0.33,1.34,325.7,819.750
6998,12/17/25 03:07:29 AM,4.303,99.837,0.67,1.67,331.3,819.550
6999,12/17/25 03:17:29 AM,4.512,99.573,0.00,1.00,318.7,819.350
7000,12/17/25 03:27:29 AM,4.365,99.991,0.00,0.00,289.2,819.050
7001,12/17/25 03:37:29 AM,4.140,99.997,1.00,2.00,124.9,818.750
7002,12/17/25 03:47:29 AM,4.244,99.997,1.34,2.34,115.1,818.250
7003,12/17/25 03:57:29 AM,4.121,99.997,0.33,1.67,119.3,818.050
7004,12/17/25 04:07:29 AM,4.148,99.997,0.33,1.00,102.5,817.750
7005,12/17/25 04:17:29 AM,4.019,99.997,0.33,1.00,80.0,817.350
7006,12/17/25 04:27:29 AM,4.496,99.997,1.67,3.34,64.6,817.250
7007,12/17/25 04:37:29 AM,4.968,99.997,2.34,3.34,54.8,816.950
7008,12/17/25 04:47:29 AM,5.027,99.997,1.67,2.67,29.5,816.850
7009,12/17/25 04:57:29 AM,5.228,99.997,0.67,3.34,9.8,816.750
7010,12/17/25 05:07:29 AM,5.148,99.997,0.00,0.33,8.4,816.450
7011,12/17/25 05:17:29 AM,5.113,99.997,0.67,1.34,44.9,816.050
7012,12/17/25 05:27:29 AM,4.949,99.997,0.33,1.00,78.6,815.750
7013,12/17/25 05:37:29 AM,4.931,99.997,0.00,1.00,73.0,815.650
7014,12/17/25 05:47:29 AM,5.129,99.997,1.00,2.34,315.9,815.550
7015,12/17/25 05:57:29 AM,5.553,99.997,1.34,2.34,272.4,815.250
7016,12/17/25 06:07:29 AM,5.853,99.997,0.67,1.34,259.7,814.950
7017,12/17/25 06:17:29 AM,5.831,99.997,1.34,1.67,263.9,815.350
7018,12/17/25 06:27:29 AM,5.799,99.997,1.00,2.00,263.9,815.250
7019,12/17/25 06:37:29 AM,5.909,99.997,0.67,1.34,228.8,814.750
7020,12/17/25 06:47:29 AM,5.735,99.997,0.00,1.00,167.1,814.350
7021,12/17/25 06:57:29 AM,6.453,99.498,2.34,5.68,214.8,814.150
7022,12/17/25 07:07:29 AM,7.955,95.477,5.01,8.35,195.1,813.950
7023,12/17/25 07:17:29 AM,8.266,94.176,6.01,10.35,200.8,813.750
7024,12/17/25 07:27:29 AM,8.636,92.114,8.02,12.36,202.2,813.350
7025,12/17/25 07:37:29 AM,8.520,92.720,7.01,11.69,193.7,812.850
7026,12/17/25 07:47:29 AM,8.108,95.320,8.35,13.69,192.3,812.650
7027,12/17/25 07:57:29 AM,8.081,95.967,8.35,13.02,195.1,812.450
7028,12/17/25 08:07:29 AM,7.965,97.023,8.02,12.69,209.2,812.450
7029,12/17/25 08:17:29 AM,7.979,97.023,7.01,10.35,210.6,812.050
7030,12/17/25 08:27:29 AM,8.043,96.387,7.35,11.35,207.8,812.050
7031,12/17/25 08:37:29 AM,8.298,95.357,7.68,13.36,221.8,811.850
7032,12/17/25 08:47:29 AM,8.239,96.780,7.68,12.02,219.0,811.750
7033,12/17/25 08:57:29 AM,8.496,96.178,8.68,15.70,221.8,811.650
7034,12/17/25 09:07:29 AM,8.303,97.578,12.36,21.04,234.5,811.850
7035,12/17/25 09:17:29 AM,8.049,97.562,10.69,17.03,237.3,811.850
7036,12/17/25 09:27:29 AM,7.582,99.446,11.02,17.03,247.1,812.250
7037,12/17/25 09:37:29 AM,7.539,98.270,10.69,17.03,247.1,812.350
7038,12/17/25 09:47:29 AM,7.944,95.299,11.35,21.71,247.1,812.450
7039,12/17/25 09:57:29 AM,8.003,94.708,11.35,17.70,252.7,812.850
7040,12/17/25 10:07:29 AM,8.033,93.639,12.02,17.37,248.5,813.050
7041,12/17/25 10:17:29 AM,7.826,92.024,12.36,20.37,255.5,813.150
7042,12/17/25 10:27:29 AM,7.657,88.751,12.69,20.37,258.3,813.150
7043,12/17/25 10:37:29 AM,7.730,86.998,12.69,19.37,258.3,813.350
7044,12/17/25 10:47:29 AM,7.646,84.022,12.02,18.37,261.1,813.650
7045,12/17/25 10:57:29 AM,7.579,80.937,12.69,21.71,263.9,813.850
7046,12/17/25 11:07:29 AM,7.242,79.269,13.36,21.71,263.9,814.250
7047,12/17/25 11:17:29 AM,7.054,73.556,12.36,19.37,258.3,814.850
7048,12/17/25 11:27:29 AM,7.386,72.651,11.69,16.70,266.7,815.050
7049,12/17/25 11:37:29 AM,6.722,71.769,13.36,21.37,273.8,815.450
7050,12/17/25 11:47:29 AM,6.325,68.917,14.36,21.71,271.0,815.850
7051,12/17/25 11:57:29 AM,6.309,65.425,15.70,23.38,272.4,815.850
7052,12/17/25 12:07:29 PM,6.207,65.698,13.36,20.04,268.1,816.050
7053,12/17/25 12:17:29 PM,5.684,67.263,11.69,18.03,262.5,816.550
7054,12/17/25 12:27:29 PM,5.164,64.408,14.69,23.04,268.1,816.450
7055,12/17/25 12:37:29 PM,5.137,63.374,13.02,21.71,268.1,816.750
7056,12/17/25 12:47:29 PM,4.866,60.006,13.69,24.05,271.0,816.750
7057,12/17/25 12:57:29 PM,4.467,57.234,14.36,22.71,272.4,816.850
7058,12/17/25 01:07:29 PM,4.325,56.431,14.36,21.71,269.6,816.850
7059,12/17/25 01:17:29 PM,4.582,56.376,12.36,19.04,268.1,817.250
7060,12/17/25 01:27:29 PM,3.861,60.063,12.69,18.70,266.7,817.350
7061,12/17/25 01:37:29 PM,3.354,62.109,12.36,18.03,275.2,817.350
7062,12/17/25 01:47:29 PM,2.939,64.219,10.35,17.03,268.1,817.450
7063,12/17/25 01:57:29 PM,3.108,63.444,10.69,15.70,266.7,817.750
7064,12/17/25 02:07:29 PM,3.016,63.227,11.69,16.70,266.7,817.650
7065,12/17/25 02:17:29 PM,3.228,60.708,12.02,18.37,266.7,817.750
7066,12/17/25 02:27:29 PM,2.697,61.505,10.35,15.70,268.1,818.150
7067,12/17/25 02:37:29 PM,3.161,58.029,12.02,19.70,262.5,817.950
7068,12/17/25 02:47:29 PM,3.783,58.007,10.35,15.70,266.7,817.950
7069,12/17/25 02:57:29 PM,3.802,57.713,11.02,16.36,259.7,817.950
7070,12/17/25 03:07:29 PM,3.703,56.298,10.35,17.03,258.3,818.150
7071,12/17/25 03:17:29 PM,3.357,54.717,12.36,19.70,265.3,818.450
7072,12/17/25 03:27:29 PM,3.290,57.006,10.35,17.37,263.9,819.050
7073,12/17/25 03:37:29 PM,2.325,60.235,9.68,16.03,258.3,819.450
7074,12/17/25 03:47:29 PM,2.622,59.055,9.68,14.69,261.1,819.250
7075,12/17/25 03:57:29 PM,2.949,56.432,11.02,16.70,261.1,819.250
7076,12/17/25 04:07:29 PM,2.864,56.275,11.02,18.37,262.5,819.550
7077,12/17/25 04:17:29 PM,2.679,56.793,9.35,14.69,261.1,820.050
7078,12/17/25 04:27:29 PM,2.175,54.903,11.02,15.70,261.1,820.350
7079,12/17/25 04:37:29 PM,1.917,56.178,9.68,14.36,262.5,820.550
7080,12/17/25 04:47:29 PM,1.692,56.951,9.35,14.69,261.1,821.050
7081,12/17/25 04:57:29 PM,1.566,58.531,8.68,14.69,254.1,821.050
7082,12/17/25 05:07:29 PM,1.687,58.117,9.02,15.70,259.7,820.950
7083,12/17/25 05:17:29 PM,1.630,59.524,6.68,10.02,256.9,821.350
7084,12/17/25 05:27:29 PM,1.295,59.446,8.68,12.36,261.1,821.750
7085,12/17/25 05:37:29 PM,1.148,59.986,8.68,12.36,266.7,822.150
7086,12/17/25 05:47:29 PM,1.102,60.897,7.68,11.69,265.3,822.450
7087,12/17/25 05:57:29 PM,0.807,62.760,6.35,10.35,263.9,822.850
7088,12/17/25 06:07:29 PM,0.759,61.183,7.35,11.69,266.7,822.850
7089,12/17/25 06:17:29 PM,0.654,58.849,7.68,12.02,262.5,823.050
7090,12/17/25 06:27:29 PM,0.582,57.635,8.35,12.02,258.3,823.150
7091,12/17/25 06:37:29 PM,0.579,56.324,8.68,13.36,259.7,823.250
7092,12/17/25 06:47:29 PM,0.373,57.694,7.01,10.35,269.6,823.350
7093,12/17/25 06:57:29 PM,0.405,57.119,6.68,11.02,278.0,823.750
7094,12/17/25 07:07:29 PM,0.043,58.970,5.01,9.35,275.2,823.950
7095,12/17/25 07:17:29 PM,0.046,57.853,5.34,8.02,273.8,824.050
7096,12/17/25 07:27:29 PM,-0.262,59.487,4.68,7.68,263.9,824.150
7097,12/17/25 07:37:29 PM,-0.099,57.583,7.01,11.35,268.1,824.250
7098,12/17/25 07:47:29 PM,-0.045,56.870,7.01,10.35,263.9,824.550
7099,12/17/25 07:57:29 PM,-0.260,58.343,5.68,8.02,262.5,824.550
7100,12/17/25 08:07:29 PM,-0.329,58.700,5.68,8.02,265.3,824.750
7101,12/17/25 08:17:29 PM,-0.442,58.941,5.34,8.35,263.9,824.750
7102,12/17/25 08:27:29 PM,-0.571,59.776,4.68,7.68,263.9,824.950
7103,12/17/25 08:37:29 PM,-0.699,60.914,4.34,6.68,268.1,825.250
7104,12/17/25 08:47:29 PM,-0.678,61.852,4.34,6.35,276.6,825.350
7105,12/17/25 08:57:29 PM,-0.689,61.852,4.34,7.35,272.4,825.450
7106,12/17/25 09:07:29 PM,-0.903,63.069,3.67,5.68,275.2,825.450
7107,12/17/25 09:17:29 PM,-1.075,64.280,3.67,5.34,276.6,825.750
7108,12/17/25 09:27:29 PM,-1.222,64.315,3.34,5.34,262.5,825.750
7109,12/17/25 09:37:29 PM,-1.410,65.127,3.34,5.01,259.7,825.650
7110,12/17/25 09:47:29 PM,-1.496,65.510,3.67,5.68,263.9,825.550
7111,12/17/25 09:57:29 PM,-1.582,66.148,3.67,5.34,273.8,825.750
7112,12/17/25 10:07:29 PM,-1.638,66.517,4.01,5.68,265.3,825.750
7113,12/17/25 10:17:29 PM,-1.088,62.774,5.01,9.68,273.8,825.650
7114,12/17/25 10:27:29 PM,-1.305,63.835,3.67,5.34,275.2,825.850
7115,12/17/25 10:37:29 PM,-1.351,63.841,3.34,4.68,279.4,826.050
7116,12/17/25 10:47:29 PM,-1.464,63.854,3.67,5.34,290.6,826.050
7117,12/17/25 10:57:29 PM,-1.573,63.580,3.67,4.68,286.4,826.050
7118,12/17/25 11:07:29 PM,-1.547,63.235,4.34,6.01,292.0,826.150
7119,12/17/25 11:17:29 PM,-1.434,62.321,4.34,6.01,283.6,826.050
7120,12/17/25 11:27:29 PM,-1.630,62.829,4.01,6.01,273.8,826.050
7121,12/17/25 11:37:29 PM,-1.726,62.919,3.34,4.34,280.8,826.050
7122,12/17/25 11:47:29 PM,-2.029,64.134,3.01,4.34,292.0,826.050
7123,12/17/25 11:57:29 PM,-1.895,63.583,3.67,5.34,283.6,825.950
7124,12/18/25 12:07:29 AM,-1.708,62.748,3.34,4.68,282.2,826.050
7125,12/18/25 12:17:29 AM,-1.909,63.909,2.67,3.67,261.1,826.150
7126,12/18/25 12:27:29 AM,-2.161,65.417,2.67,3.67,237.3,826.250
7127,12/18/25 12:37:29 AM,-2.480,68.202,3.01,4.01,241.5,826.250
7128,12/18/25 12:47:29 AM,-2.311,67.980,3.01,4.34,251.3,826.250
7129,12/18/25 12:57:29 AM,-2.407,68.843,3.01,4.01,265.3,826.150
7130,12/18/25 01:07:29 AM,-2.305,69.139,3.34,4.68,256.9,826.150
7131,12/18/25 01:17:29 AM,-2.300,69.015,3.01,4.34,256.9,826.250
7132,12/18/25 01:27:29 AM,-2.330,68.392,2.00,3.67,261.1,826.250
7133,12/18/25 01:37:29 AM,-2.466,68.939,1.34,2.34,279.4,826.450
7134,12/18/25 01:47:29 AM,-2.128,67.346,1.67,2.67,266.7,826.450
7135,12/18/25 01:57:29 AM,-2.488,69.174,1.00,2.67,294.8,826.350
7136,12/18/25 02:07:29 AM,-3.053,71.775,0.67,2.34,275.2,826.550
7137,12/18/25 02:17:29 AM,-2.855,70.729,1.67,2.34,192.3,826.250
7138,12/18/25 02:27:29 AM,-2.555,68.989,2.00,2.67,200.8,826.250
7139,12/18/25 02:37:29 AM,-2.292,67.536,2.34,3.01,224.6,826.250
7140,12/18/25 02:47:29 AM,-2.590,68.779,2.67,3.34,228.8,826.050
7141,12/18/25 02:57:29 AM,-3.281,71.633,2.34,3.01,244.3,825.950
7142,12/18/25 03:07:29 AM,-3.262,71.606,2.67,3.67,241.5,825.950
7143,12/18/25 03:17:29 AM,-3.917,74.511,2.67,3.34,248.5,826.050
7144,12/18/25 03:27:29 AM,-3.713,73.996,2.34,3.34,248.5,826.050
7145,12/18/25 03:37:29 AM,-4.571,78.245,1.67,2.00,263.9,825.950
7146,12/18/25 03:47:29 AM,-4.874,80.014,1.34,2.00,265.3,825.850
7147,12/18/25 03:57:29 AM,-5.021,81.685,1.34,1.67,272.4,825.650
7148,12/18/25 04:07:29 AM,-4.946,82.435,1.34,1.67,289.2,825.450
7149,12/18/25 04:17:29 AM,-4.726,81.660,1.67,2.00,275.2,825.450
7150,12/18/25 04:27:29 AM,-4.718,81.297,0.67,1.67,265.3,825.350
7151,12/18/25 04:37:29 AM,-4.831,81.765,0.00,0.00,265.3,825.150
7152,12/18/25 04:47:29 AM,-4.587,80.887,0.33,1.67,265.3,825.150
7153,12/18/25 04:57:29 AM,-4.410,81.332,1.67,2.34,262.5,825.150
7154,12/18/25 05:07:29 AM,-4.619,82.155,1.67,2.34,259.7,825.050
7155,12/18/25 05:17:29 AM,-4.069,78.599,2.00,2.34,252.7,824.950
7156,12/18/25 05:27:29 AM,-4.509,79.976,2.00,2.34,259.7,824.950
7157,12/18/25 05:37:29 AM,-5.327,84.440,1.00,1.67,249.9,824.850
7158,12/18/25 05:47:29 AM,-5.120,84.790,1.67,2.34,254.1,824.850
7159,12/18/25 05:57:29 AM,-5.075,83.444,0.33,1.67,251.3,824.750
7160,12/18/25 06:07:29 AM,-4.560,81.495,0.67,2.00,249.9,824.650
