"Plot Title: site10km"
"#","Date Time, GMT-06:00","Wind Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Gust Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Wind Direction, ø (LGR S/N: 21623137, SEN S/N: 21534753)","Temp, °C (LGR S/N: 21623137, SEN S/N: 21549914)","RH, % (LGR S/N: 21623137, SEN S/N: 21549914)","Pressure, mbar (LGR S/N: 21623137, SEN S/N: 21569223)"
1,05/09/24 01:19:24 PM,4.68,7.35,175.5,16.389,20.290,843.850
2,05/09/24 01:29:24 PM,5.01,8.02,172.7,15.987,42.217,843.350
3,05/09/24 01:39:24 PM,3.01,6.68,178.3,16.373,42.420,843.450
4,05/09/24 01:49:24 PM,4.01,7.01,193.7,15.301,43.444,843.750
5,05/09/24 01:59:24 PM,3.34,6.68,199.4,14.939,43.665,843.750
6,05/09/24 02:09:24 PM,4.01,7.35,185.3,15.802,42.640,843.450
7,05/09/24 02:19:24 PM,3.34,6.68,165.7,16.706,41.663,843.450
8,05/09/24 02:29:24 PM,2.34,5.68,169.9,16.941,39.925,843.350
9,05/09/24 02:39:24 PM,1.67,3.67,130.6,16.521,40.983,843.450
10,05/09/24 02:49:24 PM,1.00,3.67,203.6,16.153,41.497,843.650
11,05/09/24 02:59:24 PM,1.34,4.01,307.5,15.944,42.618,843.850
12,05/09/24 03:09:24 PM,2.67,4.01,258.3,14.968,46.328,843.850
13,05/09/24 03:19:24 PM,3.01,5.68,275.2,16.110,45.809,843.350
14,05/09/24 03:29:24 PM,3.67,6.35,282.2,17.145,44.154,843.250
15,05/09/24 03:39:24 PM,2.34,5.01,297.6,15.888,44.572,843.450
16,05/09/24 03:49:24 PM,1.00,2.00,355.2,15.740,43.775,843.550
17,05/09/24 03:59:24 PM,2.34,5.34,258.3,16.314,44.688,843.450
18,05/09/24 04:09:24 PM,2.34,5.01,202.2,17.038,43.021,843.350
19,05/09/24 04:19:24 PM,1.34,3.34,230.2,15.976,43.679,843.750
20,05/09/24 04:29:24 PM,2.34,6.01,348.2,15.097,47.140,843.950
21,05/09/24 04:39:24 PM,5.01,9.02,355.2,12.537,61.094,844.050
22,05/09/24 04:49:24 PM,2.67,4.68,160.0,14.041,56.492,842.850
23,05/09/24 04:59:24 PM,3.34,4.68,162.9,15.089,57.270,842.150
24,05/09/24 05:09:24 PM,3.01,5.68,176.9,14.566,54.212,843.550
25,05/09/24 05:19:24 PM,2.34,4.68,192.3,15.084,52.755,843.250
26,05/09/24 05:29:24 PM,3.01,4.34,203.6,14.502,55.189,843.650
27,05/09/24 05:39:24 PM,3.01,4.68,205.0,15.502,52.390,842.550
28,05/09/24 05:49:24 PM,2.67,4.68,212.0,15.046,51.032,843.650
29,05/09/24 05:59:24 PM,2.34,3.67,233.1,15.327,50.205,842.750
30,05/09/24 06:09:24 PM,1.67,3.01,280.8,17.059,45.544,841.950
31,05/09/24 06:19:24 PM,2.00,4.34,273.8,16.931,45.373,842.550
32,05/09/24 06:29:24 PM,1.67,3.67,238.7,15.252,48.408,843.950
33,05/09/24 06:39:24 PM,1.67,2.67,285.0,15.097,49.699,843.950
34,05/09/24 06:49:24 PM,1.00,2.67,285.0,15.236,50.251,844.050
35,05/09/24 06:59:24 PM,1.34,2.34,279.4,14.840,51.173,844.250
36,05/09/24 07:09:24 PM,1.34,2.00,292.0,14.336,53.684,844.350
37,05/09/24 07:19:24 PM,0.67,1.34,283.6,14.025,58.090,844.350
38,05/09/24 07:29:24 PM,1.00,1.34,283.6,13.754,60.510,844.450
39,05/09/24 07:39:24 PM,1.00,2.00,308.9,13.078,61.772,844.450
40,05/09/24 07:49:24 PM,0.33,1.00,314.5,12.612,62.443,844.450
41,05/09/24 07:59:24 PM,0.67,1.34,315.9,11.687,65.721,844.550
42,05/09/24 08:09:24 PM,1.00,1.67,322.9,11.083,67.012,844.650
43,05/09/24 08:19:24 PM,1.00,1.67,311.7,11.134,66.645,844.750
44,05/09/24 08:29:24 PM,1.34,2.00,301.8,10.759,69.094,844.850
45,05/09/24 08:39:24 PM,1.34,1.67,300.4,10.301,71.124,844.850
46,05/09/24 08:49:24 PM,1.67,3.01,249.9,10.427,71.226,844.950
47,05/09/24 08:59:24 PM,0.67,1.67,5.6,9.853,74.611,845.050
48,05/09/24 09:09:24 PM,0.33,1.34,94.1,10.024,73.498,845.150
49,05/09/24 09:19:24 PM,0.67,1.67,202.2,9.612,75.251,845.150
50,05/09/24 09:29:24 PM,1.67,2.00,303.2,8.392,78.407,845.150
51,05/09/24 09:39:24 PM,1.34,2.00,314.5,7.654,80.729,845.250
52,05/09/24 09:49:24 PM,1.34,2.34,331.3,6.872,83.668,845.350
53,05/09/24 09:59:24 PM,1.34,2.34,329.9,7.306,81.227,845.450
54,05/09/24 10:09:24 PM,0.67,2.00,294.8,7.604,79.005,845.450
55,05/09/24 10:19:24 PM,0.67,1.67,161.5,7.815,76.983,845.550
56,05/09/24 10:29:24 PM,0.33,1.67,213.4,7.874,76.280,845.550
57,05/09/24 10:39:24 PM,1.34,1.67,283.6,6.700,79.940,845.650
58,05/09/24 10:49:24 PM,1.67,2.34,292.0,6.250,80.708,845.650
59,05/09/24 10:59:24 PM,1.00,1.34,297.6,6.081,79.684,845.650
60,05/09/24 11:09:24 PM,1.67,2.00,297.6,5.124,84.451,845.750
61,05/09/24 11:19:24 PM,1.34,2.00,315.9,5.298,82.882,845.650
62,05/09/24 11:29:24 PM,1.34,1.67,322.9,6.019,80.301,845.750
63,05/09/24 11:39:24 PM,1.34,2.34,327.1,5.646,82.596,845.650
64,05/09/24 11:49:24 PM,1.67,2.67,320.1,5.931,82.768,845.650
65,05/09/24 11:59:24 PM,1.67,2.67,287.8,5.888,82.762,845.650
66,05/10/24 12:09:24 AM,1.67,2.67,290.6,5.829,82.770,845.750
67,05/10/24 12:19:24 AM,1.34,2.67,296.2,5.654,82.889,845.750
68,05/10/24 12:29:24 AM,1.00,2.34,251.3,5.660,82.211,845.850
69,05/10/24 12:39:24 AM,1.34,2.34,293.4,5.730,81.250,845.850
70,05/10/24 12:49:24 AM,1.00,2.34,286.4,5.341,82.417,845.750
71,05/10/24 12:59:24 AM,1.67,2.34,285.0,6.057,79.266,845.750
72,05/10/24 01:09:24 AM,1.00,2.00,317.3,5.842,79.687,845.850
73,05/10/24 01:19:24 AM,1.00,2.34,262.5,5.199,83.111,845.950
74,05/10/24 01:29:24 AM,1.00,2.00,275.2,5.032,83.668,845.850
75,05/10/24 01:39:24 AM,1.34,2.00,320.1,4.121,84.598,845.750
76,05/10/24 01:49:24 AM,1.67,2.00,301.8,3.711,85.669,845.650
77,05/10/24 01:59:24 AM,2.00,2.67,286.4,4.126,83.658,845.650
78,05/10/24 02:09:24 AM,2.00,3.34,289.2,3.869,84.967,845.650
79,05/10/24 02:19:24 AM,2.67,4.01,315.9,3.933,84.985,845.650
80,05/10/24 02:29:24 AM,3.01,4.01,318.7,3.906,84.103,845.450
81,05/10/24 02:39:24 AM,2.34,4.01,300.4,3.668,84.311,845.450
82,05/10/24 02:49:24 AM,1.00,2.34,289.2,3.762,83.784,845.450
83,05/10/24 02:59:24 AM,1.67,2.67,285.0,3.925,82.644,845.550
84,05/10/24 03:09:24 AM,2.00,3.67,297.6,3.558,83.517,845.450
85,05/10/24 03:19:24 AM,1.67,3.01,297.6,3.279,84.204,845.450
86,05/10/24 03:29:24 AM,1.34,3.01,292.0,3.129,85.118,845.450
87,05/10/24 03:39:24 AM,2.00,3.67,255.5,3.094,83.890,845.450
88,05/10/24 03:49:24 AM,1.00,2.00,224.6,2.984,85.312,845.450
89,05/10/24 03:59:24 AM,1.67,3.01,296.2,3.175,82.829,845.350
90,05/10/24 04:09:24 AM,2.34,4.01,303.2,2.767,84.450,845.250
91,05/10/24 04:19:24 AM,2.00,3.67,297.6,3.279,81.769,845.250
92,05/10/24 04:29:24 AM,0.67,2.00,261.1,3.110,81.672,845.150
93,05/10/24 04:39:24 AM,1.00,2.00,230.2,3.242,80.397,845.250
94,05/10/24 04:49:24 AM,1.34,2.00,50.5,1.502,86.632,845.250
95,05/10/24 04:59:24 AM,1.00,1.67,39.3,1.437,88.504,845.350
96,05/10/24 05:09:24 AM,1.00,1.34,331.3,2.067,84.869,845.350
97,05/10/24 05:19:24 AM,0.67,1.34,289.2,1.829,86.314,845.350
98,05/10/24 05:29:24 AM,0.33,1.00,289.2,1.767,84.123,845.550
99,05/10/24 05:39:24 AM,1.34,2.00,321.5,0.598,86.717,845.450
100,05/10/24 05:49:24 AM,1.34,2.00,317.3,0.360,88.534,845.350
101,05/10/24 05:59:24 AM,1.67,2.34,322.9,0.435,87.282,845.450
102,05/10/24 06:09:24 AM,1.00,2.00,329.9,0.282,87.977,845.350
103,05/10/24 06:19:24 AM,2.00,3.01,341.2,0.802,87.335,845.450
104,05/10/24 06:29:24 AM,1.34,2.34,306.1,1.148,85.673,845.350
105,05/10/24 06:39:24 AM,1.00,2.00,226.0,0.923,85.422,845.450
106,05/10/24 06:49:24 AM,1.34,2.00,242.9,1.585,82.960,845.450
107,05/10/24 06:59:24 AM,0.67,1.34,259.7,1.542,83.493,845.450
108,05/10/24 07:09:24 AM,1.00,1.67,279.4,2.250,81.387,845.450
109,05/10/24 07:19:24 AM,0.67,1.00,280.8,3.440,78.856,845.550
110,05/10/24 07:29:24 AM,1.00,2.00,161.5,3.172,80.279,845.650
111,05/10/24 07:39:24 AM,0.67,1.34,141.8,2.700,82.538,845.750
112,05/10/24 07:49:24 AM,0.67,1.34,26.7,3.957,77.928,845.750
113,05/10/24 07:59:24 AM,0.67,1.34,14.0,5.260,76.585,845.750
114,05/10/24 08:09:24 AM,1.00,1.67,77.2,7.094,72.427,845.850
115,05/10/24 08:19:24 AM,1.00,2.00,127.8,6.722,73.684,845.950
116,05/10/24 08:29:24 AM,1.34,2.00,117.9,7.362,71.806,845.850
117,05/10/24 08:39:24 AM,1.00,1.67,106.7,8.220,70.147,845.950
118,05/10/24 08:49:24 AM,1.00,2.00,112.3,8.979,67.623,845.850
119,05/10/24 08:59:24 AM,1.34,2.67,119.3,9.856,65.216,845.850
120,05/10/24 09:09:24 AM,1.34,2.34,117.9,10.113,63.268,845.850
121,05/10/24 09:19:24 AM,1.34,2.67,127.8,10.486,62.414,845.950
122,05/10/24 09:29:24 AM,1.34,2.34,126.4,10.845,60.978,845.850
123,05/10/24 09:39:24 AM,1.00,2.00,115.1,11.480,58.262,845.850
124,05/10/24 09:49:24 AM,1.34,2.34,98.3,12.338,54.502,845.750
125,05/10/24 09:59:24 AM,1.67,3.01,74.4,12.976,51.234,845.650
126,05/10/24 10:09:24 AM,2.34,3.34,99.7,13.392,48.147,845.650
127,05/10/24 10:19:24 AM,1.67,3.34,106.7,13.982,46.755,845.450
128,05/10/24 10:29:24 AM,1.67,4.01,110.9,14.448,43.708,845.450
129,05/10/24 10:39:24 AM,2.67,4.68,133.4,14.539,43.792,845.250
130,05/10/24 10:49:24 AM,3.01,5.34,105.3,14.861,40.314,845.050
131,05/10/24 10:59:24 AM,3.67,6.35,122.1,14.850,41.561,844.950
132,05/10/24 11:09:24 AM,2.34,4.34,102.5,15.660,41.184,844.850
133,05/10/24 11:19:24 AM,2.34,5.01,103.9,16.041,40.827,844.650
134,05/10/24 11:29:24 AM,2.00,4.68,105.3,16.263,39.538,844.450
135,05/10/24 11:39:24 AM,2.67,4.34,112.3,16.550,37.960,844.450
136,05/10/24 11:49:24 AM,2.00,4.34,127.8,16.400,35.108,844.350
137,05/10/24 11:59:24 AM,2.67,5.01,143.2,16.322,34.710,844.450
138,05/10/24 12:09:24 PM,2.67,4.34,134.8,16.507,34.643,844.650
139,05/10/24 12:19:24 PM,1.67,4.34,129.2,17.049,34.589,844.750
140,05/10/24 12:29:24 PM,2.00,4.34,136.2,17.411,33.373,844.750
141,05/10/24 12:39:24 PM,2.00,5.34,123.5,17.295,32.673,844.750
142,05/10/24 12:49:24 PM,2.67,5.01,130.6,17.314,33.074,844.550
143,05/10/24 12:59:24 PM,1.67,3.67,158.6,16.990,32.865,844.550
144,05/10/24 01:09:24 PM,2.34,4.68,64.6,17.885,33.629,844.350
145,05/10/24 01:19:24 PM,2.34,4.68,78.6,17.612,33.100,844.150
146,05/10/24 01:29:24 PM,2.34,4.34,122.1,18.097,30.491,844.050
147,05/10/24 01:39:24 PM,2.00,4.01,167.1,17.504,33.684,843.850
148,05/10/24 01:49:24 PM,2.34,5.34,122.1,18.086,32.369,843.750
149,05/10/24 01:59:24 PM,1.67,3.67,88.4,18.719,31.759,843.650
150,05/10/24 02:09:24 PM,2.00,4.34,117.9,18.598,30.005,843.550
151,05/10/24 02:19:24 PM,2.00,4.01,110.9,18.968,30.378,843.450
152,05/10/24 02:29:24 PM,1.67,4.68,103.9,19.429,31.112,843.250
153,05/10/24 02:39:24 PM,2.67,6.01,136.2,18.799,32.271,843.250
154,05/10/24 02:49:24 PM,2.34,5.01,81.4,18.861,32.032,843.050
155,05/10/24 02:59:24 PM,2.34,5.01,154.4,18.901,33.205,842.950
156,05/10/24 03:09:24 PM,1.67,4.01,181.1,18.794,31.362,842.850
157,05/10/24 03:19:24 PM,2.34,5.68,160.0,18.665,32.505,842.750
158,05/10/24 03:29:24 PM,2.67,7.68,181.1,18.593,33.320,842.650
159,05/10/24 03:39:24 PM,1.67,3.34,51.9,19.057,30.881,842.550
160,05/10/24 03:49:24 PM,1.34,2.67,189.5,19.657,29.859,842.350
161,05/10/24 03:59:24 PM,2.34,4.34,146.0,19.496,31.276,842.150
162,05/10/24 04:09:24 PM,2.34,4.34,115.1,20.011,32.097,842.050
163,05/10/24 04:19:24 PM,3.01,7.01,181.1,19.314,30.645,841.950
164,05/10/24 04:29:24 PM,1.34,3.01,289.2,19.555,29.459,841.850
165,05/10/24 04:39:24 PM,1.67,5.01,37.9,20.210,29.963,841.250
166,05/10/24 04:49:24 PM,3.34,5.68,188.1,19.295,33.257,840.850
167,05/10/24 04:59:24 PM,2.67,5.68,217.6,19.590,35.137,840.650
168,05/10/24 05:09:24 PM,1.67,4.01,237.3,19.778,33.011,840.150
169,05/10/24 05:19:24 PM,2.34,4.01,263.9,19.960,32.885,840.350
170,05/10/24 05:29:24 PM,1.67,4.01,283.6,19.810,32.461,839.950
171,05/10/24 05:39:24 PM,2.67,4.68,276.6,19.826,32.419,839.850
172,05/10/24 05:49:24 PM,2.67,5.34,271.0,19.840,33.318,839.750
173,05/10/24 05:59:24 PM,2.67,5.34,282.2,19.681,33.956,839.750
174,05/10/24 06:09:24 PM,3.01,5.34,262.5,19.708,35.229,839.650
175,05/10/24 06:19:24 PM,3.01,5.68,262.5,19.681,35.213,839.650
176,05/10/24 06:29:24 PM,4.01,6.35,261.1,19.196,39.142,839.850
177,05/10/24 06:39:24 PM,3.67,5.68,255.5,18.555,39.806,840.150
178,05/10/24 06:49:24 PM,3.01,4.01,244.3,18.196,41.129,840.250
179,05/10/24 06:59:24 PM,3.01,4.68,238.7,18.475,40.952,840.050
180,05/10/24 07:09:24 PM,3.01,4.68,238.7,17.885,42.924,840.450
181,05/10/24 07:19:24 PM,3.34,6.01,247.1,18.346,41.730,840.050
182,05/10/24 07:29:24 PM,4.34,6.35,254.1,17.893,43.200,840.050
183,05/10/24 07:39:24 PM,4.01,6.01,262.5,17.596,43.890,840.150
184,05/10/24 07:49:24 PM,3.67,6.01,268.1,17.419,44.552,840.250
185,05/10/24 07:59:24 PM,3.67,5.68,272.4,17.035,46.465,840.250
186,05/10/24 08:09:24 PM,4.01,6.68,265.3,16.555,47.344,840.350
187,05/10/24 08:19:24 PM,4.01,5.68,265.3,15.974,48.957,840.450
188,05/10/24 08:29:24 PM,3.01,5.01,272.4,15.368,51.150,840.750
189,05/10/24 08:39:24 PM,2.34,3.34,276.6,14.357,54.261,841.250
190,05/10/24 08:49:24 PM,2.00,2.67,278.0,13.033,57.823,841.650
191,05/10/24 08:59:24 PM,2.34,3.01,278.0,12.384,59.461,841.750
192,05/10/24 09:09:24 PM,2.67,3.67,279.4,12.228,59.297,841.650
193,05/10/24 09:19:24 PM,2.67,4.01,280.8,12.083,59.184,841.750
194,05/10/24 09:29:24 PM,2.00,3.01,280.8,11.990,59.165,841.850
195,05/10/24 09:39:24 PM,2.00,3.01,289.2,11.167,62.586,841.750
196,05/10/24 09:49:24 PM,1.67,3.01,268.1,10.451,64.572,841.850
197,05/10/24 09:59:24 PM,2.67,4.34,230.2,9.027,69.445,841.950
198,05/10/24 10:09:24 PM,1.67,2.67,251.3,9.041,69.368,841.950
199,05/10/24 10:19:24 PM,2.00,3.34,265.3,8.821,70.764,841.950
200,05/10/24 10:29:24 PM,1.00,1.67,297.6,8.684,71.101,842.150
201,05/10/24 10:39:24 PM,1.67,3.34,247.1,8.263,71.963,842.150
202,05/10/24 10:49:24 PM,1.34,2.34,272.4,7.679,74.784,842.250
203,05/10/24 10:59:24 PM,1.34,2.34,263.9,8.100,72.572,842.250
204,05/10/24 11:09:24 PM,1.34,2.00,268.1,7.850,73.423,842.250
205,05/10/24 11:19:24 PM,1.34,2.00,273.8,7.681,73.687,842.250
206,05/10/24 11:29:24 PM,1.34,2.00,290.6,6.405,78.322,842.150
207,05/10/24 11:39:24 PM,1.34,1.67,285.0,6.654,77.369,842.150
208,05/10/24 11:49:24 PM,1.67,2.34,275.2,6.352,78.167,842.050
209,05/10/24 11:59:24 PM,2.00,2.34,283.6,5.933,79.498,842.050
210,05/11/24 12:09:24 AM,1.67,2.00,296.2,5.845,80.261,842.050
211,05/11/24 12:19:24 AM,1.67,2.00,308.9,6.523,77.606,841.950
212,05/11/24 12:29:24 AM,1.67,2.67,294.8,7.330,74.762,842.050
213,05/11/24 12:39:24 AM,2.00,2.67,289.2,7.400,74.733,841.950
214,05/11/24 12:49:24 AM,2.34,3.34,278.0,7.167,75.677,841.950
215,05/11/24 12:59:24 AM,2.00,3.01,276.6,7.354,75.169,841.950
216,05/11/24 01:09:24 AM,1.67,2.34,256.9,7.531,74.818,841.850
217,05/11/24 01:19:24 AM,1.00,2.00,235.9,7.545,74.826,841.750
218,05/11/24 01:29:24 AM,1.00,1.67,234.5,7.183,76.051,841.750
219,05/11/24 01:39:24 AM,0.67,3.34,294.8,7.043,76.393,841.550
220,05/11/24 01:49:24 AM,3.67,5.34,313.1,6.657,77.914,841.550
221,05/11/24 01:59:24 AM,1.67,3.01,300.4,6.660,78.111,841.450
222,05/11/24 02:09:24 AM,2.00,3.34,304.7,6.625,78.161,841.350
223,05/11/24 02:19:24 AM,2.67,4.68,311.7,7.022,76.823,841.250
224,05/11/24 02:29:24 AM,2.34,3.67,254.1,6.453,78.665,841.250
225,05/11/24 02:39:24 AM,1.67,3.67,255.5,7.451,75.560,841.150
226,05/11/24 02:49:24 AM,2.67,4.34,278.0,7.998,72.927,841.250
227,05/11/24 02:59:24 AM,3.01,5.01,248.5,6.475,77.867,841.250
228,05/11/24 03:09:24 AM,2.34,3.67,258.3,6.872,76.603,841.250
229,05/11/24 03:19:24 AM,2.00,3.01,276.6,6.204,78.775,841.150
230,05/11/24 03:29:24 AM,2.34,3.34,283.6,5.842,80.287,841.050
231,05/11/24 03:39:24 AM,2.67,4.34,282.2,6.885,76.997,841.050
232,05/11/24 03:49:24 AM,3.01,4.01,261.1,6.813,77.429,840.850
233,05/11/24 03:59:24 AM,2.34,3.34,271.0,5.743,80.568,840.850
234,05/11/24 04:09:24 AM,2.67,3.67,275.2,4.979,83.595,840.850
235,05/11/24 04:19:24 AM,3.01,4.01,275.2,5.110,83.760,840.850
236,05/11/24 04:29:24 AM,2.34,3.67,286.4,5.711,81.265,840.850
237,05/11/24 04:39:24 AM,2.67,3.34,275.2,5.263,82.710,840.750
238,05/11/24 04:49:24 AM,2.00,3.01,276.6,5.459,81.971,840.750
239,05/11/24 04:59:24 AM,1.67,2.67,258.3,6.073,79.716,840.750
240,05/11/24 05:09:24 AM,2.34,3.34,272.4,5.518,81.175,840.650
241,05/11/24 05:19:24 AM,2.67,3.67,276.6,5.097,83.607,840.550
242,05/11/24 05:29:24 AM,2.34,3.34,287.8,5.558,82.391,840.450
243,05/11/24 05:39:24 AM,2.00,2.67,296.2,5.920,80.642,840.450
244,05/11/24 05:49:24 AM,1.34,2.34,303.2,5.917,80.330,840.450
245,05/11/24 05:59:24 AM,2.00,3.01,306.1,6.207,79.353,840.550
246,05/11/24 06:09:24 AM,2.67,3.67,283.6,6.614,77.613,840.450
247,05/11/24 06:19:24 AM,2.34,3.67,268.1,6.432,77.993,840.350
248,05/11/24 06:29:24 AM,2.00,3.34,271.0,6.172,78.457,840.350
249,05/11/24 06:39:24 AM,2.00,3.34,280.8,5.585,80.296,840.250
250,05/11/24 06:49:24 AM,1.67,3.01,254.1,6.046,79.498,840.250
251,05/11/24 06:59:24 AM,2.00,4.01,276.6,7.199,76.062,840.250
252,05/11/24 07:09:24 AM,3.01,5.01,280.8,7.898,73.138,840.250
253,05/11/24 07:19:24 AM,3.67,5.68,290.6,8.352,71.276,840.150
254,05/11/24 07:29:24 AM,2.67,5.68,280.8,8.823,70.040,840.250
255,05/11/24 07:39:24 AM,2.67,4.68,230.2,9.137,70.546,840.250
256,05/11/24 07:49:24 AM,2.67,4.34,220.4,9.756,69.186,840.250
257,05/11/24 07:59:24 AM,2.67,4.01,244.3,10.427,67.443,840.250
258,05/11/24 08:09:24 AM,3.67,5.01,287.8,11.022,65.046,840.150
259,05/11/24 08:19:24 AM,4.01,5.34,280.8,11.427,65.316,840.050
260,05/11/24 08:29:24 AM,3.67,5.34,271.0,11.912,63.568,840.050
261,05/11/24 08:39:24 AM,3.34,4.68,263.9,12.542,61.479,840.050
262,05/11/24 08:49:24 AM,3.01,4.68,254.1,13.100,59.724,840.050
263,05/11/24 08:59:24 AM,2.34,3.67,248.5,13.861,59.031,840.050
264,05/11/24 09:09:24 AM,2.67,4.01,244.3,14.561,57.401,839.950
265,05/11/24 09:19:24 AM,2.67,3.67,241.5,15.526,54.919,839.950
266,05/11/24 09:29:24 AM,2.34,4.01,258.3,16.563,52.357,839.850
267,05/11/24 09:39:24 AM,2.67,4.34,278.0,17.027,48.876,839.850
268,05/11/24 09:49:24 AM,2.67,5.01,289.2,17.454,48.751,839.750
269,05/11/24 09:59:24 AM,3.34,4.34,292.0,17.421,47.468,839.750
270,05/11/24 10:09:24 AM,3.01,4.34,292.0,17.885,43.661,839.650
271,05/11/24 10:19:24 AM,3.01,5.01,278.0,18.368,40.130,839.550
272,05/11/24 10:29:24 AM,3.34,5.34,282.2,18.309,41.125,839.350
273,05/11/24 10:39:24 AM,3.34,5.34,294.8,18.679,40.381,839.350
274,05/11/24 10:49:24 AM,3.34,5.01,303.2,18.767,40.052,839.250
275,05/11/24 10:59:24 AM,3.34,5.01,299.0,18.877,39.467,839.150
276,05/11/24 11:09:24 AM,3.01,5.01,283.6,19.459,37.424,838.950
277,05/11/24 11:19:24 AM,3.67,5.68,313.1,19.250,37.079,838.750
278,05/11/24 11:29:24 AM,3.34,5.68,307.5,19.660,36.883,838.650
279,05/11/24 11:39:24 AM,2.34,5.68,299.0,20.298,35.773,838.650
280,05/11/24 11:49:24 AM,2.67,5.68,279.4,20.003,35.929,838.650
281,05/11/24 11:59:24 AM,3.67,7.68,304.7,20.338,33.309,838.850
282,05/11/24 12:09:24 PM,4.01,6.35,314.5,20.285,30.854,839.050
283,05/11/24 12:19:24 PM,4.01,7.68,329.9,20.518,31.118,839.050
284,05/11/24 12:29:24 PM,4.68,8.02,300.4,20.673,33.193,839.050
285,05/11/24 12:39:24 PM,4.34,8.35,279.4,20.714,34.920,838.950
286,05/11/24 12:49:24 PM,4.01,7.68,273.8,20.781,33.594,838.950
287,05/11/24 12:59:24 PM,4.01,8.02,271.0,20.874,33.312,838.850
288,05/11/24 01:09:24 PM,4.68,7.68,273.8,21.223,33.182,838.750
289,05/11/24 01:19:24 PM,5.68,9.35,255.5,21.547,32.047,838.650
290,05/11/24 01:29:24 PM,4.68,7.68,283.6,21.188,31.160,838.550
291,05/11/24 01:39:24 PM,3.67,7.01,306.1,21.349,31.788,838.450
292,05/11/24 01:49:24 PM,4.68,9.68,282.2,21.269,32.685,838.350
293,05/11/24 01:59:24 PM,5.34,9.02,271.0,21.499,32.076,838.250
294,05/11/24 02:09:24 PM,5.34,10.35,285.0,21.261,31.785,838.150
295,05/11/24 02:19:24 PM,5.68,10.35,261.1,21.762,30.556,838.050
296,05/11/24 02:29:24 PM,5.34,8.02,273.8,21.472,30.359,838.050
297,05/11/24 02:39:24 PM,6.35,10.69,261.1,21.598,30.011,838.050
298,05/11/24 02:49:24 PM,5.68,9.02,262.5,21.352,30.103,837.950
299,05/11/24 02:59:24 PM,6.68,10.35,266.7,21.550,30.317,837.850
300,05/11/24 03:09:24 PM,6.01,8.68,280.8,21.472,30.573,837.750
301,05/11/24 03:19:24 PM,5.68,9.35,259.7,21.703,30.832,837.750
302,05/11/24 03:29:24 PM,5.01,8.02,286.4,21.872,30.832,837.650
303,05/11/24 03:39:24 PM,5.68,9.35,286.4,21.799,31.374,837.450
304,05/11/24 03:49:24 PM,5.34,8.35,272.4,22.175,31.260,837.350
305,05/11/24 03:59:24 PM,6.35,11.02,269.6,21.748,30.037,837.350
306,05/11/24 04:09:24 PM,6.35,9.02,271.0,22.006,30.550,837.250
307,05/11/24 04:19:24 PM,6.35,10.35,273.8,21.606,31.304,837.150
308,05/11/24 04:29:24 PM,6.35,9.68,272.4,21.550,31.447,836.950
309,05/11/24 04:39:24 PM,5.68,10.02,272.4,21.925,32.193,836.550
310,05/11/24 04:49:24 PM,6.01,9.35,272.4,21.735,32.944,836.050
311,05/11/24 04:59:24 PM,6.01,8.68,269.6,21.936,33.323,835.550
312,05/11/24 05:09:24 PM,6.35,10.02,266.7,21.628,34.086,835.250
313,05/11/24 05:19:24 PM,5.68,9.35,269.6,21.931,34.034,835.150
314,05/11/24 05:29:24 PM,6.68,10.69,268.1,21.553,33.896,835.050
315,05/11/24 05:39:24 PM,6.68,10.02,265.3,21.539,34.275,835.050
316,05/11/24 05:49:24 PM,6.01,9.02,268.1,21.550,34.275,835.050
317,05/11/24 05:59:24 PM,6.01,9.35,263.9,21.499,34.745,835.050
318,05/11/24 06:09:24 PM,5.68,8.68,266.7,21.547,35.119,835.050
319,05/11/24 06:19:24 PM,6.35,9.02,271.0,21.319,35.468,835.050
320,05/11/24 06:29:24 PM,6.35,9.02,265.3,21.148,36.309,835.050
321,05/11/24 06:39:24 PM,6.35,9.02,263.9,20.842,37.041,835.150
322,05/11/24 06:49:24 PM,6.01,9.68,261.1,20.797,37.304,835.150
323,05/11/24 06:59:24 PM,6.01,9.68,266.7,20.770,36.832,835.250
324,05/11/24 07:09:24 PM,6.01,9.35,262.5,20.510,36.255,835.350
325,05/11/24 07:19:24 PM,6.35,9.68,273.8,20.298,36.480,835.350
326,05/11/24 07:29:24 PM,6.35,9.68,265.3,19.933,36.750,835.450
327,05/11/24 07:39:24 PM,5.68,8.68,266.7,19.722,37.293,835.450
328,05/11/24 07:49:24 PM,5.34,8.35,271.0,19.486,37.508,835.550
329,05/11/24 07:59:24 PM,5.34,8.68,269.6,19.102,38.120,835.650
330,05/11/24 08:09:24 PM,4.68,7.68,268.1,18.676,39.695,835.650
331,05/11/24 08:19:24 PM,4.34,6.68,269.6,18.161,40.713,835.750
332,05/11/24 08:29:24 PM,4.01,6.35,273.8,17.580,41.880,835.850
333,05/11/24 08:39:24 PM,4.34,6.68,275.2,16.931,43.369,836.350
334,05/11/24 08:49:24 PM,4.01,6.01,275.2,16.105,44.953,836.850
335,05/11/24 08:59:24 PM,3.34,5.34,280.8,15.588,45.840,836.950
