"Plot Title: site8km"
"#","Date Time, GMT-06:00","Voltage, V (LGR S/N: 21623140, SEN S/N: 21378802)","Current, mA (LGR S/N: 21623140, SEN S/N: 21378802)","Wind Speed, m/s (LGR S/N: 21623140, SEN S/N: 21534757)","Gust Speed, m/s (LGR S/N: 21623140, SEN S/N: 21534757)","Wind Direction, ø (LGR S/N: 21623140, SEN S/N: 21534757)","Temp, °C (LGR S/N: 21623140, SEN S/N: 21549913)","RH, % (LGR S/N: 21623140, SEN S/N: 21549913)","Pressure, mbar (LGR S/N: 21623140, SEN S/N: 21569227)"
16,09/15/23 03:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.877,21.990,844.850
17,09/15/23 04:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.223,21.917,844.750
18,09/15/23 04:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.110,22.600,844.650
19,09/15/23 04:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.588,21.573,844.550
20,09/15/23 04:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.006,21.370,844.350
21,09/15/23 04:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.220,21.186,844.250
22,09/15/23 04:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.076,21.076,844.250
23,09/15/23 05:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.194,21.233,844.150
24,09/15/23 05:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.982,21.312,844.050
25,09/15/23 05:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.419,21.083,844.050
26,09/15/23 05:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.631,21.315,844.150
27,09/15/23 05:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.738,21.582,844.050
28,09/15/23 05:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.167,21.967,844.050
29,09/15/23 06:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.346,23.403,844.050
30,09/15/23 06:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.513,24.080,844.150
31,09/15/23 06:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.290,24.118,844.150
32,09/15/23 06:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.183,24.225,844.050
33,09/15/23 06:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.081,24.749,844.050
34,09/15/23 06:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,23.555,25.660,844.050
35,09/15/23 07:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,23.000,26.319,844.150
36,09/15/23 07:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,22.443,27.770,844.250
37,09/15/23 07:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,21.582,29.111,844.250
38,09/15/23 07:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,20.813,30.529,844.350
39,09/15/23 07:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,19.507,32.227,844.450
40,09/15/23 07:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,19.523,31.548,844.450
41,09/15/23 08:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,19.384,31.337,844.550
42,09/15/23 08:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,18.893,31.904,844.550
43,09/15/23 08:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,17.360,35.073,844.650
44,09/15/23 08:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,17.992,32.944,844.650
45,09/15/23 08:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,17.531,33.439,844.750
46,09/15/23 08:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,17.395,32.937,844.850
47,09/15/23 09:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,16.789,33.120,844.950
48,09/15/23 09:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,16.016,34.128,844.950
49,09/15/23 09:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,16.722,31.304,845.050
50,09/15/23 09:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,14.743,36.248,845.050
51,09/15/23 09:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.033,40.337,845.150
52,09/15/23 09:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.427,39.591,845.150
53,09/15/23 10:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.016,41.782,845.150
54,09/15/23 10:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.877,42.556,845.150
55,09/15/23 10:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.689,43.575,845.150
56,09/15/23 10:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.381,44.900,845.150
57,09/15/23 10:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.673,44.840,845.150
58,09/15/23 10:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.491,45.577,845.150
59,09/15/23 11:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.306,46.430,845.250
60,09/15/23 11:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.453,46.676,845.250
61,09/15/23 11:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.614,46.650,845.350
62,09/15/23 11:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,11.944,48.399,845.250
63,09/15/23 11:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,11.341,50.249,845.250
64,09/15/23 11:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,11.185,50.689,845.250
65,09/16/23 12:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.014,51.293,845.350
66,09/16/23 12:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,10.947,51.591,845.350
67,09/16/23 12:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,10.791,52.003,845.350
68,09/16/23 12:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,10.252,53.387,845.350
69,09/16/23 12:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.636,55.286,845.350
70,09/16/23 12:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.751,54.975,845.450
71,09/16/23 01:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.553,55.698,845.350
72,09/16/23 01:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.504,55.915,845.350
73,09/16/23 01:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.467,55.897,845.450
74,09/16/23 01:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.998,57.276,845.450
75,09/16/23 01:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.705,58.413,845.450
76,09/16/23 01:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.644,58.558,845.450
77,09/16/23 02:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.649,58.712,845.350
78,09/16/23 02:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.748,58.413,845.350
79,09/16/23 02:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.770,58.366,845.350
80,09/16/23 02:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.201,57.046,845.350
81,09/16/23 02:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.268,56.718,845.350
82,09/16/23 02:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.944,57.649,845.250
83,09/16/23 03:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.411,59.292,845.350
84,09/16/23 03:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.019,60.722,845.350
85,09/16/23 03:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.815,61.245,845.350
86,09/16/23 03:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.722,61.161,845.350
87,09/16/23 03:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.596,61.466,845.350
88,09/16/23 03:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.596,61.219,845.350
89,09/16/23 04:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.499,61.509,845.450
90,09/16/23 04:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.266,62.237,845.450
91,09/16/23 04:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.448,60.954,845.450
92,09/16/23 04:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.711,59.446,845.550
93,09/16/23 04:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.912,62.092,845.550
94,09/16/23 04:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.719,63.073,845.550
95,09/16/23 05:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.030,61.650,845.650
96,09/16/23 05:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.124,61.605,845.550
97,09/16/23 05:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.033,61.352,845.550
98,09/16/23 05:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.464,64.500,845.550
99,09/16/23 05:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.389,65.806,845.650
100,09/16/23 05:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.118,63.070,845.550
101,09/16/23 06:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.408,61.680,845.750
102,09/16/23 06:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.346,65.263,845.750
103,09/16/23 06:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,5.982,66.986,845.750
104,09/16/23 06:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,5.606,68.447,845.750
105,09/16/23 06:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,5.569,69.023,845.850
106,09/16/23 06:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.333,66.355,845.850
107,09/16/23 07:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.478,65.594,845.850
108,09/16/23 07:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.649,65.214,845.850
109,09/16/23 07:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.743,65.060,845.850
110,09/16/23 07:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.062,64.215,845.950
111,09/16/23 07:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.590,62.855,846.050
112,09/16/23 07:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.228,61.131,846.050
113,09/16/23 08:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.167,58.976,846.150
114,09/16/23 08:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,10.234,56.536,846.150
115,09/16/23 08:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.344,53.835,846.150
116,09/16/23 08:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,12.440,51.141,846.150
117,09/16/23 08:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,13.778,47.507,846.150
118,09/16/23 08:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,15.483,44.306,846.050
119,09/16/23 09:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,16.512,40.653,846.050
120,09/16/23 09:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,16.952,39.335,846.050
121,09/16/23 09:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,16.952,40.172,846.050
122,09/16/23 09:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,17.159,38.813,846.150
123,09/16/23 09:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,17.298,38.781,846.150
124,09/16/23 09:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,17.193,37.401,846.050
125,09/16/23 10:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,17.311,37.432,845.850
126,09/16/23 10:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,17.563,36.944,845.950
127,09/16/23 10:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,18.054,36.435,846.150
128,09/16/23 10:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,18.419,36.367,846.350
129,09/16/23 10:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,18.722,35.100,846.350
130,09/16/23 10:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,19.033,35.157,846.350
131,09/16/23 11:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,19.558,34.865,846.250
132,09/16/23 11:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,20.513,32.911,846.150
133,09/16/23 11:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,21.437,31.611,846.150
134,09/16/23 11:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,22.191,29.754,845.950
135,09/16/23 11:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,22.153,29.274,845.750
136,09/16/23 11:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,23.000,28.489,845.550
137,09/16/23 12:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,23.247,27.204,845.450
138,09/16/23 12:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,23.451,26.928,845.450
139,09/16/23 12:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,23.826,26.221,845.450
140,09/16/23 12:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.003,25.983,845.450
141,09/16/23 12:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.274,25.306,845.350
142,09/16/23 12:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.751,24.826,845.050
143,09/16/23 01:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.939,24.196,844.950
144,09/16/23 01:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.255,22.609,844.850
145,09/16/23 01:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.759,21.219,844.850
146,09/16/23 01:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.802,19.825,844.750
147,09/16/23 01:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.992,18.456,844.750
148,09/16/23 01:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.896,15.357,844.650
149,09/16/23 02:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.228,15.695,844.550
150,09/16/23 02:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.944,17.063,844.550
151,09/16/23 02:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.057,16.669,844.550
152,09/16/23 02:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.204,16.861,844.450
153,09/16/23 02:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.336,17.278,844.350
154,09/16/23 02:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.059,16.919,844.450
155,09/16/23 03:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.558,16.747,844.350
156,09/16/23 03:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.743,15.669,844.350
157,09/16/23 03:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.805,15.755,844.250
158,09/16/23 03:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.861,15.651,844.250
159,09/16/23 03:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.421,15.109,844.150
160,09/16/23 03:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.770,14.646,844.150
161,09/16/23 04:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.547,14.202,844.050
162,09/16/23 04:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.807,14.560,843.950
163,09/16/23 04:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.577,14.565,843.850
164,09/16/23 04:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.770,13.860,843.750
165,09/16/23 04:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.850,13.828,843.650
166,09/16/23 04:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,27.311,13.663,843.550
167,09/16/23 05:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.797,12.978,843.550
168,09/16/23 05:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.925,13.164,843.550
169,09/16/23 05:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.832,13.680,843.450
170,09/16/23 05:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.888,13.785,843.350
171,09/16/23 05:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,27.738,13.581,843.350
172,09/16/23 05:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,27.009,14.533,843.250
173,09/16/23 06:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.864,14.516,843.150
174,09/16/23 06:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.204,14.742,843.150
175,09/16/23 06:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,27.100,14.705,843.050
176,09/16/23 06:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,27.180,14.565,843.050
177,09/16/23 06:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,27.006,14.679,843.050
178,09/16/23 06:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,26.464,16.796,843.050
179,09/16/23 07:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,25.196,18.920,843.050
180,09/16/23 07:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.834,18.213,843.150
181,09/16/23 07:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,24.234,19.643,843.150
182,09/16/23 07:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,20.941,25.571,843.250
183,09/16/23 07:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,20.459,26.293,843.350
184,09/16/23 07:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,19.998,26.026,843.450
185,09/16/23 08:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,20.995,23.078,843.450
186,09/16/23 08:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,20.577,23.093,843.550
187,09/16/23 08:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,19.692,24.042,843.650
188,09/16/23 08:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,18.596,25.777,843.750
189,09/16/23 08:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,17.692,26.851,843.750
190,09/16/23 08:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,18.006,26.111,843.750
191,09/16/23 09:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,16.507,28.705,843.850
192,09/16/23 09:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,14.223,34.563,843.950
193,09/16/23 09:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.242,37.891,843.950
194,09/16/23 09:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.164,38.383,844.050
195,09/16/23 09:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.939,34.981,844.050
196,09/16/23 09:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.773,34.354,844.050
197,09/16/23 10:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.569,34.226,844.050
198,09/16/23 10:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,13.671,33.684,844.050
199,09/16/23 10:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.668,35.904,843.950
200,09/16/23 10:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,11.805,38.280,844.050
201,09/16/23 10:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,11.687,38.695,844.050
202,09/16/23 10:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.277,36.576,844.050
203,09/16/23 11:09:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.314,36.732,844.050
204,09/16/23 11:19:15 PM,-0.2039,0.0000,0.00,0.00,0.0,11.676,38.782,844.050
205,09/16/23 11:29:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.033,37.388,844.050
206,09/16/23 11:39:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.534,36.081,844.150
207,09/16/23 11:49:15 PM,-0.2039,0.0000,0.00,0.00,0.0,12.416,36.681,844.150
208,09/16/23 11:59:15 PM,-0.2039,0.0000,0.00,0.00,0.0,11.931,38.021,844.150
209,09/17/23 12:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.957,37.876,844.150
210,09/17/23 12:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,12.242,36.980,844.150
211,09/17/23 12:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,12.416,36.414,844.450
212,09/17/23 12:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.979,37.394,844.350
213,09/17/23 12:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,12.303,36.451,844.350
214,09/17/23 12:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,12.483,35.987,844.350
215,09/17/23 01:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,12.019,37.220,844.350
216,09/17/23 01:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.987,36.989,844.350
217,09/17/23 01:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.612,37.868,844.250
218,09/17/23 01:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.279,38.427,844.250
219,09/17/23 01:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.577,37.603,844.350
220,09/17/23 01:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.172,38.473,844.250
221,09/17/23 02:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,10.823,39.086,844.250
222,09/17/23 02:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,11.086,38.256,844.350
223,09/17/23 02:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,10.354,40.203,844.250
224,09/17/23 02:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,10.333,40.191,844.250
225,09/17/23 02:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.740,41.865,844.250
226,09/17/23 02:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.628,42.037,844.150
227,09/17/23 03:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.638,41.833,844.150
228,09/17/23 03:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.376,42.344,844.050
229,09/17/23 03:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.995,43.673,843.950
230,09/17/23 03:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.271,42.933,843.950
231,09/17/23 03:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.070,43.421,843.950
232,09/17/23 03:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.049,43.214,843.850
233,09/17/23 04:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.467,41.982,843.950
234,09/17/23 04:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.011,43.265,843.850
235,09/17/23 04:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.727,44.117,843.850
236,09/17/23 04:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.984,43.336,843.850
237,09/17/23 04:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.917,43.551,843.750
238,09/17/23 04:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.175,45.910,843.750
239,09/17/23 05:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.038,46.528,843.650
240,09/17/23 05:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.630,44.666,843.650
241,09/17/23 05:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.285,45.885,843.650
242,09/17/23 05:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.148,46.453,843.750
243,09/17/23 05:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.132,47.613,843.750
244,09/17/23 05:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.223,48.008,843.750
245,09/17/23 06:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.231,48.212,843.750
246,09/17/23 06:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.979,49.389,843.750
247,09/17/23 06:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.263,49.096,843.750
248,09/17/23 06:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.370,48.884,843.750
249,09/17/23 06:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,8.207,49.056,843.850
250,09/17/23 06:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.164,52.023,843.850
251,09/17/23 07:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.644,53.843,843.950
252,09/17/23 07:19:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.853,52.877,843.950
253,09/17/23 07:29:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.947,52.873,843.950
254,09/17/23 07:39:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.083,53.210,843.950
255,09/17/23 07:49:15 AM,-0.2039,0.0000,0.00,0.00,0.0,6.963,54.415,844.050
256,09/17/23 07:59:15 AM,-0.2039,0.0000,0.00,0.00,0.0,7.550,53.213,844.050
257,09/17/23 08:09:15 AM,-0.2039,0.0000,0.00,0.00,0.0,9.027,49.699,844.050
