"Plot Title: site10km"
"#","Date Time, GMT-06:00","Voltage, V (LGR S/N: 21623137, SEN S/N: 21378799)","Current, mA (LGR S/N: 21623137, SEN S/N: 21378799)","Wind Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Gust Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Wind Direction, ø (LGR S/N: 21623137, SEN S/N: 21534753)","Temp, °C (LGR S/N: 21623137, SEN S/N: 21549914)","RH, % (LGR S/N: 21623137, SEN S/N: 21549914)","Pressure, mbar (LGR S/N: 21623137, SEN S/N: 21569223)"
1,11/04/23 12:42:52 PM,-0.2039,0.0000,0.33,1.34,75.8,7.622,71.850,842.950
2,11/04/23 12:52:52 PM,-0.2039,0.0000,0.67,2.67,88.4,7.885,72.634,842.650
3,11/04/23 01:02:52 PM,-0.2039,0.0000,1.67,3.01,95.5,8.285,72.059,842.250
4,11/04/23 01:12:52 PM,-0.2039,0.0000,2.00,4.34,117.9,8.402,70.149,842.250
5,11/04/23 01:22:52 PM,-0.2039,0.0000,2.00,3.34,82.8,8.606,66.931,842.150
6,11/04/23 01:32:52 PM,-0.2039,0.0000,1.34,3.01,82.8,9.204,64.309,841.950
7,11/04/23 01:42:52 PM,-0.2039,0.0000,1.00,2.67,78.6,9.655,62.922,841.850
8,11/04/23 01:52:52 PM,-0.2039,0.0000,1.67,3.67,78.6,9.872,61.117,841.650
9,11/04/23 02:02:52 PM,-0.2039,0.0000,1.67,3.67,81.4,10.118,58.318,841.550
10,11/04/23 02:12:52 PM,-0.2039,0.0000,2.34,3.34,77.2,9.821,58.346,841.550
11,11/04/23 02:22:52 PM,-0.2039,0.0000,1.67,3.01,78.6,9.751,60.311,841.450
12,11/04/23 02:32:52 PM,-0.2039,0.0000,1.34,3.01,85.6,9.770,61.613,841.350
13,11/04/23 02:42:52 PM,-0.2039,0.0000,1.67,3.01,96.9,9.705,63.777,841.050
14,11/04/23 02:52:52 PM,-0.2039,0.0000,2.00,3.34,78.6,9.293,70.092,840.750
15,11/04/23 03:02:52 PM,-0.2039,0.0000,1.67,3.34,73.0,9.579,69.938,840.450
16,11/04/23 03:12:52 PM,-0.2039,0.0000,1.34,3.01,63.2,9.968,68.640,840.550
17,11/04/23 03:22:52 PM,-0.2039,0.0000,1.34,3.34,67.4,10.405,66.392,840.650
18,11/04/23 03:32:52 PM,-0.2039,0.0000,2.34,3.34,66.0,10.507,65.365,840.650
19,11/04/23 03:42:52 PM,-0.2039,0.0000,2.00,4.01,74.4,10.941,65.122,840.450
20,11/04/23 03:52:52 PM,-0.2039,0.0000,2.34,4.34,82.8,11.440,63.827,840.050
21,11/04/23 04:02:52 PM,-0.2039,0.0000,2.34,4.68,81.4,11.571,63.296,840.050
22,11/04/23 04:12:52 PM,-0.2039,0.0000,2.67,4.68,81.4,11.424,64.479,840.250
23,11/04/23 04:22:52 PM,-0.2039,0.0000,2.34,3.67,88.4,11.223,65.454,840.150
24,11/04/23 04:32:52 PM,-0.2039,0.0000,3.01,4.68,87.0,11.553,64.532,839.950
25,11/04/23 04:42:52 PM,-0.2039,0.0000,3.01,5.01,82.8,11.239,65.153,839.850
26,11/04/23 04:52:52 PM,-0.2039,0.0000,2.34,4.01,84.2,11.215,65.809,839.850
27,11/04/23 05:02:52 PM,-0.2039,0.0000,2.34,4.01,73.0,11.255,66.256,839.750
28,11/04/23 05:12:52 PM,-0.2039,0.0000,2.34,4.68,61.8,11.054,66.769,839.450
29,11/04/23 05:22:52 PM,-0.2039,0.0000,2.34,4.68,68.8,11.016,66.484,839.350
30,11/04/23 05:32:52 PM,-0.2039,0.0000,1.67,3.67,73.0,10.869,66.842,839.450
31,11/04/23 05:42:52 PM,-0.2039,0.0000,1.34,3.34,75.8,10.673,67.727,839.350
32,11/04/23 05:52:52 PM,-0.2039,0.0000,1.34,2.67,88.4,10.461,68.969,839.350
33,11/04/23 06:02:52 PM,-0.2039,0.0000,0.67,2.00,82.8,10.161,70.770,839.250
34,11/04/23 06:12:52 PM,-0.2039,0.0000,0.00,1.34,78.6,9.888,71.868,839.250
35,11/04/23 06:22:52 PM,-0.2039,0.0000,0.00,0.00,70.2,9.775,72.424,839.350
36,11/04/23 06:32:52 PM,-0.2039,0.0000,0.00,0.33,12.6,9.515,74.348,839.450
37,11/04/23 06:42:52 PM,-0.2039,0.0000,0.33,2.00,341.2,9.051,77.327,839.450
38,11/04/23 06:52:52 PM,-0.2039,0.0000,1.67,2.67,29.5,9.134,77.609,839.050
39,11/04/23 07:02:52 PM,-0.2039,0.0000,1.34,2.34,8.4,8.783,80.323,838.850
40,11/04/23 07:12:52 PM,-0.2039,0.0000,1.34,2.67,313.1,8.448,83.149,839.150
41,11/04/23 07:22:52 PM,-0.2039,0.0000,2.34,4.01,313.1,8.035,85.959,839.250
42,11/04/23 07:32:52 PM,-0.2039,0.0000,4.01,6.35,315.9,7.555,88.899,839.550
43,11/04/23 07:42:52 PM,-0.2039,0.0000,0.67,4.34,325.7,7.480,90.169,839.550
44,11/04/23 07:52:52 PM,-0.2039,0.0000,0.33,1.34,328.5,7.177,93.008,839.650
45,11/04/23 08:02:52 PM,-0.2039,0.0000,0.33,2.00,256.9,7.011,94.725,839.650
46,11/04/23 08:12:52 PM,-0.2039,0.0000,0.33,1.00,245.7,7.014,94.716,839.950
47,11/04/23 08:22:52 PM,-0.2039,0.0000,0.00,0.67,275.2,6.955,95.372,840.150
48,11/04/23 08:32:52 PM,-0.2039,0.0000,0.00,1.00,11.2,7.000,95.601,839.750
49,11/04/23 08:42:52 PM,-0.2039,0.0000,0.33,2.00,84.2,6.802,97.523,839.250
50,11/04/23 08:52:52 PM,-0.2039,0.0000,0.67,2.00,96.9,6.614,98.181,839.050
51,11/04/23 09:02:52 PM,-0.2039,0.0000,0.00,0.33,80.0,6.437,98.822,839.050
52,11/04/23 09:12:52 PM,-0.2039,0.0000,0.00,1.00,80.0,6.360,99.142,838.950
53,11/04/23 09:22:52 PM,-0.2039,0.0000,0.00,0.67,63.2,6.263,99.200,838.750
54,11/04/23 09:32:52 PM,-0.2039,0.0000,0.33,1.67,53.3,6.236,99.438,838.550
55,11/04/23 09:42:52 PM,-0.2039,0.0000,0.00,2.34,73.0,6.346,99.512,838.550
56,11/04/23 09:52:52 PM,-0.2039,0.0000,0.00,0.67,75.8,6.483,99.403,838.250
57,11/04/23 10:02:52 PM,-0.2039,0.0000,0.00,0.00,35.1,6.531,99.319,838.350
58,11/04/23 10:12:52 PM,-0.2039,0.0000,0.33,1.67,126.4,6.542,99.031,838.350
59,11/04/23 10:22:52 PM,-0.2039,0.0000,0.00,0.67,167.1,6.301,99.142,838.350
60,11/04/23 10:32:52 PM,-0.2039,0.0000,0.33,2.00,123.5,6.285,99.355,838.350
61,11/04/23 10:42:52 PM,-0.2039,0.0000,0.33,1.34,95.5,6.325,99.294,838.450
62,11/04/23 10:52:52 PM,-0.2039,0.0000,0.00,0.00,332.7,6.448,99.274,838.650
63,11/04/23 11:02:52 PM,-0.2039,0.0000,1.34,4.34,7.0,6.625,98.898,838.450
64,11/04/23 11:12:52 PM,-0.2039,0.0000,0.67,4.01,30.9,6.802,98.509,838.350
65,11/04/23 11:22:52 PM,-0.2039,0.0000,0.67,3.01,23.9,7.121,97.444,838.450
66,11/04/23 11:32:52 PM,-0.2039,0.0000,0.00,0.00,103.9,7.011,98.016,838.450
67,11/04/23 11:42:52 PM,-0.2039,0.0000,0.00,0.00,102.5,7.022,97.935,838.550
68,11/04/23 11:52:52 PM,-0.2039,0.0000,0.33,2.00,87.0,7.285,96.571,838.150
69,11/05/23 12:02:52 AM,-0.2039,0.0000,0.00,1.34,105.3,7.504,95.343,837.950
70,11/05/23 12:12:52 AM,-0.2039,0.0000,1.67,3.34,35.1,7.378,95.872,837.550
71,11/05/23 12:22:52 AM,-0.2039,0.0000,0.67,3.01,12.6,7.923,93.024,837.750
72,11/05/23 12:32:52 AM,-0.2039,0.0000,0.33,2.34,14.0,7.475,94.801,837.450
73,11/05/23 12:42:52 AM,-0.2039,0.0000,1.34,3.01,26.7,7.352,95.198,837.250
74,11/05/23 12:52:52 AM,-0.2039,0.0000,0.67,2.00,61.8,7.574,94.670,837.250
75,11/05/23 01:02:52 AM,-0.2039,0.0000,0.67,2.00,40.7,7.368,95.706,837.050
76,11/05/23 01:12:52 AM,-0.2039,0.0000,1.00,2.34,33.7,7.357,95.549,836.850
77,11/05/23 01:22:52 AM,-0.2039,0.0000,0.67,2.00,22.5,7.191,95.912,836.850
78,11/05/23 01:32:52 AM,-0.2039,0.0000,0.67,2.34,40.7,7.019,96.301,836.850
79,11/05/23 01:42:52 AM,-0.2039,0.0000,0.33,2.34,134.8,6.775,96.657,836.950
80,11/05/23 01:52:52 AM,-0.2039,0.0000,1.34,2.34,168.5,6.335,98.802,837.050
81,11/05/23 02:02:52 AM,-0.2039,0.0000,0.33,1.67,164.3,6.384,99.509,837.150
82,11/05/23 02:12:52 AM,-0.2039,0.0000,0.00,0.67,308.9,6.341,99.774,837.250
83,11/05/23 02:22:52 AM,-0.2039,0.0000,1.00,3.34,290.6,6.293,99.956,837.550
84,11/05/23 02:32:52 AM,-0.2039,0.0000,0.67,2.67,244.3,6.381,99.997,837.550
85,11/05/23 02:42:52 AM,-0.2039,0.0000,1.00,3.34,199.4,6.437,99.997,837.250
86,11/05/23 02:52:52 AM,-0.2039,0.0000,0.33,2.34,120.7,6.478,99.797,836.850
87,11/05/23 03:02:52 AM,-0.2039,0.0000,0.00,0.00,344.0,6.405,99.088,836.750
88,11/05/23 03:12:52 AM,-0.2039,0.0000,0.00,0.00,322.9,6.271,98.093,836.750
89,11/05/23 03:22:52 AM,-0.2039,0.0000,0.00,0.00,317.3,6.183,97.978,836.850
90,11/05/23 03:32:52 AM,-0.2039,0.0000,0.00,0.00,322.9,6.461,96.843,836.750
91,11/05/23 03:42:52 AM,-0.2039,0.0000,0.00,0.00,346.8,6.239,96.919,836.650
92,11/05/23 03:52:52 AM,-0.2039,0.0000,0.00,0.00,276.6,6.108,96.768,836.850
93,11/05/23 04:02:52 AM,-0.2039,0.0000,0.00,0.00,254.1,5.577,98.517,836.850
94,11/05/23 04:12:52 AM,-0.2039,0.0000,0.00,0.00,292.0,5.574,99.460,836.750
95,11/05/23 04:22:52 AM,-0.2039,0.0000,0.00,0.00,294.8,5.713,99.382,836.650
96,11/05/23 04:32:52 AM,-0.2039,0.0000,0.67,1.67,327.1,5.826,99.272,836.650
97,11/05/23 04:42:52 AM,-0.2039,0.0000,0.67,2.00,325.7,6.140,98.328,836.750
98,11/05/23 04:52:52 AM,-0.2039,0.0000,0.33,2.00,324.3,6.475,96.852,836.550
99,11/05/23 05:02:52 AM,-0.2039,0.0000,0.00,0.00,322.9,6.421,97.061,836.250
100,11/05/23 05:12:52 AM,-0.2039,0.0000,0.00,0.00,289.2,6.236,96.809,836.350
101,11/05/23 05:22:52 AM,-0.2039,0.0000,0.00,1.00,256.9,5.665,98.450,836.550
102,11/05/23 05:32:52 AM,-0.2039,0.0000,0.33,2.00,244.3,5.877,99.057,836.750
103,11/05/23 05:42:52 AM,-0.2039,0.0000,0.67,2.34,231.6,6.330,98.096,836.750
104,11/05/23 05:52:52 AM,-0.2039,0.0000,0.67,2.34,219.0,6.354,97.647,836.750
105,11/05/23 06:02:52 AM,-0.2039,0.0000,2.00,4.68,227.4,6.593,95.468,836.850
106,11/05/23 06:12:52 AM,-0.2039,0.0000,2.67,5.01,234.5,6.593,94.400,836.750
107,11/05/23 06:22:52 AM,-0.2039,0.0000,2.00,3.67,242.9,6.330,95.117,836.750
108,11/05/23 06:32:52 AM,-0.2039,0.0000,1.00,2.34,254.1,6.014,95.474,836.750
109,11/05/23 06:42:52 AM,-0.2039,0.0000,0.00,0.67,289.2,5.478,96.579,836.750
110,11/05/23 06:52:52 AM,-0.2039,0.0000,0.67,2.00,285.0,5.579,96.713,836.750
111,11/05/23 07:02:52 AM,-0.2039,0.0000,0.67,1.67,283.6,5.531,95.839,836.750
112,11/05/23 07:12:52 AM,-0.2039,0.0000,1.34,2.00,266.7,5.032,95.502,836.650
113,11/05/23 07:22:52 AM,-0.2039,0.0000,1.67,2.34,256.9,3.995,96.745,836.750
114,11/05/23 07:32:52 AM,-0.2039,0.0000,1.67,2.34,255.5,3.365,97.887,836.650
115,11/05/23 07:42:52 AM,-0.2039,0.0000,1.67,2.34,263.9,3.113,98.457,836.550
116,11/05/23 07:52:52 AM,-0.2039,0.0000,2.00,2.67,261.1,3.641,97.946,836.650
117,11/05/23 08:02:52 AM,-0.2039,0.0000,1.67,2.34,249.9,3.681,97.214,836.650
118,11/05/23 08:12:52 AM,-0.2039,0.0000,1.67,2.67,245.7,3.204,98.169,836.750
119,11/05/23 08:22:52 AM,-0.2039,0.0000,0.67,2.00,272.4,2.939,97.270,836.750
120,11/05/23 08:32:52 AM,-0.2039,0.0000,1.34,2.00,282.2,2.880,99.066,836.750
121,11/05/23 08:42:52 AM,-0.2039,0.0000,1.34,2.00,287.8,3.496,98.567,836.850
122,11/05/23 08:52:52 AM,-0.2039,0.0000,1.00,2.00,286.4,4.091,97.600,836.950
123,11/05/23 09:02:52 AM,-0.2039,0.0000,0.00,0.00,289.2,4.263,96.741,836.950
124,11/05/23 09:12:52 AM,-0.2039,0.0000,0.00,0.00,289.2,4.370,96.429,837.050
125,11/05/23 09:22:52 AM,-0.2039,0.0000,0.00,0.00,303.2,4.974,95.895,837.250
126,11/05/23 09:32:52 AM,-0.2039,0.0000,0.00,0.00,296.2,5.456,93.921,837.350
127,11/05/23 09:42:52 AM,-0.2039,0.0000,0.33,1.34,276.6,5.389,95.018,837.450
128,11/05/23 09:52:52 AM,-0.2039,0.0000,0.00,0.67,282.2,5.692,96.164,837.650
129,11/05/23 10:02:52 AM,-0.2039,0.0000,0.67,2.00,276.6,6.547,95.033,837.650
130,11/05/23 10:12:52 AM,-0.2039,0.0000,1.67,3.01,280.8,7.780,91.295,837.650
131,11/05/23 10:22:52 AM,-0.2039,0.0000,2.34,4.01,279.4,7.965,89.340,837.450
132,11/05/23 10:32:52 AM,-0.2039,0.0000,2.00,4.01,282.2,7.920,90.327,837.450
133,11/05/23 10:42:52 AM,-0.2039,0.0000,3.01,4.34,280.8,8.593,88.174,837.350
134,11/05/23 10:52:52 AM,-0.2039,0.0000,3.34,5.01,271.0,8.625,86.725,837.450
135,11/05/23 11:02:52 AM,-0.2039,0.0000,3.01,4.34,269.6,8.585,86.706,837.550
136,11/05/23 11:12:52 AM,-0.2039,0.0000,2.67,5.01,271.0,9.075,84.949,837.450
137,11/05/23 11:22:52 AM,-0.2039,0.0000,2.67,4.68,278.0,9.250,83.384,837.350
138,11/05/23 11:32:52 AM,-0.2039,0.0000,2.67,4.68,297.6,9.038,83.676,837.250
139,11/05/23 11:42:52 AM,-0.2039,0.0000,3.01,5.01,297.6,9.459,81.895,836.950
140,11/05/23 11:52:52 AM,-0.2039,0.0000,3.34,5.68,282.2,10.108,77.804,836.850
141,11/05/23 12:02:52 PM,-0.2039,0.0000,3.01,5.34,279.4,10.022,75.827,837.150
142,11/05/23 12:12:52 PM,-0.2039,0.0000,3.01,5.34,269.6,10.459,74.545,836.850
143,11/05/23 12:22:52 PM,-0.2039,0.0000,3.01,5.01,268.1,10.561,73.182,836.850
144,11/05/23 12:32:52 PM,-0.2039,0.0000,2.34,4.01,271.0,10.880,73.188,836.850
145,11/05/23 12:42:52 PM,-0.2039,0.0000,1.34,4.34,296.2,11.220,71.954,836.750
146,11/05/23 12:52:52 PM,-0.2039,0.0000,1.67,4.01,300.4,11.116,72.425,836.850
147,11/05/23 01:02:52 PM,-0.2039,0.0000,1.34,3.67,324.3,11.014,71.516,836.650
148,11/05/23 01:12:52 PM,-0.2039,0.0000,1.00,3.34,325.7,10.585,70.623,836.850
149,11/05/23 01:22:52 PM,-0.2039,0.0000,3.01,5.34,268.1,11.633,67.102,836.250
150,11/05/23 01:32:52 PM,-0.2039,0.0000,3.01,5.34,275.2,11.746,65.371,835.750
151,11/05/23 01:42:52 PM,-0.2039,0.0000,3.01,5.01,276.6,11.955,62.966,835.650
152,11/05/23 01:52:52 PM,-0.2039,0.0000,3.01,4.68,278.0,11.772,61.611,835.750
153,11/05/23 02:02:52 PM,-0.2039,0.0000,2.67,4.34,256.9,12.641,58.442,835.150
154,11/05/23 02:12:52 PM,-0.2039,0.0000,2.67,5.34,251.3,13.043,56.469,835.450
155,11/05/23 02:22:52 PM,-0.2039,0.0000,2.67,4.34,249.9,11.322,61.413,835.950
156,11/05/23 02:32:52 PM,-0.2039,0.0000,2.34,4.68,256.9,11.979,59.458,835.150
157,11/05/23 02:42:52 PM,-0.2039,0.0000,3.01,5.01,273.8,12.191,57.958,835.550
158,11/05/23 02:52:52 PM,-0.2039,0.0000,3.01,6.01,279.4,12.113,59.632,835.150
159,11/05/23 03:02:52 PM,-0.2039,0.0000,2.67,6.01,289.2,13.172,56.664,835.150
160,11/05/23 03:12:52 PM,-0.2039,0.0000,4.01,6.01,262.5,11.848,57.198,835.550
161,11/05/23 03:22:52 PM,-0.2039,0.0000,3.34,5.34,265.3,12.405,55.274,835.050
162,11/05/23 03:32:52 PM,-0.2039,0.0000,3.67,6.35,258.3,12.869,52.798,834.750
163,11/05/23 03:42:52 PM,-0.2039,0.0000,4.01,6.01,256.9,12.628,52.757,834.550
164,11/05/23 03:52:52 PM,-0.2039,0.0000,3.34,5.68,258.3,12.834,53.396,834.550
165,11/05/23 04:02:52 PM,-0.2039,0.0000,3.34,5.68,261.1,11.885,54.780,835.250
166,11/05/23 04:12:52 PM,-0.2039,0.0000,2.67,5.34,249.9,11.550,54.403,835.350
167,11/05/23 04:22:52 PM,-0.2039,0.0000,2.67,4.34,251.3,11.625,53.944,835.250
168,11/05/23 04:32:52 PM,-0.2039,0.0000,2.34,4.68,248.5,11.579,54.719,835.450
169,11/05/23 04:42:52 PM,-0.2039,0.0000,2.67,5.01,226.0,11.271,55.200,835.450
170,11/05/23 04:52:52 PM,-0.2039,0.0000,2.67,4.01,224.6,10.904,56.089,835.450
171,11/05/23 05:02:52 PM,-0.2039,0.0000,1.67,3.01,221.8,10.671,58.837,835.450
172,11/05/23 05:12:52 PM,-0.2039,0.0000,2.00,3.01,217.6,10.453,60.284,835.450
173,11/05/23 05:22:52 PM,-0.2039,0.0000,1.67,3.01,223.2,10.129,62.597,835.650
174,11/05/23 05:32:52 PM,-0.2039,0.0000,1.67,2.67,217.6,9.856,64.109,835.550
175,11/05/23 05:42:52 PM,-0.2039,0.0000,0.67,2.00,220.4,9.472,66.053,835.550
176,11/05/23 05:52:52 PM,-0.2039,0.0000,0.00,0.00,226.0,9.083,68.124,835.450
177,11/05/23 06:02:52 PM,-0.2039,0.0000,0.00,0.00,238.7,8.732,69.688,835.350
178,11/05/23 06:12:52 PM,-0.2039,0.0000,0.00,0.00,273.8,8.555,69.757,835.250
179,11/05/23 06:22:52 PM,-0.2039,0.0000,0.00,0.00,273.8,8.306,70.568,835.150
180,11/05/23 06:32:52 PM,-0.2039,0.0000,0.00,0.00,273.8,7.982,71.489,835.050
181,11/05/23 06:42:52 PM,-0.2039,0.0000,0.00,0.00,273.8,7.936,71.171,835.050
182,11/05/23 06:52:52 PM,-0.2039,0.0000,0.00,0.00,273.8,7.957,70.961,835.050
183,11/05/23 07:02:52 PM,-0.2039,0.0000,0.00,0.00,273.8,7.349,73.852,835.050
184,11/05/23 07:12:52 PM,-0.2039,0.0000,0.00,0.00,273.8,7.046,74.972,835.050
185,11/05/23 07:22:52 PM,-0.2039,0.0000,0.00,0.00,273.8,6.475,78.279,835.150
186,11/05/23 07:32:52 PM,-0.2039,0.0000,0.00,0.00,296.2,5.716,82.979,835.150
187,11/05/23 07:42:52 PM,-0.2039,0.0000,0.00,0.00,18.3,6.231,80.893,835.150
188,11/05/23 07:52:52 PM,-0.2039,0.0000,0.00,0.00,7.0,6.338,80.711,835.150
189,11/05/23 08:02:52 PM,-0.2039,0.0000,0.00,0.00,1.4,6.614,79.156,835.150
190,11/05/23 08:12:52 PM,-0.2039,0.0000,0.00,0.33,9.8,6.558,79.397,835.150
191,11/05/23 08:22:52 PM,-0.2039,0.0000,0.00,0.00,355.2,6.325,80.500,835.150
192,11/05/23 08:32:52 PM,-0.2039,0.0000,0.00,0.00,321.5,6.158,81.279,835.050
193,11/05/23 08:42:52 PM,-0.2039,0.0000,0.00,0.00,294.8,5.858,82.573,835.150
194,11/05/23 08:52:52 PM,-0.2039,0.0000,0.00,0.00,279.4,5.888,82.911,835.050
195,11/05/23 09:02:52 PM,-0.2039,0.0000,0.00,0.00,279.4,6.268,81.529,834.950
196,11/05/23 09:12:52 PM,-0.2039,0.0000,0.00,0.00,296.2,6.134,82.840,834.850
197,11/05/23 09:22:52 PM,-0.2039,0.0000,0.00,0.00,311.7,6.523,80.787,834.750
198,11/05/23 09:32:52 PM,-0.2039,0.0000,0.00,0.00,311.7,6.309,82.109,834.650
199,11/05/23 09:42:52 PM,-0.2039,0.0000,0.00,0.00,11.2,5.035,88.638,834.650
200,11/05/23 09:52:52 PM,-0.2039,0.0000,0.00,0.00,84.2,4.469,91.496,834.650
201,11/05/23 10:02:52 PM,-0.2039,0.0000,0.00,0.00,348.2,4.641,90.626,834.650
202,11/05/23 10:12:52 PM,-0.2039,0.0000,0.00,0.00,341.2,5.067,88.127,834.550
203,11/05/23 10:22:52 PM,-0.2039,0.0000,0.00,0.00,342.6,5.435,86.160,834.450
204,11/05/23 10:32:52 PM,-0.2039,0.0000,0.00,0.00,351.0,5.563,85.174,834.450
205,11/05/23 10:42:52 PM,-0.2039,0.0000,0.00,0.00,355.2,5.526,85.376,834.450
206,11/05/23 10:52:52 PM,-0.2039,0.0000,0.00,0.00,355.2,5.469,85.711,834.450
207,11/05/23 11:02:52 PM,-0.2039,0.0000,0.00,0.00,306.1,5.199,86.696,834.450
208,11/05/23 11:12:52 PM,-0.2039,0.0000,0.00,0.00,285.0,4.585,89.253,834.450
209,11/05/23 11:22:52 PM,-0.2039,0.0000,0.00,0.00,285.0,4.402,90.155,834.350
210,11/05/23 11:32:52 PM,-0.2039,0.0000,0.00,0.00,290.6,4.872,88.197,834.350
211,11/05/23 11:42:52 PM,-0.2039,0.0000,0.00,0.00,290.6,5.402,85.739,834.450
212,11/05/23 11:52:52 PM,-0.2039,0.0000,0.00,0.00,290.6,5.207,86.134,834.450
213,11/06/23 12:02:52 AM,-0.2039,0.0000,0.00,0.00,290.6,5.086,86.876,834.350
214,11/06/23 12:12:52 AM,-0.2039,0.0000,0.00,0.00,310.3,5.212,86.491,834.250
215,11/06/23 12:22:52 AM,-0.2039,0.0000,0.00,0.00,351.0,5.008,87.601,834.250
216,11/06/23 12:32:52 AM,-0.2039,0.0000,0.00,0.00,355.2,5.167,86.978,834.250
217,11/06/23 12:42:52 AM,-0.2039,0.0000,0.00,0.00,355.2,4.923,88.655,834.150
218,11/06/23 12:52:52 AM,-0.2039,0.0000,0.00,0.00,355.2,5.035,87.776,834.050
219,11/06/23 01:02:52 AM,-0.2039,0.0000,0.00,0.00,1.4,4.995,88.237,833.750
220,11/06/23 01:12:52 AM,-0.2039,0.0000,0.33,2.00,140.4,4.341,91.597,833.650
221,11/06/23 01:22:52 AM,-0.2039,0.0000,0.00,1.67,126.4,4.158,92.947,833.650
222,11/06/23 01:32:52 AM,-0.2039,0.0000,0.00,0.00,64.6,4.094,93.222,833.550
223,11/06/23 01:42:52 AM,-0.2039,0.0000,0.00,0.00,164.3,4.008,93.532,833.550
224,11/06/23 01:52:52 AM,-0.2039,0.0000,0.00,0.00,189.5,3.973,93.951,833.650
225,11/06/23 02:02:52 AM,-0.2039,0.0000,0.00,0.00,213.4,4.065,93.402,833.450
226,11/06/23 02:12:52 AM,-0.2039,0.0000,0.00,0.00,271.0,4.153,92.595,833.450
227,11/06/23 02:22:52 AM,-0.2039,0.0000,0.00,0.00,271.0,4.110,92.384,833.450
228,11/06/23 02:32:52 AM,-0.2039,0.0000,0.00,0.00,271.0,3.992,92.445,833.450
229,11/06/23 02:42:52 AM,-0.2039,0.0000,0.00,0.00,271.0,3.427,93.527,833.250
230,11/06/23 02:52:52 AM,-0.2039,0.0000,0.00,0.00,271.0,3.719,93.962,833.050
231,11/06/23 03:02:52 AM,-0.2039,0.0000,0.00,0.00,271.0,3.984,92.581,832.950
232,11/06/23 03:12:52 AM,-0.2039,0.0000,0.00,0.00,273.8,3.861,92.523,832.850
233,11/06/23 03:22:52 AM,-0.2039,0.0000,0.00,0.00,321.5,3.445,93.941,832.850
234,11/06/23 03:32:52 AM,-0.2039,0.0000,0.00,0.00,328.5,3.762,93.249,832.950
235,11/06/23 03:42:52 AM,-0.2039,0.0000,0.00,1.00,282.2,3.102,93.468,833.050
236,11/06/23 03:52:52 AM,-0.2039,0.0000,0.00,0.00,304.7,2.928,95.439,832.950
237,11/06/23 04:02:52 AM,-0.2039,0.0000,0.00,1.34,4.2,3.636,94.008,832.750
238,11/06/23 04:12:52 AM,-0.2039,0.0000,0.00,0.33,355.2,3.756,93.420,832.750
239,11/06/23 04:22:52 AM,-0.2039,0.0000,0.00,1.34,9.8,3.874,93.808,832.750
240,11/06/23 04:32:52 AM,-0.2039,0.0000,0.00,0.00,12.6,4.137,93.045,832.750
241,11/06/23 04:42:52 AM,-0.2039,0.0000,0.00,0.00,321.5,3.829,93.561,832.950
242,11/06/23 04:52:52 AM,-0.2039,0.0000,0.00,0.00,269.6,3.590,94.948,832.850
243,11/06/23 05:02:52 AM,-0.2039,0.0000,0.00,0.00,321.5,3.877,94.421,832.650
244,11/06/23 05:12:52 AM,-0.2039,0.0000,0.00,1.34,297.6,4.268,92.676,832.650
245,11/06/23 05:22:52 AM,-0.2039,0.0000,0.33,2.67,238.7,4.000,93.251,832.550
246,11/06/23 05:32:52 AM,-0.2039,0.0000,0.33,1.67,183.9,3.877,93.964,832.250
247,11/06/23 05:42:52 AM,-0.2039,0.0000,1.67,3.34,77.2,4.341,92.305,831.950
248,11/06/23 05:52:52 AM,-0.2039,0.0000,0.33,2.34,157.2,4.469,91.872,832.150
249,11/06/23 06:02:52 AM,-0.2039,0.0000,0.00,0.67,35.1,4.469,92.125,831.550
250,11/06/23 06:12:52 AM,-0.2039,0.0000,0.33,1.67,61.8,4.405,92.914,831.350
251,11/06/23 06:22:52 AM,-0.2039,0.0000,1.00,3.01,92.7,4.550,92.378,831.450
252,11/06/23 06:32:52 AM,-0.2039,0.0000,0.33,2.67,153.0,3.904,95.598,831.650
253,11/06/23 06:42:52 AM,-0.2039,0.0000,1.34,8.35,174.1,3.727,96.747,832.050
254,11/06/23 06:52:52 AM,-0.2039,0.0000,0.00,0.33,332.7,3.467,97.568,831.850
255,11/06/23 07:02:52 AM,-0.2039,0.0000,0.00,0.00,328.5,3.343,97.940,831.650
256,11/06/23 07:12:52 AM,-0.2039,0.0000,0.00,0.00,261.1,3.354,98.167,831.750
257,11/06/23 07:22:52 AM,-0.2039,0.0000,0.00,0.00,248.5,3.212,98.204,831.750
258,11/06/23 07:32:52 AM,-0.2039,0.0000,0.00,0.00,272.4,3.070,98.802,831.450
259,11/06/23 07:42:52 AM,-0.2039,0.0000,0.00,0.00,304.7,3.070,98.613,831.350
260,11/06/23 07:52:52 AM,-0.2039,0.0000,0.00,0.00,332.7,2.941,98.387,831.250
261,11/06/23 08:02:52 AM,-0.2039,0.0000,0.33,1.00,61.8,2.904,98.032,831.050
262,11/06/23 08:12:52 AM,-0.2039,0.0000,0.67,2.34,348.2,2.622,97.945,831.350
263,11/06/23 08:22:52 AM,-0.2039,0.0000,0.67,2.00,36.5,3.279,97.484,831.250
