"Plot Title: site2km"
"#","Date Time, GMT-06:00","Voltage, V (LGR S/N: 21558954, SEN S/N: 21378789)","Current, mA (LGR S/N: 21558954, SEN S/N: 21378789)","Temp, °C (LGR S/N: 21558954, SEN S/N: 21549905)","RH, % (LGR S/N: 21558954, SEN S/N: 21549905)","Wind Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Gust Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Wind Direction, ø (LGR S/N: 21558954, SEN S/N: 21550055)","Pressure, mbar (LGR S/N: 21558954, SEN S/N: 21569224)"
32,03/31/23 05:12:32 PM,-0.2039,0.0000,2.132,67.633,2.67,3.01,282.2,832.950
33,03/31/23 05:22:32 PM,-0.2039,0.0000,2.405,66.996,2.67,3.34,289.2,832.950
34,03/31/23 05:32:32 PM,-0.2039,0.0000,1.939,69.117,3.01,3.67,304.7,833.050
35,03/31/23 05:42:32 PM,-0.2039,0.0000,1.713,70.549,3.01,4.01,303.2,833.050
36,03/31/23 05:52:32 PM,-0.2039,0.0000,1.507,71.141,3.01,3.34,303.2,833.050
37,03/31/23 06:02:32 PM,-0.2039,0.0000,1.049,74.037,3.01,3.34,297.6,833.150
38,03/31/23 06:12:32 PM,-0.2039,0.0000,1.057,74.862,3.01,3.67,301.8,833.150
39,03/31/23 06:22:32 PM,-0.2039,0.0000,1.209,74.661,2.67,3.34,306.1,833.150
40,03/31/23 06:32:32 PM,-0.2039,0.0000,1.129,75.564,2.00,2.34,311.7,833.150
41,03/31/23 06:42:32 PM,-0.2039,0.0000,0.861,77.319,2.00,2.34,315.9,833.250
42,03/31/23 06:52:32 PM,-0.2039,0.0000,0.856,76.854,1.67,2.34,310.3,833.150
43,03/31/23 07:02:32 PM,-0.2039,0.0000,0.528,81.392,2.00,2.67,314.5,833.150
44,03/31/23 07:12:32 PM,-0.2039,0.0000,0.153,84.253,2.00,2.67,327.1,833.050
45,03/31/23 07:22:32 PM,-0.2039,0.0000,0.083,84.834,1.00,1.67,334.1,833.150
46,03/31/23 07:32:32 PM,-0.2039,0.0000,0.242,83.294,0.67,1.34,338.3,833.150
47,03/31/23 07:42:32 PM,-0.2039,0.0000,0.024,85.017,1.67,2.34,11.2,833.050
48,03/31/23 07:52:32 PM,-0.2039,0.0000,-0.260,87.144,1.67,2.00,16.8,833.150
49,03/31/23 08:02:32 PM,-0.2039,0.0000,-0.442,88.392,1.67,2.34,21.1,833.150
50,03/31/23 08:12:32 PM,-0.2039,0.0000,-0.485,89.064,1.67,2.34,23.9,833.150
51,03/31/23 08:22:32 PM,-0.2039,0.0000,-0.547,90.759,2.00,2.34,8.4,833.250
52,03/31/23 08:32:32 PM,-0.2039,0.0000,-0.643,91.708,2.34,3.01,8.4,833.350
53,03/31/23 08:42:32 PM,-0.2039,0.0000,-0.943,94.794,3.01,3.67,21.1,833.250
54,03/31/23 08:52:32 PM,-0.2039,0.0000,-1.171,96.800,2.67,3.34,25.3,833.250
55,03/31/23 09:02:32 PM,-0.2039,0.0000,-1.254,97.780,2.67,3.34,35.1,833.350
56,03/31/23 09:12:32 PM,-0.2039,0.0000,-1.257,98.291,2.00,2.34,50.5,833.350
57,03/31/23 09:22:32 PM,-0.2039,0.0000,-1.415,98.422,2.34,3.01,54.8,833.350
58,03/31/23 09:32:32 PM,-0.2039,0.0000,-1.461,98.676,2.34,3.01,61.8,833.250
59,03/31/23 09:42:32 PM,-0.2039,0.0000,-1.418,98.871,2.00,2.34,61.8,833.350
60,03/31/23 09:52:32 PM,-0.2039,0.0000,-1.423,98.740,2.00,2.34,68.8,833.450
61,03/31/23 10:02:32 PM,-0.2039,0.0000,-1.643,99.014,1.67,2.34,82.8,833.450
62,03/31/23 10:12:32 PM,-0.2039,0.0000,-1.750,99.959,1.67,2.00,96.9,833.450
63,03/31/23 10:22:32 PM,-0.2039,0.0000,-1.914,99.997,1.67,2.00,109.5,833.350
64,03/31/23 10:32:32 PM,-0.2039,0.0000,-1.954,99.997,1.34,2.00,105.3,833.350
65,03/31/23 10:42:32 PM,-0.2039,0.0000,-1.882,99.997,1.67,2.67,95.5,833.350
66,03/31/23 10:52:32 PM,-0.2039,0.0000,-1.893,99.997,2.34,3.01,81.4,833.250
67,03/31/23 11:02:32 PM,-0.2039,0.0000,-1.783,99.997,2.00,2.34,82.8,833.350
68,03/31/23 11:12:32 PM,-0.2039,0.0000,-1.761,99.997,2.34,3.01,77.2,833.250
69,03/31/23 11:22:32 PM,-0.2039,0.0000,-1.801,99.997,2.00,2.67,96.9,833.050
70,03/31/23 11:32:32 PM,-0.2039,0.0000,-1.852,99.997,2.00,2.34,92.7,833.150
71,03/31/23 11:42:32 PM,-0.2039,0.0000,-1.820,99.997,2.00,2.67,91.3,833.050
72,03/31/23 11:52:32 PM,-0.2039,0.0000,-1.809,99.997,2.00,2.67,92.7,832.950
73,04/01/23 12:02:32 AM,-0.2039,0.0000,-1.842,99.997,2.00,2.67,82.8,832.950
74,04/01/23 12:12:32 AM,-0.2039,0.0000,-1.815,99.997,2.34,3.01,80.0,832.950
75,04/01/23 12:22:32 AM,-0.2039,0.0000,-1.852,99.997,2.67,3.34,85.6,832.850
76,04/01/23 12:32:32 AM,-0.2039,0.0000,-1.825,99.997,2.00,3.01,85.6,832.950
77,04/01/23 12:42:32 AM,-0.2039,0.0000,-1.812,99.997,2.00,2.34,81.4,832.850
78,04/01/23 12:52:32 AM,-0.2039,0.0000,-1.911,99.997,2.00,2.67,73.0,832.750
79,04/01/23 01:02:32 AM,-0.2039,0.0000,-1.984,99.997,1.67,2.34,81.4,832.750
80,04/01/23 01:12:32 AM,-0.2039,0.0000,-2.043,99.997,1.67,2.34,80.0,832.650
81,04/01/23 01:22:32 AM,-0.2039,0.0000,-2.059,99.997,1.67,2.00,81.4,832.550
82,04/01/23 01:32:32 AM,-0.2039,0.0000,-2.053,99.997,1.67,2.00,71.6,832.550
83,04/01/23 01:42:32 AM,-0.2039,0.0000,-2.037,99.997,1.67,2.34,59.0,832.450
84,04/01/23 01:52:32 AM,-0.2039,0.0000,-2.013,99.997,2.00,2.34,50.5,832.450
85,04/01/23 02:02:32 AM,-0.2039,0.0000,-1.984,99.997,1.67,2.34,51.9,832.450
86,04/01/23 02:12:32 AM,-0.2039,0.0000,-1.933,99.997,1.67,2.67,56.2,832.350
87,04/01/23 02:22:32 AM,-0.2039,0.0000,-1.943,99.997,1.67,2.34,71.6,832.250
88,04/01/23 02:32:32 AM,-0.2039,0.0000,-1.965,99.997,1.34,2.00,98.3,832.350
89,04/01/23 02:42:32 AM,-0.2039,0.0000,-1.943,99.997,0.67,1.34,91.3,832.350
90,04/01/23 02:52:32 AM,-0.2039,0.0000,-1.919,99.997,0.33,1.00,85.6,832.250
91,04/01/23 03:02:32 AM,-0.2039,0.0000,-1.927,99.997,0.33,1.34,82.8,832.250
92,04/01/23 03:12:32 AM,-0.2039,0.0000,-1.922,99.997,0.67,1.00,75.8,832.150
93,04/01/23 03:22:32 AM,-0.2039,0.0000,-1.949,99.997,0.33,1.00,75.8,832.150
94,04/01/23 03:32:32 AM,-0.2039,0.0000,-2.005,99.997,0.00,0.33,75.8,832.050
95,04/01/23 03:42:32 AM,-0.2039,0.0000,-2.029,99.997,0.00,0.67,75.8,831.850
96,04/01/23 03:52:32 AM,-0.2039,0.0000,-2.088,99.997,0.00,0.00,75.8,831.850
97,04/01/23 04:02:32 AM,-0.2039,0.0000,-2.193,99.997,0.67,1.34,115.1,831.750
98,04/01/23 04:12:32 AM,-0.2039,0.0000,-2.187,99.997,0.67,1.34,206.4,831.750
99,04/01/23 04:22:32 AM,-0.2039,0.0000,-2.145,99.997,0.00,0.00,210.6,831.550
100,04/01/23 04:32:32 AM,-0.2039,0.0000,-2.158,99.997,0.33,0.67,245.7,831.450
101,04/01/23 04:42:32 AM,-0.2039,0.0000,-2.134,99.997,0.00,0.33,263.9,831.450
102,04/01/23 04:52:32 AM,-0.2039,0.0000,-2.104,99.997,0.00,0.67,263.9,831.350
103,04/01/23 05:02:32 AM,-0.2039,0.0000,-2.126,99.997,0.33,1.00,263.9,831.350
104,04/01/23 05:12:32 AM,-0.2039,0.0000,-2.193,99.997,0.33,1.00,155.8,831.250
105,04/01/23 05:22:32 AM,-0.2039,0.0000,-2.177,99.997,0.67,1.34,109.5,831.250
106,04/01/23 05:32:32 AM,-0.2039,0.0000,-2.123,99.997,1.00,1.34,56.2,831.250
107,04/01/23 05:42:32 AM,-0.2039,0.0000,-2.088,99.997,1.00,1.34,44.9,831.150
108,04/01/23 05:52:32 AM,-0.2039,0.0000,-2.005,99.997,1.00,1.34,61.8,831.150
109,04/01/23 06:02:32 AM,-0.2039,0.0000,-1.997,99.997,0.67,1.34,91.3,831.050
110,04/01/23 06:12:32 AM,-0.2039,0.0000,-2.013,99.997,1.00,1.34,105.3,831.050
111,04/01/23 06:22:32 AM,-0.2039,0.0000,-2.043,99.997,0.67,1.34,109.5,831.050
112,04/01/23 06:32:32 AM,-0.2039,0.0000,-2.061,99.997,0.33,1.00,109.5,830.950
113,04/01/23 06:42:32 AM,-0.2039,0.0000,-2.104,99.997,0.67,1.67,96.9,830.850
114,04/01/23 06:52:32 AM,-0.2039,0.0000,-2.145,99.997,1.67,2.34,96.9,830.750
115,04/01/23 07:02:32 AM,-0.2039,0.0000,-2.158,99.997,1.34,2.00,99.7,830.650
116,04/01/23 07:12:32 AM,-0.2039,0.0000,-2.169,99.997,0.67,1.34,115.1,830.750
117,04/01/23 07:22:32 AM,-0.2039,0.0000,-2.150,99.997,0.67,1.34,123.5,830.650
118,04/01/23 07:32:32 AM,-0.2039,0.0000,-2.147,99.997,2.00,2.67,88.4,830.750
119,04/01/23 07:42:32 AM,-0.2039,0.0000,-2.080,99.997,1.67,2.34,87.0,830.750
120,04/01/23 07:52:32 AM,-0.2039,0.0000,-2.024,99.997,2.00,2.34,88.4,830.750
121,04/01/23 08:02:32 AM,-0.2039,0.0000,-1.858,99.997,2.00,2.67,94.1,830.650
122,04/01/23 08:12:32 AM,-0.2039,0.0000,-1.490,99.997,1.67,2.67,115.1,830.650
123,04/01/23 08:22:32 AM,-0.2039,0.0000,-1.225,99.661,2.00,2.34,132.0,830.550
124,04/01/23 08:32:32 AM,-0.2039,0.0000,-1.161,99.060,2.00,2.67,132.0,830.550
125,04/01/23 08:42:32 AM,-0.2039,0.0000,-0.941,99.081,1.67,2.34,150.2,830.550
126,04/01/23 08:52:32 AM,-0.2039,0.0000,-0.579,98.959,1.34,1.67,160.0,830.450
127,04/01/23 09:02:32 AM,-0.2039,0.0000,-0.295,96.390,1.34,2.00,160.0,830.350
128,04/01/23 09:12:32 AM,-0.2039,0.0000,0.260,94.113,0.33,1.34,165.7,830.250
129,04/01/23 09:22:32 AM,-0.2039,0.0000,0.295,88.725,1.34,2.67,248.5,830.150
130,04/01/23 09:32:32 AM,-0.2039,0.0000,0.536,83.110,2.00,3.34,233.1,830.050
131,04/01/23 09:42:32 AM,-0.2039,0.0000,0.756,80.670,1.67,2.67,237.3,829.950
132,04/01/23 09:52:32 AM,-0.2039,0.0000,0.923,79.791,1.00,2.67,238.7,830.050
133,04/01/23 10:02:32 AM,-0.2039,0.0000,1.043,78.630,2.00,3.34,217.6,830.050
134,04/01/23 10:12:32 AM,-0.2039,0.0000,0.872,80.887,2.67,4.01,192.3,830.050
135,04/01/23 10:22:32 AM,-0.2039,0.0000,0.689,82.962,2.67,4.34,226.0,829.950
136,04/01/23 10:32:32 AM,-0.2039,0.0000,0.662,85.905,1.34,2.34,224.6,830.050
137,04/01/23 10:42:32 AM,-0.2039,0.0000,1.274,84.991,0.33,1.34,210.6,829.950
138,04/01/23 10:52:32 AM,-0.2039,0.0000,1.124,85.475,1.34,3.34,221.8,829.950
139,04/01/23 11:02:32 AM,-0.2039,0.0000,0.705,88.106,1.67,2.67,214.8,829.850
140,04/01/23 11:12:32 AM,-0.2039,0.0000,1.738,84.710,0.67,1.34,214.8,829.950
141,04/01/23 11:22:32 AM,-0.2039,0.0000,4.268,77.113,0.00,0.00,214.8,829.850
142,04/01/23 11:32:32 AM,-0.2039,0.0000,5.252,71.543,0.00,0.00,214.8,829.750
143,04/01/23 11:42:32 AM,-0.2039,0.0000,4.357,75.694,0.00,1.34,220.4,829.750
144,04/01/23 11:52:32 AM,-0.2039,0.0000,4.469,75.328,1.00,1.67,8.4,829.750
145,04/01/23 12:02:32 PM,-0.2039,0.0000,2.797,80.560,1.34,2.00,56.2,829.650
146,04/01/23 12:12:32 PM,-0.2039,0.0000,2.217,83.027,2.00,2.67,67.4,829.450
147,04/01/23 12:22:32 PM,-0.2039,0.0000,2.204,82.649,2.34,3.67,73.0,829.350
148,04/01/23 12:32:32 PM,-0.2039,0.0000,3.657,76.555,1.67,5.01,345.4,829.450
149,04/01/23 12:42:32 PM,-0.2039,0.0000,3.161,74.525,4.34,7.35,249.9,829.250
150,04/01/23 12:52:32 PM,-0.2039,0.0000,3.274,73.970,4.01,7.01,234.5,829.150
151,04/01/23 01:02:32 PM,-0.2039,0.0000,3.748,72.370,3.01,5.34,221.8,828.950
152,04/01/23 01:12:32 PM,-0.2039,0.0000,3.121,74.885,4.68,6.35,233.1,828.850
153,04/01/23 01:22:32 PM,-0.2039,0.0000,2.957,75.958,5.01,8.02,228.8,828.650
154,04/01/23 01:32:32 PM,-0.2039,0.0000,3.057,75.084,6.35,10.69,227.4,828.450
155,04/01/23 01:42:32 PM,-0.2039,0.0000,2.872,76.129,7.01,9.02,230.2,828.250
156,04/01/23 01:52:32 PM,-0.2039,0.0000,2.837,77.101,8.02,11.02,227.4,828.150
157,04/01/23 02:02:32 PM,-0.2039,0.0000,2.990,77.871,7.35,9.68,221.8,827.850
158,04/01/23 02:12:32 PM,-0.2039,0.0000,3.772,73.207,7.35,9.35,221.8,827.450
159,04/01/23 02:22:32 PM,-0.2039,0.0000,4.067,72.256,7.35,9.68,224.6,827.350
160,04/01/23 02:32:32 PM,-0.2039,0.0000,4.016,73.742,7.01,10.02,226.0,827.350
161,04/01/23 02:42:32 PM,-0.2039,0.0000,3.751,73.194,7.68,11.02,230.2,827.450
162,04/01/23 02:52:32 PM,-0.2039,0.0000,3.049,78.387,6.68,10.69,240.1,827.550
163,04/01/23 03:02:32 PM,-0.2039,0.0000,2.539,83.340,6.68,10.02,240.1,827.550
164,04/01/23 03:12:32 PM,-0.2039,0.0000,1.362,90.680,11.02,14.69,258.3,827.550
165,04/01/23 03:22:32 PM,-0.2039,0.0000,0.630,94.961,10.02,12.36,266.7,827.650
166,04/01/23 03:32:32 PM,-0.2039,0.0000,0.306,96.841,9.02,11.35,266.7,827.950
167,04/01/23 03:42:32 PM,-0.2039,0.0000,0.156,97.223,8.02,10.35,262.5,828.050
168,04/01/23 03:52:32 PM,-0.2039,0.0000,-0.407,96.928,9.35,13.36,269.6,828.050
169,04/01/23 04:02:32 PM,-0.2039,0.0000,-0.938,96.461,8.35,10.02,271.0,828.350
170,04/01/23 04:12:32 PM,-0.2039,0.0000,-1.145,96.272,8.68,11.35,268.1,828.450
171,04/01/23 04:22:32 PM,-0.2039,0.0000,-1.555,95.898,9.35,12.02,276.6,828.550
172,04/01/23 04:32:32 PM,-0.2039,0.0000,-1.825,95.740,9.02,11.02,280.8,828.750
173,04/01/23 04:42:32 PM,-0.2039,0.0000,-2.019,95.393,8.68,10.69,280.8,828.750
174,04/01/23 04:52:32 PM,-0.2039,0.0000,-2.035,95.167,8.35,10.69,278.0,828.950
175,04/01/23 05:02:32 PM,-0.2039,0.0000,-2.005,94.325,8.35,10.35,280.8,828.950
176,04/01/23 05:12:32 PM,-0.2039,0.0000,-1.922,92.680,8.02,9.68,282.2,829.250
177,04/01/23 05:22:32 PM,-0.2039,0.0000,-1.825,92.291,6.35,8.02,276.6,829.450
178,04/01/23 05:32:32 PM,-0.2039,0.0000,-1.922,92.113,5.68,7.35,279.4,829.350
179,04/01/23 05:42:32 PM,-0.2039,0.0000,-2.051,91.821,5.34,7.01,280.8,829.350
180,04/01/23 05:52:32 PM,-0.2039,0.0000,-1.976,89.972,6.68,8.02,276.6,829.450
181,04/01/23 06:02:32 PM,-0.2039,0.0000,-2.158,89.792,7.35,9.02,275.2,829.350
182,04/01/23 06:12:32 PM,-0.2039,0.0000,-2.179,89.722,7.01,9.35,278.0,829.350
183,04/01/23 06:22:32 PM,-0.2039,0.0000,-2.565,92.241,6.35,9.02,278.0,829.250
184,04/01/23 06:32:32 PM,-0.2039,0.0000,-2.573,92.499,5.68,7.35,279.4,829.150
185,04/01/23 06:42:32 PM,-0.2039,0.0000,-2.520,92.044,4.68,6.01,271.0,829.150
186,04/01/23 06:52:32 PM,-0.2039,0.0000,-2.388,89.699,4.34,5.68,269.6,829.150
187,04/01/23 07:02:32 PM,-0.2039,0.0000,-2.402,89.271,4.01,5.01,269.6,829.250
188,04/01/23 07:12:32 PM,-0.2039,0.0000,-2.330,87.874,4.68,5.68,269.6,829.250
189,04/01/23 07:22:32 PM,-0.2039,0.0000,-2.284,87.105,4.68,6.01,269.6,829.350
190,04/01/23 07:32:32 PM,-0.2039,0.0000,-2.413,87.005,4.68,5.68,276.6,829.150
191,04/01/23 07:42:32 PM,-0.2039,0.0000,-2.212,86.363,4.34,5.68,275.2,829.250
192,04/01/23 07:52:32 PM,-0.2039,0.0000,-2.734,87.659,4.68,5.34,279.4,829.250
193,04/01/23 08:02:32 PM,-0.2039,0.0000,-3.547,89.259,4.68,5.34,278.0,829.350
194,04/01/23 08:12:32 PM,-0.2039,0.0000,-3.935,89.720,4.68,5.68,275.2,829.150
195,04/01/23 08:22:32 PM,-0.2039,0.0000,-4.190,89.718,4.01,5.01,273.8,829.050
196,04/01/23 08:32:32 PM,-0.2039,0.0000,-4.383,90.066,4.01,4.68,275.2,829.150
197,04/01/23 08:42:32 PM,-0.2039,0.0000,-4.094,89.775,4.01,4.68,292.0,829.250
198,04/01/23 08:52:32 PM,-0.2039,0.0000,-4.313,90.452,3.34,4.68,294.8,829.350
199,04/01/23 09:02:32 PM,-0.2039,0.0000,-4.136,89.467,4.34,5.34,287.8,829.450
200,04/01/23 09:12:32 PM,-0.2039,0.0000,-3.906,88.586,4.34,5.01,280.8,829.550
201,04/01/23 09:22:32 PM,-0.2039,0.0000,-4.410,89.657,3.67,4.34,280.8,829.750
202,04/01/23 09:32:32 PM,-0.2039,0.0000,-4.257,89.874,3.67,4.34,293.4,829.850
203,04/01/23 09:42:32 PM,-0.2039,0.0000,-4.225,90.826,3.01,3.67,297.6,829.750
204,04/01/23 09:52:32 PM,-0.2039,0.0000,-4.072,90.553,3.01,4.68,283.6,829.850
205,04/01/23 10:02:32 PM,-0.2039,0.0000,-3.858,89.429,3.34,4.34,283.6,829.950
206,04/01/23 10:12:32 PM,-0.2039,0.0000,-4.064,90.089,2.67,3.67,301.8,829.950
207,04/01/23 10:22:32 PM,-0.2039,0.0000,-3.933,89.749,2.67,3.67,299.0,829.950
208,04/01/23 10:32:32 PM,-0.2039,0.0000,-4.067,89.625,2.67,3.67,292.0,830.050
209,04/01/23 10:42:32 PM,-0.2039,0.0000,-3.828,89.364,2.34,3.34,290.6,830.150
210,04/01/23 10:52:32 PM,-0.2039,0.0000,-3.820,90.455,2.34,2.67,293.4,830.150
211,04/01/23 11:02:32 PM,-0.2039,0.0000,-4.560,90.396,2.00,2.34,296.2,830.050
212,04/01/23 11:12:32 PM,-0.2039,0.0000,-5.413,92.708,1.67,2.34,301.8,830.150
213,04/01/23 11:22:32 PM,-0.2039,0.0000,-4.863,93.185,1.34,2.00,292.0,830.150
214,04/01/23 11:32:32 PM,-0.2039,0.0000,-5.142,92.709,1.67,2.00,308.9,830.050
215,04/01/23 11:42:32 PM,-0.2039,0.0000,-4.952,93.068,2.00,2.34,311.7,829.850
216,04/01/23 11:52:32 PM,-0.2039,0.0000,-5.415,93.706,1.67,2.00,313.1,829.750
217,04/02/23 12:02:32 AM,-0.2039,0.0000,-6.008,94.243,1.67,2.34,314.5,829.750
218,04/02/23 12:12:32 AM,-0.2039,0.0000,-6.844,95.961,0.67,1.67,287.8,829.950
219,04/02/23 12:22:32 AM,-0.2039,0.0000,-6.107,99.208,0.00,0.67,276.6,829.750
220,04/02/23 12:32:32 AM,-0.2039,0.0000,-5.984,96.649,0.67,1.34,300.4,829.550
221,04/02/23 12:42:32 AM,-0.2039,0.0000,-6.670,96.194,0.67,1.00,311.7,829.550
222,04/02/23 12:52:32 AM,-0.2039,0.0000,-7.633,97.237,0.67,1.67,285.0,829.550
223,04/02/23 01:02:32 AM,-0.2039,0.0000,-5.643,97.942,1.34,1.67,301.8,829.550
224,04/02/23 01:12:32 AM,-0.2039,0.0000,-5.112,95.711,1.67,2.67,310.3,829.550
225,04/02/23 01:22:32 AM,-0.2039,0.0000,-4.174,94.870,2.34,3.01,303.2,829.550
226,04/02/23 01:32:32 AM,-0.2039,0.0000,-4.461,94.014,2.67,3.01,313.1,829.350
227,04/02/23 01:42:32 AM,-0.2039,0.0000,-4.303,94.623,2.67,3.01,301.8,829.350
228,04/02/23 01:52:32 AM,-0.2039,0.0000,-3.949,93.642,2.67,3.01,301.8,829.350
229,04/02/23 02:02:32 AM,-0.2039,0.0000,-4.327,94.588,2.34,3.01,308.9,829.250
230,04/02/23 02:12:32 AM,-0.2039,0.0000,-4.075,94.849,2.34,2.67,307.5,829.250
231,04/02/23 02:22:32 AM,-0.2039,0.0000,-3.809,94.214,2.00,2.67,300.4,829.250
232,04/02/23 02:32:32 AM,-0.2039,0.0000,-3.927,94.189,2.00,2.67,303.2,829.250
233,04/02/23 02:42:32 AM,-0.2039,0.0000,-3.898,94.202,2.34,3.01,304.7,829.250
234,04/02/23 02:52:32 AM,-0.2039,0.0000,-3.410,92.073,2.00,3.34,293.4,829.050
235,04/02/23 03:02:32 AM,-0.2039,0.0000,-3.627,92.923,2.00,2.67,303.2,829.050
236,04/02/23 03:12:32 AM,-0.2039,0.0000,-3.281,92.012,2.34,3.01,303.2,828.950
237,04/02/23 03:22:32 AM,-0.2039,0.0000,-3.472,92.796,2.00,2.67,308.9,828.950
238,04/02/23 03:32:32 AM,-0.2039,0.0000,-3.469,93.832,2.00,2.67,297.6,828.850
239,04/02/23 03:42:32 AM,-0.2039,0.0000,-3.541,94.427,2.00,2.34,286.4,828.850
240,04/02/23 03:52:32 AM,-0.2039,0.0000,-3.724,94.607,2.34,2.67,286.4,828.750
241,04/02/23 04:02:32 AM,-0.2039,0.0000,-3.708,94.028,2.34,3.01,300.4,828.750
242,04/02/23 04:12:32 AM,-0.2039,0.0000,-3.324,92.692,3.34,5.01,289.2,828.650
243,04/02/23 04:22:32 AM,-0.2039,0.0000,-3.354,92.926,3.34,5.01,287.8,828.750
244,04/02/23 04:32:32 AM,-0.2039,0.0000,-3.480,93.916,3.34,4.34,290.6,828.650
245,04/02/23 04:42:32 AM,-0.2039,0.0000,-3.190,93.439,4.34,5.34,276.6,828.650
246,04/02/23 04:52:32 AM,-0.2039,0.0000,-3.059,93.175,4.34,5.68,268.1,828.750
247,04/02/23 05:02:32 AM,-0.2039,0.0000,-2.858,91.786,4.68,6.35,271.0,828.650
248,04/02/23 05:12:32 AM,-0.2039,0.0000,-2.667,90.788,5.68,7.35,266.7,828.850
249,04/02/23 05:22:32 AM,-0.2039,0.0000,-2.804,91.771,5.34,7.01,278.0,828.750
250,04/02/23 05:32:32 AM,-0.2039,0.0000,-2.941,92.532,5.34,7.01,275.2,828.850
251,04/02/23 05:42:32 AM,-0.2039,0.0000,-3.142,93.605,4.68,6.01,276.6,828.850
252,04/02/23 05:52:32 AM,-0.2039,0.0000,-3.292,93.204,4.68,5.68,275.2,828.850
253,04/02/23 06:02:32 AM,-0.2039,0.0000,-3.407,93.445,4.34,5.34,273.8,828.850
254,04/02/23 06:12:32 AM,-0.2039,0.0000,-3.447,92.465,4.34,5.34,276.6,828.750
