"Plot Title: site1kmWY2026"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
1,10/29/25 10:05:57 AM,842.750,1.00,1.67,4.2,4.582,52.709
2,10/29/25 10:15:57 AM,842.750,0.67,1.34,4.2,4.821,50.378
3,10/29/25 10:25:57 AM,842.850,0.33,1.00,2.8,5.065,49.230
4,10/29/25 10:35:57 AM,842.750,0.67,1.34,2.8,5.124,48.315
5,10/29/25 10:45:57 AM,842.850,0.33,1.67,2.8,5.539,46.868
6,10/29/25 10:55:57 AM,842.950,0.33,1.34,5.6,6.459,45.202
7,10/29/25 11:05:57 AM,843.050,1.00,2.34,7.0,7.014,45.278
8,10/29/25 11:15:57 AM,842.850,1.34,2.34,7.0,6.590,46.213
9,10/29/25 11:25:57 AM,842.750,0.67,1.67,5.6,6.979,44.083
10,10/29/25 11:35:57 AM,842.650,0.33,1.34,5.6,6.866,43.764
11,10/29/25 11:45:57 AM,842.750,0.33,1.00,7.0,6.829,43.493
12,10/29/25 11:55:57 AM,842.950,0.33,1.00,9.8,7.183,43.052
13,10/29/25 12:05:57 PM,842.850,0.67,1.34,4.2,7.882,42.238
14,10/29/25 12:15:57 PM,842.750,1.00,2.00,4.2,8.105,41.624
15,10/29/25 12:25:57 PM,842.650,0.33,1.34,2.8,8.464,40.546
16,10/29/25 12:35:57 PM,842.750,0.33,1.67,5.6,9.435,39.004
17,10/29/25 12:45:57 PM,842.750,0.67,1.67,7.0,9.644,37.644
18,10/29/25 12:55:57 PM,842.650,1.00,2.34,9.8,9.770,38.718
19,10/29/25 01:05:57 PM,842.450,1.00,2.34,11.2,10.550,36.138
20,10/29/25 01:15:57 PM,842.450,1.34,2.67,11.2,10.778,35.970
21,10/29/25 01:25:57 PM,842.350,1.67,3.01,16.8,10.829,36.442
22,10/29/25 01:35:57 PM,842.350,2.34,4.01,22.5,10.998,37.273
23,10/29/25 01:45:57 PM,842.150,2.34,4.68,14.0,11.384,36.367
24,10/29/25 01:55:57 PM,842.150,3.01,4.68,285.0,11.357,37.263
25,10/29/25 02:05:57 PM,842.050,3.01,5.01,2.8,11.282,38.972
26,10/29/25 02:15:57 PM,842.050,3.01,5.34,11.2,11.051,40.127
27,10/29/25 02:25:57 PM,841.950,4.34,7.35,8.4,11.083,41.024
28,10/29/25 02:35:57 PM,841.850,4.68,7.01,8.4,11.290,42.222
29,10/29/25 02:45:57 PM,841.750,5.01,8.02,8.4,11.432,44.140
30,10/29/25 02:55:57 PM,841.750,4.68,7.35,9.8,11.529,45.725
31,10/29/25 03:05:57 PM,841.650,5.01,7.68,8.4,11.180,47.642
32,10/29/25 03:15:57 PM,841.650,5.01,7.68,9.8,11.333,47.243
33,10/29/25 03:25:57 PM,841.550,5.01,7.35,8.4,11.344,47.529
34,10/29/25 03:35:57 PM,841.450,5.01,7.68,9.8,11.397,48.649
35,10/29/25 03:45:57 PM,841.250,5.01,8.35,8.4,11.357,49.422
36,10/29/25 03:55:57 PM,841.250,5.01,7.35,9.8,11.427,50.014
37,10/29/25 04:05:57 PM,841.050,5.34,7.68,8.4,11.247,50.541
38,10/29/25 04:15:57 PM,840.950,5.68,8.02,8.4,11.083,50.135
39,10/29/25 04:25:57 PM,840.950,5.68,8.68,8.4,10.971,49.888
40,10/29/25 04:35:57 PM,840.850,6.01,8.68,7.0,10.818,50.163
41,10/29/25 04:45:57 PM,840.850,5.34,7.68,7.0,10.834,50.224
42,10/29/25 04:55:57 PM,840.750,5.01,7.35,7.0,10.794,50.126
43,10/29/25 05:05:57 PM,840.650,4.68,7.01,7.0,10.786,50.605
44,10/29/25 05:15:57 PM,840.650,4.68,7.01,7.0,10.537,50.869
45,10/29/25 05:25:57 PM,840.750,3.67,6.01,7.0,10.534,51.476
46,10/29/25 05:35:57 PM,840.850,4.01,5.68,7.0,10.250,52.204
47,10/29/25 05:45:57 PM,840.950,3.01,5.68,7.0,10.038,52.808
48,10/29/25 05:55:57 PM,841.050,3.01,5.01,7.0,9.756,53.286
49,10/29/25 06:05:57 PM,841.050,2.34,3.67,7.0,9.338,54.130
50,10/29/25 06:15:57 PM,841.150,2.00,3.34,5.6,8.703,55.732
51,10/29/25 06:25:57 PM,841.150,2.34,3.67,7.0,7.504,58.840
52,10/29/25 06:35:57 PM,840.950,3.01,4.34,7.0,6.990,60.549
53,10/29/25 06:45:57 PM,840.950,2.34,4.01,5.6,6.941,60.392
54,10/29/25 06:55:57 PM,841.150,1.34,3.01,7.0,6.408,61.518
55,10/29/25 07:05:57 PM,841.050,1.34,2.34,7.0,5.888,63.249
56,10/29/25 07:15:57 PM,841.150,0.67,1.34,9.8,5.660,64.070
57,10/29/25 07:25:57 PM,840.950,0.67,1.34,307.5,5.429,64.909
58,10/29/25 07:35:57 PM,840.950,1.34,2.00,293.4,5.142,65.449
59,10/29/25 07:45:57 PM,840.950,1.34,2.34,290.6,5.279,65.037
60,10/29/25 07:55:57 PM,840.950,1.00,1.67,276.6,4.405,67.124
61,10/29/25 08:05:57 PM,841.050,1.00,2.00,278.0,5.191,65.338
62,10/29/25 08:15:57 PM,840.950,1.67,2.34,272.4,3.965,68.107
63,10/29/25 08:25:57 PM,841.150,1.34,2.00,278.0,4.006,69.116
64,10/29/25 08:35:57 PM,841.150,1.67,2.00,289.2,5.247,65.382
65,10/29/25 08:45:57 PM,840.950,1.67,2.00,280.8,4.534,67.016
66,10/29/25 08:55:57 PM,840.950,1.67,2.00,279.4,4.097,69.197
67,10/29/25 09:05:57 PM,841.050,0.67,2.00,269.6,3.504,69.371
68,10/29/25 09:15:57 PM,841.150,0.67,1.34,255.5,0.754,78.000
69,10/29/25 09:25:57 PM,840.950,1.67,2.67,254.1,1.716,77.192
70,10/29/25 09:35:57 PM,840.950,2.34,2.67,272.4,3.756,71.792
71,10/29/25 09:45:57 PM,841.050,2.00,3.01,290.6,3.971,70.817
72,10/29/25 09:55:57 PM,841.050,2.34,3.01,297.6,4.234,70.105
73,10/29/25 10:05:57 PM,841.250,2.34,3.01,303.2,3.526,72.500
74,10/29/25 10:15:57 PM,841.150,2.34,3.34,287.8,3.504,72.622
75,10/29/25 10:25:57 PM,841.150,2.67,3.34,296.2,2.992,74.006
76,10/29/25 10:35:57 PM,841.150,2.67,3.34,296.2,3.121,74.165
77,10/29/25 10:45:57 PM,841.050,2.34,3.01,290.6,2.920,74.726
78,10/29/25 10:55:57 PM,841.250,2.00,3.01,293.4,3.035,74.405
79,10/29/25 11:05:57 PM,841.350,2.00,3.01,289.2,2.901,75.206
80,10/29/25 11:15:57 PM,841.350,2.00,2.67,280.8,2.389,76.878
81,10/29/25 11:25:57 PM,841.350,2.34,3.01,272.4,2.662,76.251
82,10/29/25 11:35:57 PM,841.350,2.34,2.67,266.7,2.435,76.822
83,10/29/25 11:45:57 PM,841.350,1.34,2.34,307.5,1.512,77.855
84,10/29/25 11:55:57 PM,841.350,0.33,0.67,151.6,-1.571,87.373
85,10/30/25 12:05:57 AM,841.450,0.33,1.34,172.7,-1.332,87.495
86,10/30/25 12:15:57 AM,841.450,0.67,1.34,134.8,-2.775,90.439
87,10/30/25 12:25:57 AM,841.450,1.00,1.34,273.8,-1.708,90.135
88,10/30/25 12:35:57 AM,841.450,0.00,0.67,286.4,-2.364,89.967
89,10/30/25 12:45:57 AM,841.350,0.33,1.00,286.4,-2.330,91.789
90,10/30/25 12:55:57 AM,841.250,0.67,1.34,297.6,-0.901,87.861
91,10/30/25 01:05:57 AM,841.250,1.00,1.67,261.1,0.083,84.118
92,10/30/25 01:15:57 AM,841.350,0.67,1.34,265.3,0.743,80.948
93,10/30/25 01:25:57 AM,841.250,1.34,2.67,245.7,0.783,81.004
94,10/30/25 01:35:57 AM,841.050,1.34,2.34,258.3,1.703,77.537
95,10/30/25 01:45:57 AM,841.150,1.34,2.34,271.0,1.317,80.546
96,10/30/25 01:55:57 AM,841.150,1.00,2.00,28.1,0.102,83.056
97,10/30/25 02:05:57 AM,841.150,0.67,1.67,18.3,-0.766,85.806
98,10/30/25 02:15:57 AM,841.150,0.67,1.67,178.3,-1.171,87.768
99,10/30/25 02:25:57 AM,841.150,0.67,1.67,172.7,-0.217,85.745
100,10/30/25 02:35:57 AM,841.150,1.00,2.34,182.5,-1.193,87.105
101,10/30/25 02:45:57 AM,841.050,0.00,0.67,73.0,-1.254,88.833
102,10/30/25 02:55:57 AM,841.050,1.34,2.34,320.1,-0.128,87.091
103,10/30/25 03:05:57 AM,841.050,0.67,2.67,285.0,-0.077,81.701
104,10/30/25 03:15:57 AM,841.150,0.33,1.34,137.6,-3.413,91.078
105,10/30/25 03:25:57 AM,841.050,0.33,1.67,2.8,-3.539,92.763
106,10/30/25 03:35:57 AM,841.050,0.33,1.34,290.6,-2.456,90.671
107,10/30/25 03:45:57 AM,840.950,0.33,1.00,287.8,-2.997,90.793
108,10/30/25 03:55:57 AM,841.050,0.00,0.67,287.8,-3.882,91.974
109,10/30/25 04:05:57 AM,840.950,0.00,0.67,287.8,-3.110,92.912
110,10/30/25 04:15:57 AM,840.950,0.33,1.34,9.8,-4.426,92.319
111,10/30/25 04:25:57 AM,840.850,0.33,1.34,36.5,-4.726,95.048
112,10/30/25 04:35:57 AM,840.850,0.33,1.67,237.3,-4.721,94.440
113,10/30/25 04:45:57 AM,840.750,0.33,1.00,235.9,-4.657,95.445
114,10/30/25 04:55:57 AM,840.750,0.33,1.00,231.6,-5.209,94.871
115,10/30/25 05:05:57 AM,840.750,0.00,0.00,206.4,-5.737,94.701
116,10/30/25 05:15:57 AM,840.650,0.33,0.67,212.0,-5.659,96.785
117,10/30/25 05:25:57 AM,840.750,0.00,0.67,220.4,-4.643,97.646
118,10/30/25 05:35:57 AM,840.750,0.00,0.33,227.4,-4.860,96.677
119,10/30/25 05:45:57 AM,840.650,0.00,0.67,227.4,-5.536,96.565
120,10/30/25 05:55:57 AM,840.650,0.00,0.00,227.4,-5.078,97.133
121,10/30/25 06:05:57 AM,840.750,0.00,0.67,227.4,-5.447,97.183
122,10/30/25 06:15:57 AM,840.750,0.00,0.33,228.8,-4.817,97.144
123,10/30/25 06:25:57 AM,840.750,0.00,0.00,227.4,-5.348,96.664
124,10/30/25 06:35:57 AM,840.750,0.00,0.67,227.4,-5.855,96.774
125,10/30/25 06:45:57 AM,840.750,0.00,0.67,226.0,-5.850,96.619
126,10/30/25 06:55:57 AM,840.850,0.67,1.00,275.2,-5.536,97.066
127,10/30/25 07:05:57 AM,840.750,0.00,0.67,283.6,-5.051,95.132
128,10/30/25 07:15:57 AM,840.650,0.67,1.67,304.7,-5.582,95.436
129,10/30/25 07:25:57 AM,840.650,0.33,1.00,261.1,-6.464,94.745
130,10/30/25 07:35:57 AM,840.650,0.00,0.67,248.5,-7.187,96.324
131,10/30/25 07:45:57 AM,840.550,0.00,0.00,259.7,-7.230,97.462
132,10/30/25 07:55:57 AM,840.550,0.00,0.00,268.1,-6.855,97.835
133,10/30/25 08:05:57 AM,840.550,0.00,0.00,269.6,-7.048,97.598
134,10/30/25 08:15:57 AM,840.550,0.00,0.00,269.6,-6.686,98.193
135,10/30/25 08:25:57 AM,840.550,0.00,0.00,266.7,-6.265,98.303
136,10/30/25 08:35:57 AM,840.450,0.00,0.00,261.1,-5.654,94.780
137,10/30/25 08:45:57 AM,840.550,0.00,0.00,224.6,-4.515,91.510
138,10/30/25 08:55:57 AM,840.650,0.00,0.33,182.5,-3.147,87.869
139,10/30/25 09:05:57 AM,840.650,0.00,0.67,262.5,-2.683,86.096
140,10/30/25 09:15:57 AM,840.650,0.00,0.00,286.4,-0.708,83.024
141,10/30/25 09:25:57 AM,840.650,0.00,0.33,8.4,1.263,78.647
142,10/30/25 09:35:57 AM,840.650,0.00,0.67,9.8,1.360,79.771
143,10/30/25 09:45:57 AM,840.650,0.00,0.67,9.8,0.716,84.308
144,10/30/25 09:55:57 AM,840.650,0.00,0.67,7.0,1.370,83.307
145,10/30/25 10:05:57 AM,840.550,0.67,1.34,2.8,1.842,83.629
146,10/30/25 10:15:57 AM,840.550,1.00,1.67,1.4,2.778,81.634
147,10/30/25 10:25:57 AM,840.650,0.67,1.34,1.4,3.928,75.488
148,10/30/25 10:35:57 AM,840.750,1.00,1.67,2.8,3.797,75.732
149,10/30/25 10:45:57 AM,840.750,0.67,1.67,2.8,4.394,74.647
150,10/30/25 10:55:57 AM,840.750,0.67,1.67,1.4,5.298,72.248
151,10/30/25 11:05:57 AM,840.750,1.00,2.67,1.4,5.553,69.226
152,10/30/25 11:15:57 AM,840.750,1.34,2.67,1.4,5.287,68.862
153,10/30/25 11:25:57 AM,840.750,1.67,3.01,2.8,5.469,67.492
154,10/30/25 11:35:57 AM,840.650,2.34,4.34,1.4,5.802,65.109
155,10/30/25 11:45:57 AM,840.450,3.34,5.34,1.4,6.003,61.295
156,10/30/25 11:55:57 AM,840.350,4.34,6.35,1.4,5.906,60.200
157,10/30/25 12:05:57 PM,840.350,4.34,6.01,1.4,6.075,59.771
158,10/30/25 12:15:57 PM,840.350,4.34,6.35,1.4,6.140,60.113
159,10/30/25 12:25:57 PM,840.250,4.01,6.35,1.4,6.327,61.352
160,10/30/25 12:35:57 PM,840.150,3.67,5.34,1.4,6.762,61.010
161,10/30/25 12:45:57 PM,840.050,3.67,5.34,1.4,7.022,60.662
162,10/30/25 12:55:57 PM,839.950,3.67,5.34,1.4,7.137,61.273
163,10/30/25 01:05:57 PM,839.950,3.34,5.01,1.4,7.526,61.724
164,10/30/25 01:15:57 PM,839.750,3.34,5.34,1.4,7.829,60.488
165,10/30/25 01:25:57 PM,839.650,3.67,6.01,1.4,7.925,59.564
166,10/30/25 01:35:57 PM,839.550,3.34,5.01,1.4,7.928,59.161
167,10/30/25 01:45:57 PM,839.450,3.67,6.01,1.4,8.276,57.230
168,10/30/25 01:55:57 PM,839.350,3.34,5.01,12.6,8.437,56.265
169,10/30/25 02:05:57 PM,839.150,2.67,4.68,84.2,8.789,55.850
170,10/30/25 02:15:57 PM,839.150,2.67,4.34,98.3,8.952,55.163
171,10/30/25 02:25:57 PM,839.050,1.67,4.01,102.5,9.386,54.716
172,10/30/25 02:35:57 PM,839.050,1.34,3.34,96.9,9.772,53.729
173,10/30/25 02:45:57 PM,838.850,1.34,2.67,123.5,9.917,52.694
174,10/30/25 02:55:57 PM,838.650,1.34,3.34,105.3,10.215,51.923
175,10/30/25 03:05:57 PM,838.550,1.34,2.67,130.6,10.432,50.207
176,10/30/25 03:15:57 PM,838.450,1.34,3.01,68.8,10.478,48.862
177,10/30/25 03:25:57 PM,838.350,1.00,2.34,96.9,11.301,47.662
178,10/30/25 03:35:57 PM,838.150,1.00,2.34,136.2,10.939,48.267
179,10/30/25 03:45:57 PM,837.950,1.00,2.34,134.8,10.987,46.662
180,10/30/25 03:55:57 PM,837.750,0.33,2.00,40.7,12.030,45.071
181,10/30/25 04:05:57 PM,837.650,1.00,2.34,8.4,11.622,43.629
182,10/30/25 04:15:57 PM,837.650,1.00,2.00,9.8,11.933,42.246
183,10/30/25 04:25:57 PM,837.650,1.34,2.67,7.0,11.148,44.433
184,10/30/25 04:35:57 PM,837.750,1.00,1.67,7.0,11.011,44.860
185,10/30/25 04:45:57 PM,837.650,0.67,2.00,11.2,11.534,43.481
186,10/30/25 04:55:57 PM,837.750,0.67,1.67,9.8,11.534,43.172
187,10/30/25 05:05:57 PM,837.650,1.67,3.34,9.8,10.807,49.146
188,10/30/25 05:15:57 PM,837.750,2.34,3.34,7.0,9.437,60.246
189,10/30/25 05:25:57 PM,837.850,2.67,4.01,7.0,8.435,63.835
190,10/30/25 05:35:57 PM,837.750,2.67,3.34,39.3,7.963,65.499
191,10/30/25 05:45:57 PM,837.750,2.00,3.01,43.5,7.456,66.786
192,10/30/25 05:55:57 PM,837.650,2.00,3.01,70.2,7.022,68.167
193,10/30/25 06:05:57 PM,837.650,1.67,3.01,113.7,6.389,69.882
194,10/30/25 06:15:57 PM,837.650,1.34,2.67,91.3,5.813,71.077
195,10/30/25 06:25:57 PM,837.650,2.34,3.34,96.9,5.520,71.966
196,10/30/25 06:35:57 PM,837.650,2.67,3.34,94.1,5.145,73.306
197,10/30/25 06:45:57 PM,837.550,2.67,3.67,96.9,5.094,73.809
198,10/30/25 06:55:57 PM,837.550,1.34,2.67,101.1,4.384,75.854
199,10/30/25 07:05:57 PM,837.450,0.67,1.34,130.6,3.660,78.546
200,10/30/25 07:15:57 PM,837.550,0.67,1.34,228.8,4.453,75.703
201,10/30/25 07:25:57 PM,837.550,0.33,1.00,266.7,4.276,74.955
202,10/30/25 07:35:57 PM,837.550,0.33,1.00,297.6,3.126,78.576
203,10/30/25 07:45:57 PM,837.450,0.00,0.67,299.0,3.193,78.949
204,10/30/25 07:55:57 PM,837.550,0.00,0.67,29.5,1.888,83.198
205,10/30/25 08:05:57 PM,837.450,0.33,1.00,248.5,2.421,81.839
206,10/30/25 08:15:57 PM,837.450,0.00,0.33,234.5,1.311,84.820
207,10/30/25 08:25:57 PM,837.450,0.00,0.33,289.2,1.083,86.554
208,10/30/25 08:35:57 PM,837.450,0.33,1.00,299.0,1.402,85.812
209,10/30/25 08:45:57 PM,837.450,0.00,0.33,299.0,1.314,85.223
210,10/30/25 08:55:57 PM,837.450,0.33,1.00,315.9,1.480,84.929
211,10/30/25 09:05:57 PM,837.550,0.33,1.00,308.9,0.394,87.338
212,10/30/25 09:15:57 PM,837.550,0.00,0.67,303.2,-0.236,89.146
213,10/30/25 09:25:57 PM,837.550,0.00,0.00,327.1,-0.230,90.785
214,10/30/25 09:35:57 PM,837.550,0.00,0.00,322.9,-0.292,89.705
215,10/30/25 09:45:57 PM,837.650,0.00,0.67,303.2,-0.654,91.456
216,10/30/25 09:55:57 PM,837.650,0.00,0.00,297.6,-0.080,91.714
217,10/30/25 10:05:57 PM,837.850,0.00,0.67,303.2,0.134,90.027
218,10/30/25 10:15:57 PM,837.750,0.00,0.00,303.2,-0.445,90.278
219,10/30/25 10:25:57 PM,837.850,0.00,0.00,303.2,-0.061,90.907
220,10/30/25 10:35:57 PM,837.850,0.00,0.00,308.9,-0.573,90.246
221,10/30/25 10:45:57 PM,837.750,0.00,0.00,303.2,-1.064,92.280
222,10/30/25 10:55:57 PM,837.750,0.00,0.33,307.5,-0.123,92.047
223,10/30/25 11:05:57 PM,837.750,0.00,0.67,308.9,-0.603,89.578
224,10/30/25 11:15:57 PM,837.650,0.00,0.67,311.7,-1.587,92.471
225,10/30/25 11:25:57 PM,837.650,0.00,0.00,308.9,-1.890,94.502
226,10/30/25 11:35:57 PM,837.550,0.00,0.00,318.7,-1.917,95.253
227,10/30/25 11:45:57 PM,837.450,0.00,0.33,320.1,-1.351,95.085
228,10/30/25 11:55:57 PM,837.450,0.00,0.00,321.5,-1.380,94.177
229,10/31/25 12:05:57 AM,837.550,0.00,0.33,320.1,-0.820,93.767
230,10/31/25 12:15:57 AM,837.350,0.00,0.67,308.9,-0.884,93.559
231,10/31/25 12:25:57 AM,837.450,0.00,0.33,296.2,-0.592,93.460
232,10/31/25 12:35:57 AM,837.450,0.33,1.00,287.8,-0.367,91.995
233,10/31/25 12:45:57 AM,837.450,0.33,1.00,286.4,-0.265,91.478
234,10/31/25 12:55:57 AM,837.550,0.33,1.34,294.8,0.215,89.497
235,10/31/25 01:05:57 AM,837.650,1.00,1.67,276.6,1.424,85.661
236,10/31/25 01:15:57 AM,837.650,0.67,1.67,285.0,1.298,86.297
237,10/31/25 01:25:57 AM,837.750,1.34,2.00,279.4,1.730,83.902
238,10/31/25 01:35:57 AM,837.850,1.67,2.34,271.0,1.679,83.850
239,10/31/25 01:45:57 AM,837.650,0.00,1.00,276.6,0.818,86.529
240,10/31/25 01:55:57 AM,837.650,0.67,1.67,102.5,-0.769,91.521
241,10/31/25 02:05:57 AM,837.750,0.33,0.67,68.8,-0.946,93.581
242,10/31/25 02:15:57 AM,837.850,0.33,1.34,36.5,-0.815,93.329
243,10/31/25 02:25:57 AM,837.750,0.67,1.34,293.4,-0.453,92.654
244,10/31/25 02:35:57 AM,837.650,0.33,1.67,205.0,-0.772,93.509
245,10/31/25 02:45:57 AM,837.550,0.00,0.33,205.0,-0.246,91.945
246,10/31/25 02:55:57 AM,837.550,0.33,1.67,221.8,-0.316,91.478
247,10/31/25 03:05:57 AM,837.650,0.67,1.67,219.0,-0.088,91.092
248,10/31/25 03:15:57 AM,837.650,0.00,0.67,155.8,0.038,89.563
249,10/31/25 03:25:57 AM,837.750,0.33,1.34,249.9,-0.646,90.675
250,10/31/25 03:35:57 AM,837.750,0.00,1.00,280.8,-0.850,92.143
251,10/31/25 03:45:57 AM,837.750,0.67,1.34,327.1,-1.236,92.361
252,10/31/25 03:55:57 AM,837.650,0.33,1.00,32.3,-1.155,94.237
253,10/31/25 04:05:57 AM,837.650,0.33,1.00,325.7,-0.874,92.650
254,10/31/25 04:15:57 AM,837.650,0.33,1.00,315.9,-1.616,93.371
255,10/31/25 04:25:57 AM,837.650,0.33,1.00,313.1,-1.571,94.456
256,10/31/25 04:35:57 AM,837.550,1.34,2.00,336.9,-2.166,94.853
257,10/31/25 04:45:57 AM,837.550,1.34,2.34,349.6,-1.356,93.661
258,10/31/25 04:55:57 AM,837.550,0.00,0.67,345.4,-1.825,92.457
259,10/31/25 05:05:57 AM,837.550,0.33,0.67,345.4,-2.059,92.979
260,10/31/25 05:15:57 AM,837.550,0.33,1.34,258.3,-3.292,94.397
261,10/31/25 05:25:57 AM,837.550,0.33,1.00,255.5,-2.287,95.067
262,10/31/25 05:35:57 AM,837.550,0.00,0.33,255.5,-3.083,93.400
263,10/31/25 05:45:57 AM,837.550,0.33,1.00,255.5,-3.694,94.878
264,10/31/25 05:55:57 AM,837.450,0.33,1.34,299.0,-3.482,95.543
265,10/31/25 06:05:57 AM,837.450,0.00,0.67,315.9,-4.421,94.926
266,10/31/25 06:15:57 AM,837.450,0.00,1.00,310.3,-3.716,97.321
267,10/31/25 06:25:57 AM,837.450,0.00,0.00,313.1,-2.780,96.878
268,10/31/25 06:35:57 AM,837.450,0.00,0.00,314.5,-3.989,93.812
269,10/31/25 06:45:57 AM,837.650,0.00,0.67,313.1,-4.260,96.248
270,10/31/25 06:55:57 AM,837.550,0.33,1.00,283.6,-3.182,96.265
271,10/31/25 07:05:57 AM,837.650,0.00,0.67,279.4,-3.673,94.734
272,10/31/25 07:15:57 AM,837.750,0.67,1.67,92.7,-4.217,94.891
273,10/31/25 07:25:57 AM,837.750,0.33,1.00,92.7,-5.078,96.461
274,10/31/25 07:35:57 AM,837.850,0.33,1.00,91.3,-4.657,97.140
275,10/31/25 07:45:57 AM,837.950,0.33,1.00,94.1,-4.978,95.808
276,10/31/25 07:55:57 AM,838.050,0.33,1.00,112.3,-4.842,96.979
277,10/31/25 08:05:57 AM,837.950,0.33,1.00,169.9,-3.820,96.011
278,10/31/25 08:15:57 AM,837.950,0.33,0.67,196.5,-3.927,93.001
279,10/31/25 08:25:57 AM,837.950,0.00,0.67,190.9,-3.946,94.214
280,10/31/25 08:35:57 AM,838.050,0.00,0.33,161.5,-3.327,90.898
281,10/31/25 08:45:57 AM,838.050,0.33,1.34,110.9,-1.708,88.156
282,10/31/25 08:55:57 AM,838.150,1.00,1.34,146.0,-0.332,84.872
283,10/31/25 09:05:57 AM,838.250,0.33,1.34,348.2,0.724,82.477
284,10/31/25 09:15:57 AM,838.150,0.33,0.67,11.2,-0.214,85.147
285,10/31/25 09:25:57 AM,838.050,0.00,0.67,9.8,2.322,82.692
286,10/31/25 09:35:57 AM,838.150,0.00,0.33,9.8,3.504,80.406
287,10/31/25 09:45:57 AM,838.150,0.00,0.33,12.6,4.354,76.896
288,10/31/25 09:55:57 AM,838.150,0.33,1.34,11.2,4.877,69.360
289,10/31/25 10:05:57 AM,838.250,1.00,2.00,9.8,4.987,66.744
290,10/31/25 10:15:57 AM,838.350,1.34,2.00,11.2,4.909,65.985
291,10/31/25 10:25:57 AM,838.350,1.34,2.00,11.2,5.459,63.316
292,10/31/25 10:35:57 AM,838.350,1.00,1.67,8.4,6.204,60.633
293,10/31/25 10:45:57 AM,838.350,0.67,1.34,7.0,7.108,58.364
294,10/31/25 10:55:57 AM,838.250,0.67,1.67,2.8,8.059,56.553
295,10/31/25 11:05:57 AM,838.350,1.34,2.67,2.8,8.094,56.059
296,10/31/25 11:15:57 AM,838.450,1.34,2.34,2.8,8.169,55.816
297,10/31/25 11:25:57 AM,838.450,1.00,2.34,2.8,8.974,53.277
298,10/31/25 11:35:57 AM,838.450,1.34,2.67,1.4,9.027,53.701
299,10/31/25 11:45:57 AM,838.350,1.34,2.34,2.8,9.413,52.415
300,10/31/25 11:55:57 AM,838.450,1.00,2.00,1.4,9.933,50.674
301,10/31/25 12:05:57 PM,838.550,1.67,4.01,2.8,10.035,53.397
302,10/31/25 12:15:57 PM,838.550,1.67,3.67,4.2,9.663,55.856
303,10/31/25 12:25:57 PM,838.650,1.67,3.34,5.6,9.756,55.781
304,10/31/25 12:35:57 PM,838.650,1.34,3.34,7.0,9.681,54.734
305,10/31/25 12:45:57 PM,838.450,1.00,2.00,7.0,10.646,52.313
306,10/31/25 12:55:57 PM,838.450,1.00,2.67,4.2,10.630,51.527
307,10/31/25 01:05:57 PM,838.350,1.00,2.00,4.2,11.333,49.647
308,10/31/25 01:15:57 PM,838.250,1.00,2.00,4.2,11.470,48.141
309,10/31/25 01:25:57 PM,838.150,1.00,2.67,4.2,11.290,48.835
310,10/31/25 01:35:57 PM,838.150,1.00,2.34,5.6,12.089,47.353
311,10/31/25 01:45:57 PM,838.150,1.00,2.34,9.8,12.314,44.698
312,10/31/25 01:55:57 PM,838.050,1.34,3.34,14.0,12.459,41.918
313,10/31/25 02:05:57 PM,837.950,1.34,2.67,14.0,12.164,44.623
314,10/31/25 02:15:57 PM,837.850,2.00,3.67,19.7,12.092,46.535
315,10/31/25 02:25:57 PM,837.750,2.00,3.67,14.0,12.086,48.371
316,10/31/25 02:35:57 PM,837.750,2.00,4.01,18.3,12.252,48.896
317,10/31/25 02:45:57 PM,837.750,2.34,4.34,19.7,12.255,49.447
318,10/31/25 02:55:57 PM,837.750,2.00,4.68,19.7,12.145,50.156
319,10/31/25 03:05:57 PM,837.650,2.34,3.67,16.8,12.293,49.290
320,10/31/25 03:15:57 PM,837.550,3.01,5.01,15.4,12.041,49.085
321,10/31/25 03:25:57 PM,837.450,3.01,4.68,14.0,11.880,49.100
322,10/31/25 03:35:57 PM,837.350,3.01,4.01,14.0,11.957,48.795
323,10/31/25 03:45:57 PM,837.250,3.01,4.34,320.1,12.124,46.490
324,10/31/25 03:55:57 PM,837.150,3.01,4.68,286.4,12.083,46.679
325,10/31/25 04:05:57 PM,837.150,3.01,4.68,280.8,12.325,45.519
326,10/31/25 04:15:57 PM,837.150,2.67,4.34,271.0,12.470,44.747
327,10/31/25 04:25:57 PM,837.350,3.01,4.34,285.0,12.191,44.637
328,10/31/25 04:35:57 PM,837.350,2.67,3.67,283.6,11.869,44.179
329,10/31/25 04:45:57 PM,837.450,2.00,3.67,289.2,11.974,45.203
330,10/31/25 04:55:57 PM,837.450,2.67,4.34,266.7,11.778,44.166
331,10/31/25 05:05:57 PM,837.550,3.01,4.68,275.2,11.386,44.749
332,10/31/25 05:15:57 PM,837.750,3.34,4.34,278.0,10.802,45.447
