"Plot Title: site0km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623142, SEN S/N: 21318866, LBL: Barometric pressure)","Voltage, V (LGR S/N: 21623142, SEN S/N: 21378804)","Wind Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: ws)","Gust Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: gst)","Wind Direction, ø (LGR S/N: 21623142, SEN S/N: 21534754, LBL: wd)","Temp, °C (LGR S/N: 21623142, SEN S/N: 21549907, LBL: t)","RH, % (LGR S/N: 21623142, SEN S/N: 21549907, LBL: rh)"
23,09/15/23 03:00:08 PM,834.150,-0.1937,2.00,3.67,117.9,24.580,20.797
24,09/15/23 03:10:08 PM,834.050,-0.1937,2.00,4.34,44.9,24.523,20.861
25,09/15/23 03:20:08 PM,833.950,-0.1937,1.67,4.01,88.4,24.580,21.978
26,09/15/23 03:30:08 PM,833.950,-0.1937,1.67,4.34,78.6,25.531,21.309
27,09/15/23 03:40:08 PM,833.750,-0.1937,1.67,3.67,109.5,24.869,21.471
28,09/15/23 03:50:08 PM,833.650,-0.1937,1.34,4.01,272.4,25.368,22.528
29,09/15/23 04:00:08 PM,833.550,-0.1937,3.67,6.35,285.0,24.344,25.444
30,09/15/23 04:10:08 PM,833.450,-0.1937,4.01,6.01,282.2,24.234,25.534
31,09/15/23 04:20:08 PM,833.450,-0.1937,4.01,7.01,272.4,24.215,25.657
32,09/15/23 04:30:08 PM,833.350,-0.1937,3.67,6.01,320.1,24.341,25.437
33,09/15/23 04:40:08 PM,833.350,-0.1937,3.34,6.01,320.1,24.140,25.438
34,09/15/23 04:50:08 PM,833.250,-0.1937,2.67,6.35,313.1,24.609,24.826
35,09/15/23 05:00:08 PM,833.150,-0.1937,2.67,6.01,325.7,24.722,24.814
36,09/15/23 05:10:08 PM,832.950,-0.1937,4.68,7.01,293.4,23.939,25.495
37,09/15/23 05:20:08 PM,833.050,-0.1937,3.34,6.68,311.7,24.502,25.087
38,09/15/23 05:30:08 PM,833.050,-0.1937,2.00,4.68,334.1,24.419,24.778
39,09/15/23 05:40:08 PM,833.050,-0.1937,3.01,4.68,12.6,24.416,24.823
40,09/15/23 05:50:08 PM,832.950,-0.1937,2.67,6.01,344.0,24.247,25.074
41,09/15/23 06:00:08 PM,832.950,-0.1937,2.00,4.01,325.7,24.480,24.828
42,09/15/23 06:10:08 PM,832.950,-0.1937,2.34,4.34,286.4,24.059,25.245
43,09/15/23 06:20:08 PM,832.950,-0.1937,2.34,4.68,273.8,24.084,24.950
44,09/15/23 06:30:08 PM,833.050,-0.1937,3.34,5.34,252.7,23.869,25.200
45,09/15/23 06:40:08 PM,832.950,-0.1937,3.34,5.68,271.0,23.781,25.107
46,09/15/23 06:50:08 PM,832.950,-0.1937,3.01,4.34,266.7,23.429,25.116
47,09/15/23 07:00:08 PM,832.950,-0.1937,3.01,4.34,258.3,23.322,25.463
48,09/15/23 07:10:08 PM,833.050,-0.1937,2.34,3.67,263.9,23.236,25.576
49,09/15/23 07:20:08 PM,832.950,-0.1937,2.67,3.67,272.4,22.647,26.209
50,09/15/23 07:30:08 PM,833.050,-0.1937,2.00,2.67,263.9,22.261,26.783
51,09/15/23 07:40:08 PM,833.050,-0.1937,2.00,2.67,261.1,21.606,27.651
52,09/15/23 07:50:08 PM,833.050,-0.1937,2.00,3.01,245.7,20.756,27.964
53,09/15/23 08:00:08 PM,833.050,-0.1937,2.34,3.34,247.1,20.247,28.008
54,09/15/23 08:10:08 PM,833.150,-0.1937,2.67,3.34,249.9,20.148,27.730
55,09/15/23 08:20:08 PM,833.250,-0.1937,2.34,4.01,238.7,19.899,27.765
56,09/15/23 08:30:08 PM,833.250,-0.1937,3.01,4.34,251.3,19.944,26.946
57,09/15/23 08:40:08 PM,833.250,-0.1937,3.34,4.34,248.5,19.821,26.485
58,09/15/23 08:50:08 PM,833.350,-0.1937,3.01,3.67,248.5,19.708,26.101
59,09/15/23 09:00:08 PM,833.450,-0.1937,2.67,3.67,248.5,19.545,26.246
60,09/15/23 09:10:08 PM,833.450,-0.1937,1.67,2.67,247.1,19.373,26.722
61,09/15/23 09:20:08 PM,833.550,-0.1937,1.34,2.34,251.3,19.421,26.342
62,09/15/23 09:30:08 PM,833.650,-0.1937,0.33,1.67,237.3,19.193,26.590
63,09/15/23 09:40:08 PM,833.650,-0.1937,0.33,0.67,200.8,18.370,27.884
64,09/15/23 09:50:08 PM,833.650,-0.1937,0.33,0.67,200.8,19.049,26.378
65,09/15/23 10:00:08 PM,833.650,-0.1937,0.33,1.00,262.5,19.215,26.032
66,09/15/23 10:10:08 PM,833.650,-0.1937,0.67,1.34,355.2,18.673,27.166
67,09/15/23 10:20:08 PM,833.650,-0.1937,1.34,2.00,144.6,17.770,29.299
68,09/15/23 10:30:08 PM,833.650,-0.1937,1.67,2.00,133.4,16.770,31.885
69,09/15/23 10:40:08 PM,833.650,-0.1937,1.34,1.67,136.2,16.971,30.854
70,09/15/23 10:50:08 PM,833.650,-0.1937,1.34,1.67,140.4,17.102,30.954
71,09/15/23 11:00:08 PM,833.650,-0.1937,1.34,2.00,115.1,17.016,31.081
72,09/15/23 11:10:08 PM,833.650,-0.1937,1.67,2.00,116.5,16.285,32.357
73,09/15/23 11:20:08 PM,833.650,-0.1937,2.00,2.34,126.4,16.384,32.413
74,09/15/23 11:30:08 PM,833.650,-0.1937,2.00,2.34,122.1,16.352,32.662
75,09/15/23 11:40:08 PM,833.750,-0.1937,2.34,2.67,129.2,15.553,34.450
76,09/15/23 11:50:08 PM,833.650,-0.1937,2.34,2.67,126.4,14.759,36.237
77,09/16/23 12:00:08 AM,833.650,-0.1937,2.34,2.67,130.6,14.453,37.934
78,09/16/23 12:10:08 AM,833.750,-0.1937,2.34,2.67,141.8,15.327,36.461
79,09/16/23 12:20:08 AM,833.750,-0.1937,1.67,2.34,133.4,16.593,34.075
80,09/16/23 12:30:08 AM,833.750,-0.1937,1.67,2.00,124.9,16.287,33.877
81,09/16/23 12:40:08 AM,833.750,-0.1937,1.34,1.67,130.6,16.124,34.899
82,09/16/23 12:50:08 AM,833.750,-0.1937,1.00,1.67,133.4,16.386,34.925
83,09/16/23 01:00:08 AM,833.750,-0.1937,1.00,1.67,133.4,16.129,34.491
84,09/16/23 01:10:08 AM,833.750,-0.1937,1.00,2.00,133.4,15.671,34.475
85,09/16/23 01:20:08 AM,833.750,-0.1937,2.00,2.34,130.6,14.025,36.793
86,09/16/23 01:30:08 AM,833.750,-0.1937,1.00,1.34,127.8,15.075,36.385
87,09/16/23 01:40:08 AM,833.850,-0.1937,1.34,1.67,109.5,15.177,36.692
88,09/16/23 01:50:08 AM,833.750,-0.1937,1.67,2.00,129.2,13.797,38.705
89,09/16/23 02:00:08 AM,833.750,-0.1937,1.34,2.00,132.0,14.228,38.193
90,09/16/23 02:10:08 AM,833.750,-0.1937,1.34,1.67,133.4,14.389,38.172
91,09/16/23 02:20:08 AM,833.650,-0.1937,1.67,2.34,127.8,13.531,40.346
92,09/16/23 02:30:08 AM,833.650,-0.1937,2.00,2.34,122.1,12.494,42.528
93,09/16/23 02:40:08 AM,833.650,-0.1937,2.00,2.34,124.9,12.711,41.765
94,09/16/23 02:50:08 AM,833.650,-0.1937,2.34,2.67,134.8,12.845,42.228
95,09/16/23 03:00:08 AM,833.650,-0.1937,2.67,3.01,136.2,12.899,41.692
96,09/16/23 03:10:08 AM,833.650,-0.1937,2.67,3.01,141.8,12.987,41.242
97,09/16/23 03:20:08 AM,833.650,-0.1937,2.34,3.01,144.6,13.394,40.029
98,09/16/23 03:30:08 AM,833.650,-0.1937,2.34,2.67,143.2,13.338,39.776
99,09/16/23 03:40:08 AM,833.550,-0.1937,2.67,3.01,124.9,12.073,42.620
100,09/16/23 03:50:08 AM,833.550,-0.1937,3.01,3.34,112.3,10.625,47.510
101,09/16/23 04:00:08 AM,833.550,-0.1937,3.01,3.34,120.7,11.041,46.734
102,09/16/23 04:10:08 AM,833.550,-0.1937,3.34,3.67,122.1,11.797,44.480
103,09/16/23 04:20:08 AM,833.650,-0.1937,3.34,4.01,129.2,10.850,46.685
104,09/16/23 04:30:08 AM,833.650,-0.1937,3.34,3.67,122.1,11.397,45.373
105,09/16/23 04:40:08 AM,833.650,-0.1937,2.67,3.34,126.4,10.770,46.824
106,09/16/23 04:50:08 AM,833.750,-0.1937,3.01,3.34,122.1,11.252,45.963
107,09/16/23 05:00:08 AM,833.750,-0.1937,3.01,3.34,120.7,10.542,47.701
108,09/16/23 05:10:08 AM,833.650,-0.1937,3.67,4.34,113.7,9.799,50.654
109,09/16/23 05:20:08 AM,833.650,-0.1937,4.01,4.34,108.1,9.285,52.012
110,09/16/23 05:30:08 AM,833.650,-0.1937,3.34,3.67,117.9,8.124,55.859
111,09/16/23 05:40:08 AM,833.750,-0.1937,4.01,4.68,110.9,9.679,51.057
112,09/16/23 05:50:08 AM,833.750,-0.1937,3.34,4.01,112.3,9.638,51.250
113,09/16/23 06:00:08 AM,833.850,-0.1937,2.34,3.01,124.9,10.041,49.502
114,09/16/23 06:10:08 AM,833.850,-0.1937,2.67,3.01,122.1,10.904,46.419
115,09/16/23 06:20:08 AM,833.950,-0.1937,2.67,3.01,117.9,11.054,46.326
116,09/16/23 06:30:08 AM,834.050,-0.1937,2.34,2.67,116.5,10.861,46.954
117,09/16/23 06:40:08 AM,834.050,-0.1937,1.67,2.00,117.9,10.834,47.311
118,09/16/23 06:50:08 AM,834.050,-0.1937,2.00,2.34,120.7,11.075,47.236
119,09/16/23 07:00:08 AM,834.050,-0.1937,2.00,2.34,130.6,10.625,48.472
120,09/16/23 07:10:08 AM,834.050,-0.1937,1.67,2.34,130.6,11.164,47.314
121,09/16/23 07:20:08 AM,834.150,-0.1937,1.67,2.00,127.8,11.695,45.791
122,09/16/23 07:30:08 AM,834.150,-0.1937,1.67,2.00,126.4,11.987,45.081
123,09/16/23 07:40:08 AM,833.950,-0.1937,1.67,2.00,137.6,12.175,44.335
124,09/16/23 07:50:08 AM,833.750,-0.1937,1.67,2.00,143.2,12.453,43.656
125,09/16/23 08:00:08 AM,833.750,-0.1937,1.67,2.00,146.0,12.652,43.441
126,09/16/23 08:10:08 AM,833.650,-0.1937,1.34,2.00,146.0,12.853,43.510
127,09/16/23 08:20:08 AM,833.750,-0.1937,1.34,2.00,134.8,13.083,44.039
128,09/16/23 08:30:08 AM,833.950,-0.1937,1.67,2.00,126.4,13.038,44.720
129,09/16/23 08:40:08 AM,834.250,-0.1937,1.34,2.00,115.1,13.124,45.078
130,09/16/23 08:50:08 AM,834.450,-0.1937,1.34,1.67,112.3,13.655,43.665
131,09/16/23 09:00:08 AM,834.450,-0.1937,1.67,2.00,117.9,13.931,43.874
132,09/16/23 09:10:08 AM,834.550,-0.1937,1.67,2.34,113.7,14.526,43.104
133,09/16/23 09:20:08 AM,834.550,-0.1937,1.67,2.34,117.9,15.303,41.544
134,09/16/23 09:30:08 AM,834.650,-0.1937,2.00,2.67,117.9,15.376,40.226
135,09/16/23 09:40:08 AM,834.550,-0.1937,2.34,3.67,110.9,16.303,39.556
136,09/16/23 09:50:08 AM,834.550,-0.1937,2.67,3.67,126.4,16.588,39.458
137,09/16/23 10:00:08 AM,834.550,-0.1937,3.34,5.01,119.3,17.038,38.709
138,09/16/23 10:10:08 AM,834.550,-0.1937,3.34,5.01,115.1,17.596,37.819
139,09/16/23 10:20:08 AM,834.550,-0.1937,4.34,5.68,109.5,18.169,35.308
140,09/16/23 10:30:08 AM,834.450,-0.1937,5.01,6.35,112.3,18.582,34.833
141,09/16/23 10:40:08 AM,834.050,-0.1937,5.34,6.68,109.5,18.944,33.991
142,09/16/23 10:50:08 AM,833.650,-0.1937,5.34,7.35,110.9,19.448,33.153
143,09/16/23 11:00:08 AM,833.450,-0.1937,6.35,7.68,105.3,19.550,32.784
144,09/16/23 11:10:08 AM,833.450,-0.1937,6.68,8.02,102.5,19.856,31.727
145,09/16/23 11:20:08 AM,833.450,-0.1937,6.68,9.02,102.5,20.094,31.214
146,09/16/23 11:30:08 AM,833.450,-0.1937,6.35,8.02,103.9,20.539,31.264
147,09/16/23 11:40:08 AM,833.550,-0.1937,6.01,8.02,103.9,21.102,30.672
148,09/16/23 11:50:08 AM,833.550,-0.1937,5.34,7.35,99.7,22.003,30.030
149,09/16/23 12:00:08 PM,833.850,-0.1937,5.68,8.02,106.7,22.306,28.832
150,09/16/23 12:10:08 PM,834.350,-0.1937,5.68,7.35,92.7,22.612,28.614
151,09/16/23 12:20:08 PM,834.250,-0.1937,5.34,7.68,102.5,22.947,27.807
152,09/16/23 12:30:08 PM,834.250,-0.1937,5.34,7.35,108.1,22.958,27.631
153,09/16/23 12:40:08 PM,834.150,-0.1937,5.68,8.02,106.7,23.303,27.221
154,09/16/23 12:50:08 PM,834.150,-0.1937,5.01,7.68,112.3,23.837,26.366
155,09/16/23 01:00:08 PM,834.050,-0.1937,5.01,8.02,115.1,23.826,26.133
156,09/16/23 01:10:08 PM,833.950,-0.1937,4.34,6.68,123.5,24.059,23.497
157,09/16/23 01:20:08 PM,833.950,-0.1937,4.68,8.68,115.1,24.590,21.114
158,09/16/23 01:30:08 PM,833.850,-0.1937,3.34,7.01,108.1,24.931,19.043
159,09/16/23 01:40:08 PM,833.750,-0.1937,4.34,7.68,132.0,24.612,19.475
160,09/16/23 01:50:08 PM,833.750,-0.1937,2.00,4.68,73.0,24.866,18.859
161,09/16/23 02:00:08 PM,833.650,-0.1937,3.01,6.35,105.3,25.177,18.441
162,09/16/23 02:10:08 PM,833.650,-0.1937,1.67,5.01,196.5,26.009,17.699
163,09/16/23 02:20:08 PM,833.550,-0.1937,4.34,7.35,174.1,25.218,17.417
164,09/16/23 02:30:08 PM,833.550,-0.1937,3.01,6.68,202.2,24.904,17.790
165,09/16/23 02:40:08 PM,833.550,-0.1937,2.00,4.01,300.4,25.156,16.893
166,09/16/23 02:50:08 PM,833.450,-0.1937,2.34,6.01,175.5,25.317,17.423
167,09/16/23 03:00:08 PM,833.350,-0.1937,3.67,6.68,154.4,25.196,17.409
168,09/16/23 03:10:08 PM,833.350,-0.1937,2.00,5.01,155.8,25.349,17.028
169,09/16/23 03:20:08 PM,833.250,-0.1937,2.67,6.01,117.9,25.810,16.733
170,09/16/23 03:30:08 PM,833.150,-0.1937,1.67,5.01,153.0,26.164,16.313
171,09/16/23 03:40:08 PM,833.150,-0.1937,3.01,5.01,212.0,25.896,15.959
172,09/16/23 03:50:08 PM,833.050,-0.1937,2.67,5.34,259.7,26.094,15.949
173,09/16/23 04:00:08 PM,833.050,-0.1937,2.67,5.01,196.5,25.692,15.634
174,09/16/23 04:10:08 PM,832.950,-0.1937,1.67,3.67,276.6,25.923,15.856
175,09/16/23 04:20:08 PM,832.850,-0.1937,1.67,5.34,81.4,26.585,15.410
176,09/16/23 04:30:08 PM,832.650,-0.1937,3.34,5.68,196.5,25.722,15.262
177,09/16/23 04:40:08 PM,832.550,-0.1937,3.01,5.01,220.4,25.864,15.198
178,09/16/23 04:50:08 PM,832.650,-0.1937,1.67,3.67,321.5,25.966,14.803
179,09/16/23 05:00:08 PM,832.550,-0.1937,1.34,4.01,256.9,26.261,14.900
180,09/16/23 05:10:08 PM,832.450,-0.1937,1.67,3.67,132.0,26.038,14.951
181,09/16/23 05:20:08 PM,832.350,-0.1937,1.00,2.67,101.1,26.944,14.673
182,09/16/23 05:30:08 PM,832.350,-0.1937,2.34,5.01,306.1,26.365,15.369
183,09/16/23 05:40:08 PM,832.150,-0.1937,4.68,7.35,286.4,25.767,16.526
184,09/16/23 05:50:08 PM,832.050,-0.1937,5.01,8.02,296.2,25.314,16.815
185,09/16/23 06:00:08 PM,832.050,-0.1937,4.68,7.01,280.8,25.250,17.174
186,09/16/23 06:10:08 PM,832.050,-0.1937,5.34,8.35,282.2,25.336,17.215
187,09/16/23 06:20:08 PM,831.950,-0.1937,5.01,7.01,280.8,25.057,17.507
188,09/16/23 06:30:08 PM,831.950,-0.1937,5.01,7.35,287.8,25.006,17.342
189,09/16/23 06:40:08 PM,831.950,-0.1937,3.01,5.01,285.0,25.177,17.296
190,09/16/23 06:50:08 PM,831.950,-0.1937,2.67,4.01,282.2,25.199,17.388
191,09/16/23 07:00:08 PM,831.950,-0.1937,2.00,3.34,289.2,25.226,17.923
192,09/16/23 07:10:08 PM,831.950,-0.1937,1.00,2.00,299.0,25.250,17.813
193,09/16/23 07:20:08 PM,831.950,-0.1937,1.34,2.34,296.2,24.765,18.050
194,09/16/23 07:30:08 PM,831.950,-0.1937,0.33,1.00,292.0,24.663,17.813
195,09/16/23 07:40:08 PM,831.950,-0.1937,0.33,0.67,292.0,24.207,17.972
196,09/16/23 07:50:08 PM,831.950,-0.1937,0.00,0.33,292.0,23.089,18.907
197,09/16/23 08:00:08 PM,831.950,-0.1937,0.33,1.00,282.2,22.274,19.388
198,09/16/23 08:10:08 PM,832.050,-0.1937,1.00,2.00,214.8,22.025,19.528
199,09/16/23 08:20:08 PM,832.150,-0.1937,2.00,2.34,161.5,21.507,20.761
200,09/16/23 08:30:08 PM,832.250,-0.1937,2.00,2.67,161.5,21.159,21.408
201,09/16/23 08:40:08 PM,832.250,-0.1937,1.67,2.34,129.2,20.882,21.726
202,09/16/23 08:50:08 PM,832.250,-0.1937,1.67,2.00,108.1,21.017,21.668
203,09/16/23 09:00:08 PM,832.350,-0.1937,1.67,2.00,110.9,20.191,22.942
204,09/16/23 09:10:08 PM,832.350,-0.1937,2.00,2.34,132.0,19.529,23.851
205,09/16/23 09:20:08 PM,832.450,-0.1937,2.00,2.34,144.6,19.861,23.407
206,09/16/23 09:30:08 PM,832.450,-0.1937,2.34,2.34,134.8,20.491,22.242
207,09/16/23 09:40:08 PM,832.450,-0.1937,2.34,3.01,119.3,19.204,24.219
208,09/16/23 09:50:08 PM,832.550,-0.1937,2.67,3.01,117.9,17.370,27.115
209,09/16/23 10:00:08 PM,832.550,-0.1937,3.01,3.34,113.7,16.939,28.537
210,09/16/23 10:10:08 PM,832.450,-0.1937,3.01,3.34,117.9,16.177,30.930
211,09/16/23 10:20:08 PM,832.450,-0.1937,2.67,3.34,120.7,16.990,28.553
212,09/16/23 10:30:08 PM,832.450,-0.1937,2.67,3.34,122.1,17.263,27.283
213,09/16/23 10:40:08 PM,832.450,-0.1937,3.01,3.34,127.8,17.057,26.996
214,09/16/23 10:50:08 PM,832.450,-0.1937,2.67,3.34,130.6,16.840,26.986
215,09/16/23 11:00:08 PM,832.550,-0.1937,1.67,2.34,143.2,16.751,26.816
216,09/16/23 11:10:08 PM,832.550,-0.1937,1.67,2.34,148.8,17.226,25.898
217,09/16/23 11:20:08 PM,832.550,-0.1937,1.00,2.00,146.0,17.633,24.994
218,09/16/23 11:30:08 PM,832.650,-0.1937,0.33,1.34,307.5,17.435,25.110
219,09/16/23 11:40:08 PM,832.550,-0.1937,0.67,1.00,342.6,18.475,23.510
220,09/16/23 11:50:08 PM,832.550,-0.1937,1.00,1.67,85.6,18.143,24.100
221,09/17/23 12:00:08 AM,832.550,-0.1937,1.00,1.67,150.2,17.832,24.491
222,09/17/23 12:10:08 AM,832.550,-0.1937,1.00,1.34,146.0,17.727,24.677
223,09/17/23 12:20:08 AM,832.650,-0.1937,1.00,1.34,136.2,17.180,25.451
224,09/17/23 12:30:08 AM,832.750,-0.1937,1.34,2.34,133.4,17.277,25.261
225,09/17/23 12:40:08 AM,832.850,-0.1937,1.67,2.34,127.8,16.357,26.653
226,09/17/23 12:50:08 AM,832.750,-0.1937,1.67,2.00,123.5,16.805,26.018
227,09/17/23 01:00:08 AM,832.850,-0.1937,1.34,2.00,120.7,16.140,26.964
228,09/17/23 01:10:08 AM,832.850,-0.1937,0.67,1.67,95.5,16.553,26.101
229,09/17/23 01:20:08 AM,832.750,-0.1937,0.33,1.00,95.5,17.167,24.517
230,09/17/23 01:30:08 AM,832.750,-0.1937,0.00,0.00,102.5,17.070,24.950
231,09/17/23 01:40:08 AM,832.650,-0.1937,1.34,2.00,139.0,16.512,25.838
232,09/17/23 01:50:08 AM,832.750,-0.1937,1.34,2.34,144.6,16.352,26.140
233,09/17/23 02:00:08 AM,832.650,-0.1937,1.67,2.34,146.0,15.958,26.880
234,09/17/23 02:10:08 AM,832.650,-0.1937,2.34,2.67,132.0,14.781,29.444
235,09/17/23 02:20:08 AM,832.650,-0.1937,2.34,2.67,130.6,14.475,29.978
236,09/17/23 02:30:08 AM,832.650,-0.1937,2.00,2.34,127.8,15.008,28.800
237,09/17/23 02:40:08 AM,832.650,-0.1937,2.00,2.67,134.8,14.590,29.516
238,09/17/23 02:50:08 AM,832.550,-0.1937,1.67,2.67,143.2,15.134,28.193
239,09/17/23 03:00:08 AM,832.550,-0.1937,1.67,2.34,144.6,15.882,26.567
240,09/17/23 03:10:08 AM,832.450,-0.1937,2.34,3.01,153.0,15.277,27.918
241,09/17/23 03:20:08 AM,832.450,-0.1937,2.00,2.67,137.6,15.025,28.362
242,09/17/23 03:30:08 AM,832.450,-0.1937,2.00,2.34,127.8,14.850,28.675
243,09/17/23 03:40:08 AM,832.350,-0.1937,2.34,2.67,108.1,14.306,29.825
244,09/17/23 03:50:08 AM,832.350,-0.1937,1.67,2.00,106.7,14.322,29.563
245,09/17/23 04:00:08 AM,832.350,-0.1937,1.34,1.67,98.3,15.108,27.921
246,09/17/23 04:10:08 AM,832.250,-0.1937,1.34,1.67,103.9,15.201,27.889
247,09/17/23 04:20:08 AM,832.150,-0.1937,1.67,2.00,127.8,14.786,28.560
248,09/17/23 04:30:08 AM,832.150,-0.1937,1.67,2.00,120.7,14.400,29.273
249,09/17/23 04:40:08 AM,832.150,-0.1937,2.00,2.34,132.0,13.065,32.273
250,09/17/23 04:50:08 AM,832.050,-0.1937,1.67,2.34,123.5,14.070,29.935
251,09/17/23 05:00:08 AM,832.050,-0.1937,2.34,2.67,108.1,13.960,30.169
252,09/17/23 05:10:08 AM,832.050,-0.1937,1.67,2.34,102.5,13.933,30.091
253,09/17/23 05:20:08 AM,832.050,-0.1937,1.34,1.34,95.5,14.110,29.540
254,09/17/23 05:30:08 AM,831.950,-0.1937,1.34,1.67,95.5,14.403,28.963
255,09/17/23 05:40:08 AM,832.050,-0.1937,0.67,1.67,94.1,14.239,29.300
256,09/17/23 05:50:08 AM,832.050,-0.1937,1.00,1.67,80.0,13.711,30.245
257,09/17/23 06:00:08 AM,832.050,-0.1937,1.34,1.67,87.0,14.432,28.840
258,09/17/23 06:10:08 AM,832.050,-0.1937,1.34,1.67,95.5,14.705,28.481
259,09/17/23 06:20:08 AM,832.050,-0.1937,1.34,1.67,96.9,14.614,28.791
260,09/17/23 06:30:08 AM,832.050,-0.1937,1.00,1.34,105.3,14.132,29.722
261,09/17/23 06:40:08 AM,832.050,-0.1937,1.00,1.34,115.1,14.043,29.819
262,09/17/23 06:50:08 AM,832.150,-0.1937,1.34,1.67,136.2,14.185,29.583
263,09/17/23 07:00:08 AM,832.150,-0.1937,1.00,1.67,134.8,14.220,29.660
264,09/17/23 07:10:08 AM,832.150,-0.1937,1.67,2.00,120.7,14.180,29.796
265,09/17/23 07:20:08 AM,832.150,-0.1937,1.67,2.00,120.7,13.531,30.881
266,09/17/23 07:30:08 AM,832.250,-0.1937,1.67,2.00,120.7,13.413,31.748
267,09/17/23 07:40:08 AM,832.250,-0.1937,1.67,2.00,113.7,13.472,31.498
268,09/17/23 07:50:08 AM,832.250,-0.1937,1.34,1.67,101.1,13.534,31.511
269,09/17/23 08:00:08 AM,831.950,-0.1937,1.67,2.00,122.1,14.191,30.303
270,09/17/23 08:10:08 AM,831.850,-0.1937,2.00,2.67,147.4,14.019,31.305
271,09/17/23 08:20:08 AM,831.850,-0.1937,2.34,2.67,147.4,13.939,32.375
272,09/17/23 08:30:08 AM,832.150,-0.1937,2.00,2.67,144.6,14.636,31.565
273,09/17/23 08:40:08 AM,832.450,-0.1937,2.00,2.34,133.4,14.609,33.680
274,09/17/23 08:50:08 AM,832.550,-0.1937,1.67,2.34,127.8,14.397,35.267
275,09/17/23 09:00:08 AM,832.650,-0.1937,1.34,2.00,130.6,15.223,34.330
276,09/17/23 09:10:08 AM,832.550,-0.1937,1.00,2.00,122.1,16.242,33.532
277,09/17/23 09:20:08 AM,832.550,-0.1937,1.34,2.00,132.0,17.252,32.676
278,09/17/23 09:30:08 AM,832.550,-0.1937,1.67,2.67,130.6,17.218,32.679
279,09/17/23 09:40:08 AM,832.550,-0.1937,2.00,2.67,136.2,17.783,31.450
280,09/17/23 09:50:08 AM,832.550,-0.1937,1.67,2.67,130.6,18.620,29.313
281,09/17/23 10:00:08 AM,832.550,-0.1937,2.34,3.34,126.4,19.089,29.172
282,09/17/23 10:10:08 AM,832.650,-0.1937,2.00,2.67,112.3,19.306,28.777
283,09/17/23 10:20:08 AM,832.650,-0.1937,2.34,3.67,102.5,19.740,28.078
284,09/17/23 10:30:08 AM,832.450,-0.1937,3.01,3.67,108.1,19.888,28.292
