"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Voltage, V (LGR S/N: 21623136, SEN S/N: 21378796)","Current, mA (LGR S/N: 21623136, SEN S/N: 21378796)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21550054)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21550054)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21550054)"
1379,09/25/23 05:31:25 AM,836.450,-0.2039,0.0000,2.780,82.199,0.67,1.34,68.8
1380,09/25/23 05:41:25 AM,836.450,-0.2039,0.0000,2.587,83.005,0.33,1.00,63.2
1381,09/25/23 05:51:25 AM,836.550,-0.2039,0.0000,3.464,80.691,0.67,1.00,63.2
1382,09/25/23 06:01:25 AM,836.550,-0.2039,0.0000,3.853,79.136,0.67,1.34,53.3
1383,09/25/23 06:11:25 AM,836.550,-0.2039,0.0000,4.341,78.216,1.00,1.67,57.6
1384,09/25/23 06:21:25 AM,836.550,-0.2039,0.0000,4.236,77.359,1.00,1.34,57.6
1385,09/25/23 06:31:25 AM,836.750,-0.2039,0.0000,4.158,77.752,1.34,2.00,57.6
1386,09/25/23 06:41:25 AM,836.650,-0.1988,0.0000,4.295,77.537,1.67,2.00,49.1
1387,09/25/23 06:51:25 AM,836.650,-0.2039,0.0000,3.850,78.749,1.34,2.00,51.9
1388,09/25/23 07:01:25 AM,836.650,-0.2039,0.0000,3.153,80.917,0.33,1.00,59.0
1389,09/25/23 07:11:25 AM,836.750,-0.2039,0.0000,1.813,83.270,0.33,1.00,82.8
1390,09/25/23 07:21:25 AM,836.750,-0.2039,0.0000,0.577,87.880,0.67,1.34,101.1
1391,09/25/23 07:31:25 AM,836.750,-0.2039,0.0000,0.856,87.515,1.00,2.00,75.8
1392,09/25/23 07:41:25 AM,836.750,-0.2039,0.0000,1.207,88.275,0.67,1.00,61.8
1393,09/25/23 07:51:25 AM,836.750,-0.2039,0.0000,2.360,84.833,0.00,0.67,61.8
1394,09/25/23 08:01:25 AM,836.650,-0.2039,0.0000,3.408,79.045,0.00,0.33,61.8
1395,09/25/23 08:11:25 AM,836.650,-0.2039,0.0000,4.746,76.013,0.67,1.34,89.9
1396,09/25/23 08:21:25 AM,836.650,-0.2039,0.0000,6.303,74.183,1.34,1.67,112.3
1397,09/25/23 08:31:25 AM,836.650,-0.2039,0.0000,7.569,73.545,1.00,1.67,117.9
1398,09/25/23 08:41:25 AM,836.650,-0.1988,0.0000,8.161,68.629,1.00,1.67,126.4
1399,09/25/23 08:51:25 AM,836.550,-0.2039,0.0000,8.770,66.003,1.34,2.00,113.7
1400,09/25/23 09:01:25 AM,836.550,-0.1988,0.0000,8.990,67.373,1.67,3.01,134.8
1401,09/25/23 09:11:25 AM,836.550,-0.1988,0.0000,10.185,63.236,2.67,3.67,122.1
1402,09/25/23 09:21:25 AM,836.550,-0.2039,0.0000,11.714,57.485,3.34,5.34,122.1
1403,09/25/23 09:31:25 AM,836.450,-0.1988,0.0000,12.491,53.529,4.68,6.35,116.5
1404,09/25/23 09:41:25 AM,836.450,-0.1988,0.0000,12.952,51.878,4.34,6.68,122.1
1405,09/25/23 09:51:25 AM,836.550,-0.1988,0.0000,13.445,50.306,4.68,7.35,127.8
1406,09/25/23 10:01:25 AM,836.550,-0.1988,0.0000,13.966,48.835,5.01,6.68,122.1
1407,09/25/23 10:11:25 AM,836.450,-0.1988,0.0000,14.236,48.794,5.34,7.35,127.8
1408,09/25/23 10:21:25 AM,836.450,-0.1988,0.0000,14.762,48.650,5.01,7.01,120.7
1409,09/25/23 10:31:25 AM,836.550,-0.1988,0.0000,15.531,47.948,5.34,7.01,122.1
1410,09/25/23 10:41:25 AM,836.450,-0.1988,0.0000,16.094,45.907,5.68,8.35,117.9
1411,09/25/23 10:51:25 AM,836.550,-0.1988,0.0000,16.523,43.482,6.68,10.02,113.7
1412,09/25/23 11:01:25 AM,836.350,-0.1988,0.0000,17.362,41.827,6.35,9.35,113.7
1413,09/25/23 11:11:25 AM,836.250,-0.1988,0.0000,18.105,40.156,6.68,9.35,112.3
1414,09/25/23 11:21:25 AM,836.350,-0.1988,0.0000,18.126,40.145,6.35,9.02,112.3
1415,09/25/23 11:31:25 AM,836.350,-0.1988,0.0000,18.797,38.553,6.01,8.35,110.9
1416,09/25/23 11:41:25 AM,836.350,-0.1988,0.0000,19.212,37.359,6.35,8.35,112.3
1417,09/25/23 11:51:25 AM,836.350,-0.1988,0.0000,19.907,35.688,6.01,8.68,112.3
1418,09/25/23 12:01:25 PM,836.250,-0.1988,0.0000,20.346,33.532,6.01,9.02,113.7
1419,09/25/23 12:11:25 PM,836.450,-0.1988,0.0000,20.706,30.634,6.01,8.68,119.3
1420,09/25/23 12:21:25 PM,836.550,-0.1988,0.0000,20.952,27.687,4.68,7.01,136.2
1421,09/25/23 12:31:25 PM,836.550,-0.1988,0.0000,21.309,27.465,4.34,7.35,150.2
1422,09/25/23 12:41:25 PM,836.550,-0.1988,0.0000,21.427,26.798,5.01,7.35,150.2
1423,09/25/23 12:51:25 PM,836.550,-0.1988,0.0000,21.220,26.596,4.68,7.35,143.2
1424,09/25/23 01:01:25 PM,836.450,-0.1988,0.0000,21.494,26.522,4.68,7.68,140.4
1425,09/25/23 01:11:25 PM,836.550,-0.1988,0.0000,21.915,25.472,4.68,8.02,141.8
1426,09/25/23 01:21:25 PM,836.550,-0.1988,0.0000,21.475,25.821,4.34,6.35,147.4
1427,09/25/23 01:31:25 PM,836.550,-0.1988,0.0000,21.606,25.541,4.34,7.01,147.4
1428,09/25/23 01:41:25 PM,836.550,-0.1988,0.0000,21.703,25.679,4.34,7.35,139.0
1429,09/25/23 01:51:25 PM,836.450,-0.1988,0.0000,21.807,25.116,4.01,6.68,153.0
1430,09/25/23 02:01:25 PM,836.250,-0.1988,0.0000,22.105,24.958,3.34,6.01,154.4
1431,09/25/23 02:11:25 PM,836.150,-0.2039,0.0000,22.700,24.254,4.34,7.68,160.0
1432,09/25/23 02:21:25 PM,836.050,-0.2039,0.0000,22.754,23.870,4.01,7.01,151.6
1433,09/25/23 02:31:25 PM,835.950,-0.2039,0.0000,22.861,23.435,4.01,7.01,158.6
1434,09/25/23 02:41:25 PM,835.650,-0.2039,0.0000,23.336,23.172,3.67,7.01,150.2
1435,09/25/23 02:51:25 PM,835.650,-0.2039,0.0000,23.234,22.943,5.01,8.02,150.2
1436,09/25/23 03:01:25 PM,835.650,-0.2039,0.0000,23.547,22.895,4.34,7.68,157.2
1437,09/25/23 03:11:25 PM,835.550,-0.2039,0.0000,23.633,22.847,3.67,7.01,160.0
1438,09/25/23 03:21:25 PM,835.550,-0.2039,0.0000,23.681,22.373,4.01,7.68,148.8
1439,09/25/23 03:31:25 PM,835.450,-0.2039,0.0000,23.663,22.123,5.01,8.02,144.6
1440,09/25/23 03:41:25 PM,835.350,-0.2039,0.0000,23.773,21.614,3.67,7.01,175.5
1441,09/25/23 03:51:25 PM,835.250,-0.2039,0.0000,23.907,21.750,3.67,6.35,164.3
1442,09/25/23 04:01:25 PM,835.050,-0.2039,0.0000,23.858,21.743,3.67,7.01,171.3
1443,09/25/23 04:11:25 PM,834.950,-0.2039,0.0000,24.132,20.774,3.34,6.68,150.2
1444,09/25/23 04:21:25 PM,834.750,-0.2039,0.0000,24.215,20.653,3.34,7.68,147.4
1445,09/25/23 04:31:25 PM,834.650,-0.2039,0.0000,23.826,20.897,3.67,7.01,171.3
1446,09/25/23 04:41:25 PM,834.650,-0.2039,0.0000,23.247,21.401,4.01,6.68,165.7
1447,09/25/23 04:51:25 PM,834.450,-0.2039,0.0000,23.797,21.228,3.01,5.34,157.2
1448,09/25/23 05:01:25 PM,834.350,-0.2039,0.0000,23.765,21.546,3.67,6.68,150.2
1449,09/25/23 05:11:25 PM,834.250,-0.2039,0.0000,23.880,21.372,4.68,7.35,151.6
1450,09/25/23 05:21:25 PM,834.450,-0.2039,0.0000,23.496,21.857,3.34,6.35,158.6
1451,09/25/23 05:31:25 PM,834.450,-0.2039,0.0000,23.437,22.168,4.01,6.01,133.4
1452,09/25/23 05:41:25 PM,834.550,-0.2039,0.0000,23.059,22.646,4.01,6.35,136.2
1453,09/25/23 05:51:25 PM,834.650,-0.2039,0.0000,22.424,23.192,3.67,5.68,122.1
1454,09/25/23 06:01:25 PM,834.750,-0.2039,0.0000,21.982,24.457,2.67,4.34,136.2
1455,09/25/23 06:11:25 PM,834.750,-0.1988,0.0000,22.196,24.622,2.34,3.67,122.1
1456,09/25/23 06:21:25 PM,834.750,-0.1988,0.0000,21.778,25.658,2.00,3.01,122.1
1457,09/25/23 06:31:25 PM,834.550,-0.1988,0.0000,21.891,26.151,2.34,3.67,110.9
1458,09/25/23 06:41:25 PM,834.550,-0.1988,0.0000,22.129,26.087,2.34,3.34,112.3
1459,09/25/23 06:51:25 PM,834.450,-0.2039,0.0000,21.590,27.388,1.67,3.01,106.7
1460,09/25/23 07:01:25 PM,834.550,-0.1988,0.0000,20.416,29.529,1.00,2.34,126.4
1461,09/25/23 07:11:25 PM,834.550,-0.1988,0.0000,19.381,30.349,0.33,0.67,130.6
1462,09/25/23 07:21:25 PM,834.550,-0.1988,0.0000,18.724,31.194,1.00,1.67,92.7
1463,09/25/23 07:31:25 PM,834.750,-0.1988,0.0000,17.529,35.523,0.33,1.00,77.2
1464,09/25/23 07:41:25 PM,834.750,-0.1988,0.0000,16.695,37.449,1.34,2.00,61.8
1465,09/25/23 07:51:25 PM,834.750,-0.1988,0.0000,15.590,39.322,1.67,2.34,37.9
1466,09/25/23 08:01:25 PM,834.850,-0.1988,0.0000,14.915,40.189,1.34,2.00,23.9
1467,09/25/23 08:11:25 PM,834.850,-0.1988,0.0000,14.121,41.479,0.67,1.67,22.5
1468,09/25/23 08:21:25 PM,834.950,-0.1988,0.0000,13.636,42.496,0.33,1.67,0.0
1469,09/25/23 08:31:25 PM,835.050,-0.1988,0.0000,13.598,42.371,0.33,1.34,266.7
1470,09/25/23 08:41:25 PM,835.150,-0.1988,0.0000,12.652,43.593,0.33,2.00,30.9
1471,09/25/23 08:51:25 PM,835.250,-0.1988,0.0000,12.486,43.581,1.34,2.00,16.8
1472,09/25/23 09:01:25 PM,835.250,-0.1988,0.0000,12.035,44.511,0.67,1.00,25.3
1473,09/25/23 09:11:25 PM,835.350,-0.1988,0.0000,10.743,47.704,0.33,1.00,112.3
1474,09/25/23 09:21:25 PM,835.450,-0.1988,0.0000,10.464,48.562,0.67,1.34,77.2
1475,09/25/23 09:31:25 PM,835.450,-0.1988,0.0000,10.003,49.642,0.33,1.34,44.9
1476,09/25/23 09:41:25 PM,835.450,-0.1988,0.0000,9.338,51.028,0.33,1.00,35.1
1477,09/25/23 09:51:25 PM,835.450,-0.1988,0.0000,9.349,50.828,0.00,0.67,35.1
1478,09/25/23 10:01:25 PM,835.450,-0.1988,0.0000,10.003,48.682,0.67,1.67,28.1
1479,09/25/23 10:11:25 PM,835.450,-0.1988,0.0000,9.754,49.442,0.67,1.67,19.7
1480,09/25/23 10:21:25 PM,835.450,-0.1988,0.0000,8.646,52.718,0.00,0.67,19.7
1481,09/25/23 10:31:25 PM,835.450,-0.2039,0.0000,7.102,57.618,0.00,0.00,19.7
1482,09/25/23 10:41:25 PM,835.450,-0.1988,0.0000,7.448,56.852,0.00,0.33,19.7
1483,09/25/23 10:51:25 PM,835.450,-0.1988,0.0000,7.746,55.470,0.00,1.00,19.7
1484,09/25/23 11:01:25 PM,835.550,-0.2039,0.0000,7.097,57.850,0.33,1.00,12.6
1485,09/25/23 11:11:25 PM,835.650,-0.1988,0.0000,6.646,60.052,0.33,1.00,32.3
1486,09/25/23 11:21:25 PM,835.650,-0.2039,0.0000,6.349,60.887,0.00,0.67,53.3
1487,09/25/23 11:31:25 PM,835.650,-0.2039,0.0000,7.086,58.817,0.00,0.67,53.3
1488,09/25/23 11:41:25 PM,835.550,-0.2039,0.0000,7.569,56.991,0.00,0.67,53.3
1489,09/25/23 11:51:25 PM,835.650,-0.2039,0.0000,9.676,50.639,0.67,1.34,49.1
1490,09/26/23 12:01:25 AM,835.650,-0.2039,0.0000,10.722,47.646,0.33,0.67,46.3
1491,09/26/23 12:11:25 AM,835.650,-0.1988,0.0000,10.764,47.823,1.00,1.67,56.2
1492,09/26/23 12:21:25 AM,835.750,-0.1988,0.0000,10.537,48.791,0.67,1.00,61.8
1493,09/26/23 12:31:25 AM,835.750,-0.2039,0.0000,10.301,49.700,0.33,1.00,61.8
1494,09/26/23 12:41:25 AM,835.650,-0.2039,0.0000,10.263,50.175,0.33,1.00,61.8
1495,09/26/23 12:51:25 AM,835.650,-0.2039,0.0000,10.188,50.823,0.67,1.34,50.5
1496,09/26/23 01:01:25 AM,835.650,-0.2039,0.0000,9.877,52.036,1.00,1.67,51.9
1497,09/26/23 01:11:25 AM,835.650,-0.2039,0.0000,9.483,53.449,1.34,2.00,60.4
1498,09/26/23 01:21:25 AM,835.650,-0.1988,0.0000,9.078,54.591,1.34,1.67,61.8
1499,09/26/23 01:31:25 AM,835.550,-0.2039,0.0000,8.534,56.693,1.34,2.00,44.9
1500,09/26/23 01:41:25 AM,835.550,-0.2039,0.0000,8.400,57.325,1.34,2.00,32.3
1501,09/26/23 01:51:25 AM,835.650,-0.2039,0.0000,7.965,59.091,1.34,1.67,36.5
1502,09/26/23 02:01:25 AM,835.750,-0.2039,0.0000,7.673,59.861,1.67,2.34,37.9
1503,09/26/23 02:11:25 AM,835.750,-0.1988,0.0000,8.209,58.291,1.67,2.00,39.3
1504,09/26/23 02:21:25 AM,835.750,-0.2039,0.0000,8.201,58.079,1.67,2.34,40.7
1505,09/26/23 02:31:25 AM,835.750,-0.2039,0.0000,7.574,59.730,1.00,1.67,37.9
1506,09/26/23 02:41:25 AM,835.750,-0.2039,0.0000,5.676,65.498,0.33,0.67,39.3
1507,09/26/23 02:51:25 AM,835.750,-0.1988,0.0000,4.778,69.422,0.00,0.00,39.3
1508,09/26/23 03:01:25 AM,835.750,-0.2039,0.0000,4.759,69.619,0.00,0.33,39.3
1509,09/26/23 03:11:25 AM,835.650,-0.2039,0.0000,6.006,66.764,1.00,2.00,5.6
1510,09/26/23 03:21:25 AM,835.650,-0.2039,0.0000,6.357,63.615,1.00,2.00,21.1
1511,09/26/23 03:31:25 AM,835.650,-0.2039,0.0000,6.480,64.665,0.67,1.67,345.4
1512,09/26/23 03:41:25 AM,835.750,-0.2039,0.0000,4.571,69.955,0.33,0.67,286.4
1513,09/26/23 03:51:25 AM,835.650,-0.2039,0.0000,3.831,73.327,0.00,0.00,286.4
1514,09/26/23 04:01:25 AM,835.650,-0.2039,0.0000,3.941,72.546,0.00,0.00,286.4
1515,09/26/23 04:11:25 AM,835.550,-0.2039,0.0000,3.711,74.022,0.00,0.00,286.4
1516,09/26/23 04:21:25 AM,835.550,-0.2039,0.0000,3.293,74.005,0.00,0.00,286.4
1517,09/26/23 04:31:25 AM,835.650,-0.1988,0.0000,3.654,74.232,0.00,0.00,286.4
1518,09/26/23 04:41:25 AM,835.550,-0.2039,0.0000,3.301,73.645,0.00,0.00,286.4
1519,09/26/23 04:51:25 AM,835.550,-0.2039,0.0000,2.874,77.404,0.33,1.00,286.4
1520,09/26/23 05:01:25 AM,835.750,-0.2039,0.0000,3.094,75.123,0.00,1.67,286.4
1521,09/26/23 05:11:25 AM,835.850,-0.2039,0.0000,2.668,77.798,0.00,1.00,282.2
1522,09/26/23 05:21:25 AM,835.950,-0.2039,0.0000,3.164,76.219,0.33,1.34,279.4
1523,09/26/23 05:31:25 AM,835.950,-0.2039,0.0000,4.134,73.823,0.33,1.34,308.9
1524,09/26/23 05:41:25 AM,835.950,-0.2039,0.0000,3.837,73.819,0.33,1.00,352.4
1525,09/26/23 05:51:25 AM,836.050,-0.1988,0.0000,3.172,75.244,0.67,1.34,110.9
1526,09/26/23 06:01:25 AM,835.950,-0.2039,0.0000,2.582,79.196,0.00,0.67,133.4
1527,09/26/23 06:11:25 AM,835.950,-0.2039,0.0000,3.252,76.284,0.67,1.34,317.3
1528,09/26/23 06:21:25 AM,836.050,-0.2039,0.0000,3.043,75.912,0.67,2.34,15.4
1529,09/26/23 06:31:25 AM,836.150,-0.2039,0.0000,3.681,73.658,1.00,2.34,22.5
1530,09/26/23 06:41:25 AM,836.150,-0.2039,0.0000,2.378,77.317,0.67,1.00,355.2
1531,09/26/23 06:51:25 AM,836.150,-0.2039,0.0000,2.724,77.815,0.33,1.00,325.7
1532,09/26/23 07:01:25 AM,836.150,-0.2039,0.0000,3.343,74.156,0.33,1.00,331.3
1533,09/26/23 07:11:25 AM,836.250,-0.2039,0.0000,2.952,74.647,0.33,1.00,35.1
1534,09/26/23 07:21:25 AM,836.150,-0.2039,0.0000,0.716,80.343,0.00,0.67,49.1
1535,09/26/23 07:31:25 AM,836.250,-0.2039,0.0000,0.445,84.126,0.33,1.34,344.0
1536,09/26/23 07:41:25 AM,836.250,-0.2039,0.0000,1.939,80.447,0.67,1.34,315.9
1537,09/26/23 07:51:25 AM,836.250,-0.2039,0.0000,4.467,71.870,0.67,1.34,331.3
1538,09/26/23 08:01:25 AM,836.150,-0.2039,0.0000,5.692,66.035,0.33,1.00,332.7
1539,09/26/23 08:11:25 AM,836.050,-0.2039,0.0000,5.858,66.316,0.33,0.67,355.2
1540,09/26/23 08:21:25 AM,836.050,-0.2039,0.0000,6.526,64.440,0.00,0.00,8.4
1541,09/26/23 08:31:25 AM,835.950,-0.1988,0.0000,7.831,62.243,0.00,0.00,8.4
1542,09/26/23 08:41:25 AM,836.150,-0.2039,0.0000,8.175,65.249,0.00,0.33,8.4
1543,09/26/23 08:51:25 AM,836.150,-0.2039,0.0000,10.309,55.381,2.00,3.34,327.1
1544,09/26/23 09:01:25 AM,836.050,-0.1988,0.0000,10.904,51.057,1.67,3.01,315.9
1545,09/26/23 09:11:25 AM,836.050,-0.2039,0.0000,12.424,47.263,0.67,1.67,261.1
1546,09/26/23 09:21:25 AM,835.950,-0.1988,0.0000,14.057,43.992,0.33,0.67,285.0
1547,09/26/23 09:31:25 AM,836.050,-0.1988,0.0000,14.856,42.658,0.67,2.00,175.5
1548,09/26/23 09:41:25 AM,836.050,-0.1988,0.0000,15.553,39.040,1.00,2.00,313.1
1549,09/26/23 09:51:25 AM,835.950,-0.1988,0.0000,15.242,39.507,1.00,2.34,303.2
1550,09/26/23 10:01:25 AM,835.950,-0.1988,0.0000,16.593,35.360,0.67,1.67,299.0
1551,09/26/23 10:11:25 AM,835.850,-0.1988,0.0000,17.231,28.647,1.67,2.34,311.7
1552,09/26/23 10:21:25 AM,835.850,-0.1988,0.0000,17.269,28.560,1.67,3.01,311.7
1553,09/26/23 10:31:25 AM,835.950,-0.1988,0.0000,17.137,30.399,2.34,4.34,331.3
1554,09/26/23 10:41:25 AM,835.850,-0.1988,0.0000,16.668,35.305,3.01,4.34,339.7
1555,09/26/23 10:51:25 AM,835.850,-0.1988,0.0000,16.901,32.438,3.01,4.34,332.7
1556,09/26/23 11:01:25 AM,835.850,-0.1988,0.0000,17.437,25.954,3.01,4.01,325.7
1557,09/26/23 11:11:25 AM,835.850,-0.1988,0.0000,17.907,24.106,2.34,3.67,317.3
1558,09/26/23 11:21:25 AM,835.650,-0.1988,0.0000,18.641,23.899,2.34,4.01,322.9
1559,09/26/23 11:31:25 AM,835.750,-0.1988,0.0000,18.368,23.259,2.00,4.01,324.3
1560,09/26/23 11:41:25 AM,835.750,-0.1988,0.0000,19.057,23.282,2.34,4.01,331.3
1561,09/26/23 11:51:25 AM,835.750,-0.1988,0.0000,19.094,23.622,3.01,5.68,332.7
1562,09/26/23 12:01:25 PM,835.750,-0.1988,0.0000,18.861,24.567,3.67,5.01,321.5
1563,09/26/23 12:11:25 PM,835.850,-0.1988,0.0000,19.145,24.227,2.34,4.68,339.7
1564,09/26/23 12:21:25 PM,836.450,-0.1988,0.0000,19.695,23.410,2.00,4.34,299.0
1565,09/26/23 12:31:25 PM,836.750,-0.1988,0.0000,19.649,23.362,2.67,5.01,297.6
1566,09/26/23 12:41:25 PM,836.750,-0.1988,0.0000,19.483,23.568,2.67,4.68,321.5
1567,09/26/23 12:51:25 PM,836.750,-0.1988,0.0000,19.805,23.101,2.34,4.68,314.5
1568,09/26/23 01:01:25 PM,836.650,-0.1988,0.0000,20.022,21.537,5.01,8.35,256.9
1569,09/26/23 01:11:25 PM,836.750,-0.1988,0.0000,20.269,19.597,4.34,7.35,285.0
1570,09/26/23 01:21:25 PM,836.650,-0.1988,0.0000,20.185,20.174,4.34,7.01,289.2
1571,09/26/23 01:31:25 PM,836.650,-0.1988,0.0000,20.411,22.440,5.01,8.68,265.3
1572,09/26/23 01:41:25 PM,836.650,-0.1988,0.0000,20.413,21.550,5.01,8.68,268.1
1573,09/26/23 01:51:25 PM,836.650,-0.1988,0.0000,19.837,21.413,5.34,10.35,285.0
1574,09/26/23 02:01:25 PM,836.650,-0.1988,0.0000,20.065,22.031,5.34,8.35,275.2
1575,09/26/23 02:11:25 PM,836.450,-0.1988,0.0000,20.336,22.364,5.01,7.68,275.2
1576,09/26/23 02:21:25 PM,836.350,-0.1988,0.0000,20.387,22.145,4.68,7.68,287.8
1577,09/26/23 02:31:25 PM,836.350,-0.1988,0.0000,20.770,21.447,4.01,8.68,276.6
1578,09/26/23 02:41:25 PM,836.250,-0.2039,0.0000,20.328,21.447,5.34,9.68,282.2
1579,09/26/23 02:51:25 PM,836.150,-0.2039,0.0000,20.740,20.903,5.01,8.68,282.2
1580,09/26/23 03:01:25 PM,836.050,-0.2039,0.0000,20.542,21.147,6.01,9.35,279.4
1581,09/26/23 03:11:25 PM,836.050,-0.2039,0.0000,20.550,20.887,5.01,8.02,285.0
1582,09/26/23 03:21:25 PM,835.950,-0.2039,0.0000,20.708,21.032,4.01,8.35,300.4
1583,09/26/23 03:31:25 PM,835.850,-0.2039,0.0000,20.917,20.685,5.01,9.68,293.4
1584,09/26/23 03:41:25 PM,835.750,-0.1988,0.0000,20.837,20.659,4.01,8.68,280.8
1585,09/26/23 03:51:25 PM,835.350,-0.2039,0.0000,20.671,21.187,4.68,9.02,271.0
1586,09/26/23 04:01:25 PM,835.050,-0.2039,0.0000,20.807,21.315,4.68,7.68,279.4
1587,09/26/23 04:11:25 PM,834.850,-0.2039,0.0000,20.963,21.608,4.01,6.68,282.2
1588,09/26/23 04:21:25 PM,834.550,-0.2039,0.0000,20.877,21.437,3.67,7.35,299.0
1589,09/26/23 04:31:25 PM,834.450,-0.2039,0.0000,20.917,21.678,2.67,4.68,308.9
1590,09/26/23 04:41:25 PM,834.250,-0.2039,0.0000,20.770,21.871,3.34,5.68,338.3
1591,09/26/23 04:51:25 PM,834.350,-0.2039,0.0000,21.140,22.142,2.67,5.01,301.8
1592,09/26/23 05:01:25 PM,834.450,-0.2039,0.0000,20.864,22.330,3.67,7.01,299.0
1593,09/26/23 05:11:25 PM,834.550,-0.2039,0.0000,20.856,22.559,3.34,4.68,292.0
1594,09/26/23 05:21:25 PM,834.650,-0.2039,0.0000,20.899,22.681,3.01,5.34,303.2
1595,09/26/23 05:31:25 PM,834.750,-0.2039,0.0000,20.577,23.288,4.01,6.35,304.7
1596,09/26/23 05:41:25 PM,834.750,-0.2039,0.0000,20.526,23.636,3.34,5.01,297.6
1597,09/26/23 05:51:25 PM,834.850,-0.2039,0.0000,20.504,23.667,2.67,4.01,313.1
1598,09/26/23 06:01:25 PM,834.950,-0.2039,0.0000,20.236,23.929,3.01,5.01,285.0
1599,09/26/23 06:11:25 PM,834.950,-0.2039,0.0000,20.193,23.803,2.34,3.67,321.5
1600,09/26/23 06:21:25 PM,834.950,-0.2039,0.0000,20.019,24.401,2.34,4.34,303.2
1601,09/26/23 06:31:25 PM,835.050,-0.1988,0.0000,19.684,24.672,2.67,4.68,320.1
1602,09/26/23 06:41:25 PM,835.150,-0.1988,0.0000,19.427,25.574,2.34,4.34,318.7
1603,09/26/23 06:51:25 PM,835.150,-0.1988,0.0000,19.084,26.258,2.34,3.67,310.3
1604,09/26/23 07:01:25 PM,835.250,-0.1988,0.0000,18.512,27.463,2.00,3.67,307.5
1605,09/26/23 07:11:25 PM,835.250,-0.1988,0.0000,17.823,28.585,1.34,2.34,320.1
1606,09/26/23 07:21:25 PM,835.250,-0.1988,0.0000,16.684,30.640,1.34,2.00,327.1
1607,09/26/23 07:31:25 PM,835.250,-0.1988,0.0000,16.201,31.646,1.67,2.00,327.1
1608,09/26/23 07:41:25 PM,835.250,-0.1988,0.0000,15.601,32.886,1.67,2.00,321.5
1609,09/26/23 07:51:25 PM,835.350,-0.1988,0.0000,15.376,33.513,1.67,2.34,317.3
1610,09/26/23 08:01:25 PM,835.450,-0.1988,0.0000,15.126,34.337,2.00,2.34,310.3
1611,09/26/23 08:11:25 PM,835.550,-0.1988,0.0000,14.397,35.901,2.00,2.34,322.9
1612,09/26/23 08:21:25 PM,835.550,-0.1988,0.0000,13.856,36.947,2.00,2.67,325.7
1613,09/26/23 08:31:25 PM,835.550,-0.1988,0.0000,14.059,36.693,2.34,2.67,325.7
1614,09/26/23 08:41:25 PM,835.450,-0.1988,0.0000,13.992,37.012,2.00,2.67,328.5
1615,09/26/23 08:51:25 PM,835.550,-0.1988,0.0000,12.175,41.106,1.34,2.34,315.9
1616,09/26/23 09:01:25 PM,835.550,-0.1988,0.0000,13.429,38.643,2.34,2.67,332.7
1617,09/26/23 09:11:25 PM,835.550,-0.1988,0.0000,13.368,39.109,2.34,2.67,336.9
1618,09/26/23 09:21:25 PM,835.550,-0.1988,0.0000,13.555,39.084,2.34,2.67,331.3
1619,09/26/23 09:31:25 PM,835.550,-0.1988,0.0000,12.837,40.688,1.67,2.67,327.1
1620,09/26/23 09:41:25 PM,835.550,-0.1988,0.0000,7.708,52.311,0.67,1.34,155.8
1621,09/26/23 09:51:25 PM,835.650,-0.1988,0.0000,7.601,52.793,0.33,1.00,150.2
1622,09/26/23 10:01:25 PM,835.750,-0.1988,0.0000,6.778,55.422,0.67,1.00,78.6
1623,09/26/23 10:11:25 PM,835.850,-0.2039,0.0000,6.695,56.007,0.67,1.67,53.3
1624,09/26/23 10:21:25 PM,835.850,-0.1988,0.0000,7.579,54.212,0.67,2.00,7.0
1625,09/26/23 10:31:25 PM,835.850,-0.1988,0.0000,7.091,56.229,0.33,2.00,1.4
1626,09/26/23 10:41:25 PM,835.750,-0.2039,0.0000,6.496,58.010,0.33,1.34,54.8
1627,09/26/23 10:51:25 PM,835.850,-0.1988,0.0000,5.381,61.480,0.33,0.67,178.3
1628,09/26/23 11:01:25 PM,835.850,-0.1988,0.0000,4.751,62.985,0.00,0.67,186.7
1629,09/26/23 11:11:25 PM,835.850,-0.1988,0.0000,4.837,64.181,0.33,1.00,216.2
1630,09/26/23 11:21:25 PM,835.950,-0.2039,0.0000,6.692,57.870,0.33,1.34,289.2
1631,09/26/23 11:31:25 PM,835.950,-0.2039,0.0000,5.663,60.410,0.33,1.00,342.6
1632,09/26/23 11:41:25 PM,835.850,-0.2039,0.0000,4.140,66.514,0.00,0.67,355.2
1633,09/26/23 11:51:25 PM,835.850,-0.2039,0.0000,4.646,65.313,0.67,1.34,0.0
1634,09/27/23 12:01:25 AM,835.750,-0.2039,0.0000,5.464,62.960,0.00,0.67,339.7
1635,09/27/23 12:11:25 AM,835.750,-0.2039,0.0000,5.735,61.360,0.00,0.33,339.7
1636,09/27/23 12:21:25 AM,835.650,-0.2039,0.0000,4.890,64.054,0.00,0.33,339.7
