"Plot Title: site0km"
"#","Date Time, GMT-07:00","Pressure, mbar (LGR S/N: 21623142, SEN S/N: 21318866, LBL: Barometric pressure)","Voltage, V (LGR S/N: 21623142, SEN S/N: 21378804)","Wind Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: ws)","Gust Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: gst)","Wind Direction, ø (LGR S/N: 21623142, SEN S/N: 21534754, LBL: wd)","Temp, °C (LGR S/N: 21623142, SEN S/N: 21549907, LBL: t)","RH, % (LGR S/N: 21623142, SEN S/N: 21549907, LBL: rh)"
31,01/06/23 10:36:58 PM,1069.350,-0.1937,3.67,4.34,122.1,-5.321,99.232
32,01/06/23 10:46:58 PM,1069.350,-0.1937,4.01,4.34,117.9,-5.962,99.831
33,01/06/23 10:56:58 PM,1069.350,-0.1937,4.34,4.68,116.5,-6.734,99.997
34,01/06/23 11:06:58 PM,1069.350,-0.1937,4.34,5.01,117.9,-6.759,99.997
35,01/06/23 11:16:58 PM,1069.350,-0.1937,4.34,5.01,110.9,-6.807,99.997
36,01/06/23 11:26:58 PM,1069.350,-0.1937,4.34,4.68,106.7,-6.686,99.997
37,01/06/23 11:36:58 PM,1069.350,-0.1937,4.34,5.34,113.7,-6.619,99.997
38,01/06/23 11:46:58 PM,1069.350,-0.1937,4.01,4.68,112.3,-6.700,99.997
39,01/06/23 11:56:58 PM,1069.350,-0.1937,4.01,4.34,110.9,-6.842,99.997
40,01/07/23 12:06:58 AM,1069.350,-0.1937,3.67,4.34,110.9,-6.761,99.857
41,01/07/23 12:16:58 AM,1069.350,-0.1937,3.67,4.01,110.9,-6.930,99.805
42,01/07/23 12:26:58 AM,1069.350,-0.1937,3.34,3.67,110.9,-6.831,99.828
43,01/07/23 12:36:58 AM,1069.350,-0.1937,3.34,4.01,110.9,-6.729,99.576
44,01/07/23 12:46:58 AM,1069.350,-0.1937,3.67,4.01,110.9,-6.871,98.968
45,01/07/23 12:56:58 AM,1069.350,-0.1937,3.67,4.01,110.9,-7.166,98.991
46,01/07/23 01:06:58 AM,1069.350,-0.1937,3.67,4.01,112.3,-7.027,99.390
47,01/07/23 01:16:58 AM,1069.350,-0.1937,3.67,4.01,112.3,-6.866,99.632
48,01/07/23 01:26:58 AM,1069.350,-0.1937,3.34,3.67,112.3,-6.370,99.599
49,01/07/23 01:36:58 AM,1069.350,-0.1937,3.01,3.34,112.3,-6.796,98.947
50,01/07/23 01:46:58 AM,1069.350,-0.1937,3.01,3.34,112.3,-7.112,99.336
51,01/07/23 01:56:58 AM,1069.350,-0.1937,3.01,3.34,112.3,-6.791,99.989
52,01/07/23 02:06:58 AM,1069.350,-0.1937,3.01,3.34,112.3,-6.662,99.609
53,01/07/23 02:16:58 AM,1069.350,-0.1937,3.34,3.67,112.3,-6.807,99.513
54,01/07/23 02:26:58 AM,1069.350,-0.1937,3.34,3.67,112.3,-6.801,99.731
55,01/07/23 02:36:58 AM,1069.350,-0.1937,3.01,3.34,112.3,-6.973,99.414
56,01/07/23 02:46:58 AM,1069.350,-0.1937,3.34,3.67,112.3,-7.094,99.260
57,01/07/23 02:56:58 AM,1069.350,-0.1937,3.01,3.67,112.3,-7.107,99.600
58,01/07/23 03:06:58 AM,1069.350,-0.1937,3.01,3.67,112.3,-6.817,99.669
59,01/07/23 03:16:58 AM,1069.350,-0.1937,3.34,3.67,112.3,-7.043,99.182
60,01/07/23 03:26:58 AM,1069.350,-0.1937,3.34,3.67,112.3,-7.137,99.248
61,01/07/23 03:36:58 AM,1069.350,-0.1937,2.67,3.67,112.3,-7.212,99.307
62,01/07/23 03:46:58 AM,1069.350,-0.1937,2.67,3.01,112.3,-7.177,99.419
63,01/07/23 03:56:58 AM,1069.350,-0.1937,1.67,2.67,112.3,-7.305,99.100
64,01/07/23 04:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-7.616,98.836
65,01/07/23 04:16:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-7.954,98.543
66,01/07/23 04:26:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.295,98.450
67,01/07/23 04:36:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.335,98.619
68,01/07/23 04:46:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.549,98.193
69,01/07/23 04:56:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.651,98.543
70,01/07/23 05:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.721,98.416
71,01/07/23 05:16:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.809,98.248
72,01/07/23 05:26:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.930,98.224
73,01/07/23 05:36:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.053,98.082
74,01/07/23 05:46:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.238,97.848
75,01/07/23 05:56:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.560,97.763
76,01/07/23 06:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.619,97.826
77,01/07/23 06:16:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.863,97.752
78,01/07/23 06:26:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.759,97.649
79,01/07/23 06:36:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.469,97.176
80,01/07/23 06:46:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.748,97.655
81,01/07/23 06:56:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.761,97.670
82,01/07/23 07:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.769,97.693
83,01/07/23 07:16:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.997,97.366
84,01/07/23 07:26:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.145,97.359
85,01/07/23 07:36:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.273,97.133
86,01/07/23 07:46:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.480,96.770
87,01/07/23 07:56:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.785,96.754
88,01/07/23 08:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.724,97.099
89,01/07/23 08:16:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.927,96.532
90,01/07/23 08:26:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-12.027,96.519
91,01/07/23 08:36:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.681,96.997
92,01/07/23 08:46:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.576,96.231
93,01/07/23 08:56:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.525,96.312
94,01/07/23 09:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.576,95.315
95,01/07/23 09:16:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.584,94.652
96,01/07/23 09:26:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.498,93.220
97,01/07/23 09:36:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.437,93.944
98,01/07/23 09:46:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-11.061,93.892
99,01/07/23 09:56:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.576,92.280
100,01/07/23 10:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.305,91.328
101,01/07/23 10:16:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.927,91.844
102,01/07/23 10:26:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.453,91.164
103,01/07/23 10:36:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.045,91.440
104,01/07/23 10:46:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.592,91.565
105,01/07/23 10:56:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.673,91.730
106,01/07/23 11:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.606,91.746
107,01/07/23 11:16:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-10.011,91.424
108,01/07/23 11:26:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-9.389,90.842
109,01/07/23 11:36:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.429,88.621
110,01/07/23 11:46:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-8.466,89.696
111,01/07/23 11:56:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-7.517,89.050
112,01/07/23 12:06:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-7.469,88.685
113,01/07/23 12:16:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-7.938,91.221
114,01/07/23 12:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-7.295,89.447
115,01/07/23 12:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-7.520,91.440
116,01/07/23 12:46:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-7.606,92.961
117,01/07/23 12:56:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-6.362,93.582
118,01/07/23 01:06:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.876,90.646
119,01/07/23 01:16:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.721,91.133
120,01/07/23 01:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.828,92.659
121,01/07/23 01:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.254,92.087
122,01/07/23 01:46:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-4.769,92.213
123,01/07/23 01:56:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-3.981,92.595
124,01/07/23 02:06:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-2.061,88.632
125,01/07/23 02:16:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-1.407,87.376
126,01/07/23 02:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-1.783,87.831
127,01/07/23 02:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-1.777,88.020
128,01/07/23 02:46:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-2.724,91.666
129,01/07/23 02:56:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-2.844,93.539
130,01/07/23 03:06:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-2.852,94.386
131,01/07/23 03:16:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-2.606,95.241
132,01/07/23 03:26:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-2.758,95.364
133,01/07/23 03:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-3.059,95.883
134,01/07/23 03:46:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-3.214,96.585
135,01/07/23 03:56:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.986,95.932
136,01/07/23 04:06:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.831,95.927
137,01/07/23 04:16:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-3.359,97.537
138,01/07/23 04:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-3.901,97.617
139,01/07/23 04:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-4.512,98.361
140,01/07/23 04:46:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-4.624,98.120
141,01/07/23 04:56:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-4.804,98.555
142,01/07/23 05:06:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-4.389,98.795
143,01/07/23 05:16:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-4.796,98.390
144,01/07/23 05:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.201,99.094
145,01/07/23 05:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-4.989,99.359
146,01/07/23 05:46:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-4.994,99.133
147,01/07/23 05:56:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.220,99.037
148,01/07/23 06:06:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.096,99.318
149,01/07/23 06:16:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.300,99.385
150,01/07/23 06:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.461,99.034
151,01/07/23 06:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.801,99.304
152,01/07/23 06:46:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.611,99.590
153,01/07/23 06:56:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-5.801,99.277
154,01/07/23 07:06:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-6.174,99.072
155,01/07/23 07:16:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-6.574,99.284
156,01/07/23 07:26:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-6.560,99.533
157,01/07/23 07:36:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-6.780,99.101
158,01/07/23 07:46:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.086,99.283
159,01/07/23 07:56:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.155,99.702
160,01/07/23 08:06:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.021,99.644
161,01/07/23 08:16:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.380,98.228
162,01/07/23 08:26:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.469,98.094
163,01/07/23 08:36:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.557,99.706
164,01/07/23 08:46:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.002,99.634
165,01/07/23 08:56:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.568,99.890
166,01/07/23 09:06:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.474,99.254
167,01/07/23 09:16:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.437,98.790
168,01/07/23 09:26:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.370,98.376
169,01/07/23 09:36:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.128,99.963
170,01/07/23 09:46:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.793,99.147
171,01/07/23 09:56:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-9.019,97.733
172,01/07/23 10:06:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.697,99.664
173,01/07/23 10:16:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.616,99.008
174,01/07/23 10:26:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.809,99.287
175,01/07/23 10:36:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.110,98.474
176,01/07/23 10:46:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.571,98.563
177,01/07/23 10:56:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.313,99.590
178,01/07/23 11:06:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.330,99.191
179,01/07/23 11:16:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.348,98.766
180,01/07/23 11:26:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.292,98.141
181,01/07/23 11:36:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-8.024,99.548
182,01/07/23 11:46:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.442,99.773
183,01/07/23 11:56:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-7.177,98.691
184,01/08/23 12:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.439,98.953
185,01/08/23 12:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.260,99.263
186,01/08/23 12:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.276,98.984
187,01/08/23 12:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.271,98.799
188,01/08/23 12:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.233,99.065
189,01/08/23 12:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.131,98.662
190,01/08/23 01:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.380,99.057
191,01/08/23 01:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.662,99.452
192,01/08/23 01:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.075,97.949
193,01/08/23 01:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.968,97.876
194,01/08/23 01:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.563,98.102
195,01/08/23 01:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.364,98.056
196,01/08/23 02:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-9.297,97.432
197,01/08/23 02:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.874,99.200
198,01/08/23 02:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.024,97.853
199,01/08/23 02:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-9.217,97.388
200,01/08/23 02:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.732,98.798
201,01/08/23 02:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.381,98.552
202,01/08/23 03:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.600,98.247
203,01/08/23 03:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-9.053,97.189
204,01/08/23 03:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.906,98.639
205,01/08/23 03:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.560,98.233
206,01/08/23 03:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.839,98.111
207,01/08/23 03:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.705,98.375
208,01/08/23 04:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.970,97.542
209,01/08/23 04:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-9.187,98.167
210,01/08/23 04:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.694,98.882
211,01/08/23 04:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.600,98.169
212,01/08/23 04:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.702,98.039
213,01/08/23 04:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.863,98.201
214,01/08/23 05:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.767,98.173
215,01/08/23 05:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-8.600,98.727
216,01/08/23 05:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.689,98.900
217,01/08/23 05:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.273,99.528
218,01/08/23 05:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.013,98.097
219,01/08/23 05:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.968,98.891
220,01/08/23 06:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.718,99.435
221,01/08/23 06:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.630,99.155
222,01/08/23 06:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.898,98.311
223,01/08/23 06:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.305,98.898
224,01/08/23 06:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.520,98.177
225,01/08/23 06:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.823,98.677
226,01/08/23 07:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.909,98.363
227,01/08/23 07:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.895,98.845
228,01/08/23 07:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.528,98.846
229,01/08/23 07:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.917,98.186
230,01/08/23 07:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-7.174,99.718
231,01/08/23 07:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.753,99.272
232,01/08/23 08:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.322,99.803
233,01/08/23 08:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.115,99.136
234,01/08/23 08:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-5.981,99.498
235,01/08/23 08:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-5.962,99.026
236,01/08/23 08:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-6.029,99.124
237,01/08/23 08:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-5.866,99.174
238,01/08/23 09:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-5.708,98.642
239,01/08/23 09:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-5.750,98.776
240,01/08/23 09:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-5.536,99.141
241,01/08/23 09:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-5.163,99.059
242,01/08/23 09:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-4.978,99.033
243,01/08/23 09:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-4.517,98.988
244,01/08/23 10:06:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-4.480,98.648
245,01/08/23 10:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-4.367,98.424
246,01/08/23 10:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-4.472,98.485
247,01/08/23 10:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-4.423,98.682
248,01/08/23 10:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-4.102,98.569
249,01/08/23 10:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-3.895,98.421
250,01/08/23 11:06:58 AM,1069.350,-0.1937,0.00,0.00,112.3,-3.678,98.653
251,01/08/23 11:16:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-3.683,98.239
252,01/08/23 11:26:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-3.520,99.217
253,01/08/23 11:36:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-2.962,99.200
254,01/08/23 11:46:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-2.887,99.362
255,01/08/23 11:56:58 AM,1069.350,-0.1937,0.00,0.00,110.9,-2.600,99.329
256,01/08/23 12:06:58 PM,1069.350,-0.1937,0.00,0.00,110.9,-2.555,99.138
257,01/08/23 12:16:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.040,98.831
258,01/08/23 12:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-1.968,98.497
259,01/08/23 12:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-1.903,98.010
260,01/08/23 12:46:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-1.992,97.815
261,01/08/23 12:56:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.123,98.532
262,01/08/23 01:06:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-1.946,98.045
263,01/08/23 01:16:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.053,98.834
264,01/08/23 01:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.056,99.074
265,01/08/23 01:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-1.951,98.630
266,01/08/23 01:46:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.005,98.602
267,01/08/23 01:56:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.115,99.216
268,01/08/23 02:06:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.099,99.358
269,01/08/23 02:16:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.040,98.936
270,01/08/23 02:26:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.000,98.758
271,01/08/23 02:36:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.185,99.831
272,01/08/23 02:46:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.072,99.748
273,01/08/23 02:56:58 PM,1069.350,-0.1937,0.00,0.00,112.3,-2.123,99.873
