"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
1,05/09/24 02:37:39 PM,838.450,3.34,5.01,273.8,13.579,27.198
2,05/09/24 02:47:39 PM,838.350,4.01,6.35,252.7,14.400,52.869
3,05/09/24 02:57:39 PM,838.350,4.68,7.01,254.1,13.888,52.902
4,05/09/24 03:07:39 PM,838.450,4.01,6.35,266.7,13.799,53.642
5,05/09/24 03:17:39 PM,838.350,4.01,5.68,248.5,13.810,53.832
6,05/09/24 03:27:39 PM,838.150,3.67,6.01,254.1,14.142,52.882
7,05/09/24 03:37:39 PM,837.350,2.67,6.68,214.8,15.022,51.550
8,05/09/24 03:47:39 PM,837.150,3.34,6.35,209.2,15.590,49.215
9,05/09/24 03:57:39 PM,837.650,3.01,5.34,200.8,15.521,48.278
10,05/09/24 04:07:39 PM,837.950,2.67,6.35,223.2,15.665,46.879
11,05/09/24 04:17:39 PM,838.350,3.34,5.68,237.3,14.534,48.583
12,05/09/24 04:27:39 PM,838.250,3.01,5.34,259.7,14.553,48.998
13,05/09/24 04:37:39 PM,838.350,3.01,5.68,273.8,14.448,49.143
14,05/09/24 04:47:39 PM,838.350,3.01,4.68,269.6,14.647,49.270
15,05/09/24 04:57:39 PM,838.250,2.34,4.01,214.8,15.092,48.164
16,05/09/24 05:07:39 PM,838.250,2.00,5.01,190.9,15.030,48.049
17,05/09/24 05:17:39 PM,838.350,3.01,5.01,216.2,14.663,49.752
18,05/09/24 05:27:39 PM,838.450,1.67,3.34,237.3,14.432,51.579
19,05/09/24 05:37:39 PM,838.550,3.01,5.01,299.0,14.025,52.149
20,05/09/24 05:47:39 PM,838.450,2.34,5.34,248.5,13.644,54.607
21,05/09/24 05:57:39 PM,838.350,3.01,5.01,241.5,14.735,53.686
22,05/09/24 06:07:39 PM,838.350,3.01,5.01,235.9,14.896,52.540
23,05/09/24 06:17:39 PM,838.450,2.67,4.01,217.6,14.770,51.852
24,05/09/24 06:27:39 PM,838.350,1.67,3.67,176.9,15.362,50.779
25,05/09/24 06:37:39 PM,838.450,2.00,4.34,221.8,15.754,49.851
26,05/09/24 06:47:39 PM,838.450,2.34,4.01,221.8,15.336,50.834
27,05/09/24 06:57:39 PM,838.450,2.67,4.68,226.0,15.719,50.071
28,05/09/24 07:07:39 PM,838.550,2.67,4.68,228.8,15.116,51.623
29,05/09/24 07:17:39 PM,838.750,2.00,3.34,228.8,14.285,54.180
30,05/09/24 07:27:39 PM,838.950,0.67,2.00,249.9,13.797,55.784
31,05/09/24 07:37:39 PM,839.050,1.00,1.67,230.2,13.215,60.101
32,05/09/24 07:47:39 PM,839.050,1.34,2.00,266.7,12.722,62.208
33,05/09/24 07:57:39 PM,839.150,2.00,2.67,258.3,11.882,68.115
34,05/09/24 08:07:39 PM,839.150,2.00,2.67,271.0,11.252,70.498
35,05/09/24 08:17:39 PM,839.250,1.67,2.34,269.6,10.984,70.163
36,05/09/24 08:27:39 PM,839.350,2.00,2.67,261.1,10.314,73.063
37,05/09/24 08:37:39 PM,839.250,1.67,3.01,254.1,9.628,76.161
38,05/09/24 08:47:39 PM,839.350,2.00,3.01,268.1,9.853,74.307
39,05/09/24 08:57:39 PM,839.350,2.34,3.01,285.0,10.263,71.249
40,05/09/24 09:07:39 PM,839.350,1.67,3.34,280.8,10.057,72.340
41,05/09/24 09:17:39 PM,839.450,0.67,2.00,88.4,8.352,79.486
42,05/09/24 09:27:39 PM,839.650,0.67,2.00,63.2,7.898,82.594
43,05/09/24 09:37:39 PM,839.750,1.00,2.00,9.8,7.762,83.049
44,05/09/24 09:47:39 PM,839.850,1.34,2.00,313.1,7.593,82.225
45,05/09/24 09:57:39 PM,839.950,0.67,1.34,119.3,6.011,87.408
46,05/09/24 10:07:39 PM,839.950,0.33,0.67,117.9,5.660,88.971
47,05/09/24 10:17:39 PM,839.950,0.67,1.34,165.7,5.791,88.859
48,05/09/24 10:27:39 PM,840.050,0.67,1.34,240.1,4.542,89.836
49,05/09/24 10:37:39 PM,840.050,0.67,1.67,227.4,4.705,91.450
50,05/09/24 10:47:39 PM,840.050,0.33,1.00,231.6,5.531,89.967
51,05/09/24 10:57:39 PM,840.150,0.33,1.00,231.6,5.805,87.614
52,05/09/24 11:07:39 PM,840.150,0.33,0.67,233.1,5.140,90.065
53,05/09/24 11:17:39 PM,840.150,1.34,2.34,303.2,5.467,89.284
54,05/09/24 11:27:39 PM,840.150,1.34,2.34,332.7,6.008,87.788
55,05/09/24 11:37:39 PM,840.150,0.33,1.00,335.5,5.617,86.760
56,05/09/24 11:47:39 PM,840.150,0.67,1.67,251.3,4.665,88.687
57,05/09/24 11:57:39 PM,840.150,0.00,0.67,234.5,4.990,88.719
58,05/10/24 12:07:39 AM,840.150,0.33,1.00,234.5,5.756,85.763
59,05/10/24 12:17:39 AM,840.250,0.00,1.00,237.3,4.727,86.952
60,05/10/24 12:27:39 AM,840.250,0.00,1.00,102.5,3.947,91.780
61,05/10/24 12:37:39 AM,840.250,0.33,1.00,116.5,4.126,91.380
62,05/10/24 12:47:39 AM,840.250,0.33,1.00,112.3,4.786,90.416
63,05/10/24 12:57:39 AM,840.150,0.67,1.00,33.7,5.392,87.529
64,05/10/24 01:07:39 AM,840.150,0.33,1.34,106.7,4.534,89.349
65,05/10/24 01:17:39 AM,840.250,0.67,1.34,73.0,3.727,91.893
66,05/10/24 01:27:39 AM,840.250,1.34,2.00,349.6,3.861,90.697
67,05/10/24 01:37:39 AM,840.150,1.67,2.34,349.6,3.247,92.093
68,05/10/24 01:47:39 AM,840.150,0.67,1.67,345.4,3.660,88.583
69,05/10/24 01:57:39 AM,840.150,0.67,1.67,345.4,3.644,87.585
70,05/10/24 02:07:39 AM,840.150,0.67,1.34,292.0,4.099,83.777
71,05/10/24 02:17:39 AM,840.150,0.67,1.34,271.0,3.258,85.586
72,05/10/24 02:27:39 AM,840.050,0.67,1.67,314.5,1.952,90.242
73,05/10/24 02:37:39 AM,839.950,0.67,1.34,342.6,2.788,88.965
74,05/10/24 02:47:39 AM,839.950,1.34,2.00,254.1,2.303,89.479
75,05/10/24 02:57:39 AM,839.950,0.00,0.67,261.1,1.917,88.676
76,05/10/24 03:07:39 AM,839.950,0.33,1.00,261.1,2.384,90.681
77,05/10/24 03:17:39 AM,839.850,0.33,1.00,261.1,3.373,87.680
78,05/10/24 03:27:39 AM,839.850,0.33,1.34,261.1,1.815,89.900
79,05/10/24 03:37:39 AM,839.850,0.33,1.00,259.7,0.244,93.269
80,05/10/24 03:47:39 AM,839.850,0.33,1.00,261.1,0.472,94.791
81,05/10/24 03:57:39 AM,839.850,0.33,1.00,259.7,0.772,94.307
82,05/10/24 04:07:39 AM,839.850,0.00,0.67,259.7,1.086,94.656
83,05/10/24 04:17:39 AM,839.750,1.00,1.34,315.9,3.011,89.210
84,05/10/24 04:27:39 AM,839.750,0.67,1.67,342.6,2.354,89.490
85,05/10/24 04:37:39 AM,839.750,0.33,1.34,317.3,1.775,91.557
86,05/10/24 04:47:39 AM,839.750,1.00,2.00,258.3,2.713,89.845
87,05/10/24 04:57:39 AM,839.750,0.67,1.67,217.6,2.939,90.048
88,05/10/24 05:07:39 AM,839.650,0.67,1.34,286.4,1.944,91.339
89,05/10/24 05:17:39 AM,839.650,0.67,1.34,294.8,2.826,90.587
90,05/10/24 05:27:39 AM,839.850,1.00,2.67,94.1,0.944,89.805
91,05/10/24 05:37:39 AM,839.850,1.00,2.00,9.8,-0.742,95.633
92,05/10/24 05:47:39 AM,839.850,0.33,1.67,341.2,-0.453,93.501
93,05/10/24 05:57:39 AM,839.850,0.33,2.00,244.3,0.075,96.989
94,05/10/24 06:07:39 AM,839.850,0.67,2.00,331.3,0.566,91.536
95,05/10/24 06:17:39 AM,839.850,0.33,1.00,335.5,-0.145,95.851
96,05/10/24 06:27:39 AM,839.950,0.33,1.00,334.1,0.126,93.573
97,05/10/24 06:37:39 AM,839.950,0.67,1.00,249.9,0.453,93.695
98,05/10/24 06:47:39 AM,839.850,0.33,1.00,249.9,1.132,90.027
99,05/10/24 06:57:39 AM,839.850,0.67,1.34,301.8,1.660,90.591
100,05/10/24 07:07:39 AM,839.850,0.33,0.67,307.5,2.936,85.373
101,05/10/24 07:17:39 AM,839.850,0.00,0.67,308.9,3.585,85.515
102,05/10/24 07:27:39 AM,839.850,0.00,0.00,311.7,5.437,80.946
103,05/10/24 07:37:39 AM,839.850,0.33,1.34,311.7,5.915,81.352
104,05/10/24 07:47:39 AM,839.950,1.67,3.01,73.0,4.826,85.649
105,05/10/24 07:57:39 AM,839.950,1.00,2.34,64.6,5.255,82.733
106,05/10/24 08:07:39 AM,839.950,2.00,3.01,29.5,7.386,73.017
107,05/10/24 08:17:39 AM,839.950,1.67,2.34,35.1,8.856,66.485
108,05/10/24 08:27:39 AM,839.950,2.34,3.01,53.3,9.145,63.915
109,05/10/24 08:37:39 AM,840.050,2.00,3.01,67.4,9.311,62.544
110,05/10/24 08:47:39 AM,839.950,1.67,2.67,75.8,9.746,63.784
111,05/10/24 08:57:39 AM,839.950,2.00,3.01,60.4,10.475,61.839
112,05/10/24 09:07:39 AM,839.950,1.34,3.01,50.5,11.113,60.148
113,05/10/24 09:17:39 AM,839.950,2.00,3.01,88.4,11.204,57.119
114,05/10/24 09:27:39 AM,839.950,1.67,2.67,88.4,11.389,56.869
115,05/10/24 09:37:39 AM,839.950,2.34,3.67,96.9,11.330,56.100
116,05/10/24 09:47:39 AM,839.850,2.34,4.01,75.8,11.826,53.988
117,05/10/24 09:57:39 AM,839.850,2.67,4.34,84.2,12.110,50.585
118,05/10/24 10:07:39 AM,839.750,3.01,4.68,71.6,12.652,47.230
119,05/10/24 10:17:39 AM,839.650,2.67,4.34,85.6,12.759,47.520
120,05/10/24 10:27:39 AM,839.550,2.67,3.67,91.3,13.030,46.621
121,05/10/24 10:37:39 AM,839.450,2.34,4.34,81.4,13.496,44.829
122,05/10/24 10:47:39 AM,839.350,3.34,5.68,101.1,13.585,44.320
123,05/10/24 10:57:39 AM,839.350,3.67,6.35,88.4,13.609,43.232
124,05/10/24 11:07:39 AM,839.250,3.67,6.01,74.4,14.027,42.112
125,05/10/24 11:17:39 AM,839.150,3.34,5.68,74.4,13.957,42.217
126,05/10/24 11:27:39 AM,839.150,3.67,5.68,102.5,14.306,41.857
127,05/10/24 11:37:39 AM,838.950,3.01,5.01,71.6,14.856,38.865
128,05/10/24 11:47:39 AM,838.750,3.01,5.34,113.7,14.775,39.330
129,05/10/24 11:57:39 AM,838.650,2.00,5.34,99.7,15.311,38.177
130,05/10/24 12:07:39 PM,838.550,2.00,4.34,49.1,15.794,37.325
131,05/10/24 12:17:39 PM,838.450,1.67,3.01,168.5,15.770,39.356
132,05/10/24 12:27:39 PM,838.350,1.67,4.34,106.7,15.697,37.183
133,05/10/24 12:37:39 PM,838.950,1.34,4.01,71.6,16.502,35.819
134,05/10/24 12:47:39 PM,839.350,1.00,2.00,258.3,17.663,34.902
135,05/10/24 12:57:39 PM,839.250,3.01,5.68,51.9,16.762,33.912
136,05/10/24 01:07:39 PM,839.150,2.67,5.68,95.5,16.322,34.777
137,05/10/24 01:17:39 PM,839.050,2.67,5.34,80.0,16.502,31.400
138,05/10/24 01:27:39 PM,838.950,1.34,2.67,109.5,16.818,31.369
139,05/10/24 01:37:39 PM,838.650,2.34,4.68,224.6,16.534,31.963
140,05/10/24 01:47:39 PM,838.450,2.00,4.68,192.3,17.000,32.744
141,05/10/24 01:57:39 PM,838.450,2.34,5.68,115.1,16.821,36.866
142,05/10/24 02:07:39 PM,838.350,1.34,3.67,123.5,17.153,35.244
143,05/10/24 02:17:39 PM,838.250,2.34,4.68,185.3,17.711,35.926
144,05/10/24 02:27:39 PM,838.050,3.01,5.01,113.7,16.899,34.769
145,05/10/24 02:37:39 PM,838.050,2.00,5.01,80.0,17.038,35.103
146,05/10/24 02:47:39 PM,837.850,1.67,3.34,110.9,17.802,35.496
147,05/10/24 02:57:39 PM,837.750,2.00,4.01,221.8,17.381,35.119
148,05/10/24 03:07:39 PM,837.150,2.34,5.34,240.1,17.848,34.696
149,05/10/24 03:17:39 PM,836.350,1.67,6.35,167.1,18.153,35.993
150,05/10/24 03:27:39 PM,836.450,3.01,5.34,216.2,18.116,42.217
151,05/10/24 03:37:39 PM,837.250,2.67,5.34,213.4,16.668,42.171
152,05/10/24 03:47:39 PM,837.250,2.34,5.01,289.2,16.395,41.401
153,05/10/24 03:57:39 PM,836.750,1.67,4.34,150.2,16.577,41.118
154,05/10/24 04:07:39 PM,836.250,1.34,3.34,205.0,18.172,37.632
155,05/10/24 04:17:39 PM,836.150,1.00,2.34,190.9,18.638,35.518
156,05/10/24 04:27:39 PM,836.550,1.34,2.67,199.4,17.783,35.868
157,05/10/24 04:37:39 PM,836.750,1.67,3.34,227.4,16.861,38.173
158,05/10/24 04:47:39 PM,836.450,3.34,6.35,188.1,16.797,43.265
159,05/10/24 04:57:39 PM,836.650,2.00,4.01,185.3,16.679,41.563
160,05/10/24 05:07:39 PM,836.550,3.01,4.68,196.5,16.185,42.907
161,05/10/24 05:17:39 PM,836.350,3.67,4.68,203.6,16.853,43.041
162,05/10/24 05:27:39 PM,836.450,4.34,7.01,195.1,16.775,44.517
163,05/10/24 05:37:39 PM,836.450,3.67,5.68,188.1,16.108,46.712
164,05/10/24 05:47:39 PM,836.250,3.67,5.34,181.1,17.078,45.595
165,05/10/24 05:57:39 PM,836.150,4.01,6.68,196.5,17.542,45.205
166,05/10/24 06:07:39 PM,836.150,3.34,6.35,230.2,16.301,46.630
167,05/10/24 06:17:39 PM,836.150,3.67,5.34,231.6,16.341,47.176
168,05/10/24 06:27:39 PM,836.050,3.01,5.34,247.1,17.539,43.966
169,05/10/24 06:37:39 PM,836.050,3.67,6.68,247.1,17.625,44.610
170,05/10/24 06:47:39 PM,835.950,3.67,7.01,240.1,17.547,45.885
171,05/10/24 06:57:39 PM,835.950,4.34,7.01,258.3,17.314,46.322
172,05/10/24 07:07:39 PM,836.050,4.68,7.01,259.7,16.695,47.199
173,05/10/24 07:17:39 PM,835.950,4.01,6.01,256.9,16.673,47.817
174,05/10/24 07:27:39 PM,835.950,4.34,6.68,248.5,16.352,48.197
175,05/10/24 07:37:39 PM,835.950,4.34,6.68,249.9,16.183,49.187
176,05/10/24 07:47:39 PM,835.850,4.34,6.35,256.9,15.866,50.190
177,05/10/24 07:57:39 PM,835.950,4.68,6.01,255.5,15.555,50.575
178,05/10/24 08:07:39 PM,835.950,4.01,5.68,261.1,15.277,51.179
179,05/10/24 08:17:39 PM,835.950,3.67,5.34,261.1,14.931,52.003
180,05/10/24 08:27:39 PM,835.950,3.67,5.01,247.1,14.486,52.985
181,05/10/24 08:37:39 PM,836.150,2.67,4.01,254.1,13.735,55.051
182,05/10/24 08:47:39 PM,836.150,2.67,3.67,262.5,12.992,57.191
183,05/10/24 08:57:39 PM,836.150,2.34,4.01,261.1,12.620,58.129
184,05/10/24 09:07:39 PM,836.250,2.34,3.34,255.5,12.244,58.904
185,05/10/24 09:17:39 PM,836.150,2.34,3.01,262.5,11.644,60.560
186,05/10/24 09:27:39 PM,836.250,2.34,3.34,266.7,11.429,61.288
187,05/10/24 09:37:39 PM,836.250,2.00,2.67,290.6,11.411,60.789
188,05/10/24 09:47:39 PM,836.250,1.67,2.34,285.0,11.019,61.701
189,05/10/24 09:57:39 PM,836.350,2.34,2.67,279.4,10.909,62.394
190,05/10/24 10:07:39 PM,836.350,2.34,3.01,289.2,10.620,63.496
191,05/10/24 10:17:39 PM,836.450,2.67,3.34,299.0,10.880,62.463
192,05/10/24 10:27:39 PM,836.450,2.34,2.67,287.8,11.193,61.285
193,05/10/24 10:37:39 PM,836.550,2.00,2.34,282.2,10.408,63.337
194,05/10/24 10:47:39 PM,836.550,1.67,2.34,287.8,10.180,64.096
195,05/10/24 10:57:39 PM,836.650,2.00,2.67,297.6,10.024,64.749
196,05/10/24 11:07:39 PM,836.550,2.00,2.34,296.2,10.781,62.190
197,05/10/24 11:17:39 PM,836.650,1.34,2.00,289.2,10.376,63.230
198,05/10/24 11:27:39 PM,836.650,0.67,1.34,355.2,6.877,75.229
199,05/10/24 11:37:39 PM,836.550,0.00,0.00,26.7,6.593,76.869
200,05/10/24 11:47:39 PM,836.550,0.00,0.33,26.7,6.534,76.928
201,05/10/24 11:57:39 PM,836.550,0.00,1.00,25.3,5.373,80.072
202,05/11/24 12:07:39 AM,836.550,0.33,0.67,15.4,5.177,82.577
203,05/11/24 12:17:39 AM,836.550,0.00,0.67,5.6,6.000,78.642
204,05/11/24 12:27:39 AM,836.450,0.00,0.67,5.6,5.054,81.755
205,05/11/24 12:37:39 AM,836.350,0.00,0.67,5.6,4.156,85.287
206,05/11/24 12:47:39 AM,836.350,0.33,0.67,5.6,5.250,82.477
207,05/11/24 12:57:39 AM,836.350,0.67,1.00,5.6,5.311,81.138
208,05/11/24 01:07:39 AM,836.350,0.33,1.00,5.6,5.019,80.941
209,05/11/24 01:17:39 AM,836.250,0.00,0.00,5.6,4.113,83.636
210,05/11/24 01:27:39 AM,836.250,0.00,0.33,5.6,4.663,83.807
211,05/11/24 01:37:39 AM,836.050,1.34,3.01,313.1,6.681,78.273
212,05/11/24 01:47:39 AM,836.050,2.67,3.34,255.5,9.051,69.522
213,05/11/24 01:57:39 AM,835.950,1.34,3.01,252.7,7.925,71.942
214,05/11/24 02:07:39 AM,835.950,0.33,1.00,242.9,4.408,83.728
215,05/11/24 02:17:39 AM,835.850,1.34,3.01,251.3,5.671,82.441
216,05/11/24 02:27:39 AM,835.750,2.67,3.67,256.9,7.856,75.508
217,05/11/24 02:37:39 AM,835.750,0.33,1.67,355.2,4.721,82.145
218,05/11/24 02:47:39 AM,835.750,1.00,2.34,293.4,5.601,84.161
219,05/11/24 02:57:39 AM,835.650,0.67,1.34,310.3,5.046,83.359
220,05/11/24 03:07:39 AM,835.650,0.33,1.00,198.0,4.547,85.710
221,05/11/24 03:17:39 AM,835.650,0.33,1.00,206.4,5.671,83.386
222,05/11/24 03:27:39 AM,835.550,1.00,1.34,209.2,6.507,80.020
223,05/11/24 03:37:39 AM,835.450,1.00,1.67,200.8,5.874,81.451
224,05/11/24 03:47:39 AM,835.450,0.67,1.67,162.9,5.051,82.267
225,05/11/24 03:57:39 AM,835.350,0.00,0.33,119.3,2.453,90.219
226,05/11/24 04:07:39 AM,835.350,0.67,1.34,60.4,3.102,90.405
227,05/11/24 04:17:39 AM,835.350,0.33,1.00,63.2,3.183,88.486
228,05/11/24 04:27:39 AM,835.250,1.34,2.00,210.6,3.295,90.391
229,05/11/24 04:37:39 AM,835.250,0.67,1.34,346.8,4.309,85.386
230,05/11/24 04:47:39 AM,835.250,0.33,1.00,19.7,3.019,87.700
231,05/11/24 04:57:39 AM,835.150,0.33,0.67,70.2,2.536,89.786
232,05/11/24 05:07:39 AM,835.150,0.33,1.00,71.6,1.939,92.830
233,05/11/24 05:17:39 AM,835.050,0.33,0.67,71.6,2.732,91.504
234,05/11/24 05:27:39 AM,835.050,0.00,0.67,71.6,2.952,90.793
235,05/11/24 05:37:39 AM,835.050,0.33,1.00,71.6,3.646,88.322
236,05/11/24 05:47:39 AM,835.050,0.33,1.67,1.4,3.539,89.723
237,05/11/24 05:57:39 AM,835.050,1.34,2.00,255.5,5.472,84.251
238,05/11/24 06:07:39 AM,834.950,0.67,1.34,247.1,4.614,84.318
239,05/11/24 06:17:39 AM,834.950,1.00,2.00,263.9,4.191,88.121
240,05/11/24 06:27:39 AM,834.850,1.00,2.34,275.2,5.719,82.748
241,05/11/24 06:37:39 AM,834.750,1.34,2.00,241.5,5.153,85.020
242,05/11/24 06:47:39 AM,834.750,1.34,2.34,217.6,6.732,79.919
243,05/11/24 06:57:39 AM,834.750,0.67,2.00,181.1,7.622,76.587
244,05/11/24 07:07:39 AM,834.750,1.00,2.00,242.9,7.848,75.853
245,05/11/24 07:17:39 AM,834.650,1.34,3.01,261.1,8.159,76.210
246,05/11/24 07:27:39 AM,834.750,1.00,2.00,203.6,9.016,73.107
247,05/11/24 07:37:39 AM,834.650,1.34,2.34,278.0,9.542,70.231
248,05/11/24 07:47:39 AM,834.650,1.67,2.34,255.5,9.716,70.608
249,05/11/24 07:57:39 AM,834.650,1.67,2.67,241.5,10.100,70.407
250,05/11/24 08:07:39 AM,834.550,1.67,2.67,258.3,10.357,69.447
251,05/11/24 08:17:39 AM,834.550,2.67,4.01,269.6,10.585,68.266
252,05/11/24 08:27:39 AM,834.450,3.34,4.68,276.6,10.850,67.457
253,05/11/24 08:37:39 AM,834.350,3.01,4.34,272.4,11.531,65.823
254,05/11/24 08:47:39 AM,834.350,2.67,3.67,261.1,12.199,64.384
255,05/11/24 08:57:39 AM,834.350,3.01,4.01,275.2,12.405,63.076
256,05/11/24 09:07:39 AM,834.350,2.67,4.01,280.8,12.888,62.237
257,05/11/24 09:17:39 AM,834.250,3.01,4.01,276.6,13.199,62.481
258,05/11/24 09:27:39 AM,834.250,3.34,4.34,279.4,13.255,62.005
259,05/11/24 09:37:39 AM,834.150,3.01,4.01,276.6,13.649,61.028
260,05/11/24 09:47:39 AM,834.150,2.34,3.67,276.6,14.427,58.521
261,05/11/24 09:57:39 AM,834.150,2.00,3.67,273.8,15.236,54.958
262,05/11/24 10:07:39 AM,833.950,2.67,4.34,268.1,15.258,54.612
263,05/11/24 10:17:39 AM,833.850,3.01,4.34,287.8,16.089,51.209
264,05/11/24 10:27:39 AM,833.850,3.01,4.68,282.2,16.084,49.184
265,05/11/24 10:37:39 AM,833.650,3.01,5.01,272.4,16.612,48.679
266,05/11/24 10:47:39 AM,833.650,3.34,5.34,282.2,16.826,47.984
267,05/11/24 10:57:39 AM,833.550,3.67,5.34,266.7,17.400,47.288
268,05/11/24 11:07:39 AM,833.550,3.01,5.01,262.5,17.596,44.512
269,05/11/24 11:17:39 AM,833.450,3.34,5.34,262.5,17.789,43.664
270,05/11/24 11:27:39 AM,833.350,3.01,5.01,272.4,18.140,44.240
271,05/11/24 11:37:39 AM,833.250,4.34,6.68,258.3,18.121,44.012
272,05/11/24 11:47:39 AM,833.250,4.01,6.35,247.1,17.992,43.822
273,05/11/24 11:57:39 AM,833.050,4.34,7.01,251.3,18.250,45.141
274,05/11/24 12:07:39 PM,833.050,3.34,8.02,282.2,19.435,42.283
275,05/11/24 12:17:39 PM,832.850,3.34,6.35,263.9,19.105,42.698
276,05/11/24 12:27:39 PM,832.850,3.67,5.68,272.4,19.502,38.598
277,05/11/24 12:37:39 PM,833.350,3.67,6.01,283.6,19.365,34.742
278,05/11/24 12:47:39 PM,833.850,4.34,6.68,261.1,19.504,35.773
279,05/11/24 12:57:39 PM,833.650,5.34,8.35,235.9,19.247,37.064
280,05/11/24 01:07:39 PM,833.750,4.68,8.35,279.4,19.429,35.114
281,05/11/24 01:17:39 PM,833.650,4.34,7.35,283.6,20.062,33.426
282,05/11/24 01:27:39 PM,833.450,6.01,9.02,255.5,19.692,34.057
283,05/11/24 01:37:39 PM,833.350,6.01,10.35,252.7,19.614,35.535
284,05/11/24 01:47:39 PM,833.250,5.68,10.02,258.3,19.778,34.577
285,05/11/24 01:57:39 PM,833.150,6.01,9.68,252.7,19.596,33.759
286,05/11/24 02:07:39 PM,833.150,6.01,9.68,254.1,19.697,31.377
287,05/11/24 02:17:39 PM,833.150,6.01,9.68,254.1,19.955,32.163
288,05/11/24 02:27:39 PM,832.950,5.34,7.68,255.5,20.269,32.352
289,05/11/24 02:37:39 PM,832.950,6.68,10.69,251.3,19.837,32.474
290,05/11/24 02:47:39 PM,832.850,5.34,9.02,252.7,19.783,34.452
291,05/11/24 02:57:39 PM,832.750,5.34,8.68,266.7,20.100,33.880
292,05/11/24 03:07:39 PM,832.250,4.34,7.01,289.2,20.277,33.025
293,05/11/24 03:17:39 PM,831.550,5.34,9.02,265.3,20.298,34.548
294,05/11/24 03:27:39 PM,831.350,6.01,10.69,247.1,20.000,35.225
295,05/11/24 03:37:39 PM,831.250,7.01,10.02,251.3,20.033,33.216
296,05/11/24 03:47:39 PM,831.150,7.01,10.69,249.9,20.081,33.574
297,05/11/24 03:57:39 PM,831.250,6.68,10.02,252.7,20.046,33.495
298,05/11/24 04:07:39 PM,831.350,5.68,8.02,262.5,20.384,34.272
299,05/11/24 04:17:39 PM,831.350,5.34,7.68,268.1,20.574,34.430
300,05/11/24 04:27:39 PM,831.350,6.35,9.02,261.1,20.156,35.460
301,05/11/24 04:37:39 PM,831.350,6.35,10.69,255.5,19.974,35.921
302,05/11/24 04:47:39 PM,831.350,6.35,9.35,244.3,19.869,37.351
303,05/11/24 04:57:39 PM,831.450,6.35,8.68,245.7,20.073,37.967
304,05/11/24 05:07:39 PM,831.450,7.01,9.68,244.3,19.719,37.465
305,05/11/24 05:17:39 PM,831.450,6.01,9.35,254.1,19.821,37.115
306,05/11/24 05:27:39 PM,831.550,6.35,10.35,252.7,19.944,37.023
307,05/11/24 05:37:39 PM,831.550,7.01,10.69,251.3,19.794,37.111
308,05/11/24 05:47:39 PM,831.550,6.35,9.02,251.3,19.759,37.876
309,05/11/24 05:57:39 PM,831.550,6.35,9.02,254.1,19.773,38.466
310,05/11/24 06:07:39 PM,831.550,6.35,9.35,254.1,19.617,39.738
311,05/11/24 06:17:39 PM,831.550,6.01,10.35,261.1,19.783,39.757
312,05/11/24 06:27:39 PM,831.450,6.01,9.68,262.5,19.639,40.391
313,05/11/24 06:37:39 PM,831.450,6.01,9.02,256.9,19.499,40.465
314,05/11/24 06:47:39 PM,831.350,6.35,9.35,251.3,19.349,39.799
315,05/11/24 06:57:39 PM,831.450,6.68,9.35,254.1,19.140,39.023
316,05/11/24 07:07:39 PM,831.450,6.35,8.68,256.9,19.017,39.281
317,05/11/24 07:17:39 PM,831.450,5.68,8.68,259.7,18.968,39.167
318,05/11/24 07:27:39 PM,831.550,5.01,7.01,259.7,18.866,39.069
319,05/11/24 07:37:39 PM,831.550,5.34,7.35,265.3,18.612,38.848
320,05/11/24 07:47:39 PM,831.550,4.68,7.68,265.3,18.389,39.887
321,05/11/24 07:57:39 PM,831.550,5.34,7.68,271.0,18.167,40.133
322,05/11/24 08:07:39 PM,831.550,5.01,7.35,271.0,17.880,40.444
323,05/11/24 08:17:39 PM,831.550,4.34,6.68,263.9,17.344,41.898
324,05/11/24 08:27:39 PM,831.550,4.01,6.01,266.7,16.708,42.274
325,05/11/24 08:37:39 PM,831.650,4.34,6.35,265.3,16.360,42.405
326,05/11/24 08:47:39 PM,831.650,4.34,6.35,259.7,15.783,43.656
327,05/11/24 08:57:39 PM,831.650,4.01,5.68,269.6,15.373,44.475
328,05/11/24 09:07:39 PM,831.650,4.01,5.34,273.8,15.110,45.126
329,05/11/24 09:17:39 PM,831.650,3.01,5.01,287.8,14.547,46.380
330,05/11/24 09:27:39 PM,831.750,2.34,4.01,292.0,13.901,48.011
331,05/11/24 09:37:39 PM,831.850,2.67,3.67,278.0,14.132,47.382
332,05/11/24 09:47:39 PM,831.950,1.34,2.34,283.6,13.132,50.149
333,05/11/24 09:57:39 PM,831.950,1.67,2.34,280.8,12.392,52.515
334,05/11/24 10:07:39 PM,832.150,2.34,2.67,279.4,12.159,52.882
335,05/11/24 10:17:39 PM,832.050,2.34,3.01,292.0,12.579,51.812
