"Plot Title: site10km"
"#","Date Time, GMT-07:00","Wind Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Gust Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Wind Direction, ø (LGR S/N: 21623137, SEN S/N: 21534753)","Temp, °C (LGR S/N: 21623137, SEN S/N: 21549914)","RH, % (LGR S/N: 21623137, SEN S/N: 21549914)","Pressure, mbar (LGR S/N: 21623137, SEN S/N: 21569223)"
1,11/17/24 03:59:47 PM,3.34,4.68,64.6,-1.252,98.616,834.750
2,11/17/24 04:09:47 PM,4.01,6.35,64.6,-1.268,98.709,834.550
3,11/17/24 04:19:47 PM,3.67,5.34,63.2,-1.292,98.795,834.450
4,11/17/24 04:29:47 PM,4.01,5.68,64.6,-1.295,98.932,834.250
5,11/17/24 04:39:47 PM,4.01,6.01,70.2,-1.279,99.089,834.150
6,11/17/24 04:49:47 PM,4.34,6.68,67.4,-1.279,99.191,834.150
7,11/17/24 04:59:47 PM,4.34,6.68,66.0,-1.305,99.217,834.050
8,11/17/24 05:09:47 PM,4.01,6.35,60.4,-1.343,99.265,833.950
9,11/17/24 05:19:47 PM,4.01,5.68,59.0,-1.380,99.208,833.850
10,11/17/24 05:29:47 PM,3.34,5.34,67.4,-1.415,99.326,833.750
11,11/17/24 05:39:47 PM,4.34,6.35,57.6,-1.397,99.367,833.750
12,11/17/24 05:49:47 PM,4.34,7.35,57.6,-1.332,99.434,833.750
13,11/17/24 05:59:47 PM,4.68,6.68,64.6,-1.273,99.515,833.550
14,11/17/24 06:09:47 PM,5.01,7.01,67.4,-1.287,99.593,833.450
15,11/17/24 06:19:47 PM,4.68,7.68,74.4,-1.343,99.712,833.450
16,11/17/24 06:29:47 PM,4.68,8.02,73.0,-1.477,99.742,833.450
17,11/17/24 06:39:47 PM,4.68,7.35,71.6,-1.571,99.754,833.250
18,11/17/24 06:49:47 PM,4.68,6.68,66.0,-1.582,99.809,833.250
19,11/17/24 06:59:47 PM,4.34,6.35,68.8,-1.549,99.838,833.250
20,11/17/24 07:09:47 PM,4.34,6.35,73.0,-1.608,99.818,833.250
21,11/17/24 07:19:47 PM,4.68,7.01,73.0,-1.654,99.823,832.950
22,11/17/24 07:29:47 PM,4.68,7.68,73.0,-1.775,99.773,833.050
23,11/17/24 07:39:47 PM,4.01,6.68,71.6,-1.788,99.803,832.950
24,11/17/24 07:49:47 PM,3.67,5.68,73.0,-1.734,99.831,832.950
25,11/17/24 07:59:47 PM,3.67,6.01,78.6,-1.686,99.852,832.850
26,11/17/24 08:09:47 PM,4.01,5.68,78.6,-1.750,99.860,832.750
27,11/17/24 08:19:47 PM,4.68,6.35,75.8,-1.799,99.872,832.550
28,11/17/24 08:29:47 PM,4.68,7.68,71.6,-1.791,99.861,832.450
29,11/17/24 08:39:47 PM,4.34,6.68,71.6,-1.793,99.889,832.450
30,11/17/24 08:49:47 PM,4.01,7.01,73.0,-1.809,99.872,832.350
31,11/17/24 08:59:47 PM,3.67,6.35,74.4,-1.815,99.893,832.350
32,11/17/24 09:09:47 PM,3.67,5.34,78.6,-1.823,99.965,832.150
33,11/17/24 09:19:47 PM,4.01,6.35,80.0,-1.831,99.965,832.050
34,11/17/24 09:29:47 PM,4.01,6.01,80.0,-1.893,99.977,831.850
35,11/17/24 09:39:47 PM,4.01,6.01,85.6,-2.035,99.960,831.550
36,11/17/24 09:49:47 PM,4.34,6.35,78.6,-2.099,99.953,831.550
37,11/17/24 09:59:47 PM,3.67,5.34,75.8,-2.027,99.997,831.550
38,11/17/24 10:09:47 PM,4.34,7.35,77.2,-1.935,99.997,831.350
39,11/17/24 10:19:47 PM,4.01,7.35,74.4,-1.863,99.997,831.150
40,11/17/24 10:29:47 PM,4.01,6.35,87.0,-1.788,99.997,831.150
41,11/17/24 10:39:47 PM,4.01,5.68,87.0,-1.783,99.997,831.050
42,11/17/24 10:49:47 PM,4.01,5.68,75.8,-1.834,99.997,830.850
43,11/17/24 10:59:47 PM,3.34,5.01,87.0,-1.772,99.997,830.650
44,11/17/24 11:09:47 PM,2.67,5.01,81.4,-1.732,99.997,830.750
45,11/17/24 11:19:47 PM,3.01,4.68,87.0,-1.675,99.997,830.650
46,11/17/24 11:29:47 PM,2.34,4.34,94.1,-1.670,99.997,830.550
47,11/17/24 11:39:47 PM,2.34,4.01,81.4,-1.635,99.997,830.350
48,11/17/24 11:49:47 PM,2.00,3.67,106.7,-1.635,99.997,830.250
49,11/17/24 11:59:47 PM,3.01,4.34,89.9,-1.608,99.997,830.150
50,11/18/24 12:09:47 AM,2.34,4.01,120.7,-1.600,99.997,830.350
51,11/18/24 12:19:47 AM,1.00,2.00,162.9,-1.659,99.997,830.250
52,11/18/24 12:29:47 AM,1.67,2.67,68.8,-1.603,99.997,830.250
53,11/18/24 12:39:47 AM,1.00,2.34,120.7,-1.536,99.997,830.250
54,11/18/24 12:49:47 AM,0.67,2.34,143.2,-1.536,99.997,830.450
55,11/18/24 12:59:47 AM,0.67,1.34,348.2,-1.528,99.997,830.350
56,11/18/24 01:09:47 AM,0.00,0.67,321.5,-1.582,99.997,830.050
57,11/18/24 01:19:47 AM,0.00,0.00,299.0,-1.640,99.997,829.850
58,11/18/24 01:29:47 AM,0.33,1.67,265.3,-1.659,99.997,829.650
59,11/18/24 01:39:47 AM,1.34,2.00,248.5,-1.662,99.997,829.750
60,11/18/24 01:49:47 AM,1.34,2.34,269.6,-1.678,99.997,829.750
61,11/18/24 01:59:47 AM,4.68,10.35,273.8,-1.075,99.997,829.750
62,11/18/24 02:09:47 AM,8.02,11.69,283.6,-1.268,99.997,829.450
63,11/18/24 02:19:47 AM,6.68,10.35,293.4,-1.423,99.997,829.150
64,11/18/24 02:29:47 AM,7.35,11.02,299.0,-1.439,99.951,829.050
65,11/18/24 02:39:47 AM,6.68,9.35,299.0,-1.461,99.690,829.050
66,11/18/24 02:49:47 AM,5.68,8.35,293.4,-1.461,99.794,829.550
67,11/18/24 02:59:47 AM,5.68,8.35,292.0,-1.429,99.614,829.250
68,11/18/24 03:09:47 AM,5.68,8.02,294.8,-1.367,99.153,829.250
69,11/18/24 03:19:47 AM,6.01,11.35,293.4,-1.348,99.059,829.350
70,11/18/24 03:29:47 AM,5.68,8.02,294.8,-1.472,99.294,829.550
71,11/18/24 03:39:47 AM,5.01,7.68,290.6,-1.485,99.692,829.850
72,11/18/24 03:49:47 AM,4.34,6.68,289.2,-1.549,99.757,829.750
73,11/18/24 03:59:47 AM,4.68,6.35,290.6,-1.606,99.399,829.550
74,11/18/24 04:09:47 AM,3.67,5.68,285.0,-1.844,99.536,829.450
75,11/18/24 04:19:47 AM,3.67,5.01,290.6,-1.876,98.900,829.750
76,11/18/24 04:29:47 AM,3.67,5.01,292.0,-1.791,97.859,829.650
77,11/18/24 04:39:47 AM,3.67,6.01,276.6,-1.925,97.870,830.050
78,11/18/24 04:49:47 AM,3.67,5.01,278.0,-2.123,97.386,830.250
79,11/18/24 04:59:47 AM,4.01,5.68,282.2,-2.126,95.842,830.450
80,11/18/24 05:09:47 AM,5.01,7.35,280.8,-2.201,94.697,830.450
81,11/18/24 05:19:47 AM,5.01,7.35,278.0,-2.222,93.315,830.450
82,11/18/24 05:29:47 AM,4.01,7.01,269.6,-2.394,93.422,830.850
83,11/18/24 05:39:47 AM,3.67,6.01,273.8,-2.576,93.562,830.950
84,11/18/24 05:49:47 AM,3.34,5.01,275.2,-2.670,94.018,831.150
85,11/18/24 05:59:47 AM,3.34,5.01,297.6,-2.657,92.378,830.850
86,11/18/24 06:09:47 AM,3.67,5.01,300.4,-2.780,90.382,830.750
87,11/18/24 06:19:47 AM,3.01,4.68,287.8,-3.043,91.102,830.950
88,11/18/24 06:29:47 AM,2.34,4.34,275.2,-3.158,91.276,831.150
89,11/18/24 06:39:47 AM,3.67,5.34,283.6,-3.434,90.014,831.150
90,11/18/24 06:49:47 AM,4.01,6.01,286.4,-3.472,90.086,831.250
91,11/18/24 06:59:47 AM,5.01,7.68,286.4,-3.174,89.226,831.250
92,11/18/24 07:09:47 AM,4.68,6.35,296.2,-3.145,88.870,831.350
93,11/18/24 07:19:47 AM,5.34,8.02,292.0,-2.919,87.927,831.450
94,11/18/24 07:29:47 AM,5.68,8.35,286.4,-2.957,86.268,831.750
95,11/18/24 07:39:47 AM,7.01,9.68,290.6,-2.992,82.202,831.850
96,11/18/24 07:49:47 AM,6.68,9.68,293.4,-3.078,81.799,831.950
97,11/18/24 07:59:47 AM,5.34,8.35,289.2,-3.356,84.360,832.150
98,11/18/24 08:09:47 AM,5.34,8.35,285.0,-3.295,84.250,832.350
99,11/18/24 08:19:47 AM,4.34,6.68,283.6,-2.973,83.055,832.350
100,11/18/24 08:29:47 AM,4.68,7.68,285.0,-2.825,82.437,832.450
101,11/18/24 08:39:47 AM,5.68,8.68,280.8,-2.884,82.248,832.550
102,11/18/24 08:49:47 AM,5.68,9.02,276.6,-2.662,82.124,832.650
103,11/18/24 08:59:47 AM,5.34,8.35,278.0,-2.576,82.266,832.650
104,11/18/24 09:09:47 AM,5.68,8.35,286.4,-2.501,81.411,832.950
105,11/18/24 09:19:47 AM,5.34,7.68,293.4,-2.490,80.893,833.150
106,11/18/24 09:29:47 AM,4.68,8.02,285.0,-2.308,80.853,833.150
107,11/18/24 09:39:47 AM,5.68,8.68,286.4,-2.257,80.861,833.150
108,11/18/24 09:49:47 AM,5.68,8.35,290.6,-1.831,79.579,833.450
109,11/18/24 09:59:47 AM,5.68,9.35,297.6,-2.434,81.524,833.850
110,11/18/24 10:09:47 AM,5.68,8.68,293.4,-2.447,82.387,833.950
111,11/18/24 10:19:47 AM,5.34,8.35,287.8,-2.394,83.215,834.050
112,11/18/24 10:29:47 AM,6.01,9.02,283.6,-2.324,82.602,834.050
113,11/18/24 10:39:47 AM,5.68,9.35,285.0,-2.212,83.226,834.250
114,11/18/24 10:49:47 AM,6.01,9.35,283.6,-2.061,82.591,834.250
115,11/18/24 10:59:47 AM,6.01,9.02,289.2,-1.839,81.918,834.350
116,11/18/24 11:09:47 AM,6.35,10.02,287.8,-1.643,80.600,834.450
117,11/18/24 11:19:47 AM,6.01,9.35,289.2,-1.547,79.483,834.350
118,11/18/24 11:29:47 AM,6.35,9.35,293.4,-0.632,76.455,834.250
119,11/18/24 11:39:47 AM,7.01,9.35,287.8,-1.370,78.424,834.450
120,11/18/24 11:49:47 AM,6.68,9.02,283.6,-0.970,77.743,834.350
121,11/18/24 11:59:47 AM,6.01,8.35,289.2,-0.742,76.927,834.450
122,11/18/24 12:09:47 PM,5.34,9.02,294.8,-1.437,80.078,834.750
123,11/18/24 12:19:47 PM,5.34,8.35,282.2,-1.482,78.970,834.650
124,11/18/24 12:29:47 PM,5.34,7.68,279.4,-1.785,79.522,834.750
125,11/18/24 12:39:47 PM,5.34,8.02,278.0,-1.868,79.564,834.750
126,11/18/24 12:49:47 PM,4.34,7.35,280.8,-1.788,79.638,834.850
127,11/18/24 12:59:47 PM,4.34,7.01,268.1,-1.831,79.715,834.950
128,11/18/24 01:09:47 PM,4.68,7.35,266.7,-1.978,80.586,835.050
129,11/18/24 01:19:47 PM,4.68,8.35,273.8,-1.171,78.953,834.850
130,11/18/24 01:29:47 PM,5.34,8.02,275.2,-1.437,81.044,834.950
131,11/18/24 01:39:47 PM,4.68,6.68,276.6,-1.783,84.849,834.850
132,11/18/24 01:49:47 PM,4.34,6.35,275.2,-1.724,83.673,834.850
133,11/18/24 01:59:47 PM,4.01,6.68,261.1,-1.906,84.048,835.050
134,11/18/24 02:09:47 PM,4.01,7.01,275.2,-2.107,85.548,835.050
135,11/18/24 02:19:47 PM,4.01,6.01,280.8,-2.536,89.117,835.150
136,11/18/24 02:29:47 PM,3.34,5.68,280.8,-2.673,90.648,835.250
137,11/18/24 02:39:47 PM,3.34,5.34,271.0,-2.563,89.740,835.150
138,11/18/24 02:49:47 PM,3.67,5.68,268.1,-2.150,86.641,835.150
139,11/18/24 02:59:47 PM,3.34,5.01,279.4,-1.472,83.778,835.050
140,11/18/24 03:09:47 PM,3.01,5.01,278.0,-1.268,82.766,835.150
141,11/18/24 03:19:47 PM,4.01,6.01,266.7,-0.879,81.277,835.050
142,11/18/24 03:29:47 PM,4.68,7.01,268.1,-1.439,83.474,835.250
143,11/18/24 03:39:47 PM,4.01,7.35,271.0,-1.943,85.522,835.350
144,11/18/24 03:49:47 PM,3.67,5.01,259.7,-2.276,88.640,835.550
145,11/18/24 03:59:47 PM,3.67,6.01,258.3,-2.951,89.619,835.650
146,11/18/24 04:09:47 PM,4.01,6.01,261.1,-3.295,92.419,835.650
147,11/18/24 04:19:47 PM,3.67,5.68,268.1,-3.308,91.456,835.650
148,11/18/24 04:29:47 PM,3.67,6.01,282.2,-3.699,91.162,835.550
149,11/18/24 04:39:47 PM,3.01,5.34,282.2,-3.820,90.997,835.550
150,11/18/24 04:49:47 PM,3.01,5.01,283.6,-3.734,90.426,835.550
151,11/18/24 04:59:47 PM,2.34,4.34,286.4,-4.075,90.625,835.650
152,11/18/24 05:09:47 PM,1.67,2.67,292.0,-4.721,91.908,835.650
153,11/18/24 05:19:47 PM,0.67,2.00,275.2,-5.490,93.037,835.850
154,11/18/24 05:29:47 PM,0.67,1.34,279.4,-5.871,94.000,835.750
155,11/18/24 05:39:47 PM,1.00,2.67,240.1,-6.220,95.096,835.850
156,11/18/24 05:49:47 PM,1.00,2.34,256.9,-5.737,94.871,835.950
157,11/18/24 05:59:47 PM,0.33,1.00,242.9,-5.563,93.599,836.050
158,11/18/24 06:09:47 PM,1.00,2.34,251.3,-6.029,93.954,836.050
159,11/18/24 06:19:47 PM,1.00,2.00,231.6,-6.426,94.255,836.150
160,11/18/24 06:29:47 PM,0.67,1.34,273.8,-6.732,95.290,836.150
161,11/18/24 06:39:47 PM,0.00,1.00,299.0,-6.919,96.916,836.250
162,11/18/24 06:49:47 PM,0.00,0.00,300.4,-6.694,97.346,836.350
163,11/18/24 06:59:47 PM,0.33,1.00,327.1,-7.413,96.725,836.350
164,11/18/24 07:09:47 PM,0.67,2.00,289.2,-7.901,96.895,836.350
165,11/18/24 07:19:47 PM,2.00,3.01,230.2,-7.906,97.513,836.450
166,11/18/24 07:29:47 PM,1.67,2.34,271.0,-8.166,96.994,836.350
167,11/18/24 07:39:47 PM,2.34,3.01,249.9,-7.767,97.282,836.350
168,11/18/24 07:49:47 PM,2.34,3.01,259.7,-9.643,95.877,836.350
169,11/18/24 07:59:47 PM,2.34,3.01,271.0,-9.697,97.029,836.450
170,11/18/24 08:09:47 PM,2.34,3.01,263.9,-8.118,96.835,836.650
171,11/18/24 08:19:47 PM,2.00,2.67,269.6,-7.434,97.006,836.650
172,11/18/24 08:29:47 PM,2.00,3.01,269.6,-6.265,96.634,836.650
173,11/18/24 08:39:47 PM,2.00,3.67,273.8,-5.560,96.838,836.750
174,11/18/24 08:49:47 PM,1.00,2.34,261.1,-5.509,97.130,836.750
175,11/18/24 08:59:47 PM,1.00,1.67,269.6,-5.686,97.317,836.850
176,11/18/24 09:09:47 PM,0.67,1.67,261.1,-5.689,97.403,836.850
177,11/18/24 09:19:47 PM,0.67,2.34,265.3,-5.480,97.594,836.850
178,11/18/24 09:29:47 PM,1.34,2.34,258.3,-5.568,96.658,837.050
179,11/18/24 09:39:47 PM,1.34,2.34,276.6,-6.069,94.997,837.050
180,11/18/24 09:49:47 PM,1.00,1.34,299.0,-6.456,95.418,837.150
181,11/18/24 09:59:47 PM,1.00,1.34,300.4,-6.600,95.274,837.250
182,11/18/24 10:09:47 PM,1.00,2.00,261.1,-6.528,95.784,837.250
183,11/18/24 10:19:47 PM,0.33,1.34,265.3,-6.088,96.258,837.250
184,11/18/24 10:29:47 PM,0.00,0.00,275.2,-6.115,96.612,837.150
185,11/18/24 10:39:47 PM,0.00,0.00,275.2,-5.812,97.205,837.150
186,11/18/24 10:49:47 PM,0.00,0.00,279.4,-5.866,97.029,837.150
187,11/18/24 10:59:47 PM,0.67,2.00,301.8,-6.131,96.571,837.150
188,11/18/24 11:09:47 PM,1.34,2.34,304.7,-6.619,95.843,837.150
189,11/18/24 11:19:47 PM,1.34,2.34,300.4,-6.488,96.637,837.350
190,11/18/24 11:29:47 PM,1.67,2.67,297.6,-5.724,96.057,837.350
191,11/18/24 11:39:47 PM,1.67,2.67,283.6,-5.131,95.999,837.450
192,11/18/24 11:49:47 PM,2.67,3.67,276.6,-4.598,95.109,837.450
193,11/18/24 11:59:47 PM,2.67,3.67,278.0,-4.555,94.218,837.450
194,11/19/24 12:09:47 AM,2.00,3.34,286.4,-5.155,93.576,837.450
195,11/19/24 12:19:47 AM,2.34,3.01,297.6,-5.665,93.716,837.550
196,11/19/24 12:29:47 AM,2.34,3.34,286.4,-5.734,94.385,837.650
197,11/19/24 12:39:47 AM,2.00,3.01,283.6,-5.375,94.701,837.750
198,11/19/24 12:49:47 AM,1.67,2.34,282.2,-5.158,94.784,837.750
199,11/19/24 12:59:47 AM,2.34,3.34,279.4,-5.204,94.955,837.850
200,11/19/24 01:09:47 AM,2.67,3.34,275.2,-4.989,94.952,837.850
201,11/19/24 01:19:47 AM,2.00,3.34,271.0,-4.941,94.891,837.850
202,11/19/24 01:29:47 AM,1.67,2.34,271.0,-5.230,94.943,837.850
203,11/19/24 01:39:47 AM,1.67,2.34,276.6,-5.702,94.874,837.850
204,11/19/24 01:49:47 AM,2.34,3.34,266.7,-5.729,94.353,837.850
205,11/19/24 01:59:47 AM,2.34,3.34,261.1,-6.179,94.246,837.850
206,11/19/24 02:09:47 AM,1.67,2.67,262.5,-6.319,94.745,837.850
207,11/19/24 02:19:47 AM,0.67,1.34,278.0,-6.394,95.018,837.950
208,11/19/24 02:29:47 AM,0.67,2.34,116.5,-7.474,95.021,838.050
209,11/19/24 02:39:47 AM,1.34,2.34,207.8,-7.590,95.393,838.350
210,11/19/24 02:49:47 AM,1.34,2.00,256.9,-8.697,93.794,838.450
211,11/19/24 02:59:47 AM,1.00,2.67,286.4,-8.917,95.598,838.650
212,11/19/24 03:09:47 AM,1.00,2.00,259.7,-9.217,94.249,838.750
213,11/19/24 03:19:47 AM,1.34,2.67,261.1,-9.214,95.282,838.850
214,11/19/24 03:29:47 AM,1.34,2.67,273.8,-9.013,93.622,838.850
215,11/19/24 03:39:47 AM,0.67,2.34,273.8,-8.799,94.253,838.850
216,11/19/24 03:49:47 AM,1.34,2.34,14.0,-9.217,93.577,838.950
217,11/19/24 03:59:47 AM,1.00,2.34,15.4,-8.512,94.009,839.150
218,11/19/24 04:09:47 AM,0.00,0.00,349.6,-7.691,92.667,839.050
219,11/19/24 04:19:47 AM,0.33,2.00,321.5,-7.332,92.448,839.250
220,11/19/24 04:29:47 AM,1.67,2.67,282.2,-8.096,92.140,839.350
221,11/19/24 04:39:47 AM,1.34,2.00,308.9,-8.641,93.544,839.350
222,11/19/24 04:49:47 AM,1.34,2.00,300.4,-8.094,94.044,839.450
223,11/19/24 04:59:47 AM,2.00,2.67,294.8,-7.206,92.210,839.350
224,11/19/24 05:09:47 AM,2.34,3.34,286.4,-7.938,90.741,839.350
225,11/19/24 05:19:47 AM,2.67,3.67,292.0,-8.292,91.846,839.350
226,11/19/24 05:29:47 AM,3.01,3.67,296.2,-7.734,92.319,839.450
227,11/19/24 05:39:47 AM,3.01,4.01,293.4,-7.783,91.179,839.550
228,11/19/24 05:49:47 AM,2.34,3.34,289.2,-7.694,90.353,839.550
229,11/19/24 05:59:47 AM,1.67,2.67,259.7,-8.793,88.746,839.750
230,11/19/24 06:09:47 AM,2.00,2.67,231.6,-10.614,91.666,839.850
231,11/19/24 06:19:47 AM,1.00,1.34,282.2,-10.860,92.425,839.850
232,11/19/24 06:29:47 AM,1.34,1.67,297.6,-10.169,92.883,839.850
233,11/19/24 06:39:47 AM,2.00,2.67,273.8,-11.375,92.126,839.950
234,11/19/24 06:49:47 AM,2.34,2.67,273.8,-12.209,94.221,840.150
235,11/19/24 06:59:47 AM,1.67,2.34,285.0,-12.142,95.142,840.250
236,11/19/24 07:09:47 AM,1.34,2.00,304.7,-11.230,95.943,840.350
237,11/19/24 07:19:47 AM,1.34,1.67,303.2,-10.667,94.511,840.450
238,11/19/24 07:29:47 AM,0.67,1.67,282.2,-10.801,94.269,840.450
239,11/19/24 07:39:47 AM,1.34,1.67,266.7,-11.692,94.347,840.650
240,11/19/24 07:49:47 AM,1.34,2.00,280.8,-12.539,95.103,840.850
241,11/19/24 07:59:47 AM,1.34,1.67,286.4,-10.791,95.326,840.850
242,11/19/24 08:09:47 AM,1.34,2.34,263.9,-10.222,90.463,840.950
243,11/19/24 08:19:47 AM,1.67,2.34,249.9,-9.992,91.594,841.050
244,11/19/24 08:29:47 AM,1.34,2.00,296.2,-8.493,89.172,841.150
245,11/19/24 08:39:47 AM,0.67,1.34,299.0,-7.946,87.686,841.350
246,11/19/24 08:49:47 AM,1.00,1.34,318.7,-7.220,87.239,841.250
247,11/19/24 08:59:47 AM,1.34,2.00,318.7,-6.316,87.832,841.150
248,11/19/24 09:09:47 AM,0.67,2.00,308.9,-5.225,85.476,841.250
249,11/19/24 09:19:47 AM,0.33,1.67,234.5,-4.745,84.440,841.350
250,11/19/24 09:29:47 AM,0.67,1.67,150.2,-4.839,82.536,841.250
251,11/19/24 09:39:47 AM,0.00,0.67,123.5,-3.973,80.598,841.250
252,11/19/24 09:49:47 AM,0.33,1.34,119.3,-2.978,76.400,841.250
253,11/19/24 09:59:47 AM,0.67,1.34,106.7,-3.750,77.704,841.150
254,11/19/24 10:09:47 AM,0.33,1.00,95.5,-3.356,77.964,841.150
255,11/19/24 10:19:47 AM,0.33,1.00,120.7,-2.490,75.119,841.250
256,11/19/24 10:29:47 AM,0.00,0.00,113.7,-2.809,74.928,841.350
257,11/19/24 10:39:47 AM,0.00,0.00,113.7,-1.721,73.194,841.650
258,11/19/24 10:49:47 AM,0.00,0.00,116.5,-1.203,71.373,841.850
259,11/19/24 10:59:47 AM,0.00,0.00,127.8,-0.962,70.742,841.850
260,11/19/24 11:09:47 AM,0.00,0.00,130.6,-0.035,67.077,841.950
261,11/19/24 11:19:47 AM,0.00,0.00,133.4,-0.281,66.598,842.050
262,11/19/24 11:29:47 AM,0.00,0.00,141.8,0.295,60.885,842.150
263,11/19/24 11:39:47 AM,0.00,0.00,75.8,0.979,59.104,842.150
264,11/19/24 11:49:47 AM,0.67,1.67,119.3,0.234,63.001,842.150
265,11/19/24 11:59:47 AM,1.00,2.00,123.5,-0.466,67.736,842.050
266,11/19/24 12:09:47 PM,1.67,3.01,123.5,-0.828,67.016,841.950
267,11/19/24 12:19:47 PM,1.67,2.67,103.9,-0.469,65.417,841.850
268,11/19/24 12:29:47 PM,1.67,2.67,89.9,0.078,63.359,841.850
269,11/19/24 12:39:47 PM,1.67,2.67,81.4,0.571,62.225,841.750
270,11/19/24 12:49:47 PM,1.67,3.01,82.8,0.362,63.310,841.750
271,11/19/24 12:59:47 PM,2.00,3.34,74.4,0.641,64.730,841.650
272,11/19/24 01:09:47 PM,2.00,3.34,71.6,0.051,66.493,841.650
273,11/19/24 01:19:47 PM,2.34,3.01,66.0,-0.252,67.300,841.550
274,11/19/24 01:29:47 PM,2.34,3.67,82.8,-0.169,67.135,841.550
275,11/19/24 01:39:47 PM,2.67,4.01,61.8,-0.343,68.380,841.650
276,11/19/24 01:49:47 PM,3.01,4.34,59.0,-0.415,68.495,841.550
277,11/19/24 01:59:47 PM,2.67,4.01,57.6,-0.394,66.860,841.550
278,11/19/24 02:09:47 PM,3.01,4.01,54.8,-0.769,66.654,841.650
279,11/19/24 02:19:47 PM,3.34,4.68,46.3,-0.863,66.322,841.850
280,11/19/24 02:29:47 PM,3.01,4.01,44.9,-0.737,67.301,841.850
281,11/19/24 02:39:47 PM,3.01,4.68,56.2,-0.616,67.808,841.950
282,11/19/24 02:49:47 PM,3.01,4.34,57.6,-0.713,68.151,842.050
283,11/19/24 02:59:47 PM,2.67,4.01,60.4,-0.303,66.725,842.250
284,11/19/24 03:09:47 PM,2.34,3.67,61.8,-0.378,67.497,842.250
285,11/19/24 03:19:47 PM,2.00,3.34,71.6,-0.005,66.192,842.250
286,11/19/24 03:29:47 PM,2.34,3.34,82.8,-0.059,66.984,842.250
287,11/19/24 03:39:47 PM,2.34,3.34,109.5,-1.102,69.949,842.250
288,11/19/24 03:49:47 PM,2.00,2.67,110.9,-2.356,73.935,842.350
289,11/19/24 03:59:47 PM,2.00,2.67,126.4,-3.413,76.249,842.450
290,11/19/24 04:09:47 PM,1.34,2.00,109.5,-4.021,77.188,842.350
291,11/19/24 04:19:47 PM,1.00,1.67,113.7,-4.295,78.238,842.450
292,11/19/24 04:29:47 PM,1.00,2.34,88.4,-3.863,78.251,842.450
293,11/19/24 04:39:47 PM,1.67,2.34,94.1,-5.131,80.949,842.550
294,11/19/24 04:49:47 PM,1.00,1.67,81.4,-6.263,83.090,842.550
295,11/19/24 04:59:47 PM,1.34,2.00,71.6,-7.190,85.126,842.650
296,11/19/24 05:09:47 PM,0.67,1.34,147.4,-7.734,86.864,842.650
297,11/19/24 05:19:47 PM,0.33,0.67,115.1,-7.812,87.558,842.650
298,11/19/24 05:29:47 PM,1.00,2.00,53.3,-7.142,85.241,842.750
299,11/19/24 05:39:47 PM,0.67,2.00,127.8,-7.756,85.924,842.750
300,11/19/24 05:49:47 PM,0.00,1.00,80.0,-7.871,86.361,842.650
301,11/19/24 05:59:47 PM,1.00,1.67,96.9,-8.145,86.961,842.650
302,11/19/24 06:09:47 PM,0.00,0.67,74.4,-8.922,88.791,842.650
303,11/19/24 06:19:47 PM,0.67,1.34,313.1,-8.852,89.773,842.750
304,11/19/24 06:29:47 PM,0.33,1.00,310.3,-8.710,89.209,842.750
305,11/19/24 06:39:47 PM,0.67,1.67,63.2,-9.048,87.816,842.650
306,11/19/24 06:49:47 PM,1.00,1.67,50.5,-9.710,87.819,842.750
307,11/19/24 06:59:47 PM,1.00,1.67,53.3,-10.375,88.829,842.850
308,11/19/24 07:09:47 PM,1.00,1.67,19.7,-10.748,89.517,842.750
309,11/19/24 07:19:47 PM,1.34,2.34,266.7,-10.624,89.699,842.750
310,11/19/24 07:29:47 PM,1.00,2.34,217.6,-10.976,89.525,842.950
311,11/19/24 07:39:47 PM,0.67,1.34,268.1,-11.273,91.022,843.050
312,11/19/24 07:49:47 PM,1.34,2.00,240.1,-10.426,90.092,843.150
313,11/19/24 07:59:47 PM,1.00,1.67,234.5,-10.566,89.117,843.150
314,11/19/24 08:09:47 PM,0.33,1.00,235.9,-11.061,89.303,843.050
315,11/19/24 08:19:47 PM,0.67,1.34,268.1,-11.147,90.524,842.950
316,11/19/24 08:29:47 PM,1.00,1.34,289.2,-10.906,91.167,842.950
317,11/19/24 08:39:47 PM,0.67,1.00,297.6,-10.673,89.844,843.050
318,11/19/24 08:49:47 PM,0.00,1.00,304.7,-10.761,91.720,843.050
319,11/19/24 08:59:47 PM,0.33,1.00,304.7,-10.844,91.893,843.150
320,11/19/24 09:09:47 PM,0.33,1.34,304.7,-10.616,92.819,843.150
321,11/19/24 09:19:47 PM,0.33,1.00,54.8,-9.949,91.815,843.150
322,11/19/24 09:29:47 PM,0.67,1.34,89.9,-9.954,90.364,843.150
323,11/19/24 09:39:47 PM,0.33,1.00,77.2,-10.673,92.090,843.350
324,11/19/24 09:49:47 PM,0.00,1.34,75.8,-11.209,92.572,843.250
325,11/19/24 09:59:47 PM,1.00,1.34,68.8,-11.823,93.751,843.250
326,11/19/24 10:09:47 PM,0.33,1.00,110.9,-11.858,94.115,843.250
327,11/19/24 10:19:47 PM,0.67,1.34,144.6,-11.515,94.487,843.250
328,11/19/24 10:29:47 PM,1.34,2.00,139.0,-11.498,94.249,843.150
