"Plot Title: site10km"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21623137, SEN S/N: 21378799)","Current, mA (LGR S/N: 21623137, SEN S/N: 21378799)","Wind Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Gust Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Wind Direction, ø (LGR S/N: 21623137, SEN S/N: 21534753)","Temp, °C (LGR S/N: 21623137, SEN S/N: 21549914)","RH, % (LGR S/N: 21623137, SEN S/N: 21549914)","Pressure, mbar (LGR S/N: 21623137, SEN S/N: 21569223)"
30,02/24/24 07:53:53 PM,-0.2039,0.0000,1.34,2.34,265.3,-0.067,79.942,833.750
31,02/24/24 08:03:53 PM,-0.2039,0.0000,2.34,3.01,265.3,-0.053,80.388,833.750
32,02/24/24 08:13:53 PM,-0.2039,0.0000,1.34,2.34,290.6,-0.228,80.568,833.750
33,02/24/24 08:23:53 PM,-0.2039,0.0000,1.67,2.00,297.6,-0.289,80.809,833.650
34,02/24/24 08:33:53 PM,-0.2039,0.0000,1.67,2.00,296.2,-0.252,80.589,833.650
35,02/24/24 08:43:53 PM,-0.2039,0.0000,2.00,2.34,279.4,-0.533,80.378,833.550
36,02/24/24 08:53:53 PM,-0.2039,0.0000,2.34,2.67,272.4,0.987,77.229,833.450
37,02/24/24 09:03:53 PM,-0.2039,0.0000,1.67,3.67,306.1,0.191,76.666,833.450
38,02/24/24 09:13:53 PM,-0.2039,0.0000,2.34,3.67,289.2,-0.386,78.549,833.450
39,02/24/24 09:23:53 PM,-0.2039,0.0000,2.00,3.34,268.1,-0.850,80.563,833.450
40,02/24/24 09:33:53 PM,-0.2039,0.0000,1.67,2.67,299.0,-0.713,79.699,833.350
41,02/24/24 09:43:53 PM,-0.2039,0.0000,1.00,2.34,205.0,-1.598,80.822,833.450
42,02/24/24 09:53:53 PM,-0.2039,0.0000,0.67,1.34,49.1,-2.354,84.193,833.550
43,02/24/24 10:03:53 PM,-0.2039,0.0000,0.67,1.00,346.8,-1.531,82.707,833.550
44,02/24/24 10:13:53 PM,-0.2039,0.0000,2.00,2.67,307.5,-1.268,78.790,833.550
45,02/24/24 10:23:53 PM,-0.2039,0.0000,1.67,2.34,289.2,-1.646,80.639,833.550
46,02/24/24 10:33:53 PM,-0.2039,0.0000,1.34,2.67,299.0,-1.464,79.341,833.550
47,02/24/24 10:43:53 PM,-0.2039,0.0000,2.34,3.67,303.2,-2.134,79.577,833.450
48,02/24/24 10:53:53 PM,-0.2039,0.0000,1.67,3.01,279.4,-2.083,79.731,833.550
49,02/24/24 11:03:53 PM,-0.2039,0.0000,1.00,1.67,287.8,-2.354,81.137,833.450
50,02/24/24 11:13:53 PM,-0.2039,0.0000,2.00,2.67,297.6,-2.104,79.213,833.450
51,02/24/24 11:23:53 PM,-0.2039,0.0000,2.34,3.01,296.2,-2.823,81.093,833.450
52,02/24/24 11:33:53 PM,-0.2039,0.0000,1.67,2.67,294.8,-2.254,80.940,833.350
53,02/24/24 11:43:53 PM,-0.2039,0.0000,2.00,2.34,297.6,-1.994,79.492,833.250
54,02/24/24 11:53:53 PM,-0.2039,0.0000,0.33,2.00,157.2,-3.037,81.064,833.250
55,02/25/24 12:03:53 AM,-0.2039,0.0000,1.67,3.67,334.1,-2.426,80.284,833.250
56,02/25/24 12:13:53 AM,-0.2039,0.0000,2.67,3.67,293.4,-2.708,79.957,833.150
57,02/25/24 12:23:53 AM,-0.2039,0.0000,3.01,4.34,279.4,-2.809,80.049,833.150
58,02/25/24 12:33:53 AM,-0.2039,0.0000,4.01,6.35,303.2,-2.477,79.139,833.050
59,02/25/24 12:43:53 AM,-0.2039,0.0000,4.34,6.01,322.9,-1.675,76.442,832.850
60,02/25/24 12:53:53 AM,-0.2039,0.0000,4.68,6.01,329.9,-1.882,76.994,832.850
61,02/25/24 01:03:53 AM,-0.2039,0.0000,4.68,5.34,329.9,-2.386,78.093,832.850
62,02/25/24 01:13:53 AM,-0.2039,0.0000,3.34,5.68,325.7,-3.083,79.240,832.950
63,02/25/24 01:23:53 AM,-0.2039,0.0000,2.00,4.34,282.2,-3.220,80.574,833.050
64,02/25/24 01:33:53 AM,-0.2039,0.0000,1.00,3.01,276.6,-1.600,76.367,833.050
65,02/25/24 01:43:53 AM,-0.2039,0.0000,0.67,1.67,276.6,-2.045,77.380,832.950
66,02/25/24 01:53:53 AM,-0.2039,0.0000,0.67,1.34,269.6,-3.091,79.278,832.950
67,02/25/24 02:03:53 AM,-0.2039,0.0000,1.67,2.34,286.4,-3.340,80.783,832.950
68,02/25/24 02:13:53 AM,-0.2039,0.0000,2.34,3.01,251.3,-3.136,80.070,832.950
69,02/25/24 02:23:53 AM,-0.2039,0.0000,2.67,3.34,252.7,-3.616,82.167,832.950
70,02/25/24 02:33:53 AM,-0.2039,0.0000,1.67,2.67,268.1,-3.616,81.123,832.950
71,02/25/24 02:43:53 AM,-0.2039,0.0000,2.00,3.34,265.3,-2.997,79.129,832.850
72,02/25/24 02:53:53 AM,-0.2039,0.0000,1.67,2.67,266.7,-2.477,78.521,832.950
73,02/25/24 03:03:53 AM,-0.2039,0.0000,1.67,2.67,268.1,-3.431,79.194,832.850
74,02/25/24 03:13:53 AM,-0.2039,0.0000,1.67,2.34,240.1,-4.362,82.443,832.750
75,02/25/24 03:23:53 AM,-0.2039,0.0000,2.00,3.01,256.9,-4.828,83.572,832.650
76,02/25/24 03:33:53 AM,-0.2039,0.0000,2.00,2.67,266.7,-5.450,85.124,832.650
77,02/25/24 03:43:53 AM,-0.2039,0.0000,2.00,3.34,275.2,-5.169,85.335,832.550
78,02/25/24 03:53:53 AM,-0.2039,0.0000,3.34,4.68,294.8,-3.482,81.328,832.450
79,02/25/24 04:03:53 AM,-0.2039,0.0000,2.67,4.34,273.8,-3.016,79.351,832.450
80,02/25/24 04:13:53 AM,-0.2039,0.0000,3.01,4.68,287.8,-2.472,78.077,832.350
81,02/25/24 04:23:53 AM,-0.2039,0.0000,3.01,5.01,286.4,-2.930,78.549,832.350
82,02/25/24 04:33:53 AM,-0.2039,0.0000,3.01,5.01,287.8,-3.970,81.132,832.450
83,02/25/24 04:43:53 AM,-0.2039,0.0000,1.67,3.01,278.0,-3.300,81.273,832.550
84,02/25/24 04:53:53 AM,-0.2039,0.0000,1.34,3.34,282.2,-2.528,77.972,832.550
85,02/25/24 05:03:53 AM,-0.2039,0.0000,2.00,4.01,273.8,-2.136,76.916,832.450
86,02/25/24 05:13:53 AM,-0.2039,0.0000,1.67,2.67,241.5,-3.375,80.095,832.550
87,02/25/24 05:23:53 AM,-0.2039,0.0000,1.67,2.34,273.8,-4.649,82.171,832.650
88,02/25/24 05:33:53 AM,-0.2039,0.0000,1.67,2.67,265.3,-4.665,83.294,832.650
89,02/25/24 05:43:53 AM,-0.2039,0.0000,1.67,2.34,259.7,-5.155,84.428,832.750
90,02/25/24 05:53:53 AM,-0.2039,0.0000,1.67,2.67,272.4,-5.742,84.683,832.650
91,02/25/24 06:03:53 AM,-0.2039,0.0000,1.67,2.34,285.0,-6.611,87.584,832.750
92,02/25/24 06:13:53 AM,-0.2039,0.0000,1.34,2.00,279.4,-4.560,85.663,832.650
93,02/25/24 06:23:53 AM,-0.2039,0.0000,1.00,2.00,273.8,-3.906,82.551,832.550
94,02/25/24 06:33:53 AM,-0.2039,0.0000,1.34,2.34,287.8,-4.330,83.188,832.550
95,02/25/24 06:43:53 AM,-0.2039,0.0000,2.00,4.34,296.2,-5.021,84.259,832.450
96,02/25/24 06:53:53 AM,-0.2039,0.0000,4.01,5.01,304.7,-3.533,81.799,832.350
97,02/25/24 07:03:53 AM,-0.2039,0.0000,3.01,4.34,286.4,-3.788,81.607,832.350
98,02/25/24 07:13:53 AM,-0.2039,0.0000,3.01,4.68,279.4,-3.627,81.324,832.250
99,02/25/24 07:23:53 AM,-0.2039,0.0000,2.34,3.34,256.9,-5.380,83.986,832.350
100,02/25/24 07:33:53 AM,-0.2039,0.0000,2.34,3.01,276.6,-6.147,87.291,832.450
101,02/25/24 07:43:53 AM,-0.2039,0.0000,2.00,2.67,275.2,-5.456,84.709,832.550
102,02/25/24 07:53:53 AM,-0.2039,0.0000,2.00,2.67,273.8,-5.359,84.790,832.450
103,02/25/24 08:03:53 AM,-0.2039,0.0000,1.67,2.34,280.8,-4.721,84.425,832.350
104,02/25/24 08:13:53 AM,-0.2039,0.0000,2.00,4.01,292.0,-2.968,79.419,832.150
105,02/25/24 08:23:53 AM,-0.2039,0.0000,3.01,5.34,294.8,-1.970,77.295,831.950
106,02/25/24 08:33:53 AM,-0.2039,0.0000,2.34,4.68,286.4,-1.225,75.569,831.750
107,02/25/24 08:43:53 AM,-0.2039,0.0000,3.34,6.01,286.4,-0.549,73.831,831.550
108,02/25/24 08:53:53 AM,-0.2039,0.0000,2.67,5.01,278.0,-0.453,73.854,831.450
109,02/25/24 09:03:53 AM,-0.2039,0.0000,1.00,2.34,237.3,-0.611,72.554,831.350
110,02/25/24 09:13:53 AM,-0.2039,0.0000,2.00,3.01,240.1,-0.968,73.223,831.250
111,02/25/24 09:23:53 AM,-0.2039,0.0000,1.67,3.01,240.1,-1.343,74.491,831.250
112,02/25/24 09:33:53 AM,-0.2039,0.0000,1.00,1.67,252.7,-0.217,71.774,831.050
113,02/25/24 09:43:53 AM,-0.2039,0.0000,1.00,1.67,235.9,0.888,70.217,830.850
114,02/25/24 09:53:53 AM,-0.2039,0.0000,0.67,1.34,237.3,2.067,67.431,830.650
115,02/25/24 10:03:53 AM,-0.2039,0.0000,0.33,1.00,245.7,3.250,64.222,830.550
116,02/25/24 10:13:53 AM,-0.2039,0.0000,0.67,1.34,262.5,4.193,61.834,830.050
117,02/25/24 10:23:53 AM,-0.2039,0.0000,0.67,1.34,244.3,5.049,60.418,829.850
118,02/25/24 10:33:53 AM,-0.2039,0.0000,1.34,2.67,134.8,3.239,63.809,829.350
119,02/25/24 10:43:53 AM,-0.2039,0.0000,1.00,2.00,137.6,4.046,63.569,829.150
120,02/25/24 10:53:53 AM,-0.2039,0.0000,0.33,1.00,193.7,7.126,55.328,828.750
121,02/25/24 11:03:53 AM,-0.2039,0.0000,1.67,3.01,139.0,3.459,64.302,828.450
122,02/25/24 11:13:53 AM,-0.2039,0.0000,1.67,3.34,261.1,5.083,63.572,828.150
123,02/25/24 11:23:53 AM,-0.2039,0.0000,2.67,4.01,283.6,4.478,66.445,827.850
124,02/25/24 11:33:53 AM,-0.2039,0.0000,2.34,3.01,262.5,4.944,65.148,827.750
125,02/25/24 11:43:53 AM,-0.2039,0.0000,2.34,3.34,276.6,4.831,65.144,827.550
126,02/25/24 11:53:53 AM,-0.2039,0.0000,2.34,3.01,256.9,5.220,64.297,827.350
127,02/25/24 12:03:53 PM,-0.2039,0.0000,1.67,2.34,280.8,6.239,61.985,827.250
128,02/25/24 12:13:53 PM,-0.2039,0.0000,1.34,2.00,268.1,7.459,57.397,827.050
129,02/25/24 12:23:53 PM,-0.2039,0.0000,1.34,2.00,247.1,8.108,54.136,827.350
130,02/25/24 12:33:53 PM,-0.2039,0.0000,1.34,1.67,251.3,8.330,53.352,827.550
131,02/25/24 12:43:53 PM,-0.2039,0.0000,1.00,1.67,252.7,8.866,51.206,827.350
132,02/25/24 12:53:53 PM,-0.2039,0.0000,1.34,2.00,258.3,8.606,51.710,827.450
133,02/25/24 01:03:53 PM,-0.2039,0.0000,1.67,2.00,259.7,8.193,53.429,826.750
134,02/25/24 01:13:53 PM,-0.2039,0.0000,1.00,1.67,254.1,9.402,50.842,826.150
135,02/25/24 01:23:53 PM,-0.2039,0.0000,1.00,1.67,219.0,9.148,53.420,825.550
136,02/25/24 01:33:53 PM,-0.2039,0.0000,1.00,1.67,233.1,9.563,51.711,825.450
137,02/25/24 01:43:53 PM,-0.2039,0.0000,1.34,2.00,248.5,8.676,54.577,825.350
138,02/25/24 01:53:53 PM,-0.2039,0.0000,1.34,2.00,259.7,8.030,57.720,825.350
139,02/25/24 02:03:53 PM,-0.2039,0.0000,1.34,2.00,263.9,7.813,55.959,825.450
140,02/25/24 02:13:53 PM,-0.2039,0.0000,0.67,1.34,262.5,9.724,51.875,825.450
141,02/25/24 02:23:53 PM,-0.2039,0.0000,0.33,0.67,255.5,11.601,47.362,825.350
142,02/25/24 02:33:53 PM,-0.2039,0.0000,0.33,1.00,220.4,11.408,48.534,825.350
143,02/25/24 02:43:53 PM,-0.2039,0.0000,0.33,1.00,213.4,13.252,43.243,825.450
144,02/25/24 02:53:53 PM,-0.2039,0.0000,1.34,2.00,244.3,8.700,53.315,825.850
145,02/25/24 03:03:53 PM,-0.2039,0.0000,1.67,2.00,255.5,7.526,56.088,826.050
146,02/25/24 03:13:53 PM,-0.2039,0.0000,1.67,2.00,265.3,7.671,55.412,825.950
147,02/25/24 03:23:53 PM,-0.2039,0.0000,1.34,1.67,248.5,8.528,51.751,825.850
148,02/25/24 03:33:53 PM,-0.2039,0.0000,1.34,1.67,245.7,8.276,52.940,825.950
149,02/25/24 03:43:53 PM,-0.2039,0.0000,1.34,2.00,240.1,7.882,54.328,826.150
150,02/25/24 03:53:53 PM,-0.2039,0.0000,1.00,1.67,241.5,7.904,55.109,826.350
151,02/25/24 04:03:53 PM,-0.2039,0.0000,1.00,1.67,252.7,8.000,54.527,826.650
152,02/25/24 04:13:53 PM,-0.2039,0.0000,1.00,1.34,272.4,7.660,56.152,826.850
153,02/25/24 04:23:53 PM,-0.2039,0.0000,0.67,1.00,268.1,8.480,51.595,827.150
154,02/25/24 04:33:53 PM,-0.2039,0.0000,0.67,1.00,268.1,8.416,52.229,827.150
155,02/25/24 04:43:53 PM,-0.2039,0.0000,0.67,1.00,268.1,7.807,54.142,827.150
156,02/25/24 04:53:53 PM,-0.2039,0.0000,0.67,1.34,268.1,6.368,60.528,827.650
157,02/25/24 05:03:53 PM,-0.2039,0.0000,0.67,1.00,269.6,5.799,61.840,828.250
158,02/25/24 05:13:53 PM,-0.2039,0.0000,1.00,1.34,269.6,4.802,67.623,828.150
159,02/25/24 05:23:53 PM,-0.2039,0.0000,1.34,1.67,283.6,3.912,71.072,828.350
160,02/25/24 05:33:53 PM,-0.2039,0.0000,1.00,1.34,293.4,3.440,72.290,828.550
161,02/25/24 05:43:53 PM,-0.2039,0.0000,1.00,1.67,292.0,3.024,73.225,828.950
162,02/25/24 05:53:53 PM,-0.2039,0.0000,1.34,1.67,299.0,2.700,74.600,828.750
163,02/25/24 06:03:53 PM,-0.2039,0.0000,1.00,1.34,297.6,2.510,75.251,829.050
164,02/25/24 06:13:53 PM,-0.2039,0.0000,0.67,1.34,297.6,2.526,75.126,829.150
165,02/25/24 06:23:53 PM,-0.2039,0.0000,1.00,1.34,297.6,1.923,77.684,829.150
166,02/25/24 06:33:53 PM,-0.2039,0.0000,0.67,1.00,300.4,2.091,77.377,829.050
167,02/25/24 06:43:53 PM,-0.2039,0.0000,1.00,1.67,327.1,2.569,76.176,828.950
168,02/25/24 06:53:53 PM,-0.2039,0.0000,1.34,2.00,341.2,2.829,75.821,828.850
169,02/25/24 07:03:53 PM,-0.2039,0.0000,1.00,2.00,334.1,2.432,77.842,828.850
170,02/25/24 07:13:53 PM,-0.2039,0.0000,1.00,1.67,311.7,2.453,77.926,828.850
171,02/25/24 07:23:53 PM,-0.2039,0.0000,1.34,2.00,283.6,2.721,77.733,828.750
172,02/25/24 07:33:53 PM,-0.2039,0.0000,2.34,4.68,307.5,2.941,76.736,828.750
173,02/25/24 07:43:53 PM,-0.2039,0.0000,3.34,4.34,327.1,2.738,77.212,828.650
174,02/25/24 07:53:53 PM,-0.2039,0.0000,3.34,4.34,325.7,2.813,77.589,828.550
175,02/25/24 08:03:53 PM,-0.2039,0.0000,4.01,6.35,318.7,3.075,76.802,828.450
176,02/25/24 08:13:53 PM,-0.2039,0.0000,4.68,6.68,317.3,3.065,76.986,828.350
177,02/25/24 08:23:53 PM,-0.2039,0.0000,4.68,6.01,321.5,3.856,72.967,828.150
178,02/25/24 08:33:53 PM,-0.2039,0.0000,5.01,6.35,318.7,4.330,71.353,828.150
179,02/25/24 08:43:53 PM,-0.2039,0.0000,5.01,6.35,320.1,3.882,73.812,828.250
180,02/25/24 08:53:53 PM,-0.2039,0.0000,5.01,6.68,324.3,3.630,75.602,828.150
181,02/25/24 09:03:53 PM,-0.2039,0.0000,4.34,5.68,321.5,3.590,75.480,828.250
182,02/25/24 09:13:53 PM,-0.2039,0.0000,4.34,5.34,322.9,3.512,76.138,828.250
183,02/25/24 09:23:53 PM,-0.2039,0.0000,4.68,7.01,328.5,4.416,72.207,828.250
184,02/25/24 09:33:53 PM,-0.2039,0.0000,6.01,8.68,332.7,4.228,75.515,828.250
185,02/25/24 09:43:53 PM,-0.2039,0.0000,7.01,9.02,334.1,4.185,77.545,828.250
186,02/25/24 09:53:53 PM,-0.2039,0.0000,6.68,8.35,334.1,3.936,79.599,828.250
187,02/25/24 10:03:53 PM,-0.2039,0.0000,6.35,8.02,327.1,3.880,80.577,828.350
188,02/25/24 10:13:53 PM,-0.2039,0.0000,7.01,9.35,324.3,3.654,82.362,828.350
189,02/25/24 10:23:53 PM,-0.2039,0.0000,6.68,9.68,324.3,3.483,83.560,828.350
190,02/25/24 10:33:53 PM,-0.2039,0.0000,5.68,7.35,315.9,3.751,82.426,828.350
191,02/25/24 10:43:53 PM,-0.2039,0.0000,4.68,6.68,308.9,3.936,80.945,828.250
192,02/25/24 10:53:53 PM,-0.2039,0.0000,3.67,5.68,282.2,4.102,78.611,828.150
193,02/25/24 11:03:53 PM,-0.2039,0.0000,2.67,3.67,258.3,3.708,79.654,828.050
194,02/25/24 11:13:53 PM,-0.2039,0.0000,3.67,7.01,268.1,3.260,81.765,828.150
195,02/25/24 11:23:53 PM,-0.2039,0.0000,4.34,7.68,276.6,3.566,79.991,828.050
196,02/25/24 11:33:53 PM,-0.2039,0.0000,8.02,11.69,276.6,4.429,76.083,827.650
197,02/25/24 11:43:53 PM,-0.2039,0.0000,7.35,10.35,261.1,4.526,74.530,827.650
198,02/25/24 11:53:53 PM,-0.2039,0.0000,7.35,11.69,241.5,4.681,73.898,827.550
199,02/26/24 12:03:53 AM,-0.2039,0.0000,7.35,9.68,240.1,4.810,73.051,827.250
200,02/26/24 12:13:53 AM,-0.2039,0.0000,5.34,7.68,242.9,4.352,74.275,826.950
201,02/26/24 12:23:53 AM,-0.2039,0.0000,4.01,5.01,271.0,3.217,79.503,826.850
202,02/26/24 12:33:53 AM,-0.2039,0.0000,4.01,5.01,276.6,3.732,76.570,826.850
203,02/26/24 12:43:53 AM,-0.2039,0.0000,3.67,4.34,268.1,3.797,75.915,826.850
204,02/26/24 12:53:53 AM,-0.2039,0.0000,3.34,4.34,272.4,3.408,77.983,826.750
205,02/26/24 01:03:53 AM,-0.2039,0.0000,3.67,4.68,276.6,3.772,76.233,826.750
206,02/26/24 01:13:53 AM,-0.2039,0.0000,3.67,4.68,262.5,3.322,78.679,826.750
207,02/26/24 01:23:53 AM,-0.2039,0.0000,3.67,4.01,268.1,3.196,79.541,826.750
208,02/26/24 01:33:53 AM,-0.2039,0.0000,4.34,5.01,276.6,3.435,78.488,826.650
209,02/26/24 01:43:53 AM,-0.2039,0.0000,4.01,5.01,276.6,3.547,78.025,826.450
210,02/26/24 01:53:53 AM,-0.2039,0.0000,3.67,4.34,273.8,3.397,78.686,826.350
211,02/26/24 02:03:53 AM,-0.2039,0.0000,3.01,3.67,275.2,3.252,79.287,826.350
212,02/26/24 02:13:53 AM,-0.2039,0.0000,2.34,3.01,261.1,2.957,80.656,826.250
213,02/26/24 02:23:53 AM,-0.2039,0.0000,2.00,3.01,235.9,2.330,83.868,826.350
214,02/26/24 02:33:53 AM,-0.2039,0.0000,2.00,2.67,255.5,2.156,84.524,826.250
215,02/26/24 02:43:53 AM,-0.2039,0.0000,3.67,5.01,292.0,3.150,79.170,826.150
216,02/26/24 02:53:53 AM,-0.2039,0.0000,2.67,4.34,256.9,2.772,80.735,826.050
217,02/26/24 03:03:53 AM,-0.2039,0.0000,2.00,3.01,231.6,2.555,81.425,825.950
218,02/26/24 03:13:53 AM,-0.2039,0.0000,2.00,2.34,240.1,2.228,83.655,825.950
219,02/26/24 03:23:53 AM,-0.2039,0.0000,2.67,4.01,241.5,2.448,83.255,825.950
220,02/26/24 03:33:53 AM,-0.2039,0.0000,2.67,4.01,258.3,2.778,81.704,825.750
221,02/26/24 03:43:53 AM,-0.2039,0.0000,2.34,3.01,259.7,2.636,82.255,825.650
222,02/26/24 03:53:53 AM,-0.2039,0.0000,3.01,4.01,269.6,2.976,79.760,825.550
223,02/26/24 04:03:53 AM,-0.2039,0.0000,2.67,3.34,280.8,2.947,79.205,825.450
224,02/26/24 04:13:53 AM,-0.2039,0.0000,2.34,3.34,273.8,2.864,79.271,825.450
225,02/26/24 04:23:53 AM,-0.2039,0.0000,2.34,2.67,259.7,2.526,80.752,825.350
226,02/26/24 04:33:53 AM,-0.2039,0.0000,1.67,2.67,275.2,2.303,81.991,825.250
227,02/26/24 04:43:53 AM,-0.2039,0.0000,2.34,4.34,262.5,2.333,82.094,825.250
228,02/26/24 04:53:53 AM,-0.2039,0.0000,3.34,4.34,263.9,2.684,80.754,825.050
229,02/26/24 05:03:53 AM,-0.2039,0.0000,2.00,2.67,278.0,2.389,81.961,825.050
230,02/26/24 05:13:53 AM,-0.2039,0.0000,2.00,2.67,261.1,2.220,82.567,824.950
231,02/26/24 05:23:53 AM,-0.2039,0.0000,3.34,5.34,262.5,2.389,81.938,824.850
232,02/26/24 05:33:53 AM,-0.2039,0.0000,3.67,5.01,259.7,2.606,81.207,824.850
233,02/26/24 05:43:53 AM,-0.2039,0.0000,3.34,4.01,259.7,2.354,82.715,824.750
234,02/26/24 05:53:53 AM,-0.2039,0.0000,4.01,5.01,258.3,2.507,81.868,824.650
235,02/26/24 06:03:53 AM,-0.2039,0.0000,4.34,5.34,268.1,2.606,81.018,824.450
236,02/26/24 06:13:53 AM,-0.2039,0.0000,4.68,5.68,272.4,2.780,80.197,824.350
237,02/26/24 06:23:53 AM,-0.2039,0.0000,4.01,5.34,266.7,2.788,80.507,824.250
238,02/26/24 06:33:53 AM,-0.2039,0.0000,3.01,3.67,256.9,2.314,83.072,824.350
239,02/26/24 06:43:53 AM,-0.2039,0.0000,2.67,3.34,275.2,2.207,83.841,824.250
240,02/26/24 06:53:53 AM,-0.2039,0.0000,2.67,3.34,254.1,2.486,82.814,824.150
241,02/26/24 07:03:53 AM,-0.2039,0.0000,3.67,5.01,241.5,2.764,81.073,824.150
242,02/26/24 07:13:53 AM,-0.2039,0.0000,4.34,8.02,238.7,2.882,80.240,824.150
243,02/26/24 07:23:53 AM,-0.2039,0.0000,4.34,5.68,241.5,2.960,79.013,823.850
244,02/26/24 07:33:53 AM,-0.2039,0.0000,4.34,6.35,242.9,2.880,78.665,823.850
245,02/26/24 07:43:53 AM,-0.2039,0.0000,4.68,6.35,247.1,2.794,78.650,823.850
246,02/26/24 07:53:53 AM,-0.2039,0.0000,5.01,8.02,241.5,2.539,80.372,823.950
247,02/26/24 08:03:53 AM,-0.2039,0.0000,4.34,7.01,231.6,1.957,84.718,823.850
248,02/26/24 08:13:53 AM,-0.2039,0.0000,4.68,6.35,224.6,1.435,89.026,823.650
249,02/26/24 08:23:53 AM,-0.2039,0.0000,5.01,6.68,216.2,1.274,90.423,823.550
250,02/26/24 08:33:53 AM,-0.2039,0.0000,4.34,6.35,228.8,1.236,90.904,823.450
251,02/26/24 08:43:53 AM,-0.2039,0.0000,4.01,5.68,213.4,1.156,91.536,822.950
252,02/26/24 08:53:53 AM,-0.2039,0.0000,4.34,6.68,209.2,1.075,91.997,822.650
253,02/26/24 09:03:53 AM,-0.2039,0.0000,5.01,7.35,203.6,1.089,91.550,822.250
254,02/26/24 09:13:53 AM,-0.2039,0.0000,6.68,9.68,203.6,1.512,87.564,821.850
255,02/26/24 09:23:53 AM,-0.2039,0.0000,8.68,11.35,202.2,1.405,87.939,820.950
256,02/26/24 09:33:53 AM,-0.2039,0.0000,8.35,10.35,200.8,1.534,87.042,820.450
