"Plot Title: site8km"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21623140, SEN S/N: 21378802)","Current, mA (LGR S/N: 21623140, SEN S/N: 21378802)","Wind Speed, m/s (LGR S/N: 21623140, SEN S/N: 21534757)","Gust Speed, m/s (LGR S/N: 21623140, SEN S/N: 21534757)","Wind Direction, ø (LGR S/N: 21623140, SEN S/N: 21534757)","Temp, °C (LGR S/N: 21623140, SEN S/N: 21549913)","RH, % (LGR S/N: 21623140, SEN S/N: 21549913)","Pressure, mbar (LGR S/N: 21623140, SEN S/N: 21569227)"
70,01/08/23 01:36:44 AM,-0.2039,0.0000,2.34,3.67,116.5,-6.925,91.872,839.950
71,01/08/23 01:46:44 AM,-0.2039,0.0000,1.67,2.67,136.2,-7.616,93.947,839.950
72,01/08/23 01:56:44 AM,-0.2039,0.0000,2.00,3.01,144.6,-7.220,92.818,839.850
73,01/08/23 02:06:44 AM,-0.2039,0.0000,2.34,3.34,139.0,-7.509,92.114,839.750
74,01/08/23 02:16:44 AM,-0.2039,0.0000,3.67,5.34,129.2,-7.303,92.145,839.550
75,01/08/23 02:26:44 AM,-0.2039,0.0000,4.68,6.01,112.3,-6.244,89.133,839.450
76,01/08/23 02:36:44 AM,-0.2039,0.0000,4.01,6.01,115.1,-6.445,89.184,839.150
77,01/08/23 02:46:44 AM,-0.2039,0.0000,3.34,4.34,154.4,-7.096,90.289,839.050
78,01/08/23 02:56:44 AM,-0.2039,0.0000,5.01,7.68,148.8,-6.330,89.737,838.950
79,01/08/23 03:06:44 AM,-0.2039,0.0000,5.01,8.68,134.8,-6.351,88.281,838.750
80,01/08/23 03:16:44 AM,-0.2039,0.0000,3.34,5.34,132.0,-7.938,90.932,838.750
81,01/08/23 03:26:44 AM,-0.2039,0.0000,3.67,5.01,133.4,-8.839,92.421,838.850
82,01/08/23 03:36:44 AM,-0.2039,0.0000,2.34,3.34,137.6,-9.276,93.686,838.950
83,01/08/23 03:46:44 AM,-0.2039,0.0000,2.00,3.34,146.0,-9.059,93.896,838.750
84,01/08/23 03:56:44 AM,-0.2039,0.0000,2.67,4.01,137.6,-8.882,93.719,838.550
85,01/08/23 04:06:44 AM,-0.2039,0.0000,2.34,3.34,141.8,-9.238,93.980,838.550
86,01/08/23 04:16:44 AM,-0.2039,0.0000,1.67,2.67,117.9,-8.654,94.090,838.650
87,01/08/23 04:26:44 AM,-0.2039,0.0000,1.34,2.34,139.0,-8.196,93.233,838.650
88,01/08/23 04:36:44 AM,-0.2039,0.0000,1.67,2.34,182.5,-8.035,92.656,838.950
89,01/08/23 04:46:44 AM,-0.2039,0.0000,2.34,4.68,124.9,-7.533,92.380,838.750
90,01/08/23 04:56:44 AM,-0.2039,0.0000,2.00,4.01,141.8,-7.520,90.706,838.850
91,01/08/23 05:06:44 AM,-0.2039,0.0000,1.34,2.34,117.9,-7.541,92.288,838.950
92,01/08/23 05:16:44 AM,-0.2039,0.0000,1.00,2.00,188.1,-7.193,91.487,839.150
93,01/08/23 05:26:44 AM,-0.2039,0.0000,1.67,2.34,146.0,-7.011,90.991,838.950
94,01/08/23 05:36:44 AM,-0.2039,0.0000,1.00,2.00,171.3,-6.986,91.102,838.850
95,01/08/23 05:46:44 AM,-0.2039,0.0000,1.34,2.67,151.6,-6.745,91.176,838.650
96,01/08/23 05:56:44 AM,-0.2039,0.0000,3.34,6.01,129.2,-6.276,91.215,838.350
97,01/08/23 06:06:44 AM,-0.2039,0.0000,4.68,7.01,126.4,-5.515,88.919,838.150
98,01/08/23 06:16:44 AM,-0.2039,0.0000,4.01,7.35,127.8,-5.815,88.899,837.750
99,01/08/23 06:26:44 AM,-0.2039,0.0000,2.67,4.68,147.4,-6.399,90.573,837.750
100,01/08/23 06:36:44 AM,-0.2039,0.0000,2.67,4.34,153.0,-6.930,91.019,837.850
101,01/08/23 06:46:44 AM,-0.2039,0.0000,4.01,7.35,147.4,-6.657,91.911,838.050
102,01/08/23 06:56:44 AM,-0.2039,0.0000,3.67,6.35,133.4,-6.241,89.317,838.450
103,01/08/23 07:06:44 AM,-0.2039,0.0000,3.67,5.68,112.3,-6.793,91.286,838.350
104,01/08/23 07:16:44 AM,-0.2039,0.0000,3.34,6.35,103.9,-6.434,90.033,838.450
105,01/08/23 07:26:44 AM,-0.2039,0.0000,5.01,9.02,109.5,-5.686,89.543,838.150
106,01/08/23 07:36:44 AM,-0.2039,0.0000,5.68,8.02,120.7,-5.375,89.158,837.850
107,01/08/23 07:46:44 AM,-0.2039,0.0000,4.34,6.35,115.1,-5.461,88.742,837.950
108,01/08/23 07:56:44 AM,-0.2039,0.0000,3.67,5.34,119.3,-5.804,89.770,837.750
109,01/08/23 08:06:44 AM,-0.2039,0.0000,3.67,5.68,116.5,-5.498,90.365,837.450
110,01/08/23 08:16:44 AM,-0.2039,0.0000,3.67,5.34,124.9,-4.622,90.303,837.550
111,01/08/23 08:26:44 AM,-0.2039,0.0000,4.34,5.68,139.0,-4.161,88.164,838.050
112,01/08/23 08:36:44 AM,-0.2039,0.0000,2.67,4.34,132.0,-4.571,89.395,838.150
113,01/08/23 08:46:44 AM,-0.2039,0.0000,1.67,3.01,136.2,-5.072,90.524,837.850
114,01/08/23 08:56:44 AM,-0.2039,0.0000,2.34,4.68,151.6,-4.858,90.166,837.950
115,01/08/23 09:06:44 AM,-0.2039,0.0000,2.34,3.67,134.8,-4.675,89.622,837.950
116,01/08/23 09:16:44 AM,-0.2039,0.0000,3.67,6.01,134.8,-4.131,88.920,838.050
117,01/08/23 09:26:44 AM,-0.2039,0.0000,4.34,6.68,137.6,-3.606,87.465,838.050
118,01/08/23 09:36:44 AM,-0.2039,0.0000,3.01,5.01,126.4,-3.785,89.126,838.150
119,01/08/23 09:46:44 AM,-0.2039,0.0000,3.67,5.01,120.7,-2.729,86.815,838.350
120,01/08/23 09:56:44 AM,-0.2039,0.0000,2.34,4.01,123.5,-2.992,87.900,838.450
121,01/08/23 10:06:44 AM,-0.2039,0.0000,2.00,4.01,141.8,-2.876,87.378,838.650
122,01/08/23 10:16:44 AM,-0.2039,0.0000,2.34,3.01,150.2,-2.941,87.927,838.750
123,01/08/23 10:26:44 AM,-0.2039,0.0000,3.34,5.01,160.0,-2.748,87.158,838.750
124,01/08/23 10:36:44 AM,-0.2039,0.0000,3.67,5.68,147.4,-2.673,87.343,838.850
125,01/08/23 10:46:44 AM,-0.2039,0.0000,3.01,4.34,147.4,-2.579,86.778,838.950
126,01/08/23 10:56:44 AM,-0.2039,0.0000,3.01,4.68,137.6,-2.289,86.235,839.050
127,01/08/23 11:06:44 AM,-0.2039,0.0000,2.67,4.01,133.4,-2.271,87.633,839.050
128,01/08/23 11:16:44 AM,-0.2039,0.0000,3.01,4.68,132.0,-2.257,89.294,839.050
129,01/08/23 11:26:44 AM,-0.2039,0.0000,4.01,5.68,117.9,-1.927,91.888,838.950
130,01/08/23 11:36:44 AM,-0.2039,0.0000,6.01,9.02,88.4,-1.464,93.635,838.550
131,01/08/23 11:46:44 AM,-0.2039,0.0000,7.01,9.02,88.4,-1.233,93.227,838.550
132,01/08/23 11:56:44 AM,-0.2039,0.0000,5.68,7.35,95.5,-1.150,93.805,838.350
133,01/08/23 12:06:44 PM,-0.2039,0.0000,6.68,8.35,99.7,-1.010,93.642,838.350
134,01/08/23 12:16:44 PM,-0.2039,0.0000,6.01,7.68,108.1,-0.968,93.521,838.450
135,01/08/23 12:26:44 PM,-0.2039,0.0000,6.01,7.68,109.5,-1.051,92.781,838.250
136,01/08/23 12:36:44 PM,-0.2039,0.0000,5.68,7.35,105.3,-1.075,91.972,837.950
137,01/08/23 12:46:44 PM,-0.2039,0.0000,5.34,6.68,109.5,-1.027,91.624,837.950
138,01/08/23 12:56:44 PM,-0.2039,0.0000,6.35,8.35,109.5,-1.220,92.958,837.950
139,01/08/23 01:06:44 PM,-0.2039,0.0000,5.68,7.68,115.1,-1.193,93.652,837.950
140,01/08/23 01:16:44 PM,-0.2039,0.0000,6.01,7.01,116.5,-1.268,94.112,837.850
141,01/08/23 01:26:44 PM,-0.2039,0.0000,4.68,6.35,117.9,-1.265,94.153,837.950
142,01/08/23 01:36:44 PM,-0.2039,0.0000,4.68,5.68,124.9,-1.206,93.706,837.750
143,01/08/23 01:46:44 PM,-0.2039,0.0000,5.34,6.68,134.8,-1.236,94.038,837.750
144,01/08/23 01:56:44 PM,-0.2039,0.0000,5.01,6.35,137.6,-1.257,94.389,837.850
145,01/08/23 02:06:44 PM,-0.2039,0.0000,4.34,6.01,129.2,-1.214,94.215,837.950
146,01/08/23 02:16:44 PM,-0.2039,0.0000,3.67,5.01,130.6,-1.346,94.871,838.050
147,01/08/23 02:26:44 PM,-0.2039,0.0000,3.67,5.34,130.6,-1.150,94.096,838.150
148,01/08/23 02:36:44 PM,-0.2039,0.0000,3.34,4.34,134.8,-1.163,94.434,838.250
149,01/08/23 02:46:44 PM,-0.2039,0.0000,3.67,4.68,140.4,-1.233,95.380,838.250
150,01/08/23 02:56:44 PM,-0.2039,0.0000,4.34,6.35,116.5,-1.069,94.308,838.350
151,01/08/23 03:06:44 PM,-0.2039,0.0000,4.01,6.35,129.2,-1.139,94.284,838.550
152,01/08/23 03:16:44 PM,-0.2039,0.0000,4.68,6.35,123.5,-1.203,94.659,838.550
153,01/08/23 03:26:44 PM,-0.2039,0.0000,4.34,6.35,126.4,-1.214,94.983,838.550
154,01/08/23 03:36:44 PM,-0.2039,0.0000,4.01,6.01,134.8,-1.279,95.671,838.750
155,01/08/23 03:46:44 PM,-0.2039,0.0000,3.01,4.34,143.2,-1.343,96.251,838.750
156,01/08/23 03:56:44 PM,-0.2039,0.0000,2.34,3.34,137.6,-1.348,96.573,838.850
157,01/08/23 04:06:44 PM,-0.2039,0.0000,3.01,5.34,116.5,-1.305,96.121,838.750
158,01/08/23 04:16:44 PM,-0.2039,0.0000,4.68,6.01,89.9,-1.252,96.231,838.650
159,01/08/23 04:26:44 PM,-0.2039,0.0000,4.01,5.68,102.5,-1.257,96.452,838.850
160,01/08/23 04:36:44 PM,-0.2039,0.0000,3.67,4.34,112.3,-1.450,97.502,838.950
161,01/08/23 04:46:44 PM,-0.2039,0.0000,2.67,3.67,130.6,-1.657,98.521,839.150
162,01/08/23 04:56:44 PM,-0.2039,0.0000,2.34,4.01,140.4,-1.622,99.297,839.450
163,01/08/23 05:06:44 PM,-0.2039,0.0000,2.34,3.34,148.8,-1.496,98.956,839.550
164,01/08/23 05:16:44 PM,-0.2039,0.0000,1.67,2.34,148.8,-1.598,99.306,839.750
165,01/08/23 05:26:44 PM,-0.2039,0.0000,0.67,1.67,134.8,-1.705,99.908,839.950
166,01/08/23 05:36:44 PM,-0.2039,0.0000,1.00,1.67,109.5,-1.801,99.997,839.850
167,01/08/23 05:46:44 PM,-0.2039,0.0000,1.67,3.01,110.9,-1.750,99.974,839.950
168,01/08/23 05:56:44 PM,-0.2039,0.0000,1.34,2.67,77.2,-1.917,99.522,839.950
169,01/08/23 06:06:44 PM,-0.2039,0.0000,0.33,1.34,353.8,-2.324,99.690,840.350
170,01/08/23 06:16:44 PM,-0.2039,0.0000,1.34,3.01,300.4,-1.847,99.219,840.450
171,01/08/23 06:26:44 PM,-0.2039,0.0000,0.33,2.67,299.0,-1.801,99.422,840.350
172,01/08/23 06:36:44 PM,-0.2039,0.0000,0.67,1.34,199.4,-2.061,99.411,840.250
173,01/08/23 06:46:44 PM,-0.2039,0.0000,1.34,2.34,182.5,-2.456,99.709,840.350
174,01/08/23 06:56:44 PM,-0.2039,0.0000,1.34,2.67,181.1,-3.525,99.954,840.150
175,01/08/23 07:06:44 PM,-0.2039,0.0000,0.33,1.34,346.8,-4.445,99.745,840.150
176,01/08/23 07:16:44 PM,-0.2039,0.0000,0.67,1.34,329.9,-4.772,99.944,840.250
177,01/08/23 07:26:44 PM,-0.2039,0.0000,0.33,1.00,329.9,-4.238,99.992,840.350
178,01/08/23 07:36:44 PM,-0.2039,0.0000,0.33,1.00,329.9,-4.008,99.960,840.450
179,01/08/23 07:46:44 PM,-0.2039,0.0000,0.67,1.34,329.9,-3.691,99.968,840.550
180,01/08/23 07:56:44 PM,-0.2039,0.0000,0.67,1.00,332.7,-3.426,99.997,840.650
181,01/08/23 08:06:44 PM,-0.2039,0.0000,0.33,1.00,59.0,-3.102,99.997,840.550
182,01/08/23 08:16:44 PM,-0.2039,0.0000,0.00,0.00,91.3,-3.319,99.988,840.750
183,01/08/23 08:26:44 PM,-0.2039,0.0000,1.00,2.34,42.1,-3.488,99.936,840.750
184,01/08/23 08:36:44 PM,-0.2039,0.0000,1.34,2.34,355.2,-4.389,99.413,840.750
185,01/08/23 08:46:44 PM,-0.2039,0.0000,0.67,1.67,252.7,-4.271,99.951,840.750
186,01/08/23 08:56:44 PM,-0.2039,0.0000,1.67,2.67,217.6,-4.128,99.997,840.750
187,01/08/23 09:06:44 PM,-0.2039,0.0000,2.00,2.67,244.3,-4.839,99.997,840.750
188,01/08/23 09:16:44 PM,-0.2039,0.0000,1.67,3.01,227.4,-4.547,99.927,840.850
189,01/08/23 09:26:44 PM,-0.2039,0.0000,1.34,2.00,259.7,-4.354,99.640,840.950
190,01/08/23 09:36:44 PM,-0.2039,0.0000,1.00,2.00,245.7,-3.984,99.797,841.050
191,01/08/23 09:46:44 PM,-0.2039,0.0000,0.33,1.34,210.6,-3.801,99.734,841.050
192,01/08/23 09:56:44 PM,-0.2039,0.0000,1.00,3.34,63.2,-4.005,99.527,840.950
193,01/08/23 10:06:44 PM,-0.2039,0.0000,2.00,4.01,16.8,-4.777,99.066,840.850
194,01/08/23 10:16:44 PM,-0.2039,0.0000,0.00,0.67,46.3,-4.474,99.498,840.850
195,01/08/23 10:26:44 PM,-0.2039,0.0000,0.33,1.00,33.7,-4.466,99.342,840.750
196,01/08/23 10:36:44 PM,-0.2039,0.0000,0.33,1.00,85.6,-4.442,99.539,840.950
197,01/08/23 10:46:44 PM,-0.2039,0.0000,0.67,1.00,130.6,-4.506,99.425,841.050
198,01/08/23 10:56:44 PM,-0.2039,0.0000,0.67,1.34,144.6,-4.675,99.551,841.150
199,01/08/23 11:06:44 PM,-0.2039,0.0000,0.67,1.34,140.4,-4.796,99.242,841.150
200,01/08/23 11:16:44 PM,-0.2039,0.0000,0.67,1.00,139.0,-4.919,99.126,841.250
201,01/08/23 11:26:44 PM,-0.2039,0.0000,1.00,1.34,147.4,-4.935,99.185,841.350
202,01/08/23 11:36:44 PM,-0.2039,0.0000,1.34,1.67,147.4,-5.024,99.013,841.450
203,01/08/23 11:46:44 PM,-0.2039,0.0000,1.00,1.67,158.6,-5.214,98.872,841.450
204,01/08/23 11:56:44 PM,-0.2039,0.0000,1.34,2.00,143.2,-5.461,98.730,841.350
205,01/09/23 12:06:44 AM,-0.2039,0.0000,1.00,1.34,132.0,-5.638,98.732,841.250
206,01/09/23 12:16:44 AM,-0.2039,0.0000,1.00,1.34,105.3,-5.616,98.787,841.150
207,01/09/23 12:26:44 AM,-0.2039,0.0000,1.00,1.67,137.6,-5.681,98.604,840.950
208,01/09/23 12:36:44 AM,-0.2039,0.0000,1.34,2.00,124.9,-5.876,98.618,840.850
209,01/09/23 12:46:44 AM,-0.2039,0.0000,1.00,1.67,112.3,-5.817,98.697,840.650
210,01/09/23 12:56:44 AM,-0.2039,0.0000,1.00,1.67,132.0,-5.783,98.677,840.350
211,01/09/23 01:06:44 AM,-0.2039,0.0000,1.34,2.00,140.4,-5.876,98.550,840.250
212,01/09/23 01:16:44 AM,-0.2039,0.0000,1.00,1.67,112.3,-5.903,98.685,840.050
213,01/09/23 01:26:44 AM,-0.2039,0.0000,1.00,1.34,110.9,-5.882,98.654,839.950
214,01/09/23 01:36:44 AM,-0.2039,0.0000,1.00,1.34,110.9,-5.911,98.611,839.850
215,01/09/23 01:46:44 AM,-0.2039,0.0000,0.67,1.34,110.9,-5.992,98.621,839.950
216,01/09/23 01:56:44 AM,-0.2039,0.0000,0.67,1.34,110.9,-6.131,98.396,840.050
217,01/09/23 02:06:44 AM,-0.2039,0.0000,0.67,1.00,110.9,-6.308,98.378,840.150
218,01/09/23 02:16:44 AM,-0.2039,0.0000,0.67,1.00,110.9,-6.442,98.299,840.150
219,01/09/23 02:26:44 AM,-0.2039,0.0000,0.67,1.00,110.9,-6.555,98.268,840.150
220,01/09/23 02:36:44 AM,-0.2039,0.0000,0.67,1.34,110.9,-6.576,98.260,840.050
221,01/09/23 02:46:44 AM,-0.2039,0.0000,0.67,1.00,110.9,-6.576,98.267,840.150
222,01/09/23 02:56:44 AM,-0.2039,0.0000,0.67,1.00,109.5,-6.844,98.111,839.950
223,01/09/23 03:06:44 AM,-0.2039,0.0000,1.00,1.34,109.5,-6.981,98.001,839.650
224,01/09/23 03:16:44 AM,-0.2039,0.0000,1.00,1.34,109.5,-7.153,97.923,839.650
225,01/09/23 03:26:44 AM,-0.2039,0.0000,0.67,1.00,109.5,-7.230,97.911,839.650
226,01/09/23 03:36:44 AM,-0.2039,0.0000,0.67,1.34,109.5,-7.292,97.916,839.450
227,01/09/23 03:46:44 AM,-0.2039,0.0000,0.67,1.00,109.5,-7.477,97.729,839.450
228,01/09/23 03:56:44 AM,-0.2039,0.0000,1.00,1.34,109.5,-7.659,97.629,839.350
229,01/09/23 04:06:44 AM,-0.2039,0.0000,0.67,1.00,109.5,-7.734,97.664,839.250
230,01/09/23 04:16:44 AM,-0.2039,0.0000,1.00,1.34,109.5,-7.890,97.504,839.150
231,01/09/23 04:26:44 AM,-0.2039,0.0000,0.67,1.34,109.5,-8.002,97.404,839.150
232,01/09/23 04:36:44 AM,-0.2039,0.0000,0.67,1.00,109.5,-8.324,97.157,839.050
233,01/09/23 04:46:44 AM,-0.2039,0.0000,0.33,0.67,109.5,-8.523,97.148,838.950
234,01/09/23 04:56:44 AM,-0.2039,0.0000,0.67,1.00,109.5,-8.796,96.759,838.750
235,01/09/23 05:06:44 AM,-0.2039,0.0000,0.33,1.00,109.5,-9.287,96.584,838.650
236,01/09/23 05:16:44 AM,-0.2039,0.0000,0.33,0.67,109.5,-9.563,96.471,838.550
237,01/09/23 05:26:44 AM,-0.2039,0.0000,0.33,0.67,109.5,-9.708,96.393,838.350
238,01/09/23 05:36:44 AM,-0.2039,0.0000,0.33,0.67,109.5,-9.785,96.364,838.250
239,01/09/23 05:46:44 AM,-0.2039,0.0000,0.33,0.67,109.5,-9.740,96.420,838.150
240,01/09/23 05:56:44 AM,-0.2039,0.0000,0.67,1.00,109.5,-9.793,96.286,837.950
241,01/09/23 06:06:44 AM,-0.2039,0.0000,0.00,0.33,109.5,-10.005,96.211,837.950
242,01/09/23 06:16:44 AM,-0.2039,0.0000,0.00,0.00,109.5,-10.102,96.118,837.950
243,01/09/23 06:26:44 AM,-0.2039,0.0000,0.00,0.00,109.5,-10.241,96.078,837.650
244,01/09/23 06:36:44 AM,-0.2039,0.0000,0.33,0.67,109.5,-10.134,96.210,837.350
245,01/09/23 06:46:44 AM,-0.2039,0.0000,0.33,1.00,109.5,-10.241,96.091,837.150
246,01/09/23 06:56:44 AM,-0.2039,0.0000,0.33,0.67,109.5,-10.319,96.017,837.050
247,01/09/23 07:06:44 AM,-0.2039,0.0000,0.00,0.33,109.5,-10.104,96.277,837.050
248,01/09/23 07:16:44 AM,-0.2039,0.0000,0.00,0.33,109.5,-10.442,95.976,836.950
249,01/09/23 07:26:44 AM,-0.2039,0.0000,0.00,0.00,109.5,-10.442,95.973,836.950
250,01/09/23 07:36:44 AM,-0.2039,0.0000,0.00,0.00,109.5,-10.276,96.054,836.950
251,01/09/23 07:46:44 AM,-0.2039,0.0000,0.00,0.00,109.5,-9.866,96.248,836.850
252,01/09/23 07:56:44 AM,-0.2039,0.0000,0.00,0.00,109.5,-9.565,96.443,836.750
253,01/09/23 08:06:44 AM,-0.2039,0.0000,0.00,0.33,109.5,-9.021,96.873,836.550
